EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,DefPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,Pace,SecondsPerPossDef,Blocked3s,BlockedCorner3,Blocks,Minutes,OffPoss,AtRimFGA,Arc3FGM,Arc3FGA,FG2A,FG3M,FG3A,Points,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,DefTwoPtRebounds,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,DefTwoPtReboundPct,DefAtRimReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,LiveBallTurnoverPct,DefFTReboundPct,PenaltyOffPoss,SecondChanceOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,OffRebounds,DeadBallTurnovers,Travels,PenaltyTurnovers,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockedAtRim,RecoveredBlocks,DefensiveGoaltends,SecondChanceFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceShotQualityAvg,PenaltyArc3FGM,SecondChanceFtPoints,Fg3aBlocked,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,PenaltyArc3Accuracy,SecondChanceCorner3FGA,SelfOReb,StepOutOfBoundsTurnovers,SelfORebPct,SecondChanceCorner3Frequency,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,FTOffRebounds,Defensive 3 Seconds Violations,OffFTReboundPct,3pt And 1 Free Throw Trips,BlockedLongMidRange,BlockedArc3,Clear Path Fouls,3SecondViolations,HeaveAttempts,Corner3PctBlocked,HeaveMakes,OffensiveGoaltends,team_id,year,season,team_vs
1626162-1629308-1629672-202954-203952,1610612744,"Kelly Oubre Jr., Juan Toscano-Anderson, Eric Paschall, Brad Wanamaker, Andrew Wiggins","Oubre Jr., Toscano-Anderson, Paschall, Wanamaker, Wiggins",1626162-1629308-1629672-202954-203952,GSW,55.0,2,-2.0,2.0,1.0,4.0,2.0,104.72727272727273,9.0,,,,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,18.5,18.5,9.0,1.0,,,,,1.0,,0.4728,2.2,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2021,2020-21,False
1626162-1629308-1629673-1630164-1630185,1610612744,"Kelly Oubre Jr., Juan Toscano-Anderson, Jordan Poole, James Wiseman, Nico Mannion","Oubre Jr., Toscano-Anderson, Poole, Wiseman, Mannion",1626162-1629308-1629673-1630164-1630185,GSW,721.0,2,-3.0,27.0,,54.0,35.0,107.8502080443828,14.37037037037037,1.0,1.0,1.0,12.0,27.0,5.0,2.0,6.0,17.0,2.0,6.0,32.0,6.0,6.0,2.0,2.0,9.0,2.0,20.0,6.0,12.0,14.0,5.0,6.0,3.0,30.0,1.0,0.3333333333333333,0.3333333333333333,0.6086956521739131,0.64,0.2608695652173913,0.6666666666666666,0.7142857142857143,0.6,12.333333333333334,11.814814814814815,14.11111111111111,0.21739130434782608,0.2608695652173913,0.3333333333333333,0.3333333333333333,1.0,0.4782608695652174,0.3333333333333333,0.46842391304347825,8.688235294117646,26.28333333333333,3.0,5.0,7.0,5.0,11.0,14.0,8.0,7.0,3.0,1.0,4.0,0.6363636363636364,0.7,0.6470588235294118,0.8,1.0,0.6,0.75,1.0,0.30434782608695654,0.7142857142857143,0.7142857142857143,0.2,0.21739130434782608,2.0,2.0,2.0,,4.0,0.5,1.0,,2.0,,,3.0,,,,,,4.0,1.0,2.0,2.0,,,,,,,,3.0,,2.0,2.0,,,1.0,5.0,,3.0,,,,,,0.5,,0.5,,0.5,,,0.2,,,0.6,0.6,1.0,,,,,,,,,,,0.12,0.15789473684210525,0.0625,,,,,,,,,,2.0,1.0,2.0,,,,,,,,,,,1.0,,0.058823529411764705,,,0.3333333333333333,1.0,,,,1.0,0.75,,,,,,,,0.3903,,,,,,,,0.2,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612744,2021,2020-21,False
1626162-1629308-1629673-1630164-203952,1610612744,"Kelly Oubre Jr., Juan Toscano-Anderson, Jordan Poole, James Wiseman, Andrew Wiggins","Oubre Jr., Toscano-Anderson, Poole, Wiseman, Wiggins",1626162-1629308-1629673-1630164-203952,GSW,1453.0,2,-20.0,50.0,10.0,101.0,73.0,100.09635237439781,14.18,,,,24.0,51.0,16.0,5.0,11.0,34.0,7.0,14.0,53.0,18.0,11.0,5.0,6.0,11.0,4.0,28.0,8.0,17.0,24.0,7.0,13.0,6.0,43.0,0.8571428571428571,0.5,0.5,0.5104166666666666,0.5408163265306123,0.2916666666666667,1.0,1.0,1.0,14.588235294117647,14.235294117647058,14.18,0.3333333333333333,0.22916666666666666,0.45454545454545453,0.45454545454545453,0.8,0.625,0.45454545454545453,0.50164375,5.726470588235294,25.72142857142857,11.0,2.0,15.0,3.0,14.0,10.0,18.0,5.0,4.0,,8.0,0.35714285714285715,0.45454545454545453,0.4117647058823529,1.0,1.0,0.6875,0.6875,0.36363636363636365,0.3125,0.13333333333333333,0.2222222222222222,,0.0625,1.0,4.0,1.0,3.0,9.0,0.4444444444444444,1.0,1.0,7.0,,,1.0,2.0,3.0,,,,4.0,3.0,5.0,10.0,,1.0,,,,,2.0,1.0,1.0,7.0,5.0,2.0,,1.0,4.0,,3.0,,,,1.0,,0.6,,0.75,,0.8333333333333334,,0.14285714285714285,0.2692307692307692,0.16666666666666666,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0625,0.6666666666666666,0.6666666666666666,1.0,,,,,,0.3133,0.061224489795918366,0.08571428571428572,0.18867924528301888,,0.0196078431372549,3.0,5.0,1.0,1.0,1.0,1.0,3.0,6.0,6.0,6.0,2.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,0.17647058823529413,0.4,,0.3157894736842105,0.2,0.3333333333333333,0.5,,1.0,1.0,,0.8333333333333334,0.6,,0.16666666666666666,1.0,1.0,0.6066499999999999,,1.0,,,,,,,,,,1.0,,0.05,,2.0,,,,,,,,1.0,,,,,,,,,,,,,1610612744,2021,2020-21,False
1626162-1629308-1629673-1630185-203110,1610612744,"Kelly Oubre Jr., Juan Toscano-Anderson, Jordan Poole, Nico Mannion, Draymond Green","Oubre Jr., Toscano-Anderson, Poole, Mannion, Green",1626162-1629308-1629673-1630185-203110,GSW,152.0,1,1.0,5.0,,10.0,2.0,94.73684210526316,15.6,,,1.0,3.0,5.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,5.0,,,,3.0,1.0,0.3333333333333333,0.3333333333333333,0.25,0.25,0.5,1.0,0.8,1.0,14.8,14.8,15.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,0.8333333333333334,0.3333333333333333,0.49545833333333333,5.333333333333333,25.766666666666666,,,1.0,,,,,,,,3.0,,,,0.75,1.0,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,0.2,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,0.3333333333333333,,,0.3333333333333333,0.5,,,,0.5,,1.0,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2021,2020-21,False
1626162-1629308-1629673-1630185-203952,1610612744,"Kelly Oubre Jr., Juan Toscano-Anderson, Jordan Poole, Nico Mannion, Andrew Wiggins","Oubre Jr., Toscano-Anderson, Poole, Mannion, Wiggins",1626162-1629308-1629673-1630185-203952,GSW,86.0,1,-5.0,2.0,,5.0,5.0,83.72093023255813,16.5,,,,1.0,3.0,,,2.0,,,4.0,,,2.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,17.666666666666668,15.333333333333334,16.5,,0.5,,,,1.0,,0.522,,25.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,2.0,,2.0,2.0,,,,,,,,4.0,,,,,1.0,1.0,,,,,,,,,,,3.0,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,0.5,,,,,,0.5,,0.5,0.522,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612744,2021,2020-21,False
1626162-1629308-1629673-201939-203110,1610612744,"Kelly Oubre Jr., Juan Toscano-Anderson, Jordan Poole, Stephen Curry, Draymond Green","Oubre Jr., Toscano-Anderson, Poole, Curry, Green",1626162-1629308-1629673-201939-203110,GSW,664.0,2,6.0,22.0,5.0,47.0,16.0,101.92771084337349,14.409090909090908,,,1.0,11.0,25.0,7.0,3.0,6.0,10.0,3.0,8.0,22.0,9.0,6.0,3.0,3.0,8.0,3.0,19.0,10.0,15.0,17.0,,3.0,3.0,21.0,1.0,0.375,0.375,0.5277777777777778,0.55,0.4444444444444444,0.9090909090909091,0.8333333333333334,0.8571428571428571,13.88,13.64,13.636363636363637,0.3888888888888889,0.3333333333333333,0.5,0.5,1.0,0.8333333333333334,0.5,0.538075,4.58,26.325,5.0,,2.0,1.0,5.0,10.0,,5.0,5.0,,5.0,1.0,1.0,0.5,0.7142857142857143,0.5,0.7142857142857143,1.0,1.0,0.1111111111111111,,,,0.05555555555555555,,5.0,4.0,1.0,7.0,0.7142857142857143,,,1.0,,,,,2.0,,,,3.0,,,1.0,,,,,,,,,,2.0,2.0,,,1.0,4.0,,2.0,1.0,,,,,,,,,0.5,,,0.2,,1.0,,,,0.1111111111111111,,,,,,,,,,0.1,0.16666666666666666,0.045454545454545456,,,,,,,,,,,2.0,2.0,,,,1.0,,,,,1.0,1.0,,,0.2,,,0.4,0.5,,1.0,,0.6666666666666666,1.0,1.0,,,,,,,,,1.0,,,,,,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2021,2020-21,False
1626162-1629308-1629673-203110-203952,1610612744,"Kelly Oubre Jr., Juan Toscano-Anderson, Jordan Poole, Draymond Green, Andrew Wiggins","Oubre Jr., Toscano-Anderson, Poole, Green, Wiggins",1626162-1629308-1629673-203110-203952,GSW,347.0,3,-5.0,11.0,,22.0,11.0,91.29682997118155,14.454545454545455,,,,6.0,11.0,1.0,1.0,5.0,3.0,1.0,5.0,6.0,3.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,6.0,1.0,0.2,0.2,0.3125,0.3333333333333333,0.625,1.0,0.75,1.0,17.09090909090909,17.09090909090909,13.909090909090908,0.125,0.625,0.2,0.2,1.0,0.75,0.2,0.4807375,12.033333333333333,27.419999999999998,1.0,,,2.0,1.0,,2.0,,,,1.0,,,0.3333333333333333,0.5,,1.0,1.0,,,,,,0.25,,1.0,1.0,,2.0,0.5,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,0.1111111111111111,0.25,,,,,,,,,,,,,,3.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2021,2020-21,False
1626162-1629308-1630164-1630185-203952,1610612744,"Kelly Oubre Jr., Juan Toscano-Anderson, James Wiseman, Nico Mannion, Andrew Wiggins","Oubre Jr., Toscano-Anderson, Wiseman, Mannion, Wiggins",1626162-1629308-1630164-1630185-203952,GSW,75.0,1,-6.0,2.0,,5.0,6.0,96.0,5.5,,,,1.0,3.0,,,1.0,2.0,,1.0,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,0.3333333333333333,,,,21.333333333333332,20.333333333333332,5.5,,0.3333333333333333,,,,0.3333333333333333,,0.43045,6.35,28.3,,,2.0,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,1.0,,,,,,,,1.0,1.0,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2021,2020-21,False
1626162-1629308-1630164-201939-202954,1610612744,"Kelly Oubre Jr., Juan Toscano-Anderson, James Wiseman, Stephen Curry, Brad Wanamaker","Oubre Jr., Toscano-Anderson, Wiseman, Curry, Wanamaker",1626162-1629308-1630164-201939-202954,GSW,267.0,2,-2.0,11.0,,22.0,11.0,118.65168539325842,12.545454545454545,,,,4.0,11.0,4.0,1.0,2.0,6.0,1.0,2.0,9.0,3.0,2.0,1.0,1.0,2.0,1.0,5.0,2.0,4.0,4.0,,1.0,3.0,9.0,1.0,0.5,0.5,0.4375,0.45,0.25,0.6666666666666666,0.6666666666666666,1.0,11.727272727272727,11.727272727272727,11.0,0.5,0.25,0.5,0.5,1.0,0.75,0.5,0.581475,3.9499999999999997,25.05,2.0,,2.0,,2.0,2.0,2.0,1.0,1.0,,2.0,0.5,0.5,0.3333333333333333,0.6666666666666666,1.0,0.5,0.6666666666666666,0.5,0.25,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,1.0,,,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.25,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,0.16666666666666666,,,,,,,,0.5,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2021,2020-21,False
1626162-1629308-1630164-201939-203952,1610612744,"Kelly Oubre Jr., Juan Toscano-Anderson, James Wiseman, Stephen Curry, Andrew Wiggins","Oubre Jr., Toscano-Anderson, Wiseman, Curry, Wiggins",1626162-1629308-1630164-201939-203952,GSW,2256.0,5,-6.0,84.0,8.0,171.0,79.0,109.14893617021276,13.964285714285714,,,8.0,38.0,87.0,23.0,7.0,23.0,45.0,8.0,30.0,73.0,24.0,22.0,7.0,8.0,19.0,7.0,46.0,16.0,35.0,43.0,10.0,22.0,15.0,69.0,1.0,0.26666666666666666,0.27586206896551724,0.44,0.4620253164556962,0.4,0.9411764705882353,0.7857142857142857,1.0,12.448275862068966,11.850574712643677,13.714285714285714,0.30666666666666664,0.30666666666666664,0.30434782608695654,0.3181818181818182,1.0,0.7066666666666667,0.3181818181818182,0.5330202702702703,7.031111111111111,26.19333333333333,13.0,4.0,13.0,9.0,21.0,22.0,20.0,11.0,9.0,2.0,17.0,0.5238095238095238,0.55,0.4666666666666667,0.68,0.6363636363636364,0.5652173913043478,0.7647058823529411,0.6923076923076923,0.17333333333333334,0.3076923076923077,0.3333333333333333,0.5,0.12,2.0,6.0,6.0,,17.0,0.35294117647058826,1.0,7.0,8.0,1.0,2.0,4.0,1.0,7.0,,,1.0,7.0,2.0,6.0,4.0,2.0,6.0,,1.0,,4.0,1.0,,1.0,8.0,11.0,2.0,,1.0,11.0,,7.0,8.0,1.0,4.0,7.0,,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.047619047619047616,0.18181818181818182,0.06666666666666667,0.5714285714285714,0.4444444444444444,0.4444444444444444,,0.09333333333333334,0.14285714285714285,0.14285714285714285,1.0,0.2857142857142857,0.5,,,0.14285714285714285,0.4347666666666667,0.08860759493670886,0.14285714285714285,0.0547945205479452,0.0547945205479452,0.08045977011494253,2.0,3.0,,1.0,,1.0,,2.0,7.0,7.0,9.0,5.0,4.0,5.0,1.0,,1.0,2.0,7.0,5.0,1.0,,0.15555555555555556,0.07692307692307693,,0.30434782608695654,0.5,0.25,,,0.8571428571428571,0.8,0.625,0.42857142857142855,0.6666666666666666,0.5,0.14285714285714285,,,0.5465916666666667,,,1.0,,,1.0,0.03333333333333333,0.2608695652173913,0.043478260869565216,,,2.0,3.0,0.05555555555555555,,3.0,,,,1.0,,,,,,,,,,,,,1.0,,,,1610612744,2021,2020-21,False
1626162-1629308-201939-203110-203145,1610612744,"Kelly Oubre Jr., Juan Toscano-Anderson, Stephen Curry, Draymond Green, Kent Bazemore","Oubre Jr., Toscano-Anderson, Curry, Green, Bazemore",1626162-1629308-201939-203110-203145,GSW,1485.0,8,13.0,54.0,24.0,107.0,49.0,103.75757575757575,14.462962962962964,,,5.0,25.0,53.0,13.0,8.0,13.0,25.0,10.0,21.0,62.0,21.0,12.0,8.0,7.0,16.0,5.0,39.0,8.0,22.0,26.0,5.0,9.0,13.0,60.0,0.7,0.47619047619047616,0.5,0.5869565217391305,0.62,0.45652173913043476,0.8888888888888888,0.84,0.875,13.283018867924529,12.849056603773585,14.092592592592593,0.2826086956521739,0.2826086956521739,0.6153846153846154,0.6153846153846154,0.625,0.7391304347826086,0.6666666666666666,0.5456644444444444,4.456,26.695238095238096,8.0,4.0,11.0,1.0,12.0,18.0,6.0,9.0,7.0,2.0,13.0,0.75,0.75,0.48,0.8125,0.8,0.6153846153846154,0.7272727272727273,0.875,0.2391304347826087,0.36363636363636365,0.4,0.5,0.021739130434782608,1.0,3.0,2.0,1.0,8.0,0.375,1.0,15.0,3.0,3.0,4.0,,2.0,8.0,1.0,4.0,5.0,8.0,1.0,3.0,2.0,3.0,6.0,5.0,9.0,,21.0,2.0,,,4.0,5.0,,1.0,,10.0,,5.0,5.0,2.0,21.0,15.0,0.5555555555555556,0.3333333333333333,0.5,0.25,0.7,0.25,0.7,,0.13043478260869565,,0.75,,,,0.17391304347826086,0.25,0.25,1.0,0.26666666666666666,0.75,0.26666666666666666,0.25,0.3333333333333333,0.5621607142857143,0.12,0.1724137931034483,0.03225806451612903,0.3387096774193548,0.2830188679245283,1.0,3.0,,,,1.0,9.0,,3.0,3.0,5.0,2.0,3.0,3.0,,,,2.0,3.0,4.0,,,0.12,0.09090909090909091,,0.23076923076923078,0.2,0.2857142857142857,,,1.0,1.0,0.8,0.75,0.3333333333333333,1.0,,,,0.7069125,4.0,,,1.0,,3.0,,0.15384615384615385,,0.8,1.0,1.0,2.0,0.05,0.25,1.0,,,,1.0,1.0,,0.047619047619047616,,1.0,,0.5,1.0,,,,,1.0,,,,1610612744,2021,2020-21,False
1626162-1629308-201939-203110-203952,1610612744,"Kelly Oubre Jr., Juan Toscano-Anderson, Stephen Curry, Draymond Green, Andrew Wiggins","Oubre Jr., Toscano-Anderson, Curry, Green, Wiggins",1626162-1629308-201939-203110-203952,GSW,8937.0,14,27.0,324.0,33.0,643.0,360.0,103.60523665659618,15.225308641975309,1.0,1.0,11.0,149.0,319.0,95.0,32.0,71.0,157.0,48.0,109.0,387.0,126.0,71.0,32.0,42.0,106.0,26.0,254.0,50.0,124.0,154.0,27.0,54.0,69.0,361.0,0.875,0.44036697247706424,0.44036697247706424,0.6165413533834586,0.6515151515151515,0.40977443609022557,0.78125,0.759493670886076,0.75,12.551724137931034,12.141065830721002,14.601851851851851,0.35714285714285715,0.2669172932330827,0.4507042253521127,0.4507042253521127,0.8125,0.7669172932330827,0.4507042253521127,0.5551477272727272,5.064968152866243,25.411926605504586,68.0,20.0,44.0,18.0,92.0,128.0,56.0,64.0,48.0,12.0,70.0,0.6956521739130435,0.7272727272727273,0.5859872611464968,0.7446808510638298,0.76,0.7157894736842105,0.7640449438202247,0.7058823529411765,0.16541353383458646,0.45454545454545453,0.5,0.6,0.06766917293233082,4.0,22.0,14.0,8.0,52.0,0.4230769230769231,1.0,58.0,29.0,9.0,18.0,4.0,16.0,38.0,2.0,4.0,11.0,59.0,5.0,17.0,26.0,13.0,27.0,8.0,15.0,23.0,73.0,16.0,4.0,12.0,30.0,30.0,1.0,9.0,8.0,77.0,,31.0,10.0,6.0,71.0,57.0,0.5333333333333333,0.29411764705882354,0.48148148148148145,0.5208333333333334,0.5952380952380952,0.52,0.6759259259259259,0.19672131147540983,0.24,0.20512820512820512,0.6444444444444445,0.2222222222222222,0.25,1.0,0.14285714285714285,0.42105263157894735,0.42105263157894735,1.0,0.42857142857142855,0.5,0.09523809523809523,0.5,0.2619047619047619,0.545029268292683,0.1232876712328767,0.17415730337078653,0.06718346253229975,0.18863049095607234,0.18181818181818182,5.0,15.0,2.0,3.0,5.0,7.0,18.0,8.0,12.0,18.0,24.0,16.0,8.0,15.0,5.0,2.0,,2.0,4.0,4.0,1.0,0.7142857142857143,0.07643312101910828,0.09090909090909091,0.1111111111111111,0.28125,0.23076923076923078,0.2916666666666667,0.35714285714285715,0.18181818181818182,0.9166666666666666,0.875,0.36363636363636365,0.625,0.3333333333333333,,0.125,0.6666666666666666,0.5,0.656853125,6.0,1.0,,6.0,5.0,1.0,,0.06315789473684211,,0.5454545454545454,4.0,4.0,1.0,0.035398230088495575,0.16666666666666666,10.0,4.0,3.0,0.75,2.0,5.0,1.0,0.043859649122807015,2.0,,1.0,,,,,1.0,,,,,,1610612744,2021,2020-21,False
1626162-1629308-202954-203110-203952,1610612744,"Kelly Oubre Jr., Juan Toscano-Anderson, Brad Wanamaker, Draymond Green, Andrew Wiggins","Oubre Jr., Toscano-Anderson, Wanamaker, Green, Wiggins",1626162-1629308-202954-203110-203952,GSW,145.0,1,4.0,5.0,,9.0,3.0,89.37931034482759,18.2,,,,2.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,7.0,3.0,2.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,2.0,,,1.0,7.0,1.0,0.5,0.5,0.875,0.875,0.5,1.0,1.0,,13.5,13.5,18.2,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.571675,2.35,25.0,2.0,,,,2.0,2.0,2.0,1.0,1.0,,1.0,0.5,0.5,1.0,1.0,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2021,2020-21,False
1626162-1629308-202954-203145-203952,1610612744,"Kelly Oubre Jr., Juan Toscano-Anderson, Brad Wanamaker, Kent Bazemore, Andrew Wiggins","Oubre Jr., Toscano-Anderson, Wanamaker, Bazemore, Wiggins",1626162-1629308-202954-203145-203952,GSW,38.0,1,-2.0,1.0,,2.0,2.0,75.78947368421053,13.0,,,,1.0,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,25.0,25.0,13.0,,1.0,,,,1.0,,0.51465,,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2021,2020-21,False
1626162-1629308-203110-203145-203952,1610612744,"Kelly Oubre Jr., Juan Toscano-Anderson, Draymond Green, Kent Bazemore, Andrew Wiggins","Oubre Jr., Toscano-Anderson, Green, Bazemore, Wiggins",1626162-1629308-203110-203145-203952,GSW,3.0,1,-1.0,1.0,1.0,1.0,1.0,480.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2021,2020-21,False
