EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,FG2M,FG2A,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FtPoints,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Charge Fouls,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,DefThreePtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,PenaltyAtRimFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGA,ThreePtAssists,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,FTDefRebounds,LostBallSteals,LostBallTurnovers,ShootingFouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,DefensiveGoaltends,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,DefFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,PenaltyAtRimFGM,Arc3FGM,SecondChanceFtPoints,PtsUnassisted3s,NonHeaveArc3FGM,Arc3Assists,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,RecoveredBlocks,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffShortMidRangeReboundPct,BlocksRecoveredPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,BlockedShortMidRange,Travels,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,SelfOReb,BadPassOutOfBoundsTurnovers,Offensive Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,BlockedLongMidRange,Defensive 3 Seconds Violations,SecondChanceFg3Pct,PenaltyFg3Pct,OffArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,PenaltyCorner3FGM,PenaltyCorner3Accuracy,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Fg3aBlocked,Loose Ball Fouls,FG3APctBlocked,Arc3PctBlocked,StepOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,HeaveAttempts,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,BlockingFouls,ThreePtShootingFoulsDrawn,3SecondViolations,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,HeaveMakes,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,OffensiveGoaltends,Corner3PctBlocked,Clear Path Fouls,team_id,year,season,team_vs
101128-101236-201166-201977-2566,1610612758,"Francisco Garcia, Chuck Hayes, Aaron Brooks, Marcus Thornton, Travis Outlaw","Garcia, Hayes, Brooks, Thornton, Outlaw",101128-101236-201166-201977-2566,SAC,391.0,1,7.0,6.0,12.0,12.0,2.0,24.0,2.0,2.0,1.0,1.0,6.0,7.0,12.0,2.0,2.0,4.0,4.0,,1.0,1.0,8.0,9.0,2.0,11.0,,0.8571428571428571,1.0,0.6,1.0,0.6,1.0,0.14285714285714285,,0.8888888888888888,1.0,0.9,0.5,,1.0,88.38874680306905,14.0,18.583333333333332,13.583333333333334,18.416666666666668,0.2,1.0,1.0,0.5,1.0,0.5,0.48829500000000003,0.3657,0.3333333333333333,11.314285714285715,,,1.0,2.0,3.0,,6.0,,,,8.0,4.0,4.0,1.0,,8.0,1.0,,,2.0,1.0,2.0,4.0,,,,,,8.0,,,0.6666666666666666,0.6666666666666666,,,,0.5,1.0,0.5,,0.5,0.2,0.5,1.0,,0.3,,,,,,,3.0,,1.0,,2.0,,,,3.0,,,,,2.0,,,3.0,1.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,0.3,,0.3333333333333333,,,1.0,1.0,1.0,1.0,0.1,,,,0.2,1.0,,,,,24.766666666666666,,,,,,,,,,0.5,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2013,2012-13,True
101128-101236-201166-202326-2422,1610612758,"Francisco Garcia, Chuck Hayes, Aaron Brooks, DeMarcus Cousins, John Salmons","Garcia, Hayes, Brooks, Cousins, Salmons",101128-101236-201166-202326-2422,SAC,93.0,1,2.0,2.0,2.0,3.0,,5.0,1.0,1.0,,,1.0,2.0,2.0,,,,,,,,2.0,2.0,,2.0,,0.5,,0.5,,0.5,,,,1.0,,1.0,,,1.0,77.41935483870968,13.0,22.333333333333332,13.0,22.333333333333332,0.5,1.0,1.0,,,0.5,0.5957,,,5.5,,,,1.0,,,,,,,2.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,2.0,,,1.0,1.0,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2013,2012-13,True
101128-101236-201166-203080-2422,1610612758,"Francisco Garcia, Chuck Hayes, Aaron Brooks, Thomas Robinson, John Salmons","Garcia, Hayes, Brooks, Robinson, Salmons",101128-101236-201166-203080-2422,SAC,347.0,2,6.0,-2.0,10.0,10.0,,20.0,3.0,3.0,,,3.0,5.0,9.0,,,,4.0,,,,1.0,3.0,,3.0,1.0,0.6,,0.5625,,0.5625,,,,0.5,,0.5,,,,82.9971181556196,18.1,16.6,18.1,15.6,0.375,1.0,1.0,,,0.75,0.5459625,,,7.92,5.0,4.0,,,2.0,,11.0,,2.0,3.0,2.0,1.0,2.0,1.0,,5.0,1.0,1.0,,2.0,1.0,,2.0,1.0,2.0,,,,9.0,3.0,5.0,0.3333333333333333,0.3333333333333333,,0.375,0.375,1.0,0.5,0.5,0.5,0.3333333333333333,,,,,0.25,0.50755,,,0.3333333333333333,0.5,,,1.0,2.0,1.0,1.0,,1.0,1.0,3.0,,2.0,,3.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,3.0,2.0,3.0,,1.0,0.3333333333333333,0.3333333333333333,0.375,1.0,,,,,,,,0.25,0.5,0.5,1.0,0.125,,,,0.25,0.25,24.333333333333332,,,,,,,,,1.0,,,,0.3333333333333333,,,,,,1.0,,,,,1.0,,,,,,,,,0.5,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2013,2012-13,True
101128-101236-201574-201936-202738,1610612758,"Francisco Garcia, Chuck Hayes, Jason Thompson, Tyreke Evans, Isaiah Thomas","Garcia, Hayes, Thompson, Evans, Thomas",101128-101236-201574-201936-202738,SAC,243.0,1,4.0,7.0,8.0,6.0,2.0,14.0,1.0,2.0,,,3.0,6.0,15.0,1.0,2.0,4.0,,,1.0,3.0,1.0,2.0,3.0,5.0,5.0,0.5,0.5,0.5625,0.5,0.6818181818181818,0.6666666666666666,0.16666666666666666,0.5,1.0,1.0,1.0,0.75,1.0,1.0,82.96296296296296,18.5,15.833333333333334,17.375,15.833333333333334,0.25,0.5,1.0,,,0.5,0.48981875,0.382,0.26666666666666666,9.433333333333334,3.0,3.0,,1.0,3.0,6.0,8.0,1.0,1.0,4.0,6.0,3.0,4.0,1.0,,9.0,1.0,,,,,,,,2.0,,6.0,2.0,11.0,4.0,3.0,1.0,1.0,1.0,0.5,0.6666666666666666,,1.0,,,1.0,0.125,,,,0.375,0.539575,0.2,0.25,0.26666666666666666,0.375,1.0,2.0,,1.0,1.0,1.0,,,1.0,2.0,,1.0,2.0,3.0,1.0,1.0,,2.0,,,,,2.0,,,,,,,,,1.0,0.5,0.5,0.25,,,1.0,,,0.6666666666666666,0.6666666666666666,1.0,0.125,,,,0.125,,,0.5,0.5,,23.55,1.0,1.0,2.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,1.0,0.3333333333333333,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2013,2012-13,True
101128-101236-201574-201949-202690,1610612758,"Francisco Garcia, Chuck Hayes, Jason Thompson, James Johnson, Jimmer Fredette","Garcia, Hayes, Thompson, Johnson, Fredette",101128-101236-201574-201949-202690,SAC,124.0,1,2.0,2.0,4.0,5.0,,9.0,1.0,1.0,,,2.0,3.0,7.0,,,,,,1.0,,1.0,1.0,,1.0,,0.6666666666666666,,0.875,,0.875,,0.3333333333333333,,0.5,,0.5,,,1.0,104.51612903225805,18.5,10.0,18.5,10.0,0.25,1.0,1.0,,,0.5,0.4976,,,9.833333333333334,4.0,,,1.0,1.0,,5.0,2.0,3.0,7.0,4.0,2.0,3.0,1.0,,7.0,,,,,,,,,2.0,,,,7.0,7.0,4.0,1.0,1.0,0.6666666666666666,0.875,0.875,,,,,1.0,0.25,,,,0.25,0.4976,,,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,1.0,,3.0,1.0,1.0,,1.0,,,,,2.0,,,,,,,,,1.0,1.0,1.0,0.25,,,,,,1.0,1.0,1.0,,,,,0.25,,,0.25,,0.25,25.3,1.0,1.0,,,1.0,1.0,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2013,2012-13,True
101128-101236-201574-201949-202738,1610612758,"Francisco Garcia, Chuck Hayes, Jason Thompson, James Johnson, Isaiah Thomas","Garcia, Hayes, Thompson, Johnson, Thomas",101128-101236-201574-201949-202738,SAC,119.0,1,2.0,3.0,4.0,4.0,,8.0,3.0,3.0,,,3.0,4.0,6.0,,,,2.0,,,,1.0,1.0,,1.0,,0.75,,0.75,,0.75,,,,0.5,,0.5,,,,96.80672268907563,9.0,20.75,9.0,19.75,0.75,1.0,1.0,,,0.75,0.66795,,,5.45,,,,,1.0,,3.0,,,,4.0,2.0,2.0,2.0,,4.0,,2.0,1.0,,,,,,,,,,6.0,,,0.6666666666666666,0.6666666666666666,,,,,,1.0,,0.6666666666666666,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2013,2012-13,True
101128-101236-201574-201977-202690,1610612758,"Francisco Garcia, Chuck Hayes, Jason Thompson, Marcus Thornton, Jimmer Fredette","Garcia, Hayes, Thompson, Thornton, Fredette",101128-101236-201574-201977-202690,SAC,616.0,3,10.0,-5.0,19.0,19.0,2.0,38.0,1.0,3.0,,,7.0,11.0,20.0,2.0,2.0,4.0,8.0,,1.0,1.0,7.0,8.0,2.0,10.0,3.0,0.6363636363636364,1.0,0.53125,1.0,0.5555555555555556,1.0,0.09090909090909091,0.3333333333333333,0.6363636363636364,0.25,0.6666666666666666,0.25,,0.6666666666666666,88.83116883116882,16.31578947368421,16.105263157894736,15.894736842105264,15.631578947368421,0.1875,0.3333333333333333,0.5,,,0.5,0.495715625,0.4515,0.2,8.527272727272727,,,4.0,5.0,3.0,3.0,25.0,,,,6.0,3.0,4.0,1.0,1.0,9.0,1.0,,,2.0,2.0,,2.0,,2.0,,4.0,2.0,16.0,,,0.42857142857142855,0.42857142857142855,,,,1.0,1.0,0.6666666666666666,1.0,1.0,0.3125,0.8,0.8,0.25,0.1875,,0.1111111111111111,0.15384615384615385,,,,2.0,,3.0,,2.0,,,1.0,5.0,,,,3.0,2.0,1.0,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,1.0,0.2,0.2,0.3125,,0.25,1.0,,0.6,0.6666666666666666,0.6666666666666666,0.5,0.1875,,,,0.125,,,,,,24.28,,1.0,,,1.0,1.0,,,1.0,,,,1.0,0.5,1.0,1.0,,0.5,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,1610612758,2013,2012-13,True
101128-101236-201574-201977-202738,1610612758,"Francisco Garcia, Chuck Hayes, Jason Thompson, Marcus Thornton, Isaiah Thomas","Garcia, Hayes, Thompson, Thornton, Thomas",101128-101236-201574-201977-202738,SAC,540.0,3,9.0,-16.0,19.0,19.0,3.0,38.0,2.0,6.0,1.0,2.0,3.0,9.0,11.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,4.0,7.0,2.0,9.0,7.0,0.3333333333333333,0.5,0.23076923076923078,0.5,0.34375,0.5,0.1111111111111111,0.16666666666666666,0.8,0.16666666666666666,0.7777777777777778,0.2,,1.0,101.33333333333333,15.947368421052632,12.473684210526315,15.736842105263158,11.210526315789474,0.46153846153846156,0.3333333333333333,0.4,1.0,0.5,0.7692307692307693,0.4683730769230769,0.5657,0.18181818181818182,5.644444444444444,2.0,1.0,1.0,2.0,1.0,5.0,27.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,,2.0,3.0,1.0,1.0,2.0,1.0,2.0,4.0,,5.0,,7.0,4.0,9.0,2.0,2.0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5,0.75,,0.6666666666666666,0.5,0.15384615384615385,0.5,0.5,,0.07692307692307693,0.4976833333333333,0.25,0.3333333333333333,0.18181818181818182,0.10526315789473684,2.0,,,2.0,,2.0,,1.0,,4.0,,1.0,,,2.0,,,,1.0,,,1.0,4.0,,,1.0,,,,,,,,,0.3076923076923077,,0.25,,,,,,,0.15384615384615385,,,,0.15384615384615385,,,0.6666666666666666,,0.3333333333333333,24.275,1.0,,,,,,,,,,,1.0,,,,,0.5,,,,,,,,,,1.0,,,,,,,0.5,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612758,2013,2012-13,True
101128-101236-201574-202690-202738,1610612758,"Francisco Garcia, Chuck Hayes, Jason Thompson, Jimmer Fredette, Isaiah Thomas","Garcia, Hayes, Thompson, Fredette, Thomas",101128-101236-201574-202690-202738,SAC,182.0,1,3.0,3.0,4.0,5.0,,9.0,,,,,2.0,3.0,7.0,,,,,,,,1.0,3.0,,3.0,,0.6666666666666666,,0.875,,0.875,,,,0.5,,0.6,,,0.5,71.20879120879121,25.0,16.4,25.0,14.8,,,,,,0.25,0.4074875,,,18.900000000000002,,,,,3.0,,4.0,,,,4.0,2.0,2.0,,,4.0,2.0,,,,,,,,2.0,,,,7.0,,,1.0,1.0,,,,,0.6666666666666666,,0.6666666666666666,,,,,,0.75,,,,,,,2.0,,,,1.0,,,1.0,1.0,,,,,1.0,,,2.0,,,,,1.0,,,,,,,,,,1.0,1.0,0.25,,,,,,0.6666666666666666,0.6666666666666666,1.0,,,,,0.25,,,,,,24.8,,1.0,,3.0,1.0,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2013,2012-13,True
101128-101236-201574-202738-2422,1610612758,"Francisco Garcia, Chuck Hayes, Jason Thompson, Isaiah Thomas, John Salmons","Garcia, Hayes, Thompson, Thomas, Salmons",101128-101236-201574-202738-2422,SAC,772.0,4,13.0,-4.0,26.0,25.0,3.0,51.0,5.0,8.0,1.0,3.0,8.0,16.0,28.0,1.0,4.0,2.0,6.0,,2.0,3.0,6.0,11.0,5.0,16.0,6.0,0.5,0.25,0.5434782608695652,0.25,0.56,0.25,0.125,0.125,0.8571428571428571,0.375,0.9090909090909091,0.4166666666666667,0.3333333333333333,1.0,95.12953367875647,14.961538461538462,15.32,14.26923076923077,15.24,0.34782608695652173,0.625,0.7142857142857143,0.75,0.3333333333333333,0.6521739130434783,0.5198021739130435,0.5368,0.07142857142857142,6.9875,9.0,14.0,1.0,5.0,3.0,3.0,32.0,4.0,7.0,10.0,10.0,5.0,8.0,5.0,,19.0,4.0,1.0,1.0,3.0,2.0,3.0,6.0,1.0,7.0,,6.0,3.0,26.0,10.0,9.0,0.625,0.625,0.5714285714285714,0.4,0.4166666666666667,0.5,1.0,0.6666666666666666,1.0,1.0,0.21739130434782608,0.2,0.25,,0.13043478260869565,0.51743,0.125,0.17647058823529413,0.35714285714285715,0.34615384615384615,4.0,2.0,1.0,1.0,,6.0,,3.0,3.0,7.0,,3.0,2.0,9.0,6.0,3.0,1.0,,2.0,1.0,,1.0,2.0,1.0,,2.0,,2.0,2.0,2.0,,1.0,0.42857142857142855,0.42857142857142855,0.30434782608695654,1.0,0.5,,,1.0,0.6666666666666666,0.6666666666666666,,0.043478260869565216,1.0,1.0,1.0,0.2608695652173913,1.0,,0.4,,0.3,24.685714285714287,2.0,2.0,,,2.0,2.0,1.0,1.0,2.0,0.2,,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.3333333333333333,,1.0,,,,,,,1.0,,,,,,,0.5,1.0,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612758,2013,2012-13,True
101128-101236-201936-201949-202326,1610612758,"Francisco Garcia, Chuck Hayes, Tyreke Evans, James Johnson, DeMarcus Cousins","Garcia, Hayes, Evans, Johnson, Cousins",101128-101236-201936-201949-202326,SAC,30.0,1,,2.0,3.0,,1.0,3.0,,1.0,,1.0,,2.0,2.0,,1.0,,,,,1.0,,,1.0,1.0,1.0,,,,,0.25,,,,,1.0,,1.0,,,144.0,10.0,,9.666666666666666,,0.3333333333333333,,,1.0,,0.6666666666666666,0.21041666666666667,0.1974,,9.75,2.0,,,,1.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,2.0,,2.0,2.0,2.0,,,,,0.5,,,,,,,,,,0.3333333333333333,0.13305,,,1.0,0.6666666666666666,,,,,,1.0,,1.0,,1.0,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,1.0,,,,,,,,,,0.3333333333333333,,,,,1.0,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2013,2012-13,True
101128-101236-201936-201977-202738,1610612758,"Francisco Garcia, Chuck Hayes, Tyreke Evans, Marcus Thornton, Isaiah Thomas","Garcia, Hayes, Evans, Thornton, Thomas",101128-101236-201936-201977-202738,SAC,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612758,2013,2012-13,True
101128-101236-201936-202326-2422,1610612758,"Francisco Garcia, Chuck Hayes, Tyreke Evans, DeMarcus Cousins, John Salmons","Garcia, Hayes, Evans, Cousins, Salmons",101128-101236-201936-202326-2422,SAC,10.0,1,,,1.0,,1.0,1.0,,,,,,2.0,,,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,144.0,10.0,,9.0,,,,,,,,0.26215,0.2967,,8.65,1.0,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,0.26215,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2013,2012-13,True
101128-101236-201936-202738-203080,1610612758,"Francisco Garcia, Chuck Hayes, Tyreke Evans, Isaiah Thomas, Thomas Robinson","Garcia, Hayes, Evans, Thomas, Robinson",101128-101236-201936-202738-203080,SAC,173.0,3,3.0,6.0,7.0,6.0,,13.0,4.0,4.0,,,6.0,6.0,12.0,,,,6.0,,,,1.0,1.0,,1.0,,1.0,,1.0,,1.0,,,,1.0,,1.0,,,,108.20809248554913,11.142857142857142,15.833333333333334,11.142857142857142,15.833333333333334,0.6666666666666666,1.0,1.0,,,0.6666666666666666,0.6154000000000001,,,4.466666666666667,1.0,1.0,1.0,1.0,1.0,,6.0,1.0,1.0,2.0,6.0,3.0,3.0,2.0,1.0,6.0,,1.0,,1.0,1.0,,1.0,,4.0,,,,12.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,,1.0,,0.5,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,0.7795,,,0.16666666666666666,0.14285714285714285,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2013,2012-13,True
101128-101236-201949-201977-202690,1610612758,"Francisco Garcia, Chuck Hayes, James Johnson, Marcus Thornton, Jimmer Fredette","Garcia, Hayes, Johnson, Thornton, Fredette",101128-101236-201949-201977-202690,SAC,168.0,1,3.0,-7.0,6.0,6.0,1.0,12.0,1.0,2.0,,1.0,1.0,2.0,4.0,,1.0,,2.0,,,,,2.0,1.0,3.0,1.0,0.5,,0.25,,0.4,,,,,,1.0,0.3333333333333333,,,102.85714285714286,16.833333333333332,11.166666666666666,16.166666666666668,11.166666666666666,0.5,0.5,0.5,1.0,,1.0,0.6058125,,,1.6,,,,,,2.0,11.0,,,,,,,,,,2.0,,,2.0,1.0,,2.0,,2.0,,2.0,1.0,4.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,0.2,0.3333333333333333,,,,,,,,2.0,,,,2.0,,,,,2.0,,,,1.0,,,1.0,2.0,,,,,,,,,,,,0.5,,0.5,,,,,,,,,,,0.5,,,,,,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2013,2012-13,True
101128-101236-201949-202326-202690,1610612758,"Francisco Garcia, Chuck Hayes, James Johnson, DeMarcus Cousins, Jimmer Fredette","Garcia, Hayes, Johnson, Cousins, Fredette",101128-101236-201949-202326-202690,SAC,56.0,1,1.0,-2.0,2.0,2.0,,4.0,1.0,1.0,,,1.0,2.0,2.0,,,,,,,,,,,,,0.5,,0.5,,0.5,,,,,,,,,,102.85714285714286,11.5,16.5,11.5,16.5,0.5,1.0,1.0,,,0.5,0.46855,,,11.7,,,,,1.0,,4.0,,,,2.0,1.0,1.0,1.0,,2.0,,,,,,,,,1.0,,,,2.0,,,1.0,1.0,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2013,2012-13,True
101128-101236-201949-202690-202738,1610612758,"Francisco Garcia, Chuck Hayes, James Johnson, Jimmer Fredette, Isaiah Thomas","Garcia, Hayes, Johnson, Fredette, Thomas",101128-101236-201949-202690-202738,SAC,237.0,2,4.0,1.0,6.0,7.0,,13.0,1.0,1.0,,,1.0,3.0,7.0,,,,,,1.0,,3.0,3.0,,3.0,2.0,0.3333333333333333,,0.625,,0.7,,0.3333333333333333,,1.0,,0.75,,,,78.9873417721519,11.0,24.428571428571427,11.0,23.428571428571427,0.25,1.0,1.0,,,0.5,0.5539875,,,4.733333333333333,,,,2.0,,2.0,6.0,,,,2.0,1.0,2.0,1.0,,5.0,,,,1.0,1.0,,1.0,,1.0,,2.0,1.0,7.0,,,1.0,1.0,,,,1.0,,1.0,,1.0,0.5,,,,,,0.2,0.25,,,,,,,,1.0,,,1.0,1.0,,,,3.0,1.0,1.0,,,,,,,1.0,,,,,1.0,,1.0,,1.0,1.0,1.0,0.25,,,,,1.0,,,,,,,,0.25,,,,,,25.5,,1.0,,,1.0,1.0,,,1.0,0.5,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2013,2012-13,True
