EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Arc3FGM,Arc3FGA,FG3M,FG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,LongMidRangeAssists,DefThreePtRebounds,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,DefThreePtReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Avg3ptShotDistance,PtsUnassisted2s,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Offensive Fouls,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,Fg2aBlocked,BadPassOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,AtRimPctBlocked,OffShortMidRangeReboundPct,SecondChanceAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ShortMidRangeFGM,Corner3FGA,SecondChanceTurnovers,OffLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Offensive Fouls Drawn,Corner3FGM,Corner3Assists,OffThreePtRebounds,Steals,BadPassSteals,OffThreePtReboundPct,OffArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Travels,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,HeaveAttempts,PenaltyFg3Pct,LongMidRangePctBlocked,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,LostBallSteals,Loose Ball Fouls Drawn,SecondChanceFg3Pct,DefCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,Blocked2s,BlockedAtRim,Blocks,OffCorner3ReboundPct,ShortMidRangePctBlocked,ShortMidRangeAssists,ShortMidRangePctAssisted,RecoveredBlocks,BlocksRecoveredPct,Defensive 3 Seconds Violations,PtsUnassisted3s,SecondChanceAtRimPctAssisted,BlockedShortMidRange,FTOffRebounds,OffFTReboundPct,OffensiveGoaltends,StepOutOfBoundsTurnovers,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
2039-2052-2730-278-448,1610612753,"Keyon Dooling, DeShawn Stevenson, Dwight Howard, Stacey Augmon, Bo Outlaw","Dooling, Stevenson, Howard, Augmon, Outlaw",2039-2052-2730-278-448,ORL,492.0,1,8.0,-3.0,13.0,14.0,13.0,9.0,2.0,27.0,2.0,2.0,1.0,2.0,2.0,1.0,8.0,3.0,11.0,,9.0,12.0,3.0,,4.0,3.0,10.0,,9.0,4.0,2.0,3.0,1.0,7.0,2.0,4.0,,4.0,3.0,7.0,,1.0,1.0,,3.0,3.0,2.0,4.0,1.0,3.0,,,5.0,9.0,13.0,,,0.6666666666666666,1.0,0.2727272727272727,0.3,0.375,0.4090909090909091,0.375,0.6666666666666666,0.4090909090909091,0.3333333333333333,,0.4444444444444444,0.25,0.4444444444444444,0.25,,,,79.02439024390245,19.923076923076923,16.642857142857142,17.384615384615383,14.071428571428571,0.16666666666666666,1.0,1.0,0.5,0.08333333333333333,0.6666666666666666,0.3333333333333333,0.18181818181818182,1.0,0.25,0.4236125,0.42533333333333334,0.4323954545454546,0.4444444444444444,1.0,13.872727272727273,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,0.08333333333333333,,1.0,0.75,,0.125,0.125,1.0,0.08333333333333333,1.0,1.0,1.0,1.0,24.5,2.0,2.0,,,1.0,2.0,2.0,,2.0,,,0.6666666666666666,0.6666666666666666,,,,1.0,,,,,,0.2857142857142857,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,0.09090909090909091,1.0,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1610612753,2006,2005-06,True
2039-2052-2749-2772-448,1610612753,"Keyon Dooling, DeShawn Stevenson, Jameer Nelson, Trevor Ariza, Bo Outlaw","Dooling, Stevenson, Nelson, Ariza, Outlaw",2039-2052-2749-2772-448,ORL,3.0,1,,,1.0,,1.0,,,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,480.0,3.0,,3.0,,1.0,,,,,,,1.0,,1.0,0.5271,,0.5271,,,2.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2006,2005-06,True
2039-2242-2730-2749-448,1610612753,"Keyon Dooling, Terence Morris, Dwight Howard, Jameer Nelson, Bo Outlaw","Dooling, Morris, Howard, Nelson, Outlaw",2039-2242-2730-2749-448,ORL,521.0,2,9.0,-5.0,16.0,16.0,10.0,6.0,,32.0,1.0,2.0,,1.0,1.0,1.0,3.0,3.0,6.0,4.0,16.0,21.0,,1.0,1.0,3.0,3.0,2.0,14.0,4.0,2.0,4.0,1.0,10.0,1.0,2.0,,2.0,1.0,3.0,1.0,,,,5.0,2.0,2.0,3.0,,3.0,6.0,,15.0,14.0,10.0,,,0.6666666666666666,0.6666666666666666,0.5,1.0,0.6666666666666666,1.0,0.6666666666666666,0.5,1.0,,,0.5,0.3333333333333333,0.5,0.25,1.0,0.5,0.25,88.44529750479846,17.0625,15.5,17.0,14.3125,0.2222222222222222,0.5,0.5,1.0,0.1111111111111111,0.3333333333333333,,0.16666666666666666,1.0,0.5555555555555556,0.49291111111111113,,0.5185166666666666,0.0625,0.875,11.683333333333332,0.625,2.0,2.0,2.0,2.0,3.0,6.0,2.0,2.0,2.0,2.0,1.0,,,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,,1.0,,,0.6666666666666666,0.6666666666666666,0.5,0.2222222222222222,1.0,1.0,1.0,1.0,24.3,2.0,5.0,1.0,1.0,,,,,,,3.0,,,,,,,0.25,0.3333333333333333,,1.0,,,,,0.1111111111111111,,,,,2.0,2.0,,,,,,2.0,,1.0,2.0,2.0,2.0,3.0,,0.6666666666666666,,0.16666666666666666,,0.3333333333333333,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612753,2006,2005-06,True
2039-2306-2545-2730-2772,1610612753,"Keyon Dooling, Carlos Arroyo, Darko Milicic, Dwight Howard, Trevor Ariza","Dooling, Arroyo, Milicic, Howard, Ariza",2039-2306-2545-2730-2772,ORL,1835.0,11,31.0,9.0,57.0,60.0,4.0,13.0,7.0,117.0,13.0,22.0,6.0,,1.0,4.0,13.0,23.0,39.0,12.0,67.0,58.0,6.0,2.0,6.0,1.0,2.0,2.0,4.0,20.0,10.0,12.0,7.0,26.0,6.0,12.0,4.0,16.0,7.0,23.0,,4.0,2.0,2.0,8.0,1.0,9.0,18.0,1.0,17.0,18.0,1.0,61.0,4.0,4.0,2.0,,0.43478260869565216,0.45454545454545453,0.5897435897435898,0.5,0.5612244897959183,0.5,0.5877192982456141,0.375,0.5,0.5,1.0,0.5714285714285714,0.375,0.5714285714285714,0.2608695652173913,0.4444444444444444,0.625,,91.81471389645777,14.842105263157896,16.483333333333334,14.491228070175438,16.25,0.4489795918367347,0.5909090909090909,0.6842105263157895,0.5384615384615384,0.08163265306122448,0.2653061224489796,1.0,0.5,,0.6530612244897959,0.5127887755102041,0.5504333333333333,0.404,0.08955223880597014,0.05970149253731343,7.328205128205129,0.07017543859649122,7.0,1.0,6.0,3.0,10.0,6.0,6.0,1.0,2.0,,3.0,,,0.6666666666666666,0.3,0.3,0.20408163265306123,,0.4,0.625,,0.5384615384615384,0.5384615384615384,0.42857142857142855,0.12244897959183673,0.16666666666666666,0.16666666666666666,,0.16666666666666666,24.89,26.0,4.0,1.0,3.0,2.0,2.0,2.0,3.0,,2.0,9.0,0.3333333333333333,0.3333333333333333,0.07692307692307693,0.13636363636363635,1.0,0.3333333333333333,0.16071428571428573,0.1956521739130435,3.0,4.0,,0.16666666666666666,0.75,0.75,0.08163265306122448,2.0,2.0,2.0,,8.0,6.0,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,3.0,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,1610612753,2006,2005-06,True
2039-2306-2545-2730-278,1610612753,"Keyon Dooling, Carlos Arroyo, Darko Milicic, Dwight Howard, Stacey Augmon","Dooling, Arroyo, Milicic, Howard, Augmon",2039-2306-2545-2730-278,ORL,978.0,5,16.0,-4.0,29.0,29.0,12.0,11.0,4.0,58.0,8.0,12.0,4.0,3.0,5.0,3.0,7.0,10.0,22.0,5.0,31.0,35.0,4.0,3.0,5.0,4.0,9.0,4.0,12.0,12.0,6.0,7.0,5.0,15.0,5.0,7.0,1.0,8.0,6.0,14.0,1.0,1.0,1.0,,7.0,2.0,1.0,6.0,1.0,7.0,8.0,1.0,26.0,12.0,12.0,3.0,1.0,0.6,0.6,0.45454545454545453,0.4444444444444444,0.4642857142857143,0.36363636363636365,0.484375,0.4166666666666667,0.42857142857142855,0.14285714285714285,1.0,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.5,0.5,1.0,0.1,85.39877300613496,17.96551724137931,15.758620689655173,17.551724137931036,15.620689655172415,0.42857142857142855,0.6666666666666666,0.8,0.625,0.10714285714285714,0.25,1.0,0.45454545454545453,0.6,0.6428571428571429,0.47506964285714287,0.5777333333333333,0.46136818181818184,0.16129032258064516,0.3870967741935484,7.909090909090909,0.41379310344827586,1.0,2.0,6.0,2.0,6.0,3.0,6.0,2.0,1.0,1.0,1.0,,,0.5,0.3333333333333333,0.3333333333333333,0.21428571428571427,,0.6666666666666666,0.6666666666666666,,0.14285714285714285,0.14285714285714285,1.0,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,25.599999999999998,8.0,6.0,1.0,1.0,1.0,1.0,,2.0,,,3.0,0.25,0.25,0.09090909090909091,0.16666666666666666,0.5,0.25,0.0967741935483871,0.12,1.0,,,0.6666666666666666,0.3333333333333333,0.3333333333333333,,2.0,,,1.0,,,0.3333333333333333,0.3333333333333333,,,,,,,,2.0,,2.0,,,,,,0.18181818181818182,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,1.0,0.5,1.0,3.0,,,,,1.0,,,,,,,,,,,,,,,,1610612753,2006,2005-06,True
2039-2306-2545-2772-448,1610612753,"Keyon Dooling, Carlos Arroyo, Darko Milicic, Trevor Ariza, Bo Outlaw","Dooling, Arroyo, Milicic, Ariza, Outlaw",2039-2306-2545-2772-448,ORL,2424.0,10,40.0,,76.0,74.0,6.0,16.0,13.0,150.0,17.0,25.0,8.0,2.0,3.0,9.0,20.0,23.0,54.0,13.0,71.0,71.0,12.0,,19.0,4.0,6.0,2.0,10.0,24.0,12.0,16.0,8.0,36.0,13.0,21.0,3.0,24.0,17.0,41.0,1.0,7.0,6.0,1.0,13.0,2.0,11.0,20.0,1.0,23.0,17.0,1.0,52.0,10.0,6.0,4.0,,0.5217391304347826,0.631578947368421,0.42592592592592593,0.6666666666666666,0.3918918918918919,0.6666666666666666,0.43125,0.59375,0.75,0.5384615384615384,0.75,0.6363636363636364,0.41935483870967744,0.6363636363636364,0.3617021276595745,0.5,0.625,0.024390243902439025,89.10891089108911,16.38157894736842,15.932432432432432,15.197368421052632,14.445945945945946,0.33783783783783783,0.68,0.7391304347826086,0.47058823529411764,0.12162162162162163,0.2702702702702703,0.5,0.5,0.6666666666666666,0.6081081081081081,0.5109554054054054,0.5295041666666667,0.5314,0.2676056338028169,0.14084507042253522,8.257407407407406,0.07894736842105263,4.0,2.0,13.0,4.0,20.0,12.0,13.0,2.0,4.0,2.0,3.0,,2.0,1.0,0.2,0.2,0.2702702702702703,,0.6153846153846154,0.75,,0.2,0.21052631578947367,0.75,0.17567567567567569,0.15384615384615385,0.16666666666666666,1.0,0.15384615384615385,24.580000000000002,22.0,6.0,1.0,2.0,6.0,8.0,8.0,5.0,1.0,3.0,8.0,0.6666666666666666,0.59375,0.09259259259259259,0.08,0.2857142857142857,0.75,0.10126582278481013,0.13559322033898305,2.0,7.0,,0.4375,0.2222222222222222,0.2857142857142857,0.0945945945945946,3.0,2.0,2.0,4.0,9.0,6.0,0.25,0.2727272727272727,0.2857142857142857,0.2857142857142857,1.0,1.0,,,,,,,,,0.05,,,,,1.0,1.0,3.0,1.0,4.0,3.0,1.0,0.25,,0.0625,1.0,1.0,0.1875,,,,0.2,0.2222222222222222,1.0,0.5,,,,,0.16666666666666666,,,,,1.0,,,,,,,1.0,0.05,0.07692307692307693,,,,,,1610612753,2006,2005-06,True
2039-2306-2545-278-448,1610612753,"Keyon Dooling, Carlos Arroyo, Darko Milicic, Stacey Augmon, Bo Outlaw","Dooling, Arroyo, Milicic, Augmon, Outlaw",2039-2306-2545-278-448,ORL,1075.0,4,18.0,-3.0,31.0,32.0,5.0,2.0,4.0,63.0,1.0,9.0,4.0,,4.0,5.0,14.0,10.0,28.0,3.0,23.0,26.0,7.0,,4.0,,5.0,,,10.0,5.0,5.0,,10.0,5.0,11.0,,11.0,7.0,18.0,,3.0,1.0,2.0,5.0,2.0,1.0,7.0,1.0,10.0,5.0,,19.0,,5.0,,,0.5,0.5555555555555556,0.35714285714285715,,0.3125,,0.3382352941176471,0.2857142857142857,,0.6,,0.9166666666666666,0.3125,0.9166666666666666,0.3,0.3333333333333333,0.8888888888888888,,84.3906976744186,17.967741935483872,16.1875,16.838709677419356,15.8125,0.28125,0.1111111111111111,0.25,,0.15625,0.4375,0.5714285714285714,0.6666666666666666,,0.40625,0.446340625,0.4516,0.4821583333333333,0.17391304347826086,,11.067857142857141,0.16129032258064516,6.0,,3.0,,4.0,,3.0,,,,4.0,,,,,,0.125,,1.0,1.0,,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.09375,,,,,24.7,10.0,2.0,,,1.0,2.0,2.0,5.0,1.0,1.0,3.0,0.2857142857142857,0.2857142857142857,0.17857142857142858,0.5555555555555556,1.0,0.25,0.08823529411764706,0.1,3.0,1.0,,0.125,0.6,0.6,0.03125,1.0,,,1.0,4.0,2.0,0.25,0.3333333333333333,,,,,,,,1.0,,1.0,,,,,,0.16666666666666666,,,,,,,2.0,,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1610612753,2006,2005-06,True
2039-2306-2730-2772-448,1610612753,"Keyon Dooling, Carlos Arroyo, Dwight Howard, Trevor Ariza, Bo Outlaw","Dooling, Arroyo, Howard, Ariza, Outlaw",2039-2306-2730-2772-448,ORL,1130.0,3,19.0,-6.0,33.0,34.0,12.0,7.0,8.0,67.0,4.0,5.0,3.0,1.0,2.0,6.0,11.0,9.0,22.0,10.0,31.0,37.0,5.0,3.0,9.0,2.0,8.0,4.0,11.0,2.0,1.0,2.0,,5.0,5.0,12.0,,13.0,9.0,22.0,,8.0,5.0,3.0,10.0,3.0,3.0,5.0,,10.0,15.0,2.0,22.0,11.0,12.0,,2.0,0.1111111111111111,0.14285714285714285,0.4090909090909091,0.25,0.40384615384615385,0.35,0.4696969696969697,0.6428571428571429,0.4230769230769231,0.8,,0.5714285714285714,0.38461538461538464,0.5909090909090909,0.4375,,0.8571428571428571,,85.38053097345133,18.545454545454547,15.235294117647058,17.303030303030305,14.352941176470589,0.19230769230769232,0.8,0.8,,0.23076923076923078,0.4230769230769231,0.6,0.2,0.5,0.34615384615384615,0.42248846153846153,0.47009999999999996,0.40102000000000004,0.2903225806451613,0.3548387096774194,10.918181818181818,0.36363636363636365,2.0,1.0,3.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,,1.0,,1.0,0.25,0.25,0.15384615384615385,1.0,0.42857142857142855,0.42857142857142855,1.0,0.18181818181818182,0.2,,0.11538461538461539,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,24.725,16.0,2.0,,,2.0,3.0,4.0,1.0,1.0,1.0,6.0,0.6,0.6,0.045454545454545456,,0.3333333333333333,0.6666666666666666,0.1935483870967742,0.2222222222222222,3.0,1.0,2.0,0.4444444444444444,0.5,0.5,0.038461538461538464,,,,2.0,3.0,2.0,0.6666666666666666,0.5,,,,1.0,,,1.0,2.0,1.0,2.0,,0.5,0.09090909090909091,,,0.2,0.5,,,,,,1.0,,,,,,,,2.0,1.0,2.0,1.0,,1.0,0.3333333333333333,1.0,0.5,1.0,,,1.0,2.0,0.6666666666666666,,,,,,,,,,,,,,,,,1610612753,2006,2005-06,True
2039-2306-2730-278-448,1610612753,"Keyon Dooling, Carlos Arroyo, Dwight Howard, Stacey Augmon, Bo Outlaw","Dooling, Arroyo, Howard, Augmon, Outlaw",2039-2306-2730-278-448,ORL,331.0,2,6.0,3.0,11.0,10.0,7.0,7.0,1.0,21.0,1.0,3.0,1.0,,2.0,2.0,3.0,4.0,8.0,,11.0,8.0,2.0,,2.0,2.0,4.0,,7.0,2.0,1.0,2.0,,5.0,1.0,2.0,,2.0,2.0,4.0,,1.0,1.0,,2.0,1.0,,3.0,,,,,9.0,7.0,7.0,2.0,,0.25,0.25,0.5,0.5,0.55,0.5833333333333334,0.55,0.5,0.5833333333333334,0.5,,0.6666666666666666,0.25,0.6666666666666666,0.2,,,,91.3595166163142,16.818181818181817,14.6,14.818181818181818,14.6,0.3,0.3333333333333333,0.3333333333333333,,0.2,0.3,0.5,0.3333333333333333,,0.5,0.482345,0.4648,0.5298083333333333,0.18181818181818182,0.6363636363636364,8.4125,0.6363636363636364,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,,,1.0,0.5,0.5,0.2,,1.0,,,0.6666666666666666,0.6666666666666666,0.5,0.2,0.5,0.5,1.0,0.5,25.1,6.0,1.0,,,1.0,1.0,,,1.0,,,0.5,0.5,,,,1.0,,,1.0,,,1.0,0.5,0.5,,,,,,1.0,1.0,,,,,,,,,1.0,2.0,1.0,2.0,,0.5,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1610612753,2006,2005-06,True
2039-2545-2730-2749-2772,1610612753,"Keyon Dooling, Darko Milicic, Dwight Howard, Jameer Nelson, Trevor Ariza","Dooling, Milicic, Howard, Nelson, Ariza",2039-2545-2730-2749-2772,ORL,684.0,7,11.0,-2.0,20.0,20.0,6.0,7.0,2.0,40.0,2.0,5.0,1.0,1.0,3.0,2.0,8.0,5.0,15.0,7.0,20.0,22.0,2.0,,2.0,1.0,5.0,2.0,7.0,8.0,4.0,5.0,1.0,11.0,3.0,6.0,1.0,8.0,4.0,12.0,,,,,,,1.0,2.0,,7.0,9.0,2.0,18.0,7.0,6.0,,2.0,0.8,0.8,0.3333333333333333,0.2,0.325,0.3125,0.4166666666666667,0.5,0.35,,1.0,0.5,0.3,0.5384615384615384,0.25,,1.0,,84.21052631578947,16.3,17.9,14.6,15.95,0.25,0.4,0.5,0.5,0.1,0.4,0.5,0.375,0.3333333333333333,0.5,0.4393894736842105,0.4506,0.458225,0.1,0.35,10.860000000000001,0.3,3.0,1.0,4.0,1.0,5.0,3.0,4.0,1.0,1.0,1.0,3.0,1.0,,1.0,0.2,0.2,0.25,1.0,0.42857142857142855,0.3333333333333333,,0.375,0.375,1.0,0.2,0.25,0.3333333333333333,1.0,0.25,28.02,2.0,,,,1.0,1.0,,2.0,,1.0,3.0,0.5,0.5,0.13333333333333333,0.2,0.5,1.0,0.13636363636363635,0.17647058823529413,,1.0,,0.4,,,0.05,1.0,,,,1.0,1.0,,,,,,,,1.0,1.0,2.0,1.0,3.0,,0.3333333333333333,,0.125,,0.25,0.5,,,,,,,1.0,,1.0,,,,,3.0,3.0,3.0,,0.5,,,1.0,0.3333333333333333,,,,,1.0,0.5,,,,,,,,,1.0,0.2,0.25,,,,,,1610612753,2006,2005-06,True
2039-2545-2730-2749-278,1610612753,"Keyon Dooling, Darko Milicic, Dwight Howard, Jameer Nelson, Stacey Augmon","Dooling, Milicic, Howard, Nelson, Augmon",2039-2545-2730-2749-278,ORL,93.0,1,2.0,,4.0,4.0,3.0,4.0,,8.0,,,,,,,,,,4.0,4.0,4.0,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,3.0,4.0,1.0,4.0,4.0,3.0,,1.0,,,,,,,0.5,,0.6666666666666666,,,,,,,,,,123.87096774193547,13.75,9.5,13.75,9.5,,,,,,,,,,1.0,0.550725,,0.5136,,1.0,,0.75,,,1.0,,2.0,,1.0,,,,,,,,,,1.0,,,,,,,,0.5,,,,,24.65,,,,,,,,,,,1.0,,,,,,,0.3333333333333333,1.0,,1.0,,,,,0.5,,,,,2.0,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2006,2005-06,True
2039-2545-2749-2772-448,1610612753,"Keyon Dooling, Darko Milicic, Jameer Nelson, Trevor Ariza, Bo Outlaw","Dooling, Milicic, Nelson, Ariza, Outlaw",2039-2545-2749-2772-448,ORL,84.0,1,1.0,,2.0,2.0,,,,4.0,1.0,1.0,,,,,1.0,2.0,2.0,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4.0,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,68.57142857142857,22.0,20.0,22.0,20.0,0.5,1.0,1.0,,,0.5,,,,0.5,0.44675,,,,,9.75,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2006,2005-06,True
2039-2730-2749-2772-448,1610612753,"Keyon Dooling, Dwight Howard, Jameer Nelson, Trevor Ariza, Bo Outlaw","Dooling, Howard, Nelson, Ariza, Outlaw",2039-2730-2749-2772-448,ORL,175.0,2,3.0,,6.0,6.0,2.0,2.0,2.0,12.0,1.0,2.0,1.0,1.0,1.0,2.0,,1.0,4.0,3.0,5.0,5.0,1.0,,2.0,1.0,2.0,,2.0,,,,,,2.0,1.0,,2.0,2.0,4.0,,1.0,1.0,,1.0,,,1.0,1.0,2.0,4.0,,3.0,2.0,2.0,,,,,0.25,0.5,0.25,0.5,0.4166666666666667,1.0,0.5,1.0,,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,,98.74285714285715,14.5,14.666666666666666,13.333333333333334,14.666666666666666,0.5,0.5,0.5,,0.5,,1.0,0.5,1.0,0.5,0.5084,0.7027,0.5271,0.4,0.4,4.975,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,2.0,,,,1.0,1.0,2.0,,,,2.0,1.0,1.0,,,0.5,1.0,0.3333333333333333,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2006,2005-06,True
2045-2052-2242-2730-2749,1610612753,"Hedo Turkoglu, DeShawn Stevenson, Terence Morris, Dwight Howard, Jameer Nelson","Turkoglu, Stevenson, Morris, Howard, Nelson",2045-2052-2242-2730-2749,ORL,314.0,2,5.0,,13.0,12.0,12.0,11.0,1.0,25.0,,,,,,,2.0,1.0,2.0,7.0,15.0,15.0,,2.0,2.0,1.0,2.0,7.0,15.0,,,1.0,,3.0,1.0,1.0,,2.0,1.0,3.0,,3.0,1.0,2.0,4.0,4.0,2.0,3.0,1.0,5.0,8.0,4.0,13.0,15.0,12.0,,4.0,,,0.5,0.5,0.8,0.8,0.8333333333333334,1.0,0.8333333333333334,0.75,,0.5,1.0,0.5,0.5,,1.0,,114.64968152866241,12.538461538461538,12.583333333333334,12.076923076923077,12.0,,,,,,0.4,,,,0.6,0.4879875,,0.4879875,0.13333333333333333,1.0,19.85,0.9230769230769231,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,,1.0,,0.5,0.6666666666666666,0.6666666666666666,0.6,0.5,,,0.5,0.5,0.5,,0.4,1.0,1.0,0.5,1.0,28.166666666666668,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,0.2,1.0,,,,1.0,1.0,,,,,,,,1.0,2.0,2.0,2.0,3.0,,0.6666666666666666,,0.2,,0.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,1610612753,2006,2005-06,True
