EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,DefensiveGoaltends,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Steals,BadPassSteals,SecondChanceTurnovers,BlockedShortMidRange,RecoveredBlocks,BlocksRecoveredPct,LongMidRangeFGM,LongMidRangeAssists,DefAtRimReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3FGA,SecondChanceFG3A,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,LostBallSteals,2pt And 1 Free Throw Trips,SecondChanceArc3FGA,PtsUnassisted3s,ShortMidRangeAssists,Travels,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Technical Free Throw Trips,BlockedLongMidRange,OffLongMidRangeReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,Loose Ball Fouls Drawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,3pt And 1 Free Throw Trips,ShortMidRangePctBlocked,Defensive 3 Seconds Violations,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3SecondViolations,HeaveAttempts,Blocked3s,BlockedCorner3,OffensiveGoaltends,BlockedArc3,Corner3PctBlocked,team_id,year,season,team_vs
200768-200782-201586-201942-202709,1610612761,"Kyle Lowry, PJ Tucker, Serge Ibaka, DeMar DeRozan, Cory Joseph","Lowry, Tucker, Ibaka, DeRozan, Joseph",200768-200782-201586-201942-202709,TOR,163.0,2,3.0,-3.0,7.0,5.0,7.0,4.0,2.0,12.0,1.0,2.0,1.0,1.0,1.0,2.0,,2.0,,,1.0,,1.0,,2.0,2.0,1.0,4.0,,3.0,2.0,4.0,7.0,1.0,1.0,,2.0,1.0,4.0,,3.0,2.0,4.0,,2.0,,2.0,2.0,,1.0,,,,,,,,1.0,1.0,,,1.0,,1.0,2.0,3.0,,1.0,,1.0,,,,1.0,1.0,1.0,,2.0,2.0,,,3.0,1.0,1.0,,,,,2.0,4.0,7.0,1.0,,,,,,,,0.25,1.0,0.25,0.14285714285714285,0.5,0.14285714285714285,0.2222222222222222,0.5,0.2222222222222222,0.42857142857142855,0.25,0.5,1.0,,,1.0,0.3333333333333333,,0.3333333333333333,1.0,0.3333333333333333,,0.5,0.5,,1.0,,,,106.0122699386503,13.571428571428571,13.6,12.714285714285714,13.6,0.2857142857142857,0.5,1.0,,0.2857142857142857,,,,0.14285714285714285,,,,0.2857142857142857,,,,0.5,1.0,0.2857142857142857,0.5,0.14285714285714285,,0.2857142857142857,0.7142857142857143,,0.41535714285714287,0.4197,0.41535714285714287,0.125,0.2,0.5,1.0,5.825,25.03333333333333,1.0,,,,,,,,,,,,,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2017,2016-17,True
200768-200782-201586-202335-202709,1610612761,"Kyle Lowry, PJ Tucker, Serge Ibaka, Patrick Patterson, Cory Joseph","Lowry, Tucker, Ibaka, Patterson, Joseph",200768-200782-201586-202335-202709,TOR,261.0,2,4.0,,9.0,8.0,,,2.0,17.0,2.0,4.0,,1.0,,,,3.0,,,1.0,,,,1.0,,2.0,7.0,,2.0,,4.0,4.0,,2.0,,,,,,,,,4.0,,,,1.0,,,2.0,,2.0,,,2.0,4.0,,3.0,,2.0,2.0,,4.0,3.0,7.0,1.0,1.0,1.0,1.0,2.0,,,3.0,,,,1.0,2.0,,,,,,1.0,1.0,1.0,,4.0,,,,,1.0,1.0,,,,,0.2857142857142857,,,0.2222222222222222,,,0.2222222222222222,,,0.2222222222222222,,,0.3333333333333333,,,0.6666666666666666,0.6,0.6666666666666666,,0.6666666666666666,0.42857142857142855,0.5,0.6666666666666666,,1.0,1.0,0.6666666666666666,,0.14285714285714285,93.79310344827587,15.555555555555555,15.125,14.0,11.5,0.4444444444444444,0.5,0.5,1.0,0.3333333333333333,,,,0.1111111111111111,,,,0.1111111111111111,,,,0.3333333333333333,,,,,,,0.6666666666666666,,0.5977555555555556,0.47678333333333334,,,,,,3.685714285714286,24.3,,2.0,1.0,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2017,2016-17,True
200768-200782-201942-202335-202685,1610612761,"Kyle Lowry, PJ Tucker, DeMar DeRozan, Patrick Patterson, Jonas Valanciunas","Lowry, Tucker, DeRozan, Patterson, Valanciunas",200768-200782-201942-202335-202685,TOR,49.0,1,1.0,5.0,2.0,1.0,,,1.0,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,2.0,1.0,1.0,,5.0,,1.0,1.0,,2.0,,,,,,,2.0,,3.0,,1.0,1.0,,1.0,1.0,2.0,1.0,,1.0,5.0,,1.0,,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,1.0,1.0,1.0,1.0,,1.0,0.5,1.0,,0.8333333333333334,1.0,,0.8333333333333334,1.0,,0.3333333333333333,,,,,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,,,,88.16326530612245,15.5,18.0,12.0,18.0,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,0.6539333333333334,0.6825,,,,0.4,,0.4,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2017,2016-17,True
200768-200782-201942-202335-202709,1610612761,"Kyle Lowry, PJ Tucker, DeMar DeRozan, Patrick Patterson, Cory Joseph","Lowry, Tucker, DeRozan, Patterson, Joseph",200768-200782-201942-202335-202709,TOR,25.0,1,,4.0,3.0,2.0,3.0,2.0,,5.0,,,,,,,,,,,,,,2.0,2.0,2.0,,,2.0,2.0,,6.0,2.0,,,,,,,2.0,2.0,,6.0,,,6.0,,2.0,2.0,,,2.0,2.0,2.0,,,6.0,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,1.0,1.0,,,1.0,,,,,,,1.0,1.0,1.0,,6.0,6.0,3.0,1.0,,,,1.0,1.0,1.0,1.0,,,,1.5,,1.5,1.5,,1.5,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,,,,288.0,3.6666666666666665,7.0,3.6666666666666665,7.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,0.2628,,0.2628,,,,1.0,,28.55,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612761,2017,2016-17,True
200768-200782-201942-202685-202709,1610612761,"Kyle Lowry, PJ Tucker, DeMar DeRozan, Jonas Valanciunas, Cory Joseph","Lowry, Tucker, DeRozan, Valanciunas, Joseph",200768-200782-201942-202685-202709,TOR,70.0,1,1.0,,2.0,3.0,2.0,3.0,,5.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,2.0,2.0,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,1.0,,1.0,,,1.0,2.0,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,2.0,2.0,2.0,1.0,,1.0,1.0,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,102.85714285714285,5.5,19.666666666666668,5.5,17.333333333333332,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,0.6298,,0.6298,,,,1.0,0.9,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2017,2016-17,True
200768-200782-201960-202685-202709,1610612761,"Kyle Lowry, PJ Tucker, DeMarre Carroll, Jonas Valanciunas, Cory Joseph","Lowry, Tucker, Carroll, Valanciunas, Joseph",200768-200782-201960-202685-202709,TOR,98.0,1,2.0,1.0,5.0,4.0,,,,9.0,2.0,2.0,,,,,,,,,,,,,,,2.0,2.0,,,3.0,7.0,6.0,,,,,,,,,,,4.0,,,,,,,2.0,,2.0,,,2.0,4.0,,,,1.0,1.0,,2.0,,2.0,,1.0,,,1.0,,1.0,2.0,,,,1.0,2.0,,,3.0,2.0,,,,,,7.0,,,,,1.0,1.0,,,,,1.0,,,1.0,,,1.1666666666666667,,,,,,0.5,,,1.0,,0.5,,0.6666666666666666,,,,,,,0.5,,,132.24489795918367,8.6,13.75,8.6,13.25,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,0.8902,,,0.6666666666666666,0.6666666666666666,,,0.1,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2017,2016-17,True
200768-200782-202335-202685-202709,1610612761,"Kyle Lowry, PJ Tucker, Patrick Patterson, Jonas Valanciunas, Cory Joseph","Lowry, Tucker, Patterson, Valanciunas, Joseph",200768-200782-202335-202685-202709,TOR,1091.0,3,18.0,-2.0,36.0,37.0,,,3.0,73.0,4.0,6.0,1.0,1.0,,,3.0,8.0,6.0,,,,,5.0,6.0,,10.0,20.0,5.0,6.0,1.0,36.0,38.0,1.0,2.0,,5.0,,,,,,,8.0,12.0,15.0,,6.0,5.0,,4.0,5.0,9.0,5.0,,3.0,23.0,,3.0,,5.0,9.0,1.0,15.0,3.0,18.0,,8.0,1.0,2.0,4.0,,6.0,12.0,,3.0,,7.0,2.0,,,4.0,2.0,,2.0,,2.0,,31.0,,,,,0.4,0.4,1.0,0.8333333333333334,,0.8333333333333334,0.5,0.5,,0.6730769230769231,0.8333333333333334,,0.6428571428571429,0.8333333333333334,,0.23076923076923078,,,0.6666666666666666,1.0,,0.8181818181818182,0.3,0.625,,0.7368421052631579,0.2727272727272727,,0.4,,0.8,,0.5,1.0,,96.35197066911091,15.11111111111111,14.783783783783784,14.38888888888889,14.243243243243244,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.75,0.3076923076923077,0.375,0.375,0.23076923076923078,,,,,0.23076923076923078,0.8333333333333334,0.8333333333333334,1.0,0.3333333333333333,1.0,,,,,,0.46153846153846156,0.8333333333333334,0.45964807692307696,0.5085333333333334,,0.07142857142857142,0.09090909090909091,0.1388888888888889,,9.24,25.933333333333334,,2.0,2.0,,2.0,2.0,1.0,3.0,1.0,1.0,0.5,0.5,0.3333333333333333,,1.0,,,,,,1.0,,,1.0,,1.0,2.0,,,,0.3333333333333333,,,,0.3333333333333333,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612761,2017,2016-17,True
200768-201586-201942-201960-202335,1610612761,"Kyle Lowry, Serge Ibaka, DeMar DeRozan, DeMarre Carroll, Patrick Patterson","Lowry, Ibaka, DeRozan, Carroll, Patterson",200768-201586-201942-201960-202335,TOR,198.0,1,3.0,-2.0,6.0,6.0,,,1.0,12.0,2.0,2.0,,,,,,,1.0,,1.0,,,1.0,2.0,,2.0,3.0,1.0,3.0,2.0,9.0,11.0,,,,,,,,,,,2.0,2.0,,,2.0,1.0,,1.0,,1.0,,,1.0,2.0,1.0,,,,1.0,,1.0,1.0,2.0,,,,,,,,,,1.0,,1.0,1.0,,,2.0,1.0,,,,,,9.0,,,,,0.5,0.5,,0.3333333333333333,,0.3333333333333333,0.6666666666666666,,,0.5833333333333334,,,0.6428571428571429,,,0.5,,,,,,1.0,,,0.5,1.0,0.3333333333333333,,,,1.0,,,,,87.27272727272728,18.0,15.0,17.333333333333332,15.0,0.3333333333333333,1.0,1.0,0.5,,,,0.16666666666666666,0.16666666666666666,,,,0.3333333333333333,0.5,0.5,,,,,,,,,0.8333333333333334,0.5,0.6171416666666667,,,0.14285714285714285,0.25,,,5.3,24.366666666666664,,,,,,,,,,,,,,,1.0,,,,,,1.0,3.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2017,2016-17,True
200768-201586-201942-201960-202685,1610612761,"Kyle Lowry, Serge Ibaka, DeMar DeRozan, DeMarre Carroll, Jonas Valanciunas","Lowry, Ibaka, DeRozan, Carroll, Valanciunas",200768-201586-201942-201960-202685,TOR,2386.0,3,40.0,15.0,77.0,78.0,,5.0,10.0,155.0,17.0,23.0,5.0,6.0,,,8.0,26.0,8.0,3.0,8.0,,,2.0,5.0,,29.0,57.0,5.0,13.0,9.0,82.0,67.0,7.0,8.0,1.0,15.0,,,,,,,28.0,30.0,15.0,4.0,5.0,2.0,1.0,14.0,5.0,19.0,2.0,3.0,7.0,43.0,1.0,9.0,1.0,14.0,16.0,2.0,32.0,11.0,43.0,2.0,7.0,1.0,4.0,4.0,1.0,3.0,11.0,,8.0,1.0,18.0,11.0,,,16.0,9.0,,1.0,,1.0,,67.0,,,,,0.4827586206896552,0.5185185185185185,1.0,0.38461538461538464,,0.38461538461538464,0.5087719298245614,0.875,,0.5214285714285715,0.7777777777777778,,0.5324675324675324,0.75,,0.18571428571428572,0.017543859649122806,,0.6363636363636364,1.0,0.25,0.7272727272727273,0.32142857142857145,0.875,0.125,0.7894736842105263,0.2777777777777778,0.5,0.3333333333333333,,0.75,0.75,0.9285714285714286,0.5,0.05714285714285714,93.54568315171836,14.363636363636363,16.41025641025641,13.844155844155845,15.666666666666666,0.32857142857142857,0.7391304347826086,0.7391304347826086,0.4117647058823529,0.37142857142857144,0.3076923076923077,0.32,0.11428571428571428,0.11428571428571428,0.375,0.375,1.0,0.07142857142857142,0.4,0.4,1.0,0.6666666666666666,0.8333333333333334,,,,,,0.5142857142857142,0.4,0.5075878571428571,0.5741125,,0.11688311688311688,0.140625,0.18292682926829268,,6.02280701754386,24.13076923076923,,8.0,4.0,1.0,1.0,,,4.0,4.0,0.5,0.5,0.5,1.0,1.0,1.0,,0.1111111111111111,,4.0,2.0,,,3.0,,,2.0,,,,,,0.2,0.375,,,,,,,,,,,,0.038461538461538464,,,,,,,,,,,,,,1.0,,,1610612761,2017,2016-17,True
200768-201942-201960-202335-202685,1610612761,"Kyle Lowry, DeMar DeRozan, DeMarre Carroll, Patrick Patterson, Jonas Valanciunas","Lowry, DeRozan, Carroll, Patterson, Valanciunas",200768-201942-201960-202335-202685,TOR,8819.0,23,147.0,-90.0,275.0,283.0,68.0,72.0,40.0,558.0,50.0,84.0,10.0,19.0,12.0,23.0,17.0,51.0,42.0,7.0,17.0,2.0,4.0,19.0,71.0,18.0,84.0,177.0,26.0,88.0,46.0,292.0,382.0,14.0,28.0,7.0,53.0,22.0,47.0,5.0,22.0,15.0,74.0,84.0,84.0,69.0,16.0,71.0,19.0,13.0,42.0,23.0,65.0,16.0,7.0,28.0,153.0,13.0,34.0,1.0,26.0,49.0,10.0,85.0,48.0,133.0,9.0,22.0,4.0,16.0,17.0,,6.0,39.0,8.0,45.0,3.0,75.0,46.0,2.0,7.0,56.0,19.0,6.0,11.0,4.0,11.0,2.0,239.0,74.0,68.0,4.0,5.0,0.5,0.5526315789473685,0.8846153846153846,0.29545454545454547,0.22727272727272727,0.29545454545454547,0.4745762711864407,0.5,0.46808510638297873,0.4641509433962264,0.5476190476190477,0.427536231884058,0.5,0.5760869565217391,0.4868421052631579,0.3320754716981132,0.07344632768361582,0.10714285714285714,0.5641025641025641,1.0,0.16666666666666666,0.5903614457831325,0.3655913978494624,0.6046511627906976,0.22033898305084745,0.5952380952380952,0.3092105263157895,0.4117647058823529,0.4411764705882353,0.20408163265306123,0.5428571428571428,0.6842105263157895,0.5483870967741935,0.75,0.06521739130434782,91.11237101712213,15.683636363636364,15.92226148409894,14.854545454545455,14.911660777385158,0.3169811320754717,0.5952380952380952,0.6666666666666666,0.56,0.19245283018867926,0.3333333333333333,0.3617021276595745,0.15849056603773584,0.06415094339622641,0.4117647058823529,0.4117647058823529,1.0,0.2679245283018868,0.2676056338028169,0.2714285714285714,0.8421052631578947,0.4523809523809524,0.5263157894736842,0.3333333333333333,0.5217391304347826,0.057971014492753624,0.5,0.2608695652173913,0.6490566037735849,0.2676056338028169,0.5075378787878788,0.5136969696969698,0.48868695652173916,0.07446808510638298,0.09895833333333333,0.1815068493150685,0.2534246575342466,7.392655367231638,25.286363636363635,0.24727272727272728,19.0,9.0,3.0,6.0,5.0,0.45454545454545453,17.0,8.0,0.5862068965517241,0.40476190476190477,0.40476190476190477,0.47058823529411764,4.0,14.0,2.0,0.09523809523809523,0.022222222222222223,10.0,4.0,10.0,9.0,6.0,3.0,3.0,6.0,3.0,1.0,4.0,1.0,0.2,0.3,0.35294117647058826,,0.23809523809523808,3.0,3.0,6.0,2.0,0.42857142857142855,0.3,1.0,0.16666666666666666,,0.0784313725490196,1.0,,,3.0,0.75,1.0,1.0,0.011363636363636364,0.014084507042253521,1.0,,,,1.0,,,1610612761,2017,2016-17,True
200768-201942-201960-202335-202709,1610612761,"Kyle Lowry, DeMar DeRozan, DeMarre Carroll, Patrick Patterson, Cory Joseph","Lowry, DeRozan, Carroll, Patterson, Joseph",200768-201942-201960-202335-202709,TOR,668.0,4,11.0,-7.0,23.0,21.0,7.0,12.0,1.0,44.0,1.0,1.0,,,,,2.0,3.0,3.0,,2.0,,1.0,2.0,6.0,,3.0,7.0,2.0,8.0,10.0,22.0,29.0,1.0,1.0,,2.0,1.0,1.0,,1.0,7.0,9.0,2.0,4.0,3.0,2.0,6.0,2.0,,1.0,1.0,2.0,1.0,,1.0,5.0,,1.0,,3.0,2.0,,5.0,1.0,6.0,1.0,2.0,,1.0,1.0,,1.0,3.0,1.0,4.0,2.0,6.0,9.0,,,13.0,4.0,2.0,2.0,,2.0,,20.0,7.0,6.0,,1.0,0.3333333333333333,0.5,0.5,0.25,,0.25,0.42857142857142855,1.0,1.0,0.4,1.0,0.5,0.5,1.0,0.75,0.5333333333333333,,,0.6666666666666666,,,0.5,0.25,0.75,,0.625,0.1,,,,1.0,0.5,0.6666666666666666,1.0,0.1,94.8502994011976,16.26086956521739,14.0,16.217391304347824,13.428571428571429,0.06666666666666667,1.0,1.0,1.0,0.2,0.6666666666666666,0.6666666666666666,0.2,0.13333333333333333,,,,0.4,0.3333333333333333,0.3333333333333333,0.5,,,,,0.5,,,0.6,0.3333333333333333,0.47162666666666664,0.3845,0.4478,0.21052631578947367,0.36363636363636365,0.09090909090909091,0.4090909090909091,11.414285714285715,24.9125,0.30434782608695654,1.0,1.0,,2.0,1.0,0.5,,,,,,,,,,,,,,,3.0,,,,,,1.0,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2017,2016-17,True
200768-201942-201960-202335-203082,1610612761,"Kyle Lowry, DeMar DeRozan, DeMarre Carroll, Patrick Patterson, Terrence Ross","Lowry, DeRozan, Carroll, Patterson, Ross",200768-201942-201960-202335-203082,TOR,1057.0,5,18.0,-11.0,36.0,36.0,20.0,5.0,8.0,72.0,8.0,15.0,1.0,5.0,2.0,3.0,,2.0,6.0,,1.0,,1.0,2.0,9.0,7.0,8.0,23.0,2.0,10.0,11.0,33.0,44.0,1.0,7.0,2.0,7.0,2.0,8.0,2.0,8.0,9.0,19.0,,16.0,3.0,2.0,9.0,2.0,3.0,,1.0,1.0,1.0,,,3.0,3.0,8.0,,5.0,7.0,1.0,13.0,11.0,24.0,2.0,5.0,1.0,1.0,4.0,,4.0,9.0,5.0,4.0,1.0,7.0,12.0,2.0,1.0,14.0,3.0,5.0,2.0,2.0,2.0,,26.0,18.0,19.0,,3.0,,,0.5,0.2,0.25,0.2,0.34782608695652173,0.14285714285714285,0.25,0.3333333333333333,0.2777777777777778,0.3125,0.4230769230769231,0.35,0.4318181818181818,0.30303030303030304,0.13043478260869565,0.2,0.5555555555555556,1.0,,0.7777777777777778,0.5333333333333333,0.45454545454545453,0.42857142857142855,0.6,0.5,0.5714285714285714,,0.3333333333333333,0.6666666666666666,1.0,0.5555555555555556,,0.1111111111111111,98.08893093661305,17.583333333333332,11.777777777777779,15.305555555555555,10.61111111111111,0.45454545454545453,0.5333333333333333,0.6666666666666666,,0.06060606060606061,,,0.18181818181818182,0.030303030303030304,,,,0.2727272727272727,0.2222222222222222,0.2222222222222222,0.5,0.5555555555555556,0.2,0.1875,0.6666666666666666,0.0625,,0.4375,0.7575757575757576,0.2222222222222222,0.4733439393939394,0.44014375,0.444046875,0.08823529411764706,0.125,0.21212121212121213,0.5757575757575758,6.921739130434782,25.85,0.5555555555555556,,,1.0,,1.0,0.5,,,0.5,,,,1.0,2.0,,0.1111111111111111,,,2.0,1.0,3.0,,,1.0,,,,,,0.6666666666666666,1.0,,,0.1111111111111111,1.0,2.0,1.0,,0.5,1.0,1.0,0.2857142857142857,,,,,,,,,1.0,0.1,,1.0,,,,,,1.0,1610612761,2017,2016-17,True
200768-201942-201960-202335-203512,1610612761,"Kyle Lowry, DeMar DeRozan, DeMarre Carroll, Patrick Patterson, Lucas Nogueira","Lowry, DeRozan, Carroll, Patterson, Nogueira",200768-201942-201960-202335-203512,TOR,1443.0,10,24.0,-27.0,46.0,49.0,10.0,15.0,3.0,95.0,5.0,9.0,,1.0,1.0,2.0,1.0,9.0,4.0,,4.0,,1.0,4.0,14.0,2.0,8.0,22.0,4.0,18.0,4.0,32.0,59.0,,3.0,,,2.0,7.0,1.0,3.0,,7.0,8.0,8.0,9.0,,14.0,4.0,1.0,4.0,3.0,7.0,3.0,,3.0,17.0,2.0,2.0,,5.0,11.0,1.0,17.0,4.0,21.0,,6.0,,4.0,4.0,,2.0,10.0,1.0,6.0,1.0,9.0,7.0,,,4.0,3.0,,1.0,1.0,1.0,,32.0,7.0,10.0,1.0,,0.5,0.5,0.75,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.36363636363636365,,0.2857142857142857,0.35,,0.35,0.3902439024390244,,0.35,0.45,0.045454545454545456,,0.6,1.0,,0.6875,0.14285714285714285,0.7142857142857143,0.15384615384615385,0.6956521739130435,0.14814814814814814,0.25,0.125,0.2222222222222222,0.6666666666666666,1.0,0.75,0.6666666666666666,,94.8024948024948,16.32608695652174,14.122448979591837,15.91304347826087,13.428571428571429,0.225,0.5555555555555556,0.5555555555555556,0.6,0.225,0.1111111111111111,0.125,0.1,0.1,,,,0.35,0.2857142857142857,0.2857142857142857,0.75,0.3333333333333333,,0.2,0.5,0.1,,0.2,0.675,0.2857142857142857,0.50239875,0.5292,0.47338500000000006,0.07317073170731707,0.13043478260869565,,0.21875,8.127272727272727,24.794444444444444,0.21739130434782608,3.0,2.0,,,1.0,1.0,2.0,1.0,0.5,0.5,0.5,0.5,,,,,,1.0,2.0,,3.0,,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,0.5,,0.1111111111111111,,,,,,,,,,,,,,,,,1610612761,2017,2016-17,True
