EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,FtPoints,Points,PenaltyFtPoints,PenaltyPoints,DefThreePtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,PenaltyTsPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2A,FG3M,FG3A,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,ShootingFouls,BlockingFouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Fg3Pct,NonHeaveFg3Pct,EfgPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,DefCorner3ReboundPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,BadPassSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,SecondChanceFg3Pct,SecondChanceEfgPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,AtRimFGM,LongMidRangeFGM,FG2M,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,LongMidRangeAssists,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyArc3FGA,PenaltyFG3A,PenaltyArc3Frequency,SecondChanceAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,SecondChanceFG2M,PenaltyFG3M,PtsPutbacks,Arc3Assists,AtRimAssists,Technical Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyEfgPct,AtRimPctAssisted,Arc3PctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ShortMidRangeFGM,ShortMidRangeAssists,RecoveredBlocks,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimFGM,PenaltyFG2M,Travels,PenaltyFg2Pct,PenaltyAtRimAccuracy,FTDefRebounds,DefFTReboundPct,Charge Fouls Drawn,2pt And 1 Free Throw Trips,SecondChanceArc3FGM,SecondChanceArc3FGA,BlockedLongMidRange,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,BlockingFoulsDrawn,BlockedShortMidRange,SecondChanceAtRimPctAssisted,HeaveAttempts,ShortMidRangePctBlocked,Defensive 3 Seconds Violations,FTOffRebounds,OffFTReboundPct,LongMidRangePctBlocked,Charge Fouls,team_id,year,season,team_vs
101111-1626147-202083-203939-2734,1610612742,"Charlie Villanueva, Justin Anderson, Wesley Matthews, Dwight Powell, Devin Harris","Villanueva, Anderson, Matthews, Powell, Harris",101111-1626147-202083-203939-2734,DAL,93.0,1,2.0,4.0,3.0,3.0,3.0,,6.0,1.0,8.0,1.0,8.0,1.0,1.0,1.0,,,,,,1.0,,1.0,1.0,8.0,8.0,3.0,1.3333333333333333,1.3333333333333333,1.0,1.0,1.0,92.90322580645162,14.333333333333334,16.666666666666668,14.333333333333334,16.666666666666668,0.3333333333333333,0.5,1.0,1.0,,1.0,,,1.0,,1.0,1.0,2.0,1.0,1.0,4.0,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.1666666666666667,,0.3333333333333333,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,1.0,1.0,,0.6666666666666666,1.0,0.5613,,0.5613,,10.0,24.5,,,,,,,3.0,1.0,1.0,,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,2.0,,4.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,0.3333333333333333,,1.0,,,1.0,,1.0,,1.0,,,,,,1.0,,1.1666666666666667,,1.0,,0.3333333333333333,,,1.0,,,,,,,,1.0,2.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612742,2016,2015-16,True
101111-1717-200826-202083-2734,1610612742,"Charlie Villanueva, Dirk Nowitzki, J.J. Barea, Wesley Matthews, Devin Harris","Villanueva, Nowitzki, Barea, Matthews, Harris",101111-1717-200826-202083-2734,DAL,51.0,1,1.0,3.0,2.0,2.0,2.0,2.0,4.0,,5.0,,5.0,,1.0,1.0,,,,,,,,,,5.0,5.0,2.0,1.25,1.25,,1.0,,112.94117647058823,12.0,13.5,12.0,13.5,,,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,1.0,1.25,,0.5,,1.0,,,,,1.0,,,,,0.5,,0.5,1.0,1.0,,0.5,1.0,0.518325,,0.518325,,14.4,25.7,,,,,,,3.0,1.0,2.0,,5.0,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,2.0,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,0.5,,,,,1.0,,1.0,,1.0,,,1.0,1.0,1.0,1.0,,1.25,,1.0,,,,,1.0,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2016,2015-16,True
101114-1626147-1626257-1717-2734,1610612742,"Deron Williams, Justin Anderson, Salah Mejri, Dirk Nowitzki, Devin Harris","Williams, Anderson, Mejri, Nowitzki, Harris",101114-1626147-1626257-1717-2734,DAL,287.0,1,5.0,1.0,9.0,10.0,,,19.0,1.0,9.0,,,3.0,5.0,7.0,2.0,4.0,,4.0,,1.0,,2.0,1.0,7.0,,,0.5625,,1.0,0.8333333333333334,1.0,95.33101045296168,12.88888888888889,17.1,12.333333333333334,17.0,0.125,0.2,,,2.0,1.0,1.0,3.0,,1.0,1.0,2.0,4.0,2.0,3.0,8.0,1.0,,2.0,,,2.0,1.0,1.0,2.0,2.0,,1.0,1.0,2.0,1.0,2.0,,,,,0.6666666666666666,0.6666666666666666,0.5714285714285714,1.0,0.42857142857142855,0.5,0.6666666666666666,0.3333333333333333,0.5,0.3333333333333333,,0.5,1.0,,0.14285714285714285,0.42857142857142855,,0.14285714285714285,0.2857142857142857,0.5,0.5,1.0,0.5714285714285714,0.5,0.4743142857142857,0.5548,,0.2222222222222222,5.525,24.133333333333336,1.0,1.0,,,,,6.0,2.0,2.0,1.0,6.0,1.0,,,,1.0,1.0,,,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,1.0,,1.0,,2.0,,,,,,,0.25,1.0,1.0,,,,,,,,1.0,,,,,1.0,,2.0,1.0,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1610612742,2016,2015-16,True
101114-1626257-1717-200826-202083,1610612742,"Deron Williams, Salah Mejri, Dirk Nowitzki, J.J. Barea, Wesley Matthews","Williams, Mejri, Nowitzki, Barea, Matthews",101114-1626257-1717-200826-202083,DAL,348.0,1,6.0,10.0,12.0,12.0,,,24.0,1.0,15.0,,,3.0,8.0,9.0,1.0,2.0,,4.0,,3.0,,1.0,1.0,15.0,,,0.6818181818181818,,1.0,0.7777777777777778,1.0,99.3103448275862,13.0,16.0,13.0,14.916666666666666,0.09090909090909091,0.125,,,1.0,5.0,1.0,1.0,2.0,,2.0,3.0,8.0,2.0,3.0,5.0,1.0,,,,,3.0,2.0,1.0,4.0,1.0,,,,1.0,,2.0,,,,,0.6666666666666666,0.6666666666666666,0.6363636363636364,,0.2727272727272727,0.5,0.6666666666666666,0.25,0.2,1.0,,0.3333333333333333,1.0,,0.45454545454545453,0.09090909090909091,0.18181818181818182,,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,0.7272727272727273,0.6666666666666666,0.5285863636363636,0.486,,,5.85,24.866666666666664,1.0,,,,,,6.0,2.0,4.0,,10.0,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,3.0,1.0,4.0,4.0,4.0,2.0,1.0,,,0.5,0.5,0.5,0.6,0.6,0.5,0.5,1.0,,,,,,,,,,,,,2.0,1.0,,1.0,1.0,1.0,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1610612742,2016,2015-16,True
101114-202083-203939-2585-2734,1610612742,"Deron Williams, Wesley Matthews, Dwight Powell, Zaza Pachulia, Devin Harris","Williams, Matthews, Powell, Pachulia, Harris",101114-202083-203939-2585-2734,DAL,94.0,1,2.0,2.0,3.0,3.0,3.0,,6.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,91.91489361702128,14.666666666666666,16.666666666666668,14.666666666666666,16.666666666666668,0.5,0.5,1.0,1.0,,,,1.0,,,,,1.0,,,2.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,0.3874,,0.3874,,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2016,2015-16,True
101135-1626147-1717-200826-2734,1610612742,"David Lee, Justin Anderson, Dirk Nowitzki, J.J. Barea, Devin Harris","Lee, Anderson, Nowitzki, Barea, Harris",101135-1626147-1717-200826-2734,DAL,258.0,2,4.0,-3.0,7.0,9.0,1.0,2.0,16.0,,9.0,,2.0,1.0,3.0,4.0,1.0,1.0,,2.0,,1.0,,,,7.0,2.0,1.0,0.6428571428571429,0.5,1.0,1.0,,89.30232558139535,17.428571428571427,15.11111111111111,17.142857142857142,15.11111111111111,,,0.2222222222222222,0.14285714285714285,1.0,2.0,1.0,1.0,,1.0,1.0,3.0,3.0,1.0,4.0,12.0,1.0,,2.0,1.0,,3.0,1.0,,2.0,1.0,,1.0,,,,1.0,,,,,0.25,0.25,0.6428571428571429,1.0,0.5714285714285714,,1.0,,0.3333333333333333,,,1.0,,,0.2857142857142857,0.14285714285714285,,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.8571428571428571,0.3333333333333333,0.5922928571428571,,0.594025,0.2222222222222222,2.566666666666667,24.1,1.0,,,,,,3.0,1.0,2.0,,5.0,1.0,1.0,1.0,,,,,,1.0,,1.0,0.3333333333333333,,0.5,,,,,,,,,2.0,,3.0,2.0,4.0,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,,,1.0,1.0,0.5,1.0,1.0,,,,1.0,,,1.0,1.0,,,,,,1.0,0.5,0.5,1.0,1.0,0.5,,,,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612742,2016,2015-16,True
101135-1626257-200826-202083-2734,1610612742,"David Lee, Salah Mejri, J.J. Barea, Wesley Matthews, Devin Harris","Lee, Mejri, Barea, Matthews, Harris",101135-1626257-200826-202083-2734,DAL,6.0,1,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,240.0,6.0,,6.0,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.3331,,0.3331,,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2016,2015-16,True
101135-1717-200826-202083-2734,1610612742,"David Lee, Dirk Nowitzki, J.J. Barea, Wesley Matthews, Devin Harris","Lee, Nowitzki, Barea, Matthews, Harris",101135-1717-200826-202083-2734,DAL,130.0,1,2.0,3.0,4.0,5.0,4.0,,9.0,2.0,8.0,2.0,8.0,,1.0,1.0,,,,,,1.0,,2.0,,8.0,8.0,4.0,1.0,1.0,,1.0,,99.6923076923077,11.0,17.2,11.0,17.2,,,1.0,1.0,,2.0,,1.0,,,,,3.0,,,5.0,,,,3.0,,,,,1.0,,,1.0,,,,,,,1.0,1.0,,,1.0,,,,1.0,,,,,,1.0,,0.6666666666666666,0.3333333333333333,,,,,,,0.6666666666666666,,0.6058666666666667,,0.6058666666666667,,2.033333333333333,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,3.0,,6.0,,,,,,,1.0,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,1.0,,1.0,,,1.0,,,,0.6666666666666666,,,,1.0,,1.0,1.0,1.0,1.0,,2.0,3.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612742,2016,2015-16,True
1626147-1626257-1717-200826-202083,1610612742,"Justin Anderson, Salah Mejri, Dirk Nowitzki, J.J. Barea, Wesley Matthews","Anderson, Mejri, Nowitzki, Barea, Matthews",1626147-1626257-1717-200826-202083,DAL,144.0,1,2.0,-5.0,5.0,6.0,,,11.0,,4.0,,,,1.0,1.0,,,,1.0,,,,,,4.0,,,0.4,,,0.5,,110.0,12.6,13.5,12.6,13.0,,,,,,2.0,,,3.0,,,,5.0,,,9.0,,,,,,,,,1.0,,,1.0,,,,1.0,1.0,,,,,,0.4,,,,1.0,,,,,,1.0,,0.4,,0.6,,,,,,0.4,,0.50502,,,,11.1,,,,,,,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,1.0,1.0,,,0.5,0.5,0.4,,,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.4,1.0,,,,,,,,,,,1610612742,2016,2015-16,True
1626147-1626257-1717-200826-2734,1610612742,"Justin Anderson, Salah Mejri, Dirk Nowitzki, J.J. Barea, Devin Harris","Anderson, Mejri, Nowitzki, Barea, Harris",1626147-1626257-1717-200826-2734,DAL,520.0,3,9.0,2.0,14.0,15.0,,,29.0,5.0,18.0,,,1.0,6.0,7.0,2.0,2.0,,3.0,,4.0,,5.0,3.0,18.0,,,0.6923076923076923,,0.3333333333333333,0.6,0.3333333333333333,80.3076923076923,16.785714285714285,19.0,15.857142857142858,17.733333333333334,0.23076923076923078,0.375,,,1.0,3.0,,,3.0,1.0,1.0,4.0,6.0,1.0,5.0,16.0,,,,,3.0,4.0,1.0,,5.0,1.0,,1.0,,,,1.0,1.0,1.0,,,0.2,0.2,0.5909090909090909,,0.45454545454545453,,0.7142857142857143,,0.2,,,1.0,1.0,,0.2727272727272727,,0.2727272727272727,0.09090909090909091,0.36363636363636365,0.25,0.25,,0.7272727272727273,0.25,0.5084136363636363,0.4443,,,9.016666666666667,24.580000000000002,,,,,,1.0,,,4.0,,8.0,1.0,1.0,,,,,,,,,,0.25,,0.3333333333333333,,,,,,,,,3.0,2.0,5.0,8.0,2.0,4.0,1.0,,,0.8,0.8,0.8333333333333334,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,,,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,,,,1.0,1610612742,2016,2015-16,True
1626147-1717-200826-203939-2734,1610612742,"Justin Anderson, Dirk Nowitzki, J.J. Barea, Dwight Powell, Devin Harris","Anderson, Nowitzki, Barea, Powell, Harris",1626147-1717-200826-203939-2734,DAL,367.0,1,6.0,-8.0,11.0,10.0,,3.0,21.0,1.0,9.0,,,1.0,2.0,3.0,1.0,2.0,,6.0,1.0,1.0,,2.0,1.0,9.0,,,0.45,,1.0,1.0,,82.39782016348775,14.909090909090908,20.3,14.727272727272727,20.3,0.1,0.16666666666666666,,,1.0,1.0,,,4.0,1.0,2.0,3.0,5.0,2.0,4.0,17.0,,,,,3.0,3.0,2.0,1.0,1.0,1.0,,,,1.0,,2.0,,,,,0.5,0.5,0.4444444444444444,,0.4444444444444444,0.5,1.0,0.3333333333333333,0.2,,,,,,0.1111111111111111,,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.6666666666666666,,0.5555555555555556,0.6666666666666666,0.5050166666666667,,,,13.959999999999999,23.975,1.0,,,,,,3.0,1.0,2.0,,5.0,,,,,1.0,1.0,,,0.5,,,,1.0,,,1.0,,,,,,,,1.0,1.0,2.0,,1.0,1.0,,,1.0,1.0,0.2,,,0.25,0.25,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.2,1.0,,,,,,,,,,,1610612742,2016,2015-16,True
1626147-1717-200826-2585-2734,1610612742,"Justin Anderson, Dirk Nowitzki, J.J. Barea, Zaza Pachulia, Devin Harris","Anderson, Nowitzki, Barea, Pachulia, Harris",1626147-1717-200826-2585-2734,DAL,289.0,2,5.0,-5.0,9.0,9.0,2.0,2.0,18.0,5.0,11.0,1.0,1.0,,,2.0,,,,4.0,,4.0,1.0,7.0,1.0,8.0,1.0,2.0,0.5,0.25,,,,89.6885813148789,14.555555555555555,17.555555555555557,13.777777777777779,16.22222222222222,0.2,0.2,0.09090909090909091,0.2222222222222222,2.0,1.0,,1.0,2.0,1.0,,3.0,4.0,,4.0,16.0,1.0,1.0,3.0,1.0,,3.0,,,,2.0,,1.0,,,,2.0,,,1.0,,,,0.375,0.75,0.5,,,,0.4,,,,,,0.125,0.125,0.25,0.125,0.375,,,,0.625,,0.503925,,0.7261,0.2727272727272727,10.025,23.875,,,,,,,,,2.0,,4.0,2.0,1.0,,,,,1.0,,,,1.0,0.5,,0.6666666666666666,,,,,,,,,,2.0,3.0,4.0,2.0,2.0,2.0,,1.0,0.6666666666666666,0.6666666666666666,0.75,,,1.0,1.0,1.0,0.2,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2016,2015-16,True
1626147-1717-202083-203939-2734,1610612742,"Justin Anderson, Dirk Nowitzki, Wesley Matthews, Dwight Powell, Devin Harris","Anderson, Nowitzki, Matthews, Powell, Harris",1626147-1717-202083-203939-2734,DAL,4.0,1,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,360.0,4.0,,4.0,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,0.14775,,0.14775,,,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2016,2015-16,True
1626147-1717-202083-2585-2734,1610612742,"Justin Anderson, Dirk Nowitzki, Wesley Matthews, Zaza Pachulia, Devin Harris","Anderson, Nowitzki, Matthews, Pachulia, Harris",1626147-1717-202083-2585-2734,DAL,86.0,1,1.0,1.0,3.0,3.0,,,6.0,1.0,3.0,,,,2.0,2.0,,,,1.0,,1.0,,1.0,1.0,3.0,,,0.5,,,0.5,,100.46511627906976,10.0,18.666666666666668,10.0,16.0,0.3333333333333333,0.5,,,,1.0,,1.0,,1.0,,,2.0,,1.0,2.0,,,,,,,,,2.0,,,,,,,1.0,,,,,,,0.3333333333333333,,0.3333333333333333,,0.6666666666666666,,,,,0.5,1.0,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,,,0.6666666666666666,,0.39458333333333334,,,,4.25,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,2.0,,,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612742,2016,2015-16,True
1626147-202083-203939-2585-2734,1610612742,"Justin Anderson, Wesley Matthews, Dwight Powell, Zaza Pachulia, Devin Harris","Anderson, Matthews, Powell, Pachulia, Harris",1626147-202083-203939-2585-2734,DAL,155.0,1,3.0,3.0,4.0,4.0,4.0,1.0,8.0,2.0,10.0,2.0,10.0,1.0,1.0,2.0,,,,1.0,,1.0,,2.0,,7.0,10.0,4.0,1.0,1.0,1.0,0.5,1.0,74.32258064516128,20.25,18.5,14.75,17.5,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,2.0,1.0,2.0,3.0,7.0,,,3.0,1.0,,2.0,1.0,,,1.0,,,,,,,,,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.5,0.75,,,,1.0,,,,,,0.25,,,0.25,0.5,0.5,0.5,,1.0,0.5,0.4527125,,0.4527125,0.3,3.7,24.400000000000002,,1.0,1.0,1.0,1.0,1.0,6.0,2.0,3.0,1.0,8.0,1.0,,,,,,,,1.0,1.0,1.5,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,2.0,3.0,0.5,,1.0,1.0,1.0,1.0,,2.0,,1.0,1.0,,,,,0.6666666666666666,,1.0,1.0,1.0,,0.25,0.25,1.0,0.5,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2016,2015-16,True
1626257-1717-200826-202083-2734,1610612742,"Salah Mejri, Dirk Nowitzki, J.J. Barea, Wesley Matthews, Devin Harris","Mejri, Nowitzki, Barea, Matthews, Harris",1626257-1717-200826-202083-2734,DAL,257.0,2,4.0,14.0,8.0,7.0,5.0,2.0,15.0,1.0,19.0,1.0,14.0,1.0,3.0,4.0,1.0,1.0,,3.0,,2.0,,1.0,1.0,17.0,14.0,5.0,1.1875,1.4,1.0,1.0,1.0,84.04669260700389,17.125,17.142857142857142,17.0,17.142857142857142,0.125,0.25,0.7368421052631579,0.625,1.0,3.0,1.0,1.0,,,4.0,4.0,4.0,4.0,4.0,5.0,1.0,,2.0,2.0,,4.0,4.0,1.0,2.0,1.0,,1.0,1.0,,,,1.0,,,,1.0,1.0,1.125,1.0,0.5,,1.0,1.0,1.0,,,1.0,,,0.375,0.125,,,0.5,1.0,1.0,1.0,0.875,1.0,0.58080625,0.7451,0.51303,0.10526315789473684,1.5,24.65,,,,,,,12.0,4.0,5.0,,14.0,,,1.0,,,,,,1.0,,1.0,,1.0,,,,,,,,,,2.0,,3.0,2.0,4.0,1.0,,,,0.3333333333333333,0.5,0.75,0.6666666666666666,0.6666666666666666,,,,,3.0,3.0,0.6,1.0,1.0,,,3.0,1.0,3.0,2.0,4.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.3,0.5,1.0,1.0,0.2,,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,2.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612742,2016,2015-16,True
1717-200826-201580-202083-2734,1610612742,"Dirk Nowitzki, J.J. Barea, JaVale McGee, Wesley Matthews, Devin Harris","Nowitzki, Barea, McGee, Matthews, Harris",1717-200826-201580-202083-2734,DAL,176.0,1,3.0,3.0,6.0,6.0,6.0,6.0,12.0,5.0,11.0,5.0,11.0,,1.0,2.0,1.0,1.0,1.0,2.0,,3.0,,7.0,1.0,10.0,11.0,6.0,0.8333333333333334,0.8333333333333334,,,,98.18181818181819,11.333333333333334,18.0,11.333333333333334,18.0,0.25,0.5,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,8.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.6666666666666666,,,1.0,1.0,,1.0,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,,0.6666666666666666,1.0,0.5287666666666667,,0.5287666666666667,0.09090909090909091,21.9,23.35,,1.0,,,,,6.0,2.0,2.0,1.0,6.0,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.3333333333333333,,,1.0,1.0,1.0,,2.0,,1.0,,1.0,,,,1.0,,1.0,,1.0,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612742,2016,2015-16,True
