EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,HeaveAttempts,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3M,PenaltyFtPoints,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,ShootingFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,LongMidRangeFGM,DeadBallTurnovers,StepOutOfBoundsTurnovers,Offensive Fouls,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3FGA,PenaltyCorner3FGA,Travels,Loose Ball Fouls,3SecondViolations,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,Corner3Frequency,PenaltyCorner3Frequency,LongMidRangeAssists,FTDefRebounds,BadPassSteals,ShortMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,LongMidRangePctAssisted,Blocked2s,BlockedShortMidRange,Blocks,DefensiveGoaltends,LongMidRangePctBlocked,Charge Fouls Drawn,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Technical Free Throw Trips,Corner3FGM,Corner3Assists,BadPassOutOfBoundsTurnovers,NonShootingFoulsDrawn,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,BlockedAtRim,PenaltyCorner3FGM,SecondChanceFtPoints,Charge Fouls,PenaltyCorner3Accuracy,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls Drawn,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,2pt And 1 Free Throw Trips,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,PtsUnassisted3s,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffensiveGoaltends,Loose Ball Fouls Drawn,FTOffRebounds,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,SecondChanceAtRimPctAssisted,Corner3PctBlocked,Blocked3s,BlockedArc3,Clear Path Fouls,BlockedCorner3,team_id,year,season,team_vs
1628971-1629017-201933-203493-2585,1610612765,"Bruce Brown, Khyri Thomas, Blake Griffin, Reggie Bullock, Zaza Pachulia","Brown, Thomas, Griffin, Bullock, Pachulia",1628971-1629017-201933-203493-2585,DET,15.0,1,,-3.0,,1.0,,,1.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,96.0,,15.0,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,False
1628971-1629017-202704-202720-203083,1610612765,"Bruce Brown, Khyri Thomas, Reggie Jackson, Jon Leuer, Andre Drummond","Brown, Thomas, Jackson, Leuer, Drummond",1628971-1629017-202704-202720-203083,DET,66.0,1,1.0,3.0,3.0,2.0,,2.0,5.0,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,,5.0,2.0,,,,,2.0,,,,1.0,2.0,1.0,,5.0,,1.0,1.0,,,,,,1.0,,,,,,5.0,,,,1.0,1.0,1.0,,1.25,,1.25,,0.5,,,,,1.0,,,109.09090909090908,11.0,16.5,11.0,16.5,0.5,1.0,1.0,1.0,,,,,,0.5,,,,1.0,0.53365,,,,,2.0,26.2,,,,,1.0,,1.0,,,,,,3.0,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,,,,,1.0,,,1.0,,1.0,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612765,2019,2018-19,False
1628971-1629017-202704-203083-204038,1610612765,"Bruce Brown, Khyri Thomas, Reggie Jackson, Andre Drummond, Langston Galloway","Brown, Thomas, Jackson, Drummond, Galloway",1628971-1629017-202704-203083-204038,DET,36.0,1,1.0,,2.0,1.0,,,3.0,,,,,,,1.0,,,1.0,1.0,,,2.0,2.0,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,2.0,,,,2.0,,,,,,1.0,,1.0,,1.0,,,,,,,,,,120.0,10.0,16.0,10.0,16.0,,,,,,,,,1.0,,,,,,0.4308,,,,,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,False
1628971-1629017-202720-203493-203922,1610612765,"Bruce Brown, Khyri Thomas, Jon Leuer, Reggie Bullock, Glenn Robinson III","Brown, Thomas, Leuer, Bullock, Robinson III",1628971-1629017-202720-203493-203922,DET,28.0,1,,,1.0,1.0,1.0,,2.0,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,102.85714285714286,23.0,5.0,23.0,5.0,,,,,1.0,,,,,,,,,,0.3433,0.3433,,,,13.7,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,False
1628971-1629017-202720-203922-204038,1610612765,"Bruce Brown, Khyri Thomas, Jon Leuer, Glenn Robinson III, Langston Galloway","Brown, Thomas, Leuer, Robinson III, Galloway",1628971-1629017-202720-203922-204038,DET,131.0,1,2.0,,5.0,4.0,5.0,,9.0,,,,,,1.0,2.0,2.0,2.0,1.0,3.0,2.0,,5.0,5.0,1.0,3.0,2.0,5.0,2.0,,,,1.0,2.0,,,5.0,1.0,2.0,3.0,,,,,,,,,1.0,2.0,1.0,2.0,5.0,5.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.4166666666666667,0.4166666666666667,0.4,,,,1.0,0.6666666666666666,1.0,,98.93129770992367,12.6,17.0,11.2,15.75,,,,,0.2,,,,0.4,0.4,,,0.4,0.4,0.44276,0.44276,0.16666666666666666,0.25,1.0,16.566666666666666,25.15,1.0,1.0,,,1.0,1.0,1.0,,,3.0,1.0,,3.0,,2.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,0.5,0.5,0.5,,1.5,1.5,,0.5,,,0.5,,0.5,0.5,1.0,,,0.5,0.5,0.47535,0.6,1.0,,,,0.5,0.5,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1610612765,2019,2018-19,False
1628971-201933-201961-202397-203083,1610612765,"Bruce Brown, Blake Griffin, Wayne Ellington, Ish Smith, Andre Drummond","Brown, Griffin, Ellington, Smith, Drummond",1628971-201933-201961-202397-203083,DET,495.0,4,8.0,11.0,17.0,16.0,12.0,,33.0,4.0,6.0,4.0,6.0,,,2.0,4.0,3.0,5.0,8.0,7.0,7.0,29.0,18.0,4.0,7.0,5.0,21.0,8.0,2.0,,,4.0,7.0,3.0,,17.0,6.0,8.0,11.0,,,2.0,2.0,,2.0,,2.0,3.0,7.0,1.0,27.0,21.0,12.0,,0.8,1.0,0.625,0.5714285714285714,0.7333333333333333,0.5833333333333334,0.7777777777777778,0.6666666666666666,0.4666666666666667,,,1.0,0.75,0.7,0.6666666666666666,,96.0,14.529411764705882,15.5,13.647058823529411,14.9375,0.4,0.6666666666666666,0.6666666666666666,0.75,,,,,0.13333333333333333,0.26666666666666666,0.5,0.6666666666666666,0.25,0.8666666666666667,0.5391866666666666,0.5411041666666666,0.0625,0.1111111111111111,0.7241379310344828,6.3375,24.74285714285714,0.7058823529411765,2.0,1.0,1.0,1.0,,4.0,1.0,2.0,2.0,2.0,7.0,9.0,2.0,4.0,1.0,3.0,,1.0,1.0,3.0,1.0,2.0,0.75,0.5714285714285714,0.4,0.5714285714285714,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.5,0.2,0.25,0.3333333333333333,,0.3333333333333333,1.0,,0.25,0.47045,0.06896551724137931,1.0,,,,0.5,0.5,3.0,2.0,,,,,0.8,,0.2,0.16666666666666666,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,0.3333333333333333,,,1.0,3.0,3.0,,2.0,,2.0,,1.0,1.0,1.0,,2.0,,,1.0,2.0,,,,0.6666666666666666,0.6666666666666666,,,,,,3.0,,,,1.0,0.14285714285714285,0.25,,,,,,,,,,,,,,,1610612765,2019,2018-19,False
1628971-201933-201961-202704-203083,1610612765,"Bruce Brown, Blake Griffin, Wayne Ellington, Reggie Jackson, Andre Drummond","Brown, Griffin, Ellington, Jackson, Drummond",1628971-201933-201961-202704-203083,DET,17329.0,20,289.0,14.0,569.0,570.0,59.0,64.0,1139.0,95.0,176.0,5.0,15.0,35.0,94.0,27.0,172.0,21.0,140.0,297.0,237.0,88.0,647.0,633.0,9.0,25.0,28.0,58.0,120.0,160.0,1.0,25.0,60.0,132.0,48.0,10.0,336.0,114.0,204.0,290.0,50.0,15.0,38.0,26.0,12.0,72.0,9.0,111.0,119.0,119.0,49.0,574.0,58.0,59.0,6.0,0.42857142857142855,0.47619047619047616,0.4713804713804714,0.36,0.5234082397003745,0.42452830188679247,0.5476190476190477,0.453125,0.4438202247191011,0.08417508417508418,0.08522727272727272,0.5277777777777778,0.7215189873417721,0.7384615384615385,0.7333333333333333,0.875,94.64827745397888,15.899824253075572,14.529824561403508,15.265377855887522,13.98421052631579,0.3295880149812734,0.5397727272727273,0.5900621118012422,0.5052631578947369,0.1760299625468165,0.3723404255319149,0.4166666666666667,0.2857142857142857,0.05056179775280899,0.32209737827715357,0.2830188679245283,0.3333333333333333,0.39622641509433965,0.7734082397003745,0.530648592870544,0.5316125,0.08650519031141868,0.14411764705882352,0.08964451313755796,5.11986531986532,25.50168776371308,0.10369068541300527,69.0,19.0,46.0,65.0,6.0,93.0,20.0,56.0,73.0,9.0,13.0,216.0,28.0,171.0,65.0,72.0,54.0,51.0,78.0,86.0,16.0,54.0,0.7741935483870968,0.3924050632911392,0.32142857142857145,0.3940677966101695,0.35714285714285715,0.3918918918918919,0.43452380952380953,0.32903225806451614,0.7647058823529411,0.28619528619528617,0.375,0.8194444444444444,0.058823529411764705,0.37790697674418605,0.37790697674418605,0.8307692307692308,0.6216216216216216,0.41304347826086957,0.2857142857142857,0.38011695906432746,0.5395989583333333,0.11282843894899536,10.0,34.0,1.0,5.0,0.37037037037037035,0.37037037037037035,65.0,7.0,2.0,6.0,1.0,0.35294117647058826,0.603448275862069,0.6333333333333333,0.12172284644194757,0.1320754716981132,2.0,12.0,35.0,0.10638297872340426,1.0,0.25862068965517243,0.2,27.0,9.0,29.0,2.0,,2.0,3.0,12.0,6.0,18.0,0.3333333333333333,0.16216216216216217,0.25,0.6666666666666666,4.0,28.0,18.0,8.0,10.0,11.0,9.0,0.3793103448275862,0.4307692307692308,0.4307692307692308,0.6428571428571429,16.0,3.0,15.0,2.0,0.42857142857142855,34.0,9.0,4.0,12.0,0.23943661971830985,0.2,0.35135135135135137,6.0,6.0,0.08108108108108109,3.0,63.0,0.5,1.0,2.0,,,,1.0,7.0,1.0,,1.0,0.125,0.004201680672268907,2.0,0.10526315789473684,,2.0,1.0,,1.0,1610612765,2019,2018-19,False
1628971-201933-201961-202704-2585,1610612765,"Bruce Brown, Blake Griffin, Wayne Ellington, Reggie Jackson, Zaza Pachulia","Brown, Griffin, Ellington, Jackson, Pachulia",1628971-201933-201961-202704-2585,DET,457.0,3,8.0,-9.0,16.0,16.0,6.0,5.0,32.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,6.0,3.0,3.0,7.0,6.0,6.0,15.0,24.0,1.0,3.0,3.0,5.0,2.0,4.0,,,1.0,2.0,1.0,,5.0,2.0,5.0,8.0,2.0,,3.0,1.0,2.0,3.0,1.0,4.0,4.0,7.0,2.0,13.0,5.0,6.0,1.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.34615384615384615,0.16666666666666666,0.46875,0.3125,0.46153846153846156,,,1.0,1.0,1.0,,1.0,100.83150984682715,18.1875,10.375,16.4375,10.375,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.5,0.23076923076923078,0.3333333333333333,0.3333333333333333,,0.07692307692307693,0.46153846153846156,0.16666666666666666,1.0,0.5,0.6923076923076923,0.4843153846153846,0.50965,0.14285714285714285,0.25,0.3333333333333333,6.471428571428571,25.96666666666667,0.375,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,,3.0,3.0,,6.0,1.0,1.0,1.0,2.0,2.0,3.0,,2.0,1.0,0.16666666666666666,,0.16666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.5,1.0,0.3333333333333333,,1.0,,0.16666666666666666,0.16666666666666666,1.0,0.3333333333333333,1.0,,0.16666666666666666,0.5647,0.13333333333333333,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,2.0,,1.0,0.5,,,,,,,,,2.0,,2.0,,0.6666666666666666,,,,,,,2.0,,2.0,,,,,,,,,,1.0,,,,0.2,0.2,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,1610612765,2019,2018-19,False
1628971-201933-202397-202704-203083,1610612765,"Bruce Brown, Blake Griffin, Ish Smith, Reggie Jackson, Andre Drummond","Brown, Griffin, Smith, Jackson, Drummond",1628971-201933-202397-202704-203083,DET,695.0,2,12.0,-1.0,23.0,23.0,6.0,19.0,46.0,4.0,9.0,1.0,1.0,4.0,6.0,1.0,6.0,1.0,9.0,16.0,8.0,1.0,28.0,29.0,4.0,5.0,1.0,8.0,8.0,10.0,,1.0,4.0,5.0,1.0,2.0,11.0,4.0,9.0,15.0,1.0,,2.0,1.0,1.0,5.0,1.0,10.0,4.0,2.0,1.0,18.0,8.0,6.0,3.0,0.4444444444444444,0.5714285714285714,0.5625,0.8,0.5625,0.6666666666666666,0.56,0.6666666666666666,0.3333333333333333,0.0625,,0.4,0.6666666666666666,0.6,0.5,,95.3093525179856,15.826086956521738,14.391304347826088,15.478260869565217,13.608695652173912,0.375,0.4444444444444444,0.4444444444444444,0.25,0.25,0.6666666666666666,0.8,0.5,0.041666666666666664,0.25,0.16666666666666666,1.0,0.16666666666666666,0.7083333333333334,0.4914020833333333,0.44000833333333333,0.04,0.058823529411764705,0.2857142857142857,5.43125,26.15,0.2608695652173913,6.0,3.0,4.0,2.0,,3.0,5.0,6.0,10.0,,,3.0,4.0,6.0,2.0,1.0,,4.0,2.0,6.0,,5.0,0.3333333333333333,0.375,,0.375,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.5,0.5454545454545454,0.5,0.5,,0.3333333333333333,0.3333333333333333,,0.6666666666666666,0.75,,0.3333333333333333,0.5607,0.35714285714285715,1.0,3.0,,1.0,1.0,1.0,2.0,,,1.0,,,1.0,,0.08333333333333333,,1.0,3.0,1.0,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,0.5,0.5,1.0,,,,,,2.0,,,,0.4,0.25,1.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,False
1628971-201933-202397-202704-2585,1610612765,"Bruce Brown, Blake Griffin, Ish Smith, Reggie Jackson, Zaza Pachulia","Brown, Griffin, Smith, Jackson, Pachulia",1628971-201933-202397-202704-2585,DET,100.0,1,2.0,2.0,4.0,4.0,,,8.0,2.0,2.0,,,,,,,,2.0,2.0,1.0,,4.0,2.0,,,,,,4.0,,,,,,,,2.0,3.0,4.0,,,2.0,,2.0,2.0,,1.0,,,,4.0,,,,,,1.0,,0.6666666666666666,,0.6666666666666666,,0.3333333333333333,,,1.0,1.0,1.0,,,115.19999999999999,12.75,12.25,11.5,12.25,0.6666666666666666,1.0,1.0,,,,,,,,,,,1.0,0.6099333333333333,,,,,1.8,23.6,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,False
1628971-201933-202397-203083-203493,1610612765,"Bruce Brown, Blake Griffin, Ish Smith, Andre Drummond, Reggie Bullock","Brown, Griffin, Smith, Drummond, Bullock",1628971-201933-202397-203083-203493,DET,269.0,3,4.0,-4.0,8.0,8.0,2.0,,16.0,,1.0,,,,1.0,1.0,2.0,1.0,,3.0,3.0,2.0,5.0,9.0,,,1.0,2.0,,,,,,,,,,2.0,2.0,2.0,,,1.0,1.0,,2.0,,2.0,3.0,2.0,1.0,5.0,2.0,2.0,,,,,,0.25,,0.35714285714285715,0.5,0.5,,,0.5,1.0,1.0,1.0,,85.65055762081785,19.625,14.0,19.625,14.0,0.16666666666666666,,,,0.16666666666666666,,,,0.16666666666666666,0.3333333333333333,,,1.0,0.6666666666666666,0.47576666666666667,0.4527,0.14285714285714285,0.25,0.4,9.433333333333334,26.099999999999998,0.25,,,,,,1.0,,,,,2.0,,,2.0,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,0.16666666666666666,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,False
1628971-201933-202397-203083-203922,1610612765,"Bruce Brown, Blake Griffin, Ish Smith, Andre Drummond, Glenn Robinson III","Brown, Griffin, Smith, Drummond, Robinson III",1628971-201933-202397-203083-203922,DET,87.0,1,1.0,-5.0,3.0,4.0,,2.0,7.0,,,,,,2.0,,,,,2.0,1.0,,,5.0,,,,,,,,1.0,,,,,,1.0,1.0,2.0,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,0.3333333333333333,0.5,,1.0,1.0,1.0,1.0,,115.86206896551724,18.0,8.25,17.666666666666668,8.25,,,,,0.6666666666666666,,,,,,,,,0.3333333333333333,0.49426666666666663,,,,,7.75,23.6,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,0.3333333333333333,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,False
1628971-201933-202397-203083-204038,1610612765,"Bruce Brown, Blake Griffin, Ish Smith, Andre Drummond, Langston Galloway","Brown, Griffin, Smith, Drummond, Galloway",1628971-201933-202397-203083-204038,DET,455.0,4,8.0,-3.0,17.0,16.0,1.0,2.0,33.0,5.0,7.0,,,1.0,3.0,1.0,2.0,,7.0,11.0,3.0,4.0,18.0,21.0,,,,,6.0,8.0,,1.0,3.0,3.0,3.0,,6.0,1.0,3.0,6.0,2.0,,2.0,,2.0,2.0,,2.0,4.0,7.0,1.0,14.0,,1.0,,0.42857142857142855,0.42857142857142855,0.6363636363636364,,0.5,,0.5294117647058824,,0.21428571428571427,0.09090909090909091,0.14285714285714285,1.0,0.25,0.3333333333333333,,1.0,104.43956043956044,14.764705882352942,12.75,13.823529411764707,12.5625,0.5,0.7142857142857143,0.8333333333333334,0.6,0.21428571428571427,0.3333333333333333,0.3333333333333333,,0.07142857142857142,0.14285714285714285,,,,0.7142857142857143,0.49894642857142857,,0.125,0.08333333333333333,,4.827272727272727,24.833333333333332,0.058823529411764705,3.0,1.0,2.0,,,,1.0,2.0,4.0,,,,,2.0,,,,1.0,1.0,3.0,,,,,,,0.5,0.5,0.6666666666666666,0.25,0.5,0.42857142857142855,,,,,,,1.0,0.5,,,0.5021,0.2222222222222222,1.0,,,,1.0,1.0,1.0,,,,,,,0.5,0.07142857142857142,,,1.0,2.0,,1.0,0.5,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,2.0,,,2.0,,,,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,1.0,,0.25,,,,,,,,1610612765,2019,2018-19,False
1628971-201933-202397-203493-2585,1610612765,"Bruce Brown, Blake Griffin, Ish Smith, Reggie Bullock, Zaza Pachulia","Brown, Griffin, Smith, Bullock, Pachulia",1628971-201933-202397-203493-2585,DET,560.0,5,9.0,4.0,17.0,17.0,3.0,,34.0,2.0,5.0,1.0,1.0,2.0,6.0,2.0,4.0,,4.0,13.0,5.0,1.0,18.0,14.0,1.0,3.0,,2.0,4.0,4.0,,1.0,2.0,4.0,2.0,,10.0,5.0,9.0,12.0,,,,,,1.0,,6.0,4.0,2.0,1.0,18.0,2.0,3.0,,0.5,0.5,0.3076923076923077,0.3333333333333333,0.4722222222222222,0.3333333333333333,0.47368421052631576,0.3333333333333333,0.2777777777777778,0.07692307692307693,0.2,,0.7142857142857143,0.8181818181818182,1.0,0.6666666666666666,87.42857142857142,16.058823529411764,16.88235294117647,14.941176470588236,15.588235294117647,0.2777777777777778,0.4,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.1111111111111111,0.2222222222222222,0.3333333333333333,1.0,,0.5555555555555556,0.4562222222222222,0.3983666666666667,0.05263157894736842,0.07142857142857142,0.1111111111111111,7.346153846153846,25.28,0.17647058823529413,2.0,,2.0,2.0,,3.0,,3.0,,,,6.0,,4.0,2.0,2.0,1.0,3.0,4.0,3.0,,4.0,0.6666666666666666,0.6,,0.6,,,,0.3333333333333333,1.0,0.2727272727272727,0.3333333333333333,1.0,,0.5,0.5,0.5,0.6666666666666666,,,0.5,0.44179999999999997,,,1.0,,,,,1.0,,,1.0,,,0.5,,0.05555555555555555,,,,,,,0.5,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,1610612765,2019,2018-19,False
1628971-201933-202397-203922-204038,1610612765,"Bruce Brown, Blake Griffin, Ish Smith, Glenn Robinson III, Langston Galloway","Brown, Griffin, Smith, Robinson III, Galloway",1628971-201933-202397-203922-204038,DET,23.0,1,,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,2.0,2.0,,,,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,2.0,,2.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,1.0,,,125.21739130434781,3.0,20.0,3.0,20.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,False
