EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefThreePtRebounds,Steals,BadPassSteals,SecondChanceTurnovers,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,3SecondViolations,DefThreePtReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeFGM,PtsPutbacks,Fg2aBlocked,LiveBallTurnovers,LostBallTurnovers,Travels,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAssists,OffThreePtRebounds,FTDefRebounds,LostBallSteals,Loose Ball Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,LongMidRangePctAssisted,BadPassTurnovers,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,ThreePtAssists,Corner3Assists,Assisted3sPct,SecondChanceFg3Pct,OffAtRimReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,RecoveredBlocks,DefAtRimReboundPct,BlocksRecoveredPct,ShortMidRangeAssists,ShortMidRangePctAssisted,Fg3aBlocked,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3Assists,Technical Free Throw Trips,Arc3PctAssisted,BlockedShortMidRange,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFtPoints,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,HeaveAttempts,FTOffRebounds,OffFTReboundPct,Clear Path Fouls,Arc3PctBlocked,StepOutOfBoundsTurnovers,DefensiveGoaltends,OffensiveGoaltends,LongMidRangePctBlocked,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,team_id,year,season,team_vs
101162-200755-201583-2554-2749,1610612753,"Marcin Gortat, JJ Redick, Ryan Anderson, Mickael Pietrus, Jameer Nelson","Gortat, Redick, Anderson, Pietrus, Nelson",101162-200755-201583-2554-2749,ORL,141.0,1,2.0,,4.0,4.0,4.0,,,8.0,,,,,,,1.0,1.0,2.0,,,,,2.0,3.0,,,1.0,5.0,5.0,,,,2.0,3.0,,,1.0,5.0,2.0,2.0,,,,1.0,1.0,,2.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,5.0,5.0,4.0,,0.5,0.5,,,,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.8333333333333334,,0.8333333333333334,,0.5,,0.5,,,1.0,,81.70212765957446,19.0,16.25,19.0,15.5,,,,,0.3333333333333333,0.6666666666666666,0.5,0.5,,,,,,,,,,,,,0.3927,,0.3927,0.3333333333333333,0.3333333333333333,,1.0,14.4,,1.0,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,True
101162-200755-2440-2554-2749,1610612753,"Marcin Gortat, JJ Redick, Matt Barnes, Mickael Pietrus, Jameer Nelson","Gortat, Redick, Barnes, Pietrus, Nelson",101162-200755-2440-2554-2749,ORL,22.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,True
101162-200755-2440-2730-2749,1610612753,"Marcin Gortat, JJ Redick, Matt Barnes, Dwight Howard, Jameer Nelson","Gortat, Redick, Barnes, Howard, Nelson",101162-200755-2440-2730-2749,ORL,444.0,2,7.0,-7.0,12.0,13.0,12.0,11.0,1.0,25.0,2.0,2.0,,,2.0,2.0,3.0,1.0,4.0,,1.0,,1.0,4.0,9.0,,1.0,2.0,10.0,17.0,,,,4.0,9.0,,1.0,2.0,10.0,6.0,2.0,,1.0,,3.0,3.0,1.0,6.0,,1.0,3.0,1.0,4.0,,1.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,1.0,,10.0,10.0,12.0,,0.75,0.75,,,,0.4444444444444444,,0.4444444444444444,0.4,,0.4,0.45454545454545453,,0.45454545454545453,0.1,0.16666666666666666,,0.25,0.16666666666666666,,,,81.08108108108108,18.333333333333332,17.23076923076923,17.916666666666668,12.692307692307692,0.2,1.0,1.0,0.5,0.3,0.4,0.25,0.25,0.1,,,,,,0.2,1.0,0.1,,0.3,,0.43095999999999995,,0.43095999999999995,0.09090909090909091,0.1,,1.0,10.38888888888889,24.8,1.0,1.0,,,1.0,1.0,2.0,1.0,2.0,,0.5,0.5,,1.0,,,,,,1.0,,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,True
101162-200755-2554-2730-2749,1610612753,"Marcin Gortat, JJ Redick, Mickael Pietrus, Dwight Howard, Jameer Nelson","Gortat, Redick, Pietrus, Howard, Nelson",101162-200755-2554-2730-2749,ORL,64.0,2,1.0,1.0,2.0,3.0,1.0,2.0,,5.0,,,,,,,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,2.0,1.0,,,,1.0,1.0,,,,2.0,2.0,,,1.0,,1.0,1.0,,2.0,,,2.0,,2.0,,,,,,,2.0,,,,,2.0,2.0,1.0,,1.0,1.0,,,,1.0,,1.0,0.5,,1.0,0.5,,1.0,0.5,,,1.0,,,,,112.5,16.0,10.666666666666666,16.0,10.666666666666666,,,,,,0.5,1.0,1.0,0.5,,,,,,,,,,0.5,,0.465775,,0.4187,,,,1.0,17.0,24.2,0.5,1.0,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,True
1713-1715-1740-200755-2730,1610612753,"Vince Carter, Jason Williams, Rashard Lewis, JJ Redick, Dwight Howard","Carter, Williams, Lewis, Redick, Howard",1713-1715-1740-200755-2730,ORL,149.0,3,2.0,1.0,6.0,6.0,,4.0,,12.0,2.0,2.0,,,,,3.0,,,,,,,4.0,5.0,,,,8.0,7.0,,,,,,,,,,4.0,4.0,,,,2.0,2.0,2.0,4.0,,1.0,3.0,,3.0,,,,1.0,,1.0,2.0,1.0,,,,8.0,,,,0.5,0.5,,,,0.8,,,0.8,,,0.8,,,,1.0,,1.0,,,,,115.97315436241611,9.833333333333334,15.0,9.833333333333334,15.0,0.4,1.0,1.0,1.0,0.6,,,,,,,,,,,,,,0.4,,0.48928000000000005,,,,,,,5.4399999999999995,,,1.0,1.0,1.0,,,,,,,1.0,,1.0,2.0,,,1.0,1.0,,,,,1.0,,,0.6666666666666666,0.6666666666666666,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,True
1713-1715-1740-2440-2730,1610612753,"Vince Carter, Jason Williams, Rashard Lewis, Matt Barnes, Dwight Howard","Carter, Williams, Lewis, Barnes, Howard",1713-1715-1740-2440-2730,ORL,132.0,1,2.0,-2.0,4.0,4.0,,2.0,,8.0,,,,,,,2.0,1.0,1.0,,1.0,,,2.0,3.0,,1.0,1.0,5.0,7.0,,,,,,,,,,,4.0,,1.0,,,,,,,1.0,1.0,,1.0,,,,,,2.0,2.0,1.0,2.0,1.0,,5.0,,,,,,,,,0.6666666666666666,,,0.5,,,0.5,,,0.25,1.0,,1.0,,,,,87.27272727272727,17.75,15.25,17.75,15.25,,,,,0.5,0.25,1.0,1.0,0.25,,,,,,,,,,0.25,,0.4149875,,,0.2,0.25,,,15.6,24.6,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,True
1713-1715-1740-2554-2730,1610612753,"Vince Carter, Jason Williams, Rashard Lewis, Mickael Pietrus, Dwight Howard","Carter, Williams, Lewis, Pietrus, Howard",1713-1715-1740-2554-2730,ORL,1674.0,10,28.0,-17.0,43.0,43.0,4.0,14.0,9.0,86.0,8.0,14.0,3.0,7.0,1.0,2.0,13.0,3.0,11.0,1.0,4.0,,,14.0,38.0,2.0,6.0,8.0,42.0,59.0,4.0,8.0,9.0,1.0,4.0,,,2.0,4.0,8.0,20.0,,4.0,1.0,4.0,6.0,3.0,14.0,9.0,3.0,14.0,10.0,24.0,,,3.0,5.0,1.0,10.0,21.0,16.0,14.0,7.0,,33.0,4.0,4.0,,0.2857142857142857,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3684210526315789,0.5,0.25,0.38636363636363635,0.4,0.25,0.4117647058823529,0.4090909090909091,0.4,0.13636363636363635,0.6,0.375,0.6428571428571429,0.37037037037037035,0.5,0.5,,73.97849462365592,18.837209302325583,20.093023255813954,17.813953488372093,18.41860465116279,0.3181818181818182,0.5714285714285714,0.6666666666666666,0.375,0.29545454545454547,0.25,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.25,0.25,0.7,0.42857142857142855,0.3333333333333333,0.5,0.5,,,0.45454545454545453,0.25,0.4741715909090909,0.5202666666666667,0.3716,0.13725490196078433,0.15555555555555556,0.21428571428571427,0.09523809523809523,8.9,24.25,0.09302325581395349,6.0,2.0,1.0,,1.0,,,,,0.6666666666666666,0.8,0.5,3.0,4.0,2.0,2.0,,,1.0,0.05263157894736842,0.14285714285714285,0.4,0.25,0.5,0.23076923076923078,0.23076923076923078,1.0,1.0,5.0,1.0,1.0,1.0,,0.8333333333333334,0.3333333333333333,0.5,0.3333333333333333,2.0,1.0,2.0,,1.0,,,,2.0,6.0,2.0,1.0,1.0,,0.3333333333333333,0.045454545454545456,0.5,0.5,1.0,0.1,,,,,,1.0,,,,,,,,1.0,,1.0,,1.0,,,,,1.0,1.0,0.1,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,True
1713-1715-201583-2554-2730,1610612753,"Vince Carter, Jason Williams, Ryan Anderson, Mickael Pietrus, Dwight Howard","Carter, Williams, Anderson, Pietrus, Howard",1713-1715-201583-2554-2730,ORL,753.0,7,13.0,12.0,23.0,22.0,4.0,5.0,4.0,45.0,3.0,8.0,,4.0,,1.0,5.0,3.0,4.0,2.0,4.0,,1.0,7.0,17.0,2.0,4.0,6.0,26.0,14.0,1.0,5.0,2.0,,3.0,,1.0,,,12.0,2.0,,4.0,2.0,6.0,8.0,2.0,18.0,5.0,4.0,8.0,5.0,13.0,1.0,1.0,2.0,4.0,1.0,4.0,7.0,7.0,6.0,3.0,,24.0,,4.0,,0.8571428571428571,0.8571428571428571,0.5,,0.5,0.4117647058823529,0.2,,0.47619047619047616,0.2,,0.5434782608695652,0.2,,0.19047619047619047,1.0,0.5,1.0,0.4166666666666667,0.5,1.0,0.1,86.05577689243027,15.478260869565217,18.045454545454547,14.347826086956522,18.045454545454547,0.38095238095238093,0.375,0.42857142857142855,0.6666666666666666,0.23809523809523808,0.19047619047619047,0.75,0.75,0.19047619047619047,0.5,0.5,0.8,,,0.25,,0.25,,0.5714285714285714,0.5,0.49893333333333334,0.58204,0.500375,0.13043478260869565,0.15789473684210525,0.07692307692307693,,7.0,25.4,0.17391304347826086,2.0,3.0,2.0,,1.0,,,,,1.0,1.0,1.0,1.0,,2.0,2.0,1.0,,,0.11764705882352941,0.125,0.5,1.0,1.0,0.2,0.25,3.0,,2.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,6.0,2.0,,1.0,,0.4,,,,,,,,,,,1.0,,1.0,1.0,,,0.2,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,True
1713-1740-200755-2554-2730,1610612753,"Vince Carter, Rashard Lewis, JJ Redick, Mickael Pietrus, Dwight Howard","Carter, Lewis, Redick, Pietrus, Howard",1713-1740-200755-2554-2730,ORL,9.0,1,,,1.0,,1.0,,,1.0,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,160.0,9.0,,9.0,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,0.3234,,0.3234,,,,,,24.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,True
1713-1740-200755-2730-2749,1610612753,"Vince Carter, Rashard Lewis, JJ Redick, Dwight Howard, Jameer Nelson","Carter, Lewis, Redick, Howard, Nelson",1713-1740-200755-2730-2749,ORL,3004.0,6,50.0,-24.0,85.0,92.0,30.0,52.0,5.0,177.0,6.0,15.0,,3.0,1.0,3.0,11.0,8.0,25.0,3.0,12.0,1.0,1.0,18.0,51.0,3.0,12.0,22.0,67.0,91.0,1.0,6.0,2.0,6.0,16.0,1.0,1.0,13.0,28.0,26.0,10.0,3.0,12.0,3.0,13.0,15.0,5.0,32.0,6.0,15.0,31.0,8.0,39.0,1.0,,6.0,18.0,6.0,13.0,27.0,21.0,25.0,9.0,3.0,65.0,28.0,30.0,3.0,0.7222222222222222,0.7222222222222222,0.25,1.0,0.25,0.35294117647058826,0.16666666666666666,0.375,0.35714285714285715,0.14285714285714285,0.4411764705882353,0.44,0.14285714285714285,0.5833333333333334,0.19047619047619047,0.6521739130434783,0.18181818181818182,0.6341463414634146,0.1951219512195122,0.2857142857142857,0.6,0.02631578947368421,84.84687083888149,18.305882352941175,15.73913043478261,17.352941176470587,14.956521739130435,0.23809523809523808,0.4,0.46153846153846156,0.8333333333333334,0.1746031746031746,0.3968253968253968,0.32,0.32,0.19047619047619047,0.25,0.25,0.42857142857142855,,,0.17647058823529413,0.3333333333333333,0.058823529411764705,1.0,0.42857142857142855,0.25,0.4550388888888889,0.51858,0.42185,0.125,0.15,0.029850746268656716,0.417910447761194,11.117647058823529,25.05,0.35294117647058826,11.0,8.0,5.0,,2.0,7.0,6.0,7.0,,0.6111111111111112,0.5833333333333334,0.6666666666666666,4.0,,3.0,12.0,4.0,2.0,5.0,0.058823529411764705,0.13333333333333333,0.6666666666666666,0.17647058823529413,0.7142857142857143,0.36363636363636365,0.4,6.0,2.0,5.0,3.0,2.0,4.0,,0.8333333333333334,0.25,0.25,0.75,8.0,,,,,,,,1.0,6.0,2.0,,0.6666666666666666,,0.1111111111111111,,,,,,,,,,5.0,0.6363636363636364,0.7142857142857143,2.0,0.5,,,0.09090909090909091,,2.0,1.0,0.6666666666666666,1.0,,,,,,1.0,,0.14285714285714285,,,1.0,,,,,,,,,,,,,,1610612753,2010,2009-10,True
1713-1740-2440-2554-2730,1610612753,"Vince Carter, Rashard Lewis, Matt Barnes, Mickael Pietrus, Dwight Howard","Carter, Lewis, Barnes, Pietrus, Howard",1713-1740-2440-2554-2730,ORL,30.0,1,,6.0,2.0,1.0,,,,3.0,,,,,,,,,,2.0,2.0,,,,,2.0,2.0,,6.0,,,,,,,,,,,,,,2.0,2.0,,2.0,,6.0,,,1.0,,1.0,,,,,,,,,,,,6.0,,,,,,1.0,,1.0,,,,1.5,,,1.5,,,1.0,,,,,,,,144.0,14.5,1.0,14.5,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,0.467925,,,,,,,,24.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,6.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,True
1713-1740-2440-2730-2749,1610612753,"Vince Carter, Rashard Lewis, Matt Barnes, Dwight Howard, Jameer Nelson","Carter, Lewis, Barnes, Howard, Nelson",1713-1740-2440-2730-2749,ORL,12169.0,14,203.0,-41.0,362.0,367.0,11.0,54.0,38.0,729.0,49.0,88.0,11.0,16.0,,,44.0,49.0,116.0,24.0,52.0,2.0,2.0,115.0,248.0,29.0,62.0,68.0,385.0,426.0,20.0,29.0,49.0,4.0,5.0,2.0,2.0,4.0,18.0,106.0,124.0,9.0,52.0,24.0,53.0,79.0,21.0,184.0,34.0,67.0,120.0,41.0,161.0,5.0,6.0,25.0,59.0,3.0,41.0,88.0,87.0,88.0,40.0,2.0,336.0,18.0,11.0,,0.4608695652173913,0.49074074074074076,0.46774193548387094,1.0,0.46774193548387094,0.4637096774193548,0.6896551724137931,0.8,0.5112903225806451,0.6764705882352942,1.0,0.5444126074498568,0.7,1.0,0.2,0.7052631578947368,0.2595419847328244,0.7046979865771812,0.23780487804878048,0.23076923076923078,0.7777777777777778,0.03546099290780142,86.26509984386556,17.25414364640884,16.138964577656676,16.629834254143645,15.56675749318801,0.2838709677419355,0.5568181818181818,0.7205882352941176,0.42857142857142855,0.14193548387096774,0.3741935483870968,0.4224137931034483,0.4260869565217391,0.16774193548387098,0.46153846153846156,0.46153846153846156,0.47058823529411764,0.6875,0.2727272727272727,,,0.2857142857142857,1.0,0.4838709677419355,0.46153846153846156,0.4924625806451613,0.531535,0.4093428571428572,0.11815561959654179,0.14084507042253522,0.12727272727272726,0.046753246753246755,10.450806451612904,24.848387096774193,0.03038674033149171,38.0,37.0,24.0,4.0,6.0,17.0,14.0,17.0,,0.7037037037037037,0.775,0.5,17.0,14.0,24.0,34.0,12.0,3.0,4.0,0.0967741935483871,0.22727272727272727,0.576271186440678,0.19402985074626866,0.8235294117647058,0.38636363636363635,0.4146341463414634,27.0,5.0,15.0,13.0,7.0,11.0,4.0,0.8823529411764706,0.15151515151515152,0.14285714285714285,0.5510204081632653,22.0,5.0,10.0,1.0,3.0,,,2.0,5.0,78.0,26.0,5.0,0.896551724137931,0.4,0.39473684210526316,0.03225806451612903,0.5,0.5,1.0,0.08823529411764706,0.3333333333333333,1.0,,,10.0,0.5813953488372093,0.5882352941176471,5.0,0.29411764705882354,,,0.06818181818181818,,21.0,5.0,0.875,3.0,2.0,1.0,0.015873015873015872,0.2,1.0,2.0,3.0,0.058823529411764705,0.5,1.0,1.0,,,2.0,0.3333333333333333,,,1.0,1.0,1.0,0.008620689655172414,,,,1610612753,2010,2009-10,True
1713-1740-2554-2730-2749,1610612753,"Vince Carter, Rashard Lewis, Mickael Pietrus, Dwight Howard, Jameer Nelson","Carter, Lewis, Pietrus, Howard, Nelson",1713-1740-2554-2730-2749,ORL,1599.0,8,27.0,-24.0,48.0,49.0,32.0,41.0,5.0,97.0,7.0,14.0,1.0,3.0,3.0,9.0,7.0,3.0,12.0,,6.0,,4.0,11.0,33.0,,6.0,14.0,36.0,60.0,1.0,4.0,2.0,7.0,19.0,,4.0,13.0,27.0,12.0,10.0,,6.0,,6.0,6.0,3.0,12.0,3.0,4.0,13.0,5.0,18.0,,,2.0,4.0,4.0,9.0,20.0,20.0,20.0,6.0,4.0,34.0,27.0,32.0,4.0,0.5454545454545454,0.5454545454545454,,,,0.3333333333333333,0.25,0.3684210526315789,0.28205128205128205,0.25,0.30434782608695654,0.375,0.25,0.43548387096774194,0.15384615384615385,0.4,0.13636363636363635,0.5882352941176471,0.17857142857142858,,0.16666666666666666,,87.3545966228893,15.666666666666666,17.285714285714285,14.833333333333334,16.183673469387756,0.358974358974359,0.5,0.875,0.42857142857142855,0.1794871794871795,0.3076923076923077,0.25,0.25,0.15384615384615385,,,0.75,0.3333333333333333,1.0,0.391304347826087,0.3333333333333333,0.17391304347826086,,0.5128205128205128,,0.49304487179487183,0.60515,0.5057695652173912,0.13636363636363635,0.15789473684210525,0.05555555555555555,0.75,8.936363636363636,25.433333333333334,0.6666666666666666,6.0,1.0,,1.0,,1.0,,1.0,,0.8571428571428571,0.8333333333333334,1.0,1.0,,6.0,2.0,2.0,,5.0,0.18181818181818182,0.42857142857142855,0.5,0.1111111111111111,1.0,0.14285714285714285,0.14285714285714285,3.0,2.0,3.0,1.0,2.0,4.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,0.2857142857142857,,,,,,,,,,,0.6666666666666666,,,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,1610612753,2010,2009-10,True
1713-200755-201583-2730-2749,1610612753,"Vince Carter, JJ Redick, Ryan Anderson, Dwight Howard, Jameer Nelson","Carter, Redick, Anderson, Howard, Nelson",1713-200755-201583-2730-2749,ORL,297.0,1,5.0,,8.0,7.0,8.0,4.0,2.0,15.0,,1.0,,,,1.0,2.0,1.0,3.0,,2.0,,2.0,2.0,6.0,,2.0,4.0,8.0,8.0,,,3.0,2.0,6.0,,2.0,4.0,8.0,4.0,,,2.0,,2.0,2.0,,4.0,1.0,,2.0,3.0,5.0,,,,,,,1.0,3.0,6.0,1.0,2.0,5.0,8.0,8.0,2.0,1.0,1.0,,,,0.3333333333333333,,0.3333333333333333,0.25,,0.25,0.36363636363636365,0.5,0.36363636363636365,0.25,,0.25,1.0,0.3333333333333333,,,,72.72727272727272,22.0,17.285714285714285,20.75,17.285714285714285,0.125,,,,0.25,0.375,0.3333333333333333,0.3333333333333333,0.25,,,,,,0.125,,0.25,,0.375,,0.41629375,0.5994,0.41629375,0.1111111111111111,0.14285714285714285,0.375,1.0,12.700000000000001,24.45,1.0,2.0,2.0,2.0,,,,,,,1.0,1.0,,1.0,,1.0,,,,1.0,0.16666666666666666,1.0,,0.5,,0.5,0.5,1.0,1.0,,,,,,,0.5,0.5,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,3.0,1.0,,,,,,1.0,1.0,,,,,,,,,,1610612753,2010,2009-10,True
1713-201583-2440-2730-2749,1610612753,"Vince Carter, Ryan Anderson, Matt Barnes, Dwight Howard, Jameer Nelson","Carter, Anderson, Barnes, Howard, Nelson",1713-201583-2440-2730-2749,ORL,1040.0,5,17.0,12.0,35.0,34.0,19.0,24.0,3.0,69.0,8.0,14.0,,1.0,5.0,7.0,4.0,3.0,6.0,3.0,6.0,1.0,1.0,11.0,24.0,3.0,7.0,13.0,44.0,32.0,,2.0,1.0,5.0,12.0,1.0,2.0,11.0,24.0,10.0,12.0,,6.0,3.0,5.0,8.0,4.0,19.0,3.0,4.0,11.0,3.0,14.0,1.0,,1.0,1.0,,2.0,10.0,10.0,15.0,5.0,1.0,43.0,24.0,19.0,1.0,0.45454545454545453,0.45454545454545453,0.42857142857142855,0.5,0.42857142857142855,0.4583333333333333,,0.4166666666666667,0.5,,0.4642857142857143,0.581081081081081,0.16666666666666666,0.6052631578947368,0.22580645161290322,1.0,0.23076923076923078,0.9,0.17647058823529413,0.25,,0.08333333333333333,95.53846153846155,15.142857142857142,15.0,14.942857142857143,15.0,0.45161290322580644,0.5714285714285714,0.8888888888888888,0.5,0.12903225806451613,0.1935483870967742,0.5,0.5,0.1935483870967742,0.5,0.5,0.5,,,0.5,0.7142857142857143,0.07142857142857142,1.0,0.6774193548387096,0.5,0.50515,0.5519,0.4735357142857143,0.16666666666666666,0.17857142857142858,0.022727272727272728,0.5454545454545454,6.979166666666667,25.485714285714288,0.5428571428571428,5.0,1.0,1.0,,,2.0,1.0,2.0,,0.8333333333333334,0.75,1.0,,,5.0,,,,7.0,0.20833333333333334,0.35714285714285715,,,1.0,,,1.0,,2.0,,1.0,1.0,1.0,1.0,,,0.3333333333333333,,,1.0,,,,1.0,,,9.0,3.0,,1.0,,0.3333333333333333,0.03225806451612903,,,,,,,0.07142857142857142,,2.0,1.0,1.0,,,,,,,3.0,1.0,1.0,1.0,1.0,1.0,0.125,,,,1.0,,,,1.0,,,,,,,,,,,,,,1610612753,2010,2009-10,True
