EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,OffThreePtReboundPct,OffArc3ReboundPct,Blocked2s,BlockedAtRim,Blocks,ShortMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,ShortMidRangeAssists,Defensive 3 Seconds Violations,SecondChanceFg3Pct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallSteals,BadPassTurnovers,Offensive Fouls Drawn,DefCorner3ReboundPct,Offensive Fouls,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Assists,ThreePtShootingFoulsDrawn,OffCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Travels,HeaveAttempts,BlockedShortMidRange,ShortMidRangePctBlocked,DefensiveGoaltends,PtsUnassisted3s,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,RecoveredBlocks,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,Loose Ball Fouls Drawn,FTOffRebounds,OffFTReboundPct,BlockedLongMidRange,3SecondViolations,Technical Free Throw Trips,team_id,year,season,team_vs
1889-200746-200750-201573-948,1610612757,"Andre Miller, LaMarcus Aldridge, Brandon Roy, Jerryd Bayless, Marcus Camby","Miller, Aldridge, Roy, Bayless, Camby",1889-200746-200750-201573-948,POR,447.0,3,7.0,-5.0,11.0,12.0,,3.0,1.0,23,3.0,4.0,1.0,1.0,,,1.0,,4.0,,1.0,,,3.0,9.0,1.0,2.0,,9.0,14.0,1.0,1.0,2.0,,,,,,,2.0,4.0,3.0,2.0,1.0,,,1.0,1.0,2.0,,1.0,,5.0,1.0,1.0,2.0,,3.0,1.0,4.0,,1.0,1.0,1.0,,,,1.0,,,2.0,5.0,1.0,4.0,,,,,7.0,,,1.0,,0.3333333333333333,0.5,1.0,0.5,,0.5,0.3333333333333333,1.0,,0.4090909090909091,1.0,,0.4090909090909091,1.0,,0.18181818181818182,,,1.0,,0.4,0.16666666666666666,0.5,0.42857142857142855,0.14285714285714285,,1.0,,,0.5,,,74.09395973154362,21.454545454545453,17.583333333333332,21.454545454545453,16.5,0.36363636363636365,0.75,0.75,0.3333333333333333,0.09090909090909091,0.36363636363636365,,,,0.09090909090909091,,,,1.0,1.0,,,,,0.5454545454545454,,0.4925045454545455,0.5985,,,,0.2222222222222222,,9.788888888888888,24.65,,,,,,,,,,,,,,,,,,0.5,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,1.0,,,0.09090909090909091,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,False
1889-200746-200750-201587-436,1610612757,"Andre Miller, LaMarcus Aldridge, Brandon Roy, Nicolas Batum, Juwan Howard","Miller, Aldridge, Roy, Batum, Howard",1889-200746-200750-201587-436,POR,550.0,1,9.0,5.0,15.0,14.0,11.0,5.0,4.0,29,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,7.0,,1.0,,1.0,5.0,12.0,,2.0,8.0,18.0,13.0,3.0,4.0,6.0,5.0,7.0,,2.0,5.0,15.0,8.0,2.0,,,1.0,,1.0,4.0,,4.0,,1.0,2.0,8.0,3.0,1.0,3.0,1.0,5.0,4.0,9.0,,,,,,,,,,,3.0,5.0,,10.0,12.0,,6.0,,12.0,15.0,11.0,,,0.8,0.8,,,,,0.4166666666666667,0.75,0.7142857142857143,0.35714285714285715,0.75,0.5555555555555556,0.45,0.75,0.5769230769230769,0.14285714285714285,0.08333333333333333,0.3333333333333333,,1.0,0.75,0.42857142857142855,1.0,0.8,0.3333333333333333,,,0.6,1.0,0.5,,,75.92727272727274,22.4,15.285714285714286,18.6,14.714285714285714,0.21428571428571427,0.3333333333333333,0.5,1.0,0.14285714285714285,0.5,0.2857142857142857,0.2857142857142857,1.0,0.07142857142857142,,,,0.5,0.5,0.2222222222222222,0.5,0.1111111111111111,,0.35714285714285715,,0.45354285714285714,0.5297,0.4701,0.3,0.3333333333333333,0.3333333333333333,0.8333333333333334,11.233333333333334,23.7,0.7333333333333333,,,,,,,,,2.0,,,,,1.0,,,,1.0,1.0,0.5,,,,,,1.0,1.0,,,1.0,,,,1.0,,,,0.07142857142857142,,,,,,,0.1111111111111111,,,,,,,,,,,,,,1.0,1.0,1.0,0.3333333333333333,,,,1610612757,2010,2009-10,False
1889-200746-200750-201587-948,1610612757,"Andre Miller, LaMarcus Aldridge, Brandon Roy, Nicolas Batum, Marcus Camby","Miller, Aldridge, Roy, Batum, Camby",1889-200746-200750-201587-948,POR,1160.0,2,19.0,-6.0,35.0,35.0,13.0,7.0,2.0,70,7.0,9.0,1.0,2.0,1.0,2.0,2.0,3.0,16.0,2.0,2.0,1.0,1.0,11.0,27.0,2.0,3.0,5.0,33.0,39.0,1.0,3.0,2.0,4.0,8.0,1.0,2.0,5.0,16.0,18.0,4.0,6.0,2.0,2.0,2.0,,9.0,2.0,11.0,2.0,6.0,2.0,24.0,3.0,2.0,4.0,2.0,8.0,3.0,11.0,1.0,4.0,2.0,4.0,1.0,,3.0,5.0,,2.0,2.0,9.0,3.0,7.0,6.0,,,3.0,31.0,16.0,13.0,2.0,2.0,0.8181818181818182,0.9,1.0,0.6666666666666666,0.5,0.6666666666666666,0.4074074074074074,0.3333333333333333,0.5,0.4666666666666667,0.3333333333333333,0.55,0.5,0.3333333333333333,0.6153846153846154,0.1,,,0.8,0.6666666666666666,0.5714285714285714,0.1875,0.4,0.5,0.17647058823529413,0.5,,0.15384615384615385,0.3333333333333333,0.5,0.3333333333333333,0.058823529411764705,86.89655172413794,17.285714285714285,15.857142857142858,17.228571428571428,14.6,0.3,0.7777777777777778,0.7777777777777778,0.8571428571428571,0.06666666666666667,0.5333333333333333,0.1875,0.1875,0.6666666666666666,0.06666666666666667,1.0,1.0,1.0,0.6666666666666666,0.5,0.2,0.5,0.1,1.0,0.4,1.0,0.45015,0.4204333333333334,0.40539,,,0.06060606060606061,0.48484848484848486,12.237037037037036,23.833333333333332,0.37142857142857144,,,,,,2.0,2.0,2.0,1.0,,,,,1.0,,,1.0,0.5,0.5,1.0,,,,2.0,1.0,2.0,0.5,1.0,,1.0,,,,1.0,,,,0.03333333333333333,,,,,,,0.1,,,,,,,,,,,,,,,1.0,,,,,,1610612757,2010,2009-10,False
1889-200746-201164-201587-436,1610612757,"Andre Miller, LaMarcus Aldridge, Rudy Fernandez, Nicolas Batum, Juwan Howard","Miller, Aldridge, Fernandez, Batum, Howard",1889-200746-201164-201587-436,POR,62.0,1,1.0,,2.0,2.0,,,1.0,4,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,,2.0,2.0,1.0,1.0,2.0,,,,,,,2.0,,,,,,,1.0,,1.0,,1.0,,2.0,,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,0.5,1.0,,0.5,1.0,,0.5,,,,,,,1.0,1.0,1.0,,,,,,1.0,,92.9032258064516,15.5,15.5,14.5,15.5,0.5,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,1.0,,0.68435,,,,,1.0,,,23.3,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1610612757,2010,2009-10,False
1889-200746-201164-201587-948,1610612757,"Andre Miller, LaMarcus Aldridge, Rudy Fernandez, Nicolas Batum, Marcus Camby","Miller, Aldridge, Fernandez, Batum, Camby",1889-200746-201164-201587-948,POR,1864.0,3,31.0,,56.0,55.0,,,5.0,111,11.0,17.0,3.0,4.0,,,7.0,4.0,16.0,5.0,8.0,,,19.0,40.0,5.0,10.0,11.0,64.0,64.0,3.0,4.0,6.0,,,,,,,18.0,20.0,12.0,4.0,8.0,5.0,3.0,9.0,4.0,13.0,4.0,7.0,2.0,30.0,5.0,5.0,18.0,2.0,25.0,7.0,32.0,1.0,1.0,,1.0,6.0,,1.0,7.0,,,3.0,11.0,,14.0,12.0,,6.0,,58.0,,,,,0.47368421052631576,0.5294117647058824,0.8,0.5,,0.5,0.475,0.75,,0.53,0.42857142857142855,,0.5714285714285714,0.42857142857142855,,0.2,0.075,0.17647058823529413,0.14285714285714285,1.0,0.8571428571428571,0.23809523809523808,0.7142857142857143,0.8214285714285714,0.2692307692307692,0.16666666666666666,1.0,0.08333333333333333,,0.6666666666666666,0.8,0.043478260869565216,85.7510729613734,17.428571428571427,16.145454545454545,16.589285714285715,16.01818181818182,0.34,0.6470588235294118,0.7857142857142857,0.6363636363636364,0.14,0.32,0.25,0.25,0.5,0.16,0.625,0.625,0.8,0.5714285714285714,0.75,,,,,0.54,0.625,0.514289,0.56438,,0.10714285714285714,0.13043478260869565,0.09375,,9.1075,24.84,,,2.0,1.0,0.4,0.3333333333333333,2.0,,2.0,4.0,,2.0,,3.0,,,,1.0,0.5714285714285714,0.5714285714285714,,0.2857142857142857,,,1.0,,1.0,0.5,3.0,,2.0,,1.0,,,,,0.5,0.04,,,,0.14285714285714285,,,,,,,,1.0,,,3.0,,,,1.0,0.5,0.3333333333333333,2.0,,,1.0,2.0,,1610612757,2010,2009-10,False
1889-200746-201573-201587-201967,1610612757,"Andre Miller, LaMarcus Aldridge, Jerryd Bayless, Nicolas Batum, Dante Cunningham","Miller, Aldridge, Bayless, Batum, Cunningham",1889-200746-201573-201587-201967,POR,42.0,1,1.0,-5.0,2.0,2.0,2.0,2.0,,4,,,,,,,1.0,,1.0,,,,,,2.0,,,,,5.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.14285714285714,16.5,4.5,16.5,4.5,,,,,0.5,0.5,,,,,,,,,,,,,,,,0.3816,,0.3816,,,,,13.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,False
1889-200746-201573-201587-436,1610612757,"Andre Miller, LaMarcus Aldridge, Jerryd Bayless, Nicolas Batum, Juwan Howard","Miller, Aldridge, Bayless, Batum, Howard",1889-200746-201573-201587-436,POR,55.0,3,1.0,-2.0,2.0,2.0,2.0,,,4,,,,,,,,,,,,,,,,,,2.0,2.0,4.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,1.0,,2.0,4.0,,,2.0,2.0,2.0,2.0,,2.0,,,,,,,,,,,,,0.5,,0.5,,,,1.0,,,,,,,,,,,,,,104.72727272727273,11.5,16.0,11.5,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,False
1889-200746-201573-201587-948,1610612757,"Andre Miller, LaMarcus Aldridge, Jerryd Bayless, Nicolas Batum, Marcus Camby","Miller, Aldridge, Bayless, Batum, Camby",1889-200746-201573-201587-948,POR,3032.0,5,51.0,10.0,89.0,89.0,28.0,27.0,12.0,178,13.0,21.0,4.0,4.0,4.0,7.0,12.0,10.0,27.0,6.0,11.0,,1.0,30.0,60.0,9.0,16.0,23.0,110.0,100.0,6.0,9.0,13.0,6.0,17.0,2.0,3.0,13.0,31.0,36.0,24.0,27.0,6.0,11.0,6.0,5.0,18.0,9.0,27.0,6.0,8.0,8.0,63.0,9.0,12.0,20.0,1.0,33.0,12.0,45.0,,7.0,3.0,5.0,6.0,,2.0,11.0,3.0,3.0,4.0,20.0,2.0,24.0,32.0,1.0,10.0,6.0,97.0,31.0,28.0,1.0,6.0,0.6,0.6666666666666666,1.0,0.5625,0.6666666666666666,0.5625,0.5,0.6666666666666666,0.35294117647058826,0.5723684210526315,0.6666666666666666,0.45,0.5989010989010989,0.7222222222222222,0.5166666666666667,0.21052631578947367,0.08333333333333333,0.19047619047619047,0.45454545454545453,0.5,0.7407407407407407,0.3,0.6666666666666666,0.7111111111111111,0.32432432432432434,0.375,0.6,0.17647058823529413,1.0,0.8181818181818182,0.5833333333333334,,84.53825857519789,17.146067415730336,16.921348314606742,16.0561797752809,16.01123595505618,0.27631578947368424,0.6190476190476191,0.7647058823529411,0.6153846153846154,0.15789473684210525,0.35526315789473684,0.37037037037037035,0.37037037037037035,0.8,0.14473684210526316,0.5454545454545454,0.5454545454545454,1.0,0.4444444444444444,1.0,0.35,0.5714285714285714,0.05,,0.4868421052631579,0.5454545454545454,0.5011388157894737,0.4952875,0.5023125,0.11764705882352941,0.14492753623188406,0.11818181818181818,0.2818181818181818,9.823333333333332,24.65,0.3146067415730337,1.0,3.0,,0.42857142857142855,0.6,3.0,1.0,3.0,7.0,,,,,2.0,,,0.5,0.5833333333333334,0.6363636363636364,0.2857142857142857,,,,4.0,3.0,1.0,0.8333333333333334,5.0,3.0,5.0,,,2.0,2.0,3.0,,,0.06578947368421052,0.6,0.6,1.0,,,,0.1,1.0,,1.0,,2.0,0.08333333333333333,,,,,,2.0,0.6666666666666666,0.25,1.0,,,,,1.0,1610612757,2010,2009-10,False
1889-201164-201587-436-948,1610612757,"Andre Miller, Rudy Fernandez, Nicolas Batum, Juwan Howard, Marcus Camby","Miller, Fernandez, Batum, Howard, Camby",1889-201164-201587-436-948,POR,75.0,1,1.0,1.0,3.0,3.0,,,,6,1.0,1.0,,,,,1.0,,1.0,,,,,2.0,3.0,,,,4.0,3.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,0.6666666666666666,,,0.6666666666666666,,,0.6666666666666666,,,,,,,,0.3333333333333333,,,0.3333333333333333,,,,,0.3333333333333333,,,,115.2,11.333333333333334,13.666666666666666,11.333333333333334,11.666666666666666,0.3333333333333333,1.0,1.0,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,0.3333333333333333,,0.4905,,,,,,,11.200000000000001,,,,,,,,2.0,2.0,2.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,1610612757,2010,2009-10,False
1889-201573-201587-436-948,1610612757,"Andre Miller, Jerryd Bayless, Nicolas Batum, Juwan Howard, Marcus Camby","Miller, Bayless, Batum, Howard, Camby",1889-201573-201587-436-948,POR,159.0,1,3.0,-6.0,5.0,5.0,,,2.0,10,,2.0,,2.0,,,,1.0,3.0,,1.0,,,1.0,5.0,,2.0,,2.0,8.0,,2.0,,,,,,,,2.0,,,,1.0,,,1.0,,1.0,,,1.0,2.0,1.0,,,,,2.0,2.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,2.0,,,,,1.0,1.0,,,,,0.2,,,0.14285714285714285,,,0.14285714285714285,,,0.2857142857142857,,,,,,0.25,,,0.3333333333333333,,,0.5,,,,,90.56603773584906,18.2,13.6,17.8,13.4,0.2857142857142857,,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,,,,1.0,,,,,,0.5714285714285714,,0.5195428571428572,0.636,,,,,,12.120000000000001,23.8,,,1.0,,0.5,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,1.0,0.5,1.0,,,,,,,,,,1610612757,2010,2009-10,False
200746-200750-201164-201573-436,1610612757,"LaMarcus Aldridge, Brandon Roy, Rudy Fernandez, Jerryd Bayless, Juwan Howard","Aldridge, Roy, Fernandez, Bayless, Howard",200746-200750-201164-201573-436,POR,167.0,1,3.0,-5.0,5.0,4.0,4.0,3.0,1.0,9,,,,,,,,,2.0,,1.0,,1.0,,2.0,1.0,2.0,,3.0,8.0,,,,,2.0,1.0,2.0,,3.0,,,3.0,,1.0,,,,1.0,1.0,,,,3.0,,,,,,1.0,1.0,,,,1.0,,,1.0,1.0,,,1.0,3.0,,1.0,,,,,3.0,3.0,4.0,,,,,1.0,0.5,0.5,0.5,,,,0.375,,0.375,0.375,,0.375,0.5,,,1.0,,,,,,0.3333333333333333,,,,,,,,77.60479041916167,21.8,14.5,21.8,14.25,,,,,,0.5,,,,0.25,,,,,,,,0.25,,0.5,,0.414725,,0.414725,,,,1.0,18.45,24.1,0.8,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,,,0.25,1.0,1.0,1.0,,,,0.25,1.0,,,,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,False
200746-200750-201573-201587-201967,1610612757,"LaMarcus Aldridge, Brandon Roy, Jerryd Bayless, Nicolas Batum, Dante Cunningham","Aldridge, Roy, Bayless, Batum, Cunningham",200746-200750-201573-201587-201967,POR,85.0,1,1.0,,3.0,2.0,,,1.0,5,,,,,,,,,2.0,,,,,,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,1.0,3.0,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,1.0,,1.0,1.0,0.3333333333333333,,,,1.0,,,,84.70588235294117,18.333333333333332,15.0,13.0,15.0,,,,,,0.6666666666666666,,,,,,,,,,,,,,0.3333333333333333,,0.48351666666666665,,,,,,,17.6,22.3,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,False
200746-201164-201573-201587-201967,1610612757,"LaMarcus Aldridge, Rudy Fernandez, Jerryd Bayless, Nicolas Batum, Dante Cunningham","Aldridge, Fernandez, Bayless, Batum, Cunningham",200746-201164-201573-201587-201967,POR,10.0,1,,,1.0,,1.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,10.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,False
