EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,Corner3FGM,Corner3FGA,FG2M,FG2A,FG3M,FG3A,Points,PtsUnassisted2s,PtsAssisted3s,ThreePtAssists,Assists,Corner3Assists,AssistPoints,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,LongMidRangeFGM,LongMidRangeFGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FtPoints,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,AtRimAssists,DefThreePtRebounds,FTDefRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,LongMidRangePctBlocked,DefFTReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Blocked2s,BlockedShortMidRange,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,NonHeaveArc3FGM,Arc3Assists,LongMidRangeAssists,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LiveBallTurnoverPct,SecondChanceFtPoints,PenaltyFtPoints,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,ShortMidRangeFGM,ShortMidRangeAssists,LostBallTurnovers,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyCorner3FGM,PenaltyFG3M,PtsUnassisted3s,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyCorner3Accuracy,Charge Fouls Drawn,PenaltyArc3FGM,Travels,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,DefensiveGoaltends,PenaltyArc3Accuracy,Fg3aBlocked,FTOffRebounds,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,Technical Free Throw Trips,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,HeaveAttempts,OffensiveGoaltends,Transition Take Fouls,BlockedCorner3,HeaveMakes,Corner3PctBlocked,Transition Take Fouls Drawn,3pt And 1 Free Throw Trips,Clear Path Fouls,team_id,year,season,team_vs
1630625-1631101-1631133-1631200-203924,1610612757,"Dalano Banton, Shaedon Sharpe, Jabari Walker, Kris Murray, Jerami Grant","Banton, Sharpe, Walker, Murray, Grant",1630625-1631101-1631133-1631200-203924,POR,316.0,1,5.0,4.0,8.0,10.0,18.0,4.0,4.0,,,5.0,5.0,,2.0,13.0,6.0,,,2.0,,4.0,11.0,,,,1.0,0.7142857142857143,0.7222222222222222,0.2857142857142857,82.0253164556962,15.375,19.3,14.75,16.9,0.5714285714285714,1.0,1.0,,,,,0.8571428571428571,0.60485,2.16,26.15,1.0,3.0,,,,2.0,,3.0,9.0,1.0,1.0,,2.0,4.0,2.0,,2.0,2.0,1.0,,4.0,5.0,1.0,1.0,,,2.0,,4.0,5.0,3.0,,,2.0,2.0,1.0,0.4,0.4,1.0,1.0,1.0,,,,0.5,0.6666666666666666,1.0,,0.5,,,,0.2857142857142857,,,0.4107,0.3333333333333333,0.42857142857142855,0.15384615384615385,0.125,1.0,,,1.0,1.0,1.0,,,2.0,,1.0,,3.0,1.0,,1.0,1.0,,,2.0,1.0,1.0,,,1.0,,,0.75,,0.5,0.5,,,0.5,,1.0,,0.5,0.14285714285714285,,,1.0,1.0,,0.15384615384615385,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,1.0,,1.0,,,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
1630625-1631101-1631133-1641712-1641739,1610612757,"Dalano Banton, Shaedon Sharpe, Jabari Walker, Rayan Rupert, Toumani Camara","Banton, Sharpe, Walker, Rupert, Camara",1630625-1631101-1631133-1641712-1641739,POR,259.0,1,4.0,-3.0,9.0,10.0,19.0,3.0,3.0,,2.0,4.0,6.0,1.0,5.0,13.0,6.0,,,1.0,,2.0,9.0,,0.2,0.25,0.6666666666666666,0.5,0.5416666666666666,0.45454545454545453,105.63706563706565,16.333333333333332,11.2,15.88888888888889,11.2,0.2727272727272727,1.0,1.0,0.18181818181818182,,,,0.7272727272727273,0.5234449999999999,7.033333333333334,35.839999999999996,9.0,10.0,,1.0,2.0,3.0,3.0,2.0,16.0,4.0,6.0,5.0,13.0,2.0,2.0,,1.0,1.0,1.0,,1.0,4.0,,1.0,1.0,2.0,2.0,,1.0,2.0,1.0,,,,13.0,9.0,0.25,0.5,0.6666666666666666,0.5,0.5416666666666666,,,,1.0,1.0,1.0,,0.3333333333333333,0.09090909090909091,,,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.5234449999999999,0.08333333333333333,0.14285714285714285,1.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,2.0,1.0,,3.0,1.0,2.0,1.0,,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,0.5,0.6666666666666666,0.6,,1.0,1.0,,,0.2,,0.18181818181818182,0.3333333333333333,1.0,0.2727272727272727,1.0,0.6274,0.3076923076923077,,1.0,,,,,1.0,,,,,0.5,,,0.3333333333333333,0.3333333333333333,,,,,,,0.5,,1.0,1.0,,1.0,1.0,,2.0,,,1.0,,,0.5,0.5,,,1.0,3.0,,,,0.2,,,1.0,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612757,2025,2024-25,True
1630625-1631101-1631133-1641712-203924,1610612757,"Dalano Banton, Shaedon Sharpe, Jabari Walker, Rayan Rupert, Jerami Grant","Banton, Sharpe, Walker, Rupert, Grant",1630625-1631101-1631133-1641712-203924,POR,114.0,1,2.0,5.0,5.0,4.0,9.0,2.0,3.0,,,2.0,3.0,,,7.0,,,,2.0,,4.0,7.0,,,,0.6666666666666666,0.6666666666666666,0.7,,113.6842105263158,12.2,13.25,12.2,13.25,1.0,0.6666666666666666,1.0,,,,,1.0,0.7091333333333334,1.5333333333333332,,5.0,,,,,,,3.0,2.0,2.0,3.0,,7.0,4.0,,1.0,2.0,2.0,3.0,,3.0,3.0,,,,1.0,1.0,,2.0,4.0,2.0,,,,7.0,5.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.7,0.3333333333333333,,,1.0,1.0,1.0,,1.0,,,,,,,0.7091333333333334,0.4,0.4,1.0,1.0,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
1630625-1631101-1631200-1641712-1641871,1610612757,"Dalano Banton, Shaedon Sharpe, Kris Murray, Rayan Rupert, Duop Reath","Banton, Sharpe, Murray, Rupert, Reath",1630625-1631101-1631200-1641712-1641871,POR,95.0,2,2.0,2.0,4.0,3.0,7.0,1.0,1.0,,,1.0,2.0,1.0,1.0,7.0,,,,1.0,,2.0,7.0,,1.0,1.0,0.5,0.8333333333333334,0.875,0.3333333333333333,106.10526315789474,14.0,13.0,14.0,13.0,0.3333333333333333,1.0,1.0,,,,,0.6666666666666666,0.52415,9.55,26.2,4.0,,,1.0,,1.0,1.0,2.0,5.0,1.0,2.0,1.0,7.0,2.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,,1.0,2.0,,,,,7.0,4.0,1.0,1.0,0.5,0.8333333333333334,0.875,,,,1.0,1.0,1.0,,1.0,0.3333333333333333,,,0.3333333333333333,,0.3333333333333333,0.52415,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,,,,1.0,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,1.0,3.0,1.0,,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
1630625-1631101-1631200-1641739-1642270,1610612757,"Dalano Banton, Shaedon Sharpe, Kris Murray, Toumani Camara, Donovan Clingan","Banton, Sharpe, Murray, Camara, Clingan",1630625-1631101-1631200-1641739-1642270,POR,125.0,1,2.0,-4.0,4.0,4.0,8.0,,1.0,,1.0,,3.0,,1.0,2.0,,,,,,,,,,,,,0.2,0.25,92.16,17.0,14.25,16.5,14.25,0.25,,,0.25,,,,0.5,0.4794,8.6,23.2,,,,1.0,,,,2.0,6.0,,,,,,,1.0,,,,,,2.0,1.0,1.0,,1.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,0.3333333333333333,,,,,,,,0.25,,,,,,,0.2,0.25,,,2.0,,1.0,,,1.0,,1.0,2.0,,1.0,1.0,,2.0,1.0,,,,,,,,,,0.5,1.0,,,0.3333333333333333,1.0,0.5,,1.0,,,,0.3333333333333333,,0.25,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
1630625-1631101-1631200-1641739-203924,1610612757,"Dalano Banton, Shaedon Sharpe, Kris Murray, Toumani Camara, Jerami Grant","Banton, Sharpe, Murray, Camara, Grant",1630625-1631101-1631200-1641739-203924,POR,250.0,2,4.0,-1.0,9.0,9.0,18.0,4.0,6.0,1.0,2.0,5.0,7.0,1.0,2.0,13.0,2.0,3.0,1.0,5.0,1.0,11.0,13.0,1.0,0.5,0.5,0.7142857142857143,0.7222222222222222,0.7222222222222222,0.2222222222222222,103.67999999999999,13.11111111111111,14.666666666666666,12.333333333333334,14.666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2222222222222222,0.5,0.5,1.0,0.8888888888888888,0.6613611111111112,3.585714285714286,23.0,2.0,2.0,1.0,1.0,1.0,,,,14.0,1.0,2.0,1.0,2.0,8.0,,,4.0,3.0,2.0,,2.0,4.0,,2.0,1.0,3.0,3.0,,,,,,,,2.0,2.0,0.8,0.8,0.5,0.3333333333333333,0.3333333333333333,,,,1.0,1.0,1.0,,0.75,0.1111111111111111,1.0,1.0,,0.3333333333333333,,0.6905,,,0.15384615384615385,0.2222222222222222,1.0,,,1.0,2.0,,,,,,1.0,1.0,,2.0,,,,,1.0,,,,,,,,,,0.5,1.0,0.6666666666666666,0.5,,,,,,,,,,0.6666666666666666,0.5,0.5346,,1.0,,,,,1.0,,,1.0,,,1.0,,1.0,,,,,1.0,,,,,,,2.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
1630625-1631101-1641739-1641871-203924,1610612757,"Dalano Banton, Shaedon Sharpe, Toumani Camara, Duop Reath, Jerami Grant","Banton, Sharpe, Camara, Reath, Grant",1630625-1631101-1641739-1641871-203924,POR,88.0,2,1.0,,3.0,3.0,6.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,0.5,98.18181818181819,16.666666666666668,12.666666666666666,16.666666666666668,12.666666666666666,,,,,,,,0.5,0.50245,16.8,27.8,,,,1.0,,1.0,,,,,,,,,1.0,,,,1.0,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
1630625-1631101-1641739-1642270-203924,1610612757,"Dalano Banton, Shaedon Sharpe, Toumani Camara, Donovan Clingan, Jerami Grant","Banton, Sharpe, Camara, Clingan, Grant",1630625-1631101-1641739-1642270-203924,POR,412.0,4,7.0,5.0,14.0,15.0,29.0,3.0,5.0,1.0,2.0,5.0,7.0,3.0,5.0,23.0,4.0,6.0,2.0,5.0,1.0,12.0,17.0,0.6666666666666666,0.6,0.6,0.7142857142857143,0.7916666666666666,0.8214285714285714,0.4166666666666667,101.35922330097088,13.142857142857142,15.2,12.214285714285714,15.133333333333333,0.4166666666666667,0.6,1.0,0.16666666666666666,0.5,0.5,1.0,0.8333333333333334,0.5727458333333334,6.385714285714286,26.139999999999997,6.0,11.0,2.0,2.0,,3.0,1.0,4.0,18.0,3.0,3.0,1.0,13.0,6.0,3.0,2.0,3.0,2.0,2.0,,5.0,6.0,,1.0,,1.0,3.0,,2.0,4.0,1.0,,,2.0,13.0,6.0,0.6,0.6,1.0,1.125,1.0833333333333333,0.2857142857142857,,,1.0,0.7142857142857143,1.0,1.0,0.6666666666666666,0.16666666666666666,1.0,1.0,0.25,,0.25,0.5763625,0.07692307692307693,0.125,0.5652173913043478,0.42857142857142855,2.0,,,2.0,2.0,,,,6.0,,,1.0,3.0,1.0,,1.0,,,,2.0,1.0,2.0,,1.5,1.5,0.4,,0.6,0.5,,0.25,0.5,,,0.5,0.5,,1.0,,,,0.5,1.0,0.49125,0.2608695652173913,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,,1.0,,1.0,0.5,0.6666666666666666,0.6666666666666666,0.5,,0.5,0.5,1.0,,0.6666666666666666,,1.0,1.0,,1.0,1.0,,4.0,,1.0,,,,,,,,1.0,3.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,1610612757,2025,2024-25,True
1630625-1631121-1631133-1631200-1641712,1610612757,"Dalano Banton, Bryce McGowens, Jabari Walker, Kris Murray, Rayan Rupert","Banton, McGowens, Walker, Murray, Rupert",1630625-1631121-1631133-1631200-1641712,POR,121.0,1,2.0,-7.0,4.0,4.0,8.0,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,0.3333333333333333,95.20661157024794,18.75,11.5,18.25,10.75,,,,0.3333333333333333,,,,0.3333333333333333,0.48458333333333337,7.65,23.2,,4.0,,,,,,,7.0,,,,,,,,,,1.0,,1.0,2.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,0.5,1.0,,,,,,,,,,,,,,1.0,,,,,2.0,,1.0,,,1.0,,,1.0,,,,1.0,,1.0,,,,,,,,,,1.0,0.3333333333333333,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
1630625-1631133-1631200-1631303-1641712,1610612757,"Dalano Banton, Jabari Walker, Kris Murray, Justin Minaya, Rayan Rupert","Banton, Walker, Murray, Minaya, Rupert",1630625-1631133-1631200-1631303-1641712,POR,76.0,1,1.0,,2.0,2.0,4.0,1.0,2.0,,,1.0,2.0,,1.0,2.0,2.0,,,,,,,,,,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,75.78947368421053,23.0,15.0,22.5,15.0,0.6666666666666666,0.5,0.5,,,,,1.0,0.56565,2.0,25.0,,,,,,1.0,,,2.0,,,,,,1.0,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,0.3333333333333333,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,2.0,2.0,1.0,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,1.0,0.5,,,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
1630625-1631133-1631200-1641712-1641871,1610612757,"Dalano Banton, Jabari Walker, Kris Murray, Rayan Rupert, Duop Reath","Banton, Walker, Murray, Rupert, Reath",1630625-1631133-1631200-1641712-1641871,POR,2708.0,8,45.0,8.0,96.0,97.0,193.0,15.0,22.0,4.0,10.0,29.0,53.0,12.0,34.0,110.0,32.0,33.0,11.0,24.0,4.0,59.0,95.0,0.9166666666666666,0.35294117647058826,0.36363636363636365,0.5471698113207547,0.5402298850574713,0.5736842105263158,0.39080459770114945,102.62924667651403,15.0,13.072164948453608,14.125,12.443298969072165,0.25287356321839083,0.6818181818181818,0.7142857142857143,0.11494252873563218,0.4,0.4,1.0,0.6436781609195402,0.5186831395348837,7.022641509433962,26.276470588235295,47.0,47.0,5.0,10.0,5.0,24.0,10.0,16.0,102.0,16.0,22.0,15.0,54.0,26.0,23.0,4.0,13.0,8.0,15.0,3.0,30.0,47.0,11.0,17.0,8.0,14.0,20.0,,15.0,20.0,8.0,1.0,1.0,7.0,54.0,47.0,0.4482758620689655,0.48148148148148145,0.7272727272727273,0.5945945945945946,0.627906976744186,0.07547169811320754,,0.75,0.7142857142857143,0.6923076923076923,0.7333333333333333,0.6666666666666666,0.5333333333333333,0.11494252873563218,0.5,0.5,0.27586206896551724,0.13513513513513514,0.2702702702702703,0.5213013888888889,0.08695652173913043,0.13793103448275862,0.4909090909090909,0.4895833333333333,11.0,3.0,5.0,7.0,9.0,21.0,3.0,6.0,15.0,4.0,8.0,9.0,12.0,17.0,1.0,12.0,6.0,2.0,1.0,6.0,1.0,4.0,0.5,0.46875,0.46875,0.045454545454545456,0.14285714285714285,0.6666666666666666,0.4090909090909091,0.38095238095238093,0.3953488372093023,0.6,0.4166666666666667,0.4666666666666667,0.6923076923076923,0.75,0.02564102564102564,0.5714285714285714,0.2413793103448276,0.3125,0.6,0.24324324324324326,0.7777777777777778,0.529745,0.13636363636363635,3.0,8.0,2.0,7.0,3.0,10.0,8.0,7.0,2.0,,0.3,0.16666666666666666,,0.4,0.3333333333333333,0.3333333333333333,0.875,,0.1875,0.4375,0.2857142857142857,0.5,0.34782608695652173,,6.0,6.0,2.0,3.0,0.35294117647058826,,10.0,3.0,1.0,9.0,3.0,3.0,0.42857142857142855,0.5,0.3333333333333333,2.0,4.0,3.0,3.0,5.0,3.0,0.26666666666666666,0.4,,2.0,1.0,2.0,,2.0,1.0,,0.2,,,,,,0.2,1.0,1.0,1.0,,,0.3333333333333333,1.0,,1.0,,,,,,,,,1610612757,2025,2024-25,True
1630625-1631133-1631200-1641712-1642270,1610612757,"Dalano Banton, Jabari Walker, Kris Murray, Rayan Rupert, Donovan Clingan","Banton, Walker, Murray, Rupert, Clingan",1630625-1631133-1631200-1641712-1642270,POR,1162.0,6,19.0,-10.0,45.0,45.0,90.0,9.0,11.0,2.0,6.0,13.0,24.0,4.0,17.0,45.0,8.0,12.0,4.0,13.0,2.0,30.0,33.0,1.0,0.23529411764705882,0.23529411764705882,0.5416666666666666,0.4634146341463415,0.4891304347826087,0.4146341463414634,111.53184165232358,13.466666666666667,12.355555555555556,12.155555555555555,12.133333333333333,0.2682926829268293,0.8181818181818182,0.8181818181818182,0.14634146341463414,0.3333333333333333,0.3333333333333333,1.0,0.6829268292682927,0.5421439024390244,5.520833333333333,25.11764705882353,19.0,24.0,,2.0,4.0,11.0,6.0,7.0,55.0,3.0,7.0,10.0,17.0,18.0,11.0,2.0,9.0,7.0,2.0,3.0,14.0,24.0,3.0,7.0,3.0,10.0,11.0,,9.0,11.0,5.0,,,4.0,17.0,19.0,0.6923076923076923,0.6923076923076923,0.42857142857142855,0.35294117647058826,0.425,0.08333333333333333,,0.75,0.5,0.7333333333333333,0.5,,0.7777777777777778,0.04878048780487805,,,0.2682926829268293,0.23529411764705882,0.35294117647058826,0.5185794117647058,0.1111111111111111,0.17857142857142858,0.37777777777777777,0.4222222222222222,8.0,1.0,2.0,1.0,1.0,11.0,2.0,4.0,12.0,,5.0,5.0,9.0,10.0,,6.0,4.0,,,4.0,2.0,3.0,0.5,0.5555555555555556,0.6,,0.18181818181818182,0.8181818181818182,0.45454545454545453,0.38461538461538464,0.4166666666666667,0.5,0.42857142857142855,0.4444444444444444,1.0,0.8571428571428571,,0.75,0.2682926829268293,0.2222222222222222,0.5,0.058823529411764705,1.0,0.56951,0.26666666666666666,5.0,2.0,,,2.0,5.0,2.0,2.0,,,0.4,0.25,,,0.18181818181818182,0.18181818181818182,1.0,1.0,0.5555555555555556,,,,0.18181818181818182,,2.0,4.0,1.0,1.0,0.5714285714285714,2.0,5.0,1.0,,4.0,2.0,3.0,0.36363636363636365,0.4444444444444444,0.5,1.0,2.0,,1.0,2.0,1.0,0.2,0.25,,1.0,1.0,,,2.0,,,0.16666666666666666,,,,,,0.5,2.0,,,,,0.4,1.0,,,,,,,,,,,1610612757,2025,2024-25,True
1630625-1631133-1631303-1631386-1641712,1610612757,"Dalano Banton, Jabari Walker, Justin Minaya, Taze Moore, Rayan Rupert","Banton, Walker, Minaya, Moore, Rupert",1630625-1631133-1631303-1631386-1641712,POR,184.0,1,3.0,,8.0,7.0,15.0,2.0,5.0,,,2.0,6.0,,,5.0,2.0,,,1.0,,2.0,3.0,,,,0.3333333333333333,0.3333333333333333,0.35714285714285715,,117.39130434782608,11.875,12.714285714285714,11.875,11.428571428571429,0.8333333333333334,0.4,0.5,,,,,0.8333333333333334,0.6833333333333332,2.966666666666667,,,2.0,,,,,,1.0,5.0,,,,,2.0,,1.0,1.0,1.0,2.0,,2.0,3.0,2.0,2.0,,1.0,3.0,,1.0,2.0,1.0,,,,,,0.5,1.0,,,,0.16666666666666666,,,0.6666666666666666,0.5,1.0,,0.5,,,,,,,,0.14285714285714285,0.14285714285714285,,,1.0,1.0,1.0,,,1.0,1.0,1.0,2.0,2.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,0.2,,,0.25,,0.25,0.3333333333333333,,,,,0.3333333333333333,,0.16666666666666666,1.0,1.0,,,0.6255,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
1630625-1631133-1631303-1641712-1641871,1610612757,"Dalano Banton, Jabari Walker, Justin Minaya, Rayan Rupert, Duop Reath","Banton, Walker, Minaya, Rupert, Reath",1630625-1631133-1631303-1641712-1641871,POR,74.0,1,1.0,5.0,3.0,3.0,6.0,,,,,,,1.0,1.0,5.0,,3.0,1.0,1.0,,3.0,5.0,1.0,1.0,1.0,,1.5,1.25,1.0,116.75675675675676,9.0,15.666666666666666,9.0,15.666666666666666,,,,,,,,1.0,0.47445,,25.7,3.0,,,,,1.0,1.0,2.0,,,,1.0,5.0,,1.0,,,,,,1.0,1.0,,,,,,,1.0,2.0,1.0,,,,5.0,3.0,,,,1.5,1.25,,,,,1.0,,,,,,,1.0,,1.0,0.47445,0.5,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
1630625-1631200-1631321-1641712-1641871,1610612757,"Dalano Banton, Kris Murray, Sidy Cissoko, Rayan Rupert, Duop Reath","Banton, Murray, Cissoko, Rupert, Reath",1630625-1631200-1631321-1641712-1641871,POR,167.0,1,3.0,6.0,7.0,7.0,14.0,1.0,1.0,,1.0,1.0,2.0,,2.0,6.0,,,,1.0,,2.0,6.0,,,,0.5,0.25,0.5,0.5,120.7185628742515,9.0,14.857142857142858,8.285714285714286,14.857142857142858,0.25,1.0,1.0,0.25,,,,0.75,0.481275,4.55,24.85,5.0,7.0,,,1.0,1.0,1.0,4.0,,,1.0,2.0,2.0,2.0,1.0,,1.0,1.0,2.0,,2.0,3.0,1.0,1.0,1.0,,,,3.0,4.0,1.0,,,,2.0,5.0,1.0,1.0,,,0.25,,,,1.0,1.0,1.0,1.0,1.0,,,,0.25,0.3333333333333333,0.3333333333333333,0.47269999999999995,0.2,0.3333333333333333,0.3333333333333333,0.7142857142857143,1.0,,,,,1.0,,,,,1.0,,,1.0,,2.0,2.0,,,,,,,,,,,,,0.5,0.3333333333333333,,,,,,,,0.25,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,2.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
