EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,LongMidRangeAssists,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,PenaltyTurnovers,ShootingFouls,Offensive Fouls Drawn,OffensiveGoaltends,PenaltyOffPossExcludingTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,FTDefRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyPointsPct,PtsUnassisted3s,StepOutOfBoundsTurnovers,SecondChanceArc3FGM,SecondChanceFG3M,Travels,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Transition Take Fouls,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,FTOffRebounds,OffFTReboundPct,HeaveAttempts,Blocked3s,BlockedCorner3,SecondChanceAtRimPctAssisted,3SecondViolations,Charge Fouls,Charge Fouls Drawn,Technical Free Throw Trips,BlockedLongMidRange,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedArc3,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,LongMidRangePctBlocked,Clear Path Fouls,Defensive 3 Seconds Violations,Transition Take Fouls Drawn,team_id,year,season,team_vs
1626157-1626166-1628404-1630346-1630540,1610612752,"Karl-Anthony Towns, Cameron Payne, Josh Hart, Matt Ryan, Miles McBride","Towns, Payne, Hart, Ryan, McBride",1626157-1626166-1628404-1630346-1630540,NYK,312.0,2,5.0,-1.0,11.0,12.0,23.0,2.0,5.0,1.0,2.0,3.0,7.0,,12.0,13.0,4.0,2.0,3.0,1.0,1.0,7.0,3.0,6.0,7.0,1.0,,1.0,4.0,,1.0,1.0,,,,10.0,0.6666666666666666,1.0,0.42857142857142855,0.5454545454545454,0.5454545454545454,0.6,0.6,0.75,106.15384615384615,12.818181818181818,14.25,12.818181818181818,11.666666666666666,0.45454545454545453,0.4,0.5,0.5,0.18181818181818182,0.5,0.5,1.0,0.8181818181818182,0.5741363636363637,,,3.6,,,1.0,1.0,1.0,,,3.0,,4.0,1.0,1.0,2.0,,,2.0,2.0,3.0,,1.0,3.0,1.0,,,,,,3.0,,,,1.0,1.0,1.0,0.36363636363636365,,0.6,0.25,0.16666666666666666,0.3333333333333333,,0.5,0.5,,,,,0.2727272727272727,1.0,1.0,,0.62,,0.16666666666666666,25.725,,,,,1.0,,,2.0,,,2.0,,,,,,,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,0.5,0.5,,0.5,,,,0.14285714285714285,0.2,,,,,,,1.0,,,,0.09090909090909091,,,,0.6666666666666666,0.6666666666666666,0.5,,,,,,,0.6666666666666666,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1610612752,2025,2024-25,False
1626157-1626166-1628404-1642278-1642359,1610612752,"Karl-Anthony Towns, Cameron Payne, Josh Hart, Tyler Kolek, Pacôme Dadiet","Towns, Payne, Hart, Kolek, Dadiet",1626157-1626166-1628404-1642278-1642359,NYK,259.0,1,4.0,11.0,9.0,8.0,17.0,1.0,2.0,2.0,2.0,3.0,5.0,3.0,15.0,4.0,2.0,1.0,3.0,1.0,,8.0,,3.0,3.0,,,,1.0,,,2.0,3.0,1.0,2.0,15.0,0.3333333333333333,0.3333333333333333,0.6,0.75,0.8333333333333334,,0.5,,94.51737451737452,13.666666666666666,17.0,13.666666666666666,14.875,0.25,0.5,0.5,1.0,0.25,1.0,1.0,,0.625,0.53540625,0.2222222222222222,0.3333333333333333,6.9799999999999995,,,,,,,1.0,2.0,,3.0,,,,,,4.0,,2.0,,,2.0,,1.0,1.0,,,,1.0,,,,,,,0.375,,0.6666666666666666,,,,,1.0,0.5,0.125,,,,0.25,,,,,,,24.7,,,,,1.0,,,2.0,,,2.0,,,,,,,6.0,2.0,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,1.0,0.6666666666666666,,0.6666666666666666,,,,,,,1.0,,,,,,,,,0.125,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626157-1626166-1628969-1628973-1630346,1610612752,"Karl-Anthony Towns, Cameron Payne, Mikal Bridges, Jalen Brunson, Matt Ryan","Towns, Payne, Bridges, Brunson, Ryan",1626157-1626166-1628969-1628973-1630346,NYK,91.0,1,2.0,-3.0,4.0,3.0,7.0,,,,,,,2.0,2.0,5.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,2.0,,1.0,2.0,,,,,0.3333333333333333,1.0,1.0,1.0,110.76923076923077,12.75,13.333333333333334,12.75,13.333333333333334,,,,,,,,,1.0,0.570375,0.3333333333333333,1.0,,4.0,1.0,,,,,,1.0,1.0,2.0,,,,,2.0,,,1.0,,,,,,,,,1.0,1.0,,,4.0,,,,1.0,,,,,,,,,,,,,0.5,,,0.5,,0.570375,,24.85,1.0,,,,1.0,,1.0,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,0.5,,,,,,,,,,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626157-1626166-1628969-1628973-1630540,1610612752,"Karl-Anthony Towns, Cameron Payne, Mikal Bridges, Jalen Brunson, Miles McBride","Towns, Payne, Bridges, Brunson, McBride",1626157-1626166-1628969-1628973-1630540,NYK,13.0,1,,2.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,2.0,,2.0,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,110.76923076923076,12.0,,12.0,,,,,,1.0,1.0,1.0,1.0,,0.3912,,,9.8,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.3912,,,1.0,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626157-1626166-1628969-1629011-1629013,1610612752,"Karl-Anthony Towns, Cameron Payne, Mikal Bridges, Mitchell Robinson, Landry Shamet","Towns, Payne, Bridges, Robinson, Shamet",1626157-1626166-1628969-1629011-1629013,NYK,323.0,3,5.0,2.0,12.0,10.0,22.0,3.0,4.0,3.0,4.0,6.0,9.0,2.0,20.0,18.0,4.0,2.0,3.0,1.0,1.0,7.0,,1.0,3.0,1.0,,2.0,3.0,,,2.0,3.0,1.0,2.0,16.0,0.3333333333333333,0.4,0.6666666666666666,0.8181818181818182,0.8333333333333334,,0.3333333333333333,,98.08049535603715,15.333333333333334,13.9,13.25,13.7,0.36363636363636365,0.75,0.75,0.3333333333333333,0.36363636363636365,0.75,0.75,0.3333333333333333,0.5454545454545454,0.4744136363636363,0.16666666666666666,0.2,5.988888888888889,4.0,7.0,2.0,1.0,2.0,,1.0,1.0,,2.0,2.0,3.0,4.0,3.0,,8.0,2.0,1.0,,2.0,1.0,2.0,,,1.0,,,,,,4.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.18181818181818182,0.5,0.5,0.6666666666666666,0.6666666666666666,1.0,,,1.0,0.09090909090909091,,,,0.09090909090909091,0.6666666666666666,0.5,,0.4892,0.5125333333333334,0.2,24.7,0.3333333333333333,2.0,2.0,1.0,1.0,,,1.0,,,2.0,,,3.0,,2.0,8.0,3.0,1.0,,1.0,,1.0,,,,,1.0,1.0,,,,1.0,1.0,,1.0,,8.0,1.0,,0.5,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,0.09090909090909091,1.0,1.0,1.0,1.0,1.0,,,0.6666666666666666,1.0,,,,1.0,0.4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626157-1626166-1628969-1629013-1630173,1610612752,"Karl-Anthony Towns, Cameron Payne, Mikal Bridges, Landry Shamet, Precious Achiuwa","Towns, Payne, Bridges, Shamet, Achiuwa",1626157-1626166-1628969-1629013-1630173,NYK,1059.0,3,18.0,9.0,37.0,38.0,75.0,9.0,12.0,6.0,8.0,16.0,22.0,8.0,46.0,37.0,12.0,6.0,8.0,4.0,2.0,18.0,9.0,13.0,14.0,3.0,,6.0,7.0,1.0,1.0,12.0,8.0,4.0,6.0,44.0,0.375,0.375,0.7272727272727273,0.6333333333333333,0.71875,0.6923076923076923,0.7222222222222222,0.5555555555555556,101.9830028328612,16.18918918918919,12.105263157894736,16.054054054054053,11.236842105263158,0.4,0.75,0.8181818181818182,0.4444444444444444,0.26666666666666666,0.75,0.75,0.3333333333333333,0.6666666666666666,0.5783116666666667,0.1875,0.25,4.6863636363636365,1.0,,1.0,1.0,1.0,1.0,2.0,3.0,,8.0,1.0,1.0,2.0,,1.0,20.0,,3.0,,1.0,4.0,1.0,3.0,2.0,3.0,,,4.0,1.0,,1.0,1.0,1.0,1.0,0.26666666666666666,0.5,0.8,0.16666666666666666,0.08333333333333333,,,1.0,0.6666666666666666,0.06666666666666667,0.5,0.5,,0.1,1.0,1.0,,0.5124,0.53985,0.043478260869565216,24.8125,0.02702702702702703,,,1.0,5.0,,1.0,1.0,,,2.0,,,,,,,6.0,1.0,1.0,2.0,1.0,1.0,,,,1.0,1.0,3.0,,,,,,,,,,,,1.0,0.25,,0.25,,,,0.045454545454545456,0.08333333333333333,,,,1.0,,,,1.0,,,0.16666666666666666,0.2,0.2,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626157-1626166-1628969-1629013-1630540,1610612752,"Karl-Anthony Towns, Cameron Payne, Mikal Bridges, Landry Shamet, Miles McBride","Towns, Payne, Bridges, Shamet, McBride",1626157-1626166-1628969-1629013-1630540,NYK,52.0,1,1.0,3.0,2.0,2.0,4.0,1.0,1.0,,,1.0,1.0,1.0,3.0,,,,,,,,1.0,2.0,2.0,,,,,,,1.0,2.0,,1.0,3.0,,,1.0,1.0,0.75,1.0,1.0,1.0,110.76923076923076,6.5,19.5,6.5,19.5,1.0,1.0,1.0,,,,,,1.0,0.7225,0.5,0.5,1.4,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626157-1626166-1628969-1629013-1630574,1610612752,"Karl-Anthony Towns, Cameron Payne, Mikal Bridges, Landry Shamet, Ariel Hukporti","Towns, Payne, Bridges, Shamet, Hukporti",1626157-1626166-1628969-1629013-1630574,NYK,163.0,1,3.0,,7.0,7.0,14.0,,4.0,,1.0,,5.0,,3.0,3.0,,,1.0,,,3.0,2.0,4.0,6.0,,,1.0,1.0,1.0,,1.0,,,,,,,,0.1875,0.1875,0.5,0.6666666666666666,0.3333333333333333,123.68098159509202,10.857142857142858,12.428571428571429,9.714285714285714,11.571428571428571,0.5,,,,0.125,,,,0.875,0.55318125,,,3.08,,,1.0,,1.0,,,1.0,,3.0,,1.0,3.0,,,,,1.0,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,1.0,,,,0.75,0.75,0.375,1.0,1.0,0.4,0.2857142857142857,0.25,1.0,,1.0,,,,,0.125,0.5,,,0.642225,,1.0,23.766666666666666,,,,1.0,2.0,,,,,,1.0,1.0,,,,,,3.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,0.3333333333333333,,0.3333333333333333,,,,0.2,0.25,,,,,,,1.0,1.0,0.16666666666666666,,0.25,0.5,0.5,1.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626157-1626166-1628969-1630173-1630540,1610612752,"Karl-Anthony Towns, Cameron Payne, Mikal Bridges, Precious Achiuwa, Miles McBride","Towns, Payne, Bridges, Achiuwa, McBride",1626157-1626166-1628969-1630173-1630540,NYK,2709.0,17,45.0,2.0,89.0,92.0,181.0,22.0,33.0,9.0,15.0,32.0,50.0,18.0,109.0,107.0,34.0,17.0,23.0,10.0,7.0,52.0,13.0,28.0,43.0,8.0,1.0,14.0,26.0,2.0,4.0,20.0,22.0,2.0,8.0,98.0,0.53125,0.5666666666666667,0.64,0.5548780487804879,0.592391304347826,0.6842105263157895,0.6923076923076923,0.6,96.21262458471762,15.112359550561798,14.826086956521738,14.067415730337078,13.98913043478261,0.4024390243902439,0.6666666666666666,0.6875,0.45454545454545453,0.18292682926829268,0.6,0.6,0.7777777777777778,0.7926829268292683,0.5791771604938272,0.10112359550561797,0.14285714285714285,4.12,29.0,29.0,14.0,3.0,7.0,1.0,2.0,25.0,8.0,32.0,3.0,10.0,11.0,15.0,10.0,30.0,4.0,24.0,,5.0,14.0,15.0,11.0,9.0,6.0,4.0,3.0,12.0,1.0,,29.0,0.3,0.3,0.34375,0.3902439024390244,0.42857142857142855,0.7,0.2777777777777778,0.358974358974359,0.2727272727272727,0.3333333333333333,0.7142857142857143,0.7142857142857143,0.024390243902439025,0.5,0.5,,0.3048780487804878,0.4666666666666667,0.42857142857142855,0.32,0.60070625,0.5464416666666666,0.10091743119266056,26.471875,0.3258426966292135,6.0,10.0,,7.0,,2.0,9.0,2.0,3.0,9.0,5.0,2.0,9.0,3.0,10.0,37.0,18.0,9.0,1.0,6.0,6.0,,9.0,1.0,2.0,2.0,1.0,2.0,,3.0,3.0,2.0,1.0,1.0,2.0,1.0,37.0,3.0,2.0,0.6666666666666666,0.28125,0.3,0.2903225806451613,0.6,0.54,0.6166666666666667,0.02,0.030303030303030304,,1.0,0.42857142857142855,,0.42857142857142855,0.42857142857142855,0.6666666666666666,1.0,0.05263157894736842,0.5,0.08536585365853659,,,,0.36,0.36,0.6666666666666666,0.13333333333333333,0.4,0.6,0.08,,0.375,0.375,0.3394495412844037,9.0,,1.0,1.0,1.0,0.2,0.5,,3.0,,0.2,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,0.030303030303030304,,,,,1.0,1610612752,2025,2024-25,False
1626157-1626166-1628969-1630540-1630574,1610612752,"Karl-Anthony Towns, Cameron Payne, Mikal Bridges, Miles McBride, Ariel Hukporti","Towns, Payne, Bridges, McBride, Hukporti",1626157-1626166-1628969-1630540-1630574,NYK,227.0,1,4.0,4.0,8.0,9.0,17.0,3.0,4.0,2.0,3.0,5.0,7.0,,13.0,9.0,8.0,4.0,4.0,3.0,1.0,8.0,2.0,4.0,5.0,1.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,11.0,0.8,0.8,0.7142857142857143,0.8125,0.8125,1.0,1.0,1.0,107.84140969162996,16.25,10.777777777777779,15.75,10.777777777777779,0.5,0.75,1.0,1.0,0.375,0.6666666666666666,0.6666666666666666,0.5,0.625,0.5834875,0.125,0.14285714285714285,5.1571428571428575,,,1.0,,,,,1.0,,1.0,1.0,1.0,2.0,,,2.0,,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,0.125,0.5,1.0,1.0,1.0,,1.0,1.0,,,,,,0.125,,,,0.3705,,0.15384615384615385,26.2,,,,,,,,1.0,,,1.0,,,,,,,,1.0,1.0,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,1.0,,1.0,,,,0.14285714285714285,0.25,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626157-1626166-1628969-1630540-1630579,1610612752,"Karl-Anthony Towns, Cameron Payne, Mikal Bridges, Miles McBride, Jericho Sims","Towns, Payne, Bridges, McBride, Sims",1626157-1626166-1628969-1630540-1630579,NYK,169.0,1,3.0,2.0,6.0,7.0,13.0,1.0,2.0,1.0,1.0,2.0,3.0,,7.0,5.0,4.0,2.0,3.0,1.0,1.0,7.0,2.0,5.0,6.0,,,2.0,,,,1.0,,,,7.0,1.0,1.0,0.6666666666666666,0.7,0.7,1.0,0.8333333333333334,1.0,110.76923076923076,13.666666666666666,12.428571428571429,13.5,11.0,0.4,0.5,1.0,1.0,0.2,1.0,1.0,1.0,0.8,0.60273,,,5.5,,,1.0,,,,,1.0,,2.0,,,,,,,,1.0,,,3.0,1.0,,,2.0,2.0,,,,,,,,,0.4,1.0,0.75,,0.5,,,0.5,1.0,,,,,0.2,,,,,,,24.1,,,,1.0,1.0,,,,,,1.0,,,,,,,3.0,,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,1.0,0.5,,0.5,,,,0.3333333333333333,0.5,,,1.0,,1.0,,,,,,0.2,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626157-1626166-1628969-1642278-1642359,1610612752,"Karl-Anthony Towns, Cameron Payne, Mikal Bridges, Tyler Kolek, Pacôme Dadiet","Towns, Payne, Bridges, Kolek, Dadiet",1626157-1626166-1628969-1642278-1642359,NYK,83.0,1,1.0,-3.0,4.0,4.0,8.0,,2.0,,1.0,,3.0,,3.0,6.0,,,1.0,,,3.0,1.0,2.0,2.0,,,,1.0,,,1.0,,,,3.0,,,,0.375,0.375,1.0,0.5,1.0,138.79518072289156,9.5,11.25,9.5,11.25,0.5,,,,0.25,,,,0.75,0.51655,,,6.433333333333334,1.0,4.0,,,,,,1.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,0.25,,,,,,,,,,,,,0.25,,,,,0.368,,25.6,0.25,,,,,,,1.0,,,1.0,,,,,,,3.0,1.0,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,0.6666666666666666,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626157-1626166-1628973-1629013-1630540,1610612752,"Karl-Anthony Towns, Cameron Payne, Jalen Brunson, Landry Shamet, Miles McBride","Towns, Payne, Brunson, Shamet, McBride",1626157-1626166-1628973-1629013-1630540,NYK,24.0,1,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,60.0,24.0,,23.0,,,,,,,,,,1.0,0.409275,,,,1.0,,1.0,,,,,,,2.0,,,,,2.0,,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,0.2976,0.409275,,23.35,1.0,,,,2.0,,2.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,0.5,0.5,,,,,,,,,,,1610612752,2025,2024-25,False
1626157-1626166-1629011-1629013-1630540,1610612752,"Karl-Anthony Towns, Cameron Payne, Mitchell Robinson, Landry Shamet, Miles McBride","Towns, Payne, Robinson, Shamet, McBride",1626157-1626166-1629011-1629013-1630540,NYK,360.0,2,6.0,1.0,11.0,12.0,23.0,3.0,6.0,2.0,3.0,6.0,10.0,,12.0,11.0,4.0,2.0,2.0,,1.0,4.0,5.0,6.0,8.0,,,1.0,4.0,1.0,,3.0,,,,8.0,0.3333333333333333,0.5,0.6,0.5,0.5,0.625,0.6666666666666666,0.3333333333333333,92.0,16.545454545454547,14.833333333333334,16.545454545454547,12.916666666666666,0.5,0.5,0.6,,0.25,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.4885541666666667,,,5.76,,,2.0,2.0,2.0,1.0,1.0,2.0,,2.0,2.0,2.0,4.0,,,8.0,4.0,2.0,1.0,1.0,1.0,2.0,,,1.0,1.0,,2.0,,,,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.25,0.3333333333333333,0.3333333333333333,,,1.0,0.08333333333333333,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,,0.6095,,0.3333333333333333,30.15,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,0.1,0.16666666666666666,,,0.5,,0.5,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1626157-1626166-1629013-1630173-1630540,1610612752,"Karl-Anthony Towns, Cameron Payne, Landry Shamet, Precious Achiuwa, Miles McBride","Towns, Payne, Shamet, Achiuwa, McBride",1626157-1626166-1629013-1630173-1630540,NYK,2277.0,12,38.0,-1.0,80.0,76.0,156.0,14.0,21.0,6.0,14.0,22.0,37.0,17.0,94.0,95.0,16.0,8.0,18.0,7.0,1.0,46.0,11.0,19.0,33.0,9.0,1.0,12.0,18.0,3.0,2.0,19.0,24.0,4.0,12.0,80.0,0.36363636363636365,0.4444444444444444,0.5945945945945946,0.5422535211267606,0.5802469135802469,0.7333333333333333,0.4857142857142857,0.6,98.65612648221344,13.55,15.697368421052632,12.875,15.092105263157896,0.29577464788732394,0.6666666666666666,0.7777777777777778,0.5,0.19718309859154928,0.42857142857142855,0.5,0.16666666666666666,0.7746478873239436,0.5571385714285714,0.1518987341772152,0.26666666666666666,4.854054054054054,24.0,25.0,13.0,5.0,7.0,2.0,2.0,20.0,6.0,34.0,5.0,8.0,14.0,14.0,10.0,28.0,8.0,19.0,,6.0,6.0,14.0,8.0,5.0,3.0,2.0,4.0,10.0,1.0,,24.0,0.625,0.5,0.5,0.4788732394366197,0.25,0.3,0.4,0.3783783783783784,0.5714285714285714,0.25,0.375,0.2222222222222222,0.028169014084507043,1.0,1.0,,0.28169014084507044,0.5384615384615384,0.7142857142857143,0.25,0.5810785714285714,0.5997695652173913,0.14893617021276595,25.988235294117647,0.3,6.0,10.0,6.0,14.0,2.0,4.0,5.0,3.0,,11.0,5.0,1.0,7.0,2.0,6.0,26.0,30.0,5.0,5.0,10.0,4.0,6.0,8.0,2.0,2.0,3.0,2.0,1.0,,,2.0,1.0,1.0,,1.0,,26.0,2.0,2.0,0.9090909090909091,0.3235294117647059,0.2,0.3333333333333333,0.5,0.4166666666666667,0.48148148148148145,0.13513513513513514,0.14285714285714285,0.14285714285714285,1.0,0.36363636363636365,,0.2857142857142857,0.5,0.3333333333333333,1.0,0.0625,,0.19718309859154928,0.42857142857142855,0.42857142857142855,1.0,0.25,0.25,0.8,0.23076923076923078,0.4166666666666667,0.6,0.16666666666666666,0.5,,0.2631578947368421,0.2765957446808511,3.0,1.0,,1.0,1.0,0.2,,1.0,2.0,,0.15384615384615385,0.5,1.0,,,,1.0,,,0.2,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
