EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,FG3A,NonHeaveArc3FGA,OffThreePtRebounds,OffRebounds,FG3APct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,Arc3Frequency,AtRimFG3AFrequency,Avg3ptShotDistance,SecondChanceOffPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PtsUnassisted2s,OffTwoPtRebounds,FTDefRebounds,LiveBallTurnovers,LostBallTurnovers,SecondChanceTurnovers,ShootingFouls,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,ShortMidRangeAssists,BlockingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctAssisted,Arc3FGM,FG3M,PtsUnassisted3s,NonHeaveArc3FGM,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,ThreePtAssists,Arc3Assists,LostBallSteals,Assisted3sPct,PenaltyFg3Pct,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,DefThreePtRebounds,DefThreePtReboundPct,DefArc3ReboundPct,Corner3FGA,BadPassTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Charge Fouls Drawn,Corner3Frequency,BlockingFouls,AtRimAssists,AtRimPctAssisted,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGA,Fg2aBlocked,Offensive Fouls,3SecondViolations,FG2APctBlocked,AtRimPctBlocked,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGA,SecondChanceFtPoints,PtsPutbacks,Charge Fouls,Offensive Fouls Drawn,BlockedLongMidRange,ShortMidRangePctBlocked,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,SelfOReb,Loose Ball Fouls,DefensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,SelfORebPct,LongMidRangePctBlocked,Travels,BlockedShortMidRange,SecondChanceAtRimPctAssisted,Arc3PctBlocked,SecondChanceCorner3FGM,PenaltyCorner3FGM,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,OffensiveGoaltends,HeaveAttempts,team_id,year,season,team_vs
101127-201158-201171-201189-2584,1610612740,"Jarrett Jack, Marco Belinelli, Carl Landry, Aaron Gray, Willie Green","Jack, Belinelli, Landry, Gray, Green",101127-201158-201171-201189-2584,NOH,64.0,1,1.0,-4.0,2.0,3.0,,,5.0,,,1.0,1.0,3.0,,2.0,6.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,,,112.5,16.0,10.666666666666666,16.0,10.666666666666666,,0.3333333333333333,,,,0.47773333333333334,,,,,6.8999999999999995,,,,,,1.0,,,0.5,,,0.6666666666666666,,1.0,1.0,2.0,,,1.0,1.0,,2.0,2.0,1.0,,,,,1.0,,,1.0,1.0,1.0,,,0.5,,,0.6666666666666666,0.5,0.5,,,,0.5951,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2011,2010-11,False
101127-201158-201171-201189-2772,1610612740,"Jarrett Jack, Marco Belinelli, Carl Landry, Aaron Gray, Trevor Ariza","Jack, Belinelli, Landry, Gray, Ariza",101127-201158-201171-201189-2772,NOH,61.0,1,1.0,-2.0,2.0,2.0,,,4.0,,,1.0,,1.0,,,2.0,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,0.5,,,94.42622950819673,22.5,8.0,22.5,8.0,,1.0,,,,0.4302,,,,,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2011,2010-11,False
101127-201158-201171-202347-2731,1610612740,"Jarrett Jack, Marco Belinelli, Carl Landry, Quincy Pondexter, Emeka Okafor","Jack, Belinelli, Landry, Pondexter, Okafor",101127-201158-201171-202347-2731,NOH,39.0,1,1.0,2.0,1.0,2.0,1.0,2.0,3.0,,,1.0,1.0,2.0,,2.0,,1.0,2.0,,2.0,,,,,,1.0,1.0,2.0,,,,,,,,,,,2.0,1.0,,,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,,1.0,110.76923076923076,13.0,13.0,13.0,13.0,,0.5,,,,0.4856,0.4856,,,1.0,10.25,1.0,,,,,1.0,,,1.0,,,0.5,,1.0,1.0,1.0,,,1.0,1.0,,2.0,2.0,1.0,,,,,,,,1.0,1.0,1.0,,,1.0,,,0.5,1.0,1.0,,,,0.6152,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,0.5,1.0,,1.0,1.0,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2011,2010-11,False
101127-201158-201171-2584-2731,1610612740,"Jarrett Jack, Marco Belinelli, Carl Landry, Willie Green, Emeka Okafor","Jack, Belinelli, Landry, Green, Okafor",101127-201158-201171-2584-2731,NOH,231.0,2,4.0,-2.0,7.0,7.0,,3.0,14.0,3.0,1.0,2.0,3.0,6.0,,6.0,8.0,,,,,4.0,2.0,2.0,,4.0,,3.0,3.0,,,,1.0,1.0,2.0,2.0,,,6.0,,,0.6666666666666666,0.6666666666666666,0.5,,0.5,,0.5,,,0.75,,,87.27272727272727,14.0,19.0,14.0,17.714285714285715,0.5,0.3333333333333333,0.5,0.5,,0.44035,,,,,10.799999999999999,,,,,,,,,,,,0.16666666666666666,,,1.0,1.0,1.0,,,,,,2.0,,,,,,2.0,,,,,,,,,,,0.16666666666666666,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2011,2010-11,False
101127-201158-201171-2584-2788,1610612740,"Jarrett Jack, Marco Belinelli, Carl Landry, Willie Green, DJ Mbenga","Jack, Belinelli, Landry, Green, Mbenga",101127-201158-201171-2584-2788,NOH,48.0,1,1.0,,2.0,2.0,,,4.0,,,1.0,,1.0,,,,,,,,,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,120.0,16.5,7.5,16.5,7.5,,0.5,,,,0.46785,,,,,18.7,,1.0,1.0,1.0,,,0.5,,,,0.5,0.5,28.7,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2011,2010-11,False
101127-201158-201171-2731-2772,1610612740,"Jarrett Jack, Marco Belinelli, Carl Landry, Emeka Okafor, Trevor Ariza","Jack, Belinelli, Landry, Okafor, Ariza",101127-201158-201171-2731-2772,NOH,314.0,2,5.0,-4.0,8.0,8.0,3.0,2.0,16.0,,1.0,4.0,1.0,5.0,2.0,4.0,8.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0,1.0,1.0,,,1.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,0.2,,0.14285714285714285,,0.25,0.3333333333333333,0.75,0.75,,1.0,73.37579617834395,20.875,18.375,20.75,18.25,,0.5714285714285714,0.25,0.25,1.0,0.41482857142857144,0.403825,0.125,0.16666666666666666,0.5,14.559999999999999,0.375,1.0,2.0,1.0,1.0,1.0,0.2857142857142857,0.5,0.16666666666666666,,0.14285714285714285,0.42857142857142855,24.4,1.0,,1.0,,,,,,2.0,,,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,,,,0.14285714285714285,,,,,,,0.5,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,0.14285714285714285,,,,,1.0,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,0.5,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612740,2011,2010-11,False
101127-201158-201189-2731-2772,1610612740,"Jarrett Jack, Marco Belinelli, Aaron Gray, Emeka Okafor, Trevor Ariza","Jack, Belinelli, Gray, Okafor, Ariza",101127-201158-201189-2731-2772,NOH,74.0,1,1.0,,3.0,3.0,,3.0,6.0,,,1.0,1.0,3.0,,2.0,2.0,,,,,2.0,1.0,1.0,,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,1.0,1.0,0.3333333333333333,,0.25,,0.25,,1.0,1.0,,1.0,116.75675675675676,13.666666666666666,11.0,7.666666666666667,11.0,,0.25,,,,0.5439375,,,,,6.8999999999999995,,1.0,1.0,1.0,,1.0,0.25,,0.3333333333333333,,0.25,0.75,23.8,1.0,1.0,2.0,,,1.0,2.0,,2.0,,1.0,,,,,,,,0.5,0.5,0.5,,,0.5,,,0.5,0.5,0.5,,,,0.48245,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612740,2011,2010-11,False
101127-201160-201189-2584-2772,1610612740,"Jarrett Jack, Jason Smith, Aaron Gray, Willie Green, Trevor Ariza","Jack, Smith, Gray, Green, Ariza",101127-201160-201189-2584-2772,NOH,58.0,1,1.0,2.0,2.0,2.0,,,4.0,1.0,,,,1.0,2.0,2.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,2.0,1.0,2.0,,,,,,,,,0.5,,1.0,1.0,,1.0,99.3103448275862,13.5,15.5,13.5,15.5,1.0,,,,,0.4024,,0.5,0.5,,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2011,2010-11,False
101127-201171-2584-2731-2772,1610612740,"Jarrett Jack, Carl Landry, Willie Green, Emeka Okafor, Trevor Ariza","Jack, Landry, Green, Okafor, Ariza",101127-201171-2584-2731-2772,NOH,351.0,2,6.0,,8.0,8.0,,,16.0,2.0,1.0,2.0,4.0,5.0,1.0,9.0,9.0,,,,,8.0,4.0,4.0,1.0,8.0,3.0,3.0,4.0,1.0,1.0,,2.0,3.0,2.0,2.0,1.0,1.0,9.0,,,1.0,1.0,0.8,,0.6666666666666666,,0.75,,0.5,0.42857142857142855,0.5,0.6666666666666666,65.64102564102565,19.875,24.0,19.125,18.375,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,0.4454166666666666,,0.16666666666666666,0.2,,10.42,,,1.0,,1.0,1.0,0.16666666666666666,1.0,0.5,,,0.3333333333333333,23.9,,1.0,1.0,2.0,,,,,,,,,1.0,1.0,,,1.0,,,,,0.3333333333333333,,,,,0.16666666666666666,1.0,1.0,1.0,1.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.16666666666666666,,1.0,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612740,2011,2010-11,False
201158-201160-201189-201607-202347,1610612740,"Marco Belinelli, Jason Smith, Aaron Gray, Patrick Ewing, Quincy Pondexter","Belinelli, Smith, Gray, Ewing, Pondexter",201158-201160-201189-201607-202347,NOH,60.0,1,1.0,-1.0,2.0,2.0,2.0,2.0,4.0,,,,1.0,1.0,,2.0,3.0,1.0,1.0,,2.0,2.0,1.0,1.0,,2.0,,,,,,,,,,,,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,,,,,96.0,10.5,19.5,10.5,19.5,,,,,,0.57685,0.57685,,,1.0,0.4,1.0,,1.0,,,,0.5,,,,,1.0,22.8,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,0.5,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2011,2010-11,False
201160-201189-201607-202347-2584,1610612740,"Jason Smith, Aaron Gray, Patrick Ewing, Quincy Pondexter, Willie Green","Smith, Gray, Ewing, Pondexter, Green",201160-201189-201607-202347-2584,NOH,65.0,1,1.0,,2.0,2.0,2.0,2.0,4.0,,,,,,,3.0,3.0,,,,3.0,,,1.0,,3.0,,1.0,1.0,,,,,,,,,,3.0,3.0,2.0,,,,,0.5,0.5,0.5,0.5,,1.0,,,88.61538461538463,13.5,19.0,13.5,19.0,,,,,,0.4428,0.4428,,,1.0,,1.0,2.0,3.0,1.0,,,1.0,,,,0.6666666666666666,1.0,36.03333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.3333333333333333,0.5,,,,,2.0,1.0,3.0,3.0,1.0,,,1.0,0.3333333333333333,,0.6666666666666666,,1.0,1.0,1.0,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,1610612740,2011,2010-11,False
