EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,Corner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,ShootingFouls,Fouls,2pt And 1 Free Throw Trips,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,LiveBallTurnovers,BadPassTurnovers,Turnovers,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,LiveBallTurnoverPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyCorner3FGA,PenaltyFG3A,OffThreePtRebounds,OffThreePtReboundPct,OffCorner3ReboundPct,PenaltyCorner3Frequency,LongMidRangeFGM,Offensive Fouls Drawn,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,DefThreePtRebounds,DefThreePtReboundPct,DefArc3ReboundPct,Fg2aBlocked,SelfOReb,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,SelfORebPct,DeadBallTurnovers,PenaltyTurnovers,Corner3FGM,PtsAssisted3s,ThreePtAssists,Corner3Assists,Assisted3sPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,Arc3Assists,PenaltyFg3Pct,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimAssists,LongMidRangeAssists,FTOffRebounds,Steals,BadPassSteals,LostBallSteals,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,BlockedAtRim,3SecondViolations,ShortMidRangePctBlocked,OffFTReboundPct,DefAtRimReboundPct,AtRimPctAssisted,LongMidRangePctAssisted,DefCorner3ReboundPct,SecondChanceArc3FGA,SecondChanceFG3A,Fg3aBlocked,LostBallOutOfBoundsTurnovers,DefensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,OffShortMidRangeReboundPct,SecondChanceArc3Frequency,PenaltyCorner3FGM,Loose Ball Fouls Drawn,OffArc3ReboundPct,PenaltyCorner3Accuracy,Technical Free Throw Trips,SecondChanceAtRimPctAssisted,BadPassOutOfBoundsTurnovers,Travels,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,StepOutOfBoundsTurnovers,HeaveAttempts,SecondChanceArc3FGM,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,Blocked3s,BlockedArc3,team_id,year,season,team_vs
101145-1733-2202-2554-2740,1610612744,"Monta Ellis, Al Harrington, Jason Richardson, Mickael Pietrus, Andris Biedrins","Ellis, Harrington, Richardson, Pietrus, Biedrins",101145-1733-2202-2554-2740,GSW,48.0,1,1.0,3.0,2.0,2.0,2.0,2.0,4,1.0,,,1.0,1.0,2.0,5.0,2.0,2.0,5.0,,,,1.0,,1.0,1.0,,2.0,,5.0,5.0,2.0,1.0,1.0,1.5,2.0,2.0,1.0,,1.0,1.0,,120.0,11.0,13.0,11.0,13.0,1.0,,,,1.0,,0.5208,,,1.0,22.5,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,3.0,,,1.0,1.0,,,,,,,,1.5,,,,,,,,,,,,,,,,,,0.5208,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612744,2007,2006-07,True
101145-1733-2440-2554-2740,1610612744,"Monta Ellis, Al Harrington, Matt Barnes, Mickael Pietrus, Andris Biedrins","Ellis, Harrington, Barnes, Pietrus, Biedrins",101145-1733-2440-2554-2740,GSW,9.0,1,,,1.0,,1.0,,1,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,160.0,9.0,,9.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2007,2006-07,True
101145-1884-2202-2440-2554,1610612744,"Monta Ellis, Baron Davis, Jason Richardson, Matt Barnes, Mickael Pietrus","Ellis, Davis, Richardson, Barnes, Pietrus",101145-1884-2202-2440-2554,GSW,148.0,3,2.0,1.0,4.0,5.0,2.0,5.0,9,,,,,,2.0,6.0,5.0,2.0,4.0,,-1.0,,,1.0,1.0,1.0,1.0,2.0,,6.0,4.0,2.0,,,0.5,0.6,1.0,,1.0,,,,87.56756756756756,21.0,12.8,21.0,11.6,,,,,,,0.3695333333333333,,,0.6666666666666666,,0.5,,,,,,,,1.0,2.0,2.0,2.0,4.0,,,,,1.0,1.0,2.0,2.0,,1.0,1.0,,2.0,,,,,,0.5,0.5,0.5,,1.0,,1.0,,,,,,,,0.5,0.5,0.5,,0.5,,,,,,0.3847,,30.725,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612744,2007,2006-07,True
101145-1884-2202-2440-2740,1610612744,"Monta Ellis, Baron Davis, Jason Richardson, Matt Barnes, Andris Biedrins","Ellis, Davis, Richardson, Barnes, Biedrins",101145-1884-2202-2440-2740,GSW,123.0,1,2.0,-1.0,5.0,5.0,,,10,,,1.0,,1.0,1.0,3.0,4.0,,,,1.0,,1.0,,3.0,3.0,1.0,2.0,1.0,3.0,,,,,0.3333333333333333,0.375,,0.3333333333333333,,0.5,0.75,,117.07317073170732,12.4,12.2,12.4,11.2,,0.3333333333333333,,,0.6666666666666666,,0.5349666666666667,0.25,0.3333333333333333,,24.6,,,1.0,1.0,,,,,,,1.0,1.0,2.0,,,,,,,2.0,,,1.0,1.0,,2.0,,,1.0,2.0,,1.0,1.0,0.5,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,0.3333333333333333,,,,,,,,9.05,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2007,2006-07,True
101145-1884-2202-2554-2740,1610612744,"Monta Ellis, Baron Davis, Jason Richardson, Mickael Pietrus, Andris Biedrins","Ellis, Davis, Richardson, Pietrus, Biedrins",101145-1884-2202-2554-2740,GSW,62.0,1,1.0,-5.0,2.0,3.0,2.0,,5,,,,,,,,5.0,,,,,,1.0,,1.0,1.0,,,,,,2.0,,,,,,,,0.5,0.5,0.5,116.1290322580645,10.0,14.0,10.0,12.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612744,2007,2006-07,True
101145-1884-2440-2554-2740,1610612744,"Monta Ellis, Baron Davis, Matt Barnes, Mickael Pietrus, Andris Biedrins","Ellis, Davis, Barnes, Pietrus, Biedrins",101145-1884-2440-2554-2740,GSW,87.0,1,1.0,3.0,3.0,2.0,,,5,,1.0,1.0,1.0,1.0,,3.0,,,,,1.0,1.0,1.0,,2.0,2.0,,,,3.0,,,1.0,1.0,0.75,0.75,,0.5,,0.25,0.4,1.0,82.75862068965517,13.333333333333334,23.5,13.333333333333334,19.0,,0.5,1.0,1.0,0.5,1.0,0.485025,,,,24.9,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,15.4,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,3.0,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2007,2006-07,True
101145-2202-2440-2554-2740,1610612744,"Monta Ellis, Jason Richardson, Matt Barnes, Mickael Pietrus, Andris Biedrins","Ellis, Richardson, Barnes, Pietrus, Biedrins",101145-2202-2440-2554-2740,GSW,217.0,1,4.0,2.0,8.0,7.0,8.0,7.0,15,,1.0,1.0,1.0,1.0,5.0,12.0,10.0,5.0,12.0,,1.0,1.0,,,,2.0,5.0,8.0,2.0,9.0,12.0,8.0,1.0,1.0,0.5,0.5454545454545454,0.5454545454545454,0.14285714285714285,,,,,99.53917050691244,18.25,10.142857142857142,15.5,10.142857142857142,,0.14285714285714285,1.0,1.0,0.2857142857142857,1.0,0.43384285714285714,0.2222222222222222,0.25,1.0,25.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,4.0,2.0,6.0,1.0,2.0,1.0,3.0,2.0,6.0,4.0,,,2.0,3.0,,7.0,1.0,2.0,,1.0,,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.5,0.25,0.25,0.3333333333333333,0.14285714285714285,1.0,1.0,0.14285714285714285,,,,0.5714285714285714,,,0.14285714285714285,1.0,0.3733,0.43384285714285714,0.25,13.616666666666667,,,,,,,,,,,2.0,2.0,,1.0,,,,,1.0,1.0,0.25,0.25,,,,,,1.0,,,,,,,,3.0,1.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2007,2006-07,True
101180-101235-1502-2554-2740,1610612744,"Sarunas Jasikevicius, Kelenna Azubuike, Adonal Foyle, Mickael Pietrus, Andris Biedrins","Jasikevicius, Azubuike, Foyle, Pietrus, Biedrins",101180-101235-1502-2554-2740,GSW,168.0,1,3.0,-5.0,6.0,5.0,6.0,5.0,11,,,,,,,2.0,7.0,,2.0,,,,,,1.0,1.0,,,,2.0,2.0,6.0,,,0.25,0.25,0.25,,,,1.0,,94.28571428571429,18.333333333333332,11.6,18.333333333333332,11.6,,,,,,,0.31915,,,1.0,,1.0,,,,,,,,,,4.0,1.0,4.0,,,,,1.0,4.0,,2.0,,,,,,,,2.0,2.0,,,,0.25,,0.25,,0.25,,,,,,,,,,,,1.0,,,,,,0.31915,,20.575,,,1.0,,,,,,,,,,,,,,,,1.0,,0.25,0.25,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612744,2007,2006-07,True
101180-101235-1733-2554-2694,1610612744,"Sarunas Jasikevicius, Kelenna Azubuike, Al Harrington, Mickael Pietrus, Josh Powell","Jasikevicius, Azubuike, Harrington, Pietrus, Powell",101180-101235-1733-2554-2694,GSW,89.0,1,1.0,,3.0,3.0,3.0,3.0,6,1.0,,,,1.0,,,,,,,,,2.0,,2.0,2.0,1.0,2.0,1.0,,,3.0,,,,,,0.5,,1.0,1.0,1.0,97.07865168539325,9.666666666666666,20.0,9.666666666666666,20.0,0.5,,,,0.5,,0.3658,0.3333333333333333,0.5,,23.6,1.0,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,0.3658,,21.8,,,,,,,,,,,,,1.0,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2007,2006-07,True
1536-1733-1884-2202-2440,1610612744,"Stephen Jackson, Al Harrington, Baron Davis, Jason Richardson, Matt Barnes","Jackson, Harrington, Davis, Richardson, Barnes",1536-1733-1884-2202-2440,GSW,3469.0,8,58.0,-6.0,110.0,111.0,51.0,50.0,221,9.0,7.0,18.0,8.0,27.0,36.0,130.0,136.0,20.0,63.0,,17.0,7.0,18.0,2.0,38.0,63.0,34.0,43.0,13.0,101.0,63.0,51.0,0.2962962962962963,0.3076923076923077,0.4563106796116505,0.5284552845528455,0.5431034482758621,0.2621359223300971,1.0,0.75,0.7058823529411765,1.0,91.73825309887575,17.454545454545453,13.954954954954955,15.745454545454546,13.297297297297296,0.08737864077669903,0.17475728155339806,0.3888888888888889,0.3888888888888889,0.6893203883495146,0.4117647058823529,0.5159808823529412,0.12280701754385964,0.1511627906976744,0.4846153846153846,25.444444444444443,0.4636363636363636,21.0,28.0,44.0,11.0,14.0,16.0,21.0,3.0,13.0,19.0,35.0,76.0,11.0,18.0,4.0,29.0,17.0,34.0,26.0,44.0,10.0,13.0,21.0,2.0,50.0,17.0,25.0,10.0,20.0,3.0,0.37142857142857144,0.43333333333333335,0.4605263157894737,0.6111111111111112,0.5,0.5952380952380952,0.4673913043478261,0.6304347826086957,0.425,0.43859649122807015,0.5714285714285714,0.42718446601941745,0.6363636363636364,0.7,0.1262135922330097,0.23076923076923078,0.2727272727272727,0.6666666666666666,0.18446601941747573,0.6666666666666666,0.7857142857142857,0.45652173913043476,0.7619047619047619,0.5294571428571428,0.53183,0.2230769230769231,6.24078947368421,7.0,5.0,15.0,7.0,2.0,7.0,5.0,0.4666666666666667,0.6666666666666666,0.7142857142857143,9.0,8.0,3.0,12.0,8.0,0.47058823529411764,0.625,0.06521739130434782,4.0,2.0,0.21052631578947367,0.2222222222222222,18.0,0.6666666666666666,0.8125,7.0,2.0,3.0,0.09210526315789473,0.09090909090909091,0.375,0.0392156862745098,8.0,5.0,1.0,24.0,8.0,1.0,1.0,0.1111111111111111,0.1111111111111111,1.0,2.0,9.0,3.0,7.0,0.25,1.0,0.1956521739130435,0.2222222222222222,9.0,2.0,,11.0,4.0,7.0,2.0,2.0,1.0,1.0,5.0,,0.15384615384615385,,0.7142857142857143,0.32142857142857145,0.5,0.45454545454545453,1.0,3.0,,,,,,0.3,0.047619047619047616,1.0,1.0,0.3333333333333333,0.3333333333333333,,0.09090909090909091,3.0,2.0,,2.0,1.0,0.3333333333333333,0.09523809523809523,,,,,1.0,1.0,1.0,0.05263157894736842,1.0,1.0,0.03571428571428571,,,,1610612744,2007,2006-07,True
1536-1733-1884-2202-2554,1610612744,"Stephen Jackson, Al Harrington, Baron Davis, Jason Richardson, Mickael Pietrus","Jackson, Harrington, Davis, Richardson, Pietrus",1536-1733-1884-2202-2554,GSW,514.0,6,9.0,-7.0,17.0,17.0,7.0,2.0,34,,,2.0,,2.0,3.0,17.0,24.0,3.0,7.0,,2.0,,1.0,,4.0,7.0,7.0,5.0,3.0,11.0,7.0,7.0,,,0.5,0.53125,0.875,0.14285714285714285,,0.5,0.8,,95.25291828793775,18.235294117647058,12.0,17.58823529411765,11.117647058823529,,0.14285714285714285,,,0.5714285714285714,,0.4803071428571429,0.1875,0.21428571428571427,0.4117647058823529,25.4,0.4117647058823529,3.0,4.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,7.0,12.0,3.0,3.0,,6.0,2.0,2.0,4.0,10.0,4.0,2.0,2.0,1.0,4.0,3.0,3.0,3.0,4.0,1.0,0.2857142857142857,0.4,0.5833333333333334,1.0,1.0,1.0,1.0,1.0,0.6,0.42857142857142855,0.6666666666666666,0.42857142857142855,0.6666666666666666,0.8,0.07142857142857142,1.0,1.0,1.0,0.35714285714285715,0.6666666666666666,1.0,0.5,1.0,0.5309333333333334,0.4697,0.35294117647058826,8.316666666666666,3.0,3.0,3.0,,,,,1.0,1.0,,,,,,,,,,2.0,1.0,0.4,0.4,3.0,1.0,1.0,1.0,,,0.08333333333333333,0.16666666666666666,0.5,,,2.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2007,2006-07,True
1536-1733-1884-2202-2740,1610612744,"Stephen Jackson, Al Harrington, Baron Davis, Jason Richardson, Andris Biedrins","Jackson, Harrington, Davis, Richardson, Biedrins",1536-1733-1884-2202-2740,GSW,2226.0,5,37.0,-11.0,75.0,75.0,10.0,14.0,150,3.0,2.0,6.0,4.0,9.0,24.0,82.0,93.0,5.0,18.0,,6.0,2.0,13.0,4.0,30.0,39.0,20.0,28.0,14.0,80.0,18.0,10.0,0.4444444444444444,0.4444444444444444,0.48333333333333334,0.5694444444444444,0.6923076923076923,0.15,0.8,0.7647058823529411,0.7428571428571429,1.0,97.03504043126684,14.653333333333334,15.026666666666667,14.013333333333334,14.173333333333334,0.05,0.1,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.46978833333333336,0.2,0.22950819672131148,0.21951219512195122,24.855555555555554,0.13333333333333333,7.0,10.0,21.0,,1.0,2.0,3.0,7.0,14.0,16.0,23.0,51.0,1.0,5.0,,2.0,5.0,10.0,28.0,18.0,,14.0,18.0,4.0,40.0,8.0,9.0,8.0,23.0,4.0,0.6086956521739131,0.6086956521739131,0.45098039215686275,0.2,0.5,0.16666666666666666,0.5909090909090909,0.16666666666666666,0.2857142857142857,0.2727272727272727,0.3,0.35,0.47619047619047616,0.625,0.23333333333333334,0.5,0.5384615384615384,0.5714285714285714,0.26666666666666666,0.16666666666666666,,0.2727272727272727,0.6666666666666666,0.4108583333333333,0.45317727272727276,0.024390243902439025,9.047058823529412,9.0,6.0,13.0,7.0,2.0,7.0,4.0,0.6923076923076923,0.4,0.5714285714285714,2.0,2.0,1.0,1.0,1.0,0.2,1.0,0.09090909090909091,6.0,,0.375,0.375,13.0,0.7222222222222222,0.6923076923076923,6.0,,3.0,0.11764705882352941,0.23809523809523808,0.18181818181818182,,4.0,1.0,2.0,12.0,4.0,2.0,1.0,0.6666666666666666,0.6666666666666666,1.0,,,1.0,2.0,1.0,1.0,,,6.0,4.0,,4.0,2.0,2.0,3.0,2.0,1.0,,5.0,1.0,0.07142857142857142,,0.875,0.6,0.6666666666666666,0.8,1.0,1.0,,,,,,0.42857142857142855,0.16666666666666666,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612744,2007,2006-07,True
1536-1733-1884-2440-2554,1610612744,"Stephen Jackson, Al Harrington, Baron Davis, Matt Barnes, Mickael Pietrus","Jackson, Harrington, Davis, Barnes, Pietrus",1536-1733-1884-2440-2554,GSW,493.0,5,8.0,-10.0,17.0,16.0,7.0,1.0,33,1.0,1.0,3.0,1.0,4.0,1.0,8.0,18.0,,2.0,,3.0,1.0,5.0,1.0,9.0,13.0,3.0,3.0,2.0,6.0,2.0,7.0,0.25,0.25,0.2692307692307692,0.2857142857142857,0.14285714285714285,0.3076923076923077,1.0,0.7142857142857143,0.8,1.0,96.3894523326572,15.764705882352942,14.0625,14.235294117647058,14.0,0.07692307692307693,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.6153846153846154,0.3333333333333333,0.5084384615384615,0.14285714285714285,0.2,0.25,24.075,0.4117647058823529,5.0,2.0,4.0,1.0,2.0,1.0,3.0,,1.0,4.0,2.0,9.0,1.0,4.0,,2.0,1.0,7.0,,4.0,2.0,,1.0,,3.0,3.0,4.0,3.0,6.0,1.0,,,0.2222222222222222,0.25,0.14285714285714285,0.25,0.14285714285714285,0.25,0.42857142857142855,0.4,0.5,0.3076923076923077,0.5,0.5,0.07692307692307693,,,,0.3076923076923077,0.5,0.5,0.42857142857142855,0.3333333333333333,0.5206666666666667,0.47551428571428567,0.25,8.711111111111112,2.0,2.0,6.0,,,,,0.3333333333333333,,,,,,,1.0,0.3333333333333333,1.0,,,,,,3.0,1.0,1.0,,1.0,,,,0.5,0.1,4.0,2.0,,3.0,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,1.0,,1.0,,,,2.0,,,,,0.6666666666666666,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1610612744,2007,2006-07,True
1536-1733-1884-2440-2740,1610612744,"Stephen Jackson, Al Harrington, Baron Davis, Matt Barnes, Andris Biedrins","Jackson, Harrington, Davis, Barnes, Biedrins",1536-1733-1884-2440-2740,GSW,123.0,1,2.0,1.0,3.0,4.0,,,7,1.0,1.0,1.0,2.0,2.0,,6.0,5.0,,,,1.0,1.0,1.0,,2.0,2.0,,,,6.0,,,1.0,1.0,1.0,1.0,,0.6666666666666666,,1.0,1.0,,81.95121951219512,16.666666666666668,18.25,16.666666666666668,18.25,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,0.48451666666666665,,,,24.2,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,2.0,,6.0,,,1.0,1.0,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,9.7,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2007,2006-07,True
1536-1733-1884-2554-2740,1610612744,"Stephen Jackson, Al Harrington, Baron Davis, Mickael Pietrus, Andris Biedrins","Jackson, Harrington, Davis, Pietrus, Biedrins",1536-1733-1884-2554-2740,GSW,253.0,2,4.0,-1.0,8.0,8.0,4.0,3.0,16,,,1.0,,1.0,5.0,5.0,6.0,3.0,3.0,,1.0,,2.0,,3.0,4.0,3.0,6.0,1.0,3.0,3.0,4.0,,,,0.35714285714285715,0.375,0.25,,0.6666666666666666,0.75,1.0,91.06719367588933,15.5,16.125,14.0,16.125,,0.25,,,0.5,,0.4212375,0.2,0.25,0.6,24.4,0.5,1.0,,1.0,,,,,,1.0,1.0,,3.0,,,2.0,2.0,,1.0,,,,,,,,,1.0,,2.0,,,,,,,,,1.0,,0.25,,0.25,,,0.25,,,,0.25,,,,,,0.490975,0.4,11.4,2.0,1.0,2.0,1.0,,1.0,,1.0,,,2.0,2.0,,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,,0.3333333333333333,1.0,,,,1.0,,,,,,,,,,1.0,,,,,0.5,,,,,2.0,2.0,,1.0,,1.0,,1.0,,,,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2007,2006-07,True
1536-1733-2202-2440-2554,1610612744,"Stephen Jackson, Al Harrington, Jason Richardson, Matt Barnes, Mickael Pietrus","Jackson, Harrington, Richardson, Barnes, Pietrus",1536-1733-2202-2440-2554,GSW,285.0,2,5.0,-7.0,9.0,10.0,2.0,1.0,19,,,2.0,,2.0,2.0,10.0,17.0,1.0,1.0,,1.0,,,,,3.0,2.0,4.0,1.0,8.0,1.0,2.0,,,0.4444444444444444,0.45454545454545453,0.25,0.2222222222222222,,,,,96.0,15.0,15.0,14.666666666666666,14.8,,0.2222222222222222,,,0.7777777777777778,,0.5392625,0.1,0.125,0.1,42.05,0.2222222222222222,2.0,3.0,5.0,1.0,2.0,,,,,2.0,4.0,7.0,1.0,2.0,,2.0,,,2.0,6.0,2.0,1.0,1.0,,2.0,3.0,3.0,,3.0,,0.25,0.3333333333333333,0.5714285714285714,0.5,,0.5,,0.5,1.0,0.75,1.0,0.5555555555555556,0.6,0.6,,,,,0.2222222222222222,1.0,0.5,,,0.55175,,0.2,5.114285714285714,1.0,1.0,2.0,,,,,0.5,,,1.0,1.0,,1.0,,,,,1.0,,0.5,0.5,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,1.0,,,1.0,,2.0,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1610612744,2007,2006-07,True
