EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,PenaltyOffPoss,TotalPoss,FtPoints,Points,PenaltyFtPoints,PenaltyPoints,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,PenaltyTsPct,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,PenaltyPointsPct,PenaltyOffPossPct,Minutes,DefPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,FG2M,FG2A,OpponentPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,ShootingFouls,Fouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,NonHeaveArc3Accuracy,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyArc3FGA,PenaltyFG3A,LostBallTurnovers,TwoPtShootingFoulsDrawn,BlockedShortMidRange,PenaltyArc3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LongMidRangeFGM,PenaltyArc3FGM,PenaltyFG2A,PenaltyFG3M,PtsUnassisted2s,PtsUnassisted3s,LongMidRangeAssists,PenaltyTurnovers,PenaltyFg3Pct,PenaltyEfgPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyArc3Accuracy,LostBallSteals,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,OffTwoPtRebounds,BadPassOutOfBoundsTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,DefensiveGoaltends,SecondChanceFg2Pct,PenaltyFg2Pct,OffTwoPtReboundPct,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,OffLongMidRangeReboundPct,PtsPutbacks,LostBallOutOfBoundsTurnovers,SecondChanceFtPoints,OffShortMidRangeReboundPct,Offensive Fouls,Loose Ball Fouls,OffCorner3ReboundPct,Offensive Fouls Drawn,SecondChanceTurnovers,SelfOReb,SelfORebPct,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,FTOffRebounds,OffFTReboundPct,BlockedAtRim,3SecondViolations,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffensiveGoaltends,3pt And 1 Free Throw Trips,BlockedCorner3,Clear Path Fouls,team_id,year,season,team_vs
1501-208-2549-2733-57,1610612746,"Tim Thomas, Sam Cassell, Chris Kaman, Shaun Livingston, Doug Christie","Thomas, Cassell, Kaman, Livingston, Christie",1501-208-2549-2733-57,LAC,222.0,1,-3.0,7.0,,15.0,4.0,4.0,,,3.0,4.0,,2.0,,,,0.18181818181818182,,97.29729729729729,17.714285714285715,14.714285714285714,,,4.0,8.0,,,4.0,,8.0,7.0,,,,,,,3.0,3.0,9.0,2.0,,2.0,2.0,,,,,,,,,1.0,,1.0,,1.0,,,12.25,12.25,0.4444444444444444,,,,0.5555555555555556,0.5304166666666666,2.0,,3.0,1.0,,,,,,1.0,,1.0,,,2.0,,1.0,,,,,,,,,6.0,,,,,2.0,2.0,,,,,,,0.2,0.1111111111111111,,,,,,0.6666666666666666,,,,0.3333333333333333,,,,0.1111111111111111,,,,,0.1111111111111111,,,,,,,,0.5,5.5375,25.0,,,,2.0,,,,0.18181818181818182,0.2,,,,,,,,,,,,,,,,,3.0,,,,4.0,,6.0,,,,,,,0.75,1.0,0.75,,,,,0.617625,1.0,,,2.0,0.3333333333333333,,,,1.0,1.0,2.0,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2007,2006-07,True
1501-2549-2624-2733-57,1610612746,"Tim Thomas, Chris Kaman, Quinton Ross, Shaun Livingston, Doug Christie","Thomas, Kaman, Ross, Livingston, Christie",1501-2549-2624-2733-57,LAC,85.0,1,1.0,3.0,,6.0,1.0,1.0,,,1.0,2.0,,,,,,0.16666666666666666,,101.6470588235294,14.666666666666666,7.666666666666667,,,1.0,3.0,,,,,1.0,,,,,,,,2.0,2.0,3.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,1.0,,1.0,,1.0,,1.0,13.666666666666666,13.666666666666666,,,,,0.5,0.488425,1.0,,1.0,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,1.0,,1.0,1.0,,,,,1.0,,,,,,,0.5,0.5,,,,,1.0,0.5,,1.0,,0.5,,,,,0.5,,,,,,,,,,,,1.0,13.0,24.3,,,,1.0,1.0,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2007,2006-07,True
1749-1882-1894-200781-208,1610612746,"Cuttino Mobley, Elton Brand, Corey Maggette, Paul Davis, Sam Cassell","Mobley, Brand, Maggette, Davis, Cassell",1749-1882-1894-200781-208,LAC,195.0,2,,6.0,2.0,12.0,,4.0,,,1.0,,,2.0,,2.0,,0.2857142857142857,,88.61538461538461,17.0,15.5,,0.3333333333333333,3.0,6.0,3.0,,2.0,2.0,5.0,4.0,4.0,2.0,2.0,,4.0,,4.0,4.0,5.0,,,,,,,,,1.0,1.0,0.4,0.2857142857142857,0.8,,0.8,,1.0,,,15.5,15.166666666666666,0.2857142857142857,,,,0.5714285714285714,0.4827642857142857,1.0,1.0,1.0,2.0,,,,,,2.0,,2.0,,,2.0,,2.0,,,,,,1.0,,,1.0,,,,,,1.0,1.0,,,,,1.0,1.0,0.2857142857142857,,,,,,0.2,,0.5,,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,,,,,0.2857142857142857,,,,,,,,0.5,9.42,26.55,,,,,,,0.59025,,,1.0,,2.0,,,,1.0,,,,0.5,0.5,1.0,,,,,,2.0,1.0,1.0,,1.0,,1.0,,,1.0,,0.3333333333333333,,,,,1.0,,0.4328,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2007,2006-07,True
1749-1882-1894-200781-2733,1610612746,"Cuttino Mobley, Elton Brand, Corey Maggette, Paul Davis, Shaun Livingston","Mobley, Brand, Maggette, Davis, Livingston",1749-1882-1894-200781-2733,LAC,125.0,2,3.0,5.0,,10.0,,7.0,,,,,,7.0,,,,0.875,,115.19999999999999,11.6,11.4,,,2.0,5.0,4.0,1.0,1.0,2.0,3.0,4.0,4.0,2.0,3.0,1.0,7.0,,1.0,3.0,3.0,,,,,,,,,1.0,1.0,0.6666666666666666,0.875,1.0,,1.0,,1.0,,,13.4,13.4,0.25,1.0,1.0,1.0,0.5,0.487075,1.0,,,2.0,,,,,1.0,1.0,1.0,1.0,,,,3.0,1.0,1.0,,1.0,1.0,,,,2.0,,,,,,3.0,3.0,,1.0,1.0,,1.0,,,0.25,,,,1.0,,,,,,,,,,0.5,,,,,0.25,1.0,1.0,1.0,,,,1.0,,14.299999999999999,25.2,,,,,,,,,,1.0,,,,,,1.0,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2007,2006-07,True
1749-1882-1894-2078-208,1610612746,"Cuttino Mobley, Elton Brand, Corey Maggette, Jason Hart, Sam Cassell","Mobley, Brand, Maggette, Hart, Cassell",1749-1882-1894-2078-208,LAC,195.0,2,8.0,8.0,3.0,15.0,4.0,11.0,,2.0,2.0,4.0,1.0,11.0,2.0,3.0,,0.7857142857142857,0.5,110.76923076923077,11.375,11.375,0.18181818181818182,0.375,3.0,7.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,5.0,1.0,1.0,3.0,3.0,,,,,,,,,0.5,0.5,0.6666666666666666,0.7,1.0,1.0,1.0,,,1.0,,14.857142857142858,14.857142857142858,0.2,1.0,1.0,1.0,0.6,0.53152,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,2.0,,,,3.0,1.0,,,1.0,,1.0,,,1.0,,1.0,1.0,,,,4.0,2.0,1.0,0.5,,0.5,,,0.4,,,,1.0,,,,1.0,,0.2,1.0,1.0,,0.2,0.2,1.0,1.0,1.0,0.2,,,,,,,,,11.299999999999999,24.3,,,,1.0,,,0.51605,0.16666666666666666,0.25,,,2.0,,2.0,,,,,0.5,,,,,,,,1.0,1.0,,,1.0,,,,,,,0.5,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2007,2006-07,True
1749-1882-1894-2078-2549,1610612746,"Cuttino Mobley, Elton Brand, Corey Maggette, Jason Hart, Chris Kaman","Mobley, Brand, Maggette, Hart, Kaman",1749-1882-1894-2078-2549,LAC,16522.0,20,38.0,508.0,73.0,1028.0,92.0,580.0,14.0,84.0,118.0,122.0,4.0,524.0,84.0,73.0,4.0,0.5845213849287169,0.56,89.59690110156156,15.350393700787402,14.874015748031496,0.14482758620689656,0.1437007874015748,275.0,520.0,60.0,90.0,137.0,193.0,365.0,542.0,224.0,112.0,144.0,52.0,320.0,21.0,138.0,167.0,216.0,29.0,,11.0,72.0,16.0,2.0,16.0,8.0,0.5803108808290155,0.5989304812834224,0.5287671232876713,0.5545454545454546,0.7225130890052356,0.8076923076923077,0.7327188940092166,0.5111111111111111,0.8295454545454546,0.8095238095238095,0.5,16.776923076923076,16.271153846153847,0.31136363636363634,0.656934306569343,0.743801652892562,0.5777777777777777,0.4818181818181818,0.4918658314350797,41.0,41.0,92.0,136.0,11.0,15.0,1.0,1.0,23.0,60.0,34.0,75.0,5.0,8.0,56.0,96.0,59.0,23.0,24.0,32.0,21.0,11.0,21.0,10.0,8.0,49.0,52.0,23.0,43.0,25.0,51.0,95.0,6.0,0.9411764705882353,0.4533333333333333,0.625,0.4594594594594595,0.618421052631579,0.6363636363636364,0.17045454545454544,0.06575342465753424,0.11678832116788321,0.5972222222222222,0.8888888888888888,0.2564102564102564,0.23333333333333334,0.2857142857142857,0.7241379310344828,0.8,0.20909090909090908,0.44565217391304346,0.4823529411764706,0.5121951219512195,0.3090909090909091,0.03409090909090909,0.7333333333333333,0.7333333333333333,1.0,0.13636363636363635,0.38333333333333336,0.3898305084745763,0.9130434782608695,0.02631578947368421,1.0,1.0,0.3898305084745763,0.09655172413793103,9.058904109589042,25.33866666666667,13.0,14.0,18.0,61.0,4.0,0.2,0.4914453846153846,0.12525667351129363,0.14805825242718446,62.0,5.0,51.0,6.0,162.0,6.0,39.0,11.0,0.42857142857142855,0.5384615384615384,0.45588235294117646,0.45925925925925926,0.6290322580645161,0.38461538461538464,29.0,9.0,19.0,15.0,21.0,16.0,30.0,26.0,39.0,6.0,8.0,14.0,1.0,0.5333333333333333,0.5098039215686274,0.22807017543859648,0.40425531914893614,0.5,0.47368421052631576,0.2222222222222222,0.3230769230769231,0.7142857142857143,0.5104296875,0.136986301369863,12.0,3.0,9.0,0.19607843137254902,2.0,5.0,,12.0,4.0,6.0,0.032432432432432434,2.0,0.07608695652173914,1.0,1.0,7.0,0.18421052631578946,0.015384615384615385,1.0,1.0,1.0,0.013333333333333334,,,,10.0,3.0,6.0,,,,,0.007352941176470588,0.016666666666666666,4.0,0.5714285714285714,1.0,,,,,1610612746,2007,2006-07,True
1749-1882-1894-2078-2624,1610612746,"Cuttino Mobley, Elton Brand, Corey Maggette, Jason Hart, Quinton Ross","Mobley, Brand, Maggette, Hart, Ross",1749-1882-1894-2078-2624,LAC,931.0,6,1.0,31.0,23.0,60.0,7.0,34.0,7.0,26.0,6.0,8.0,3.0,19.0,26.0,23.0,3.0,0.4722222222222222,0.5652173913043478,92.80343716433941,14.935483870967742,12.774193548387096,0.7647058823529411,0.7419354838709677,16.0,29.0,24.0,6.0,14.0,9.0,26.0,33.0,8.0,4.0,7.0,3.0,17.0,1.0,5.0,7.0,17.0,2.0,,,5.0,1.0,,2.0,,0.4444444444444444,0.6666666666666666,0.34615384615384615,0.421875,0.5,0.25,0.42857142857142855,,0.6666666666666666,0.3333333333333333,,16.137931034482758,15.310344827586206,0.4375,0.42857142857142855,0.46153846153846156,0.5,0.625,0.4869171875,10.0,1.0,4.0,8.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,1.0,15.0,9.0,3.0,1.0,1.0,3.0,1.0,2.0,,,1.0,10.0,3.0,1.0,3.0,1.0,4.0,7.0,3.0,1.0,0.5,1.0,0.5,0.5909090909090909,0.625,0.1875,0.038461538461538464,0.07142857142857142,0.6,1.0,,0.5555555555555556,,0.5,,0.125,0.25,0.25,,0.25,0.09375,0.6666666666666666,0.6666666666666666,1.0,0.09375,0.3333333333333333,0.3333333333333333,1.0,0.09090909090909091,1.0,1.0,0.3333333333333333,0.4411764705882353,6.734615384615385,24.583333333333332,3.0,6.0,2.0,1.0,,0.15789473684210525,0.47537631578947365,0.030303030303030304,0.037037037037037035,2.0,1.0,13.0,3.0,10.0,,1.0,3.0,0.5,0.5,0.25,0.25,0.5,0.3333333333333333,2.0,3.0,7.0,4.0,7.0,5.0,10.0,5.0,10.0,,1.0,,,0.5,0.38461538461538464,0.5882352941176471,0.375,0.6363636363636364,0.42857142857142855,0.3333333333333333,0.3684210526315789,0.5714285714285714,0.5068590909090909,0.8333333333333334,6.0,,2.0,0.6666666666666666,,,,1.0,,,,,,2.0,3.0,,,0.15789473684210525,0.6666666666666666,,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,1610612746,2007,2006-07,True
1749-1882-1894-208-2549,1610612746,"Cuttino Mobley, Elton Brand, Corey Maggette, Sam Cassell, Chris Kaman","Mobley, Brand, Maggette, Cassell, Kaman",1749-1882-1894-208-2549,LAC,2749.0,13,-23.0,87.0,41.0,179.0,15.0,78.0,10.0,37.0,20.0,30.0,7.0,71.0,37.0,41.0,7.0,0.45348837209302323,0.4868421052631579,93.76500545652964,15.988505747126437,15.413793103448276,0.47435897435897434,0.47126436781609193,46.0,92.0,50.0,11.0,22.0,27.0,60.0,101.0,22.0,11.0,14.0,6.0,31.0,2.0,28.0,31.0,44.0,13.0,,3.0,18.0,1.0,,1.0,1.0,0.4074074074074074,0.4230769230769231,0.45,0.4375,0.8,0.6666666666666666,0.7894736842105263,0.5,0.8461538461538461,0.5,1.0,14.76086956521739,14.326086956521738,0.3055555555555556,0.5,0.5789473684210527,0.5454545454545454,0.4722222222222222,0.47607986111111106,12.0,11.0,19.0,19.0,1.0,3.0,,,2.0,9.0,3.0,12.0,,1.0,7.0,9.0,9.0,2.0,5.0,3.0,2.0,1.0,3.0,2.0,1.0,13.0,5.0,3.0,5.0,4.0,15.0,31.0,6.0,1.0,0.25,,0.25,0.2857142857142857,0.35,0.16666666666666666,0.08333333333333333,0.13636363636363635,0.2777777777777778,1.0,0.2222222222222222,0.30952380952380953,0.2857142857142857,0.9285714285714286,1.0,0.2638888888888889,0.5789473684210527,0.6470588235294118,0.2727272727272727,0.2638888888888889,0.041666666666666664,0.3333333333333333,0.3333333333333333,1.0,0.125,0.2222222222222222,0.2222222222222222,1.0,,,,0.2222222222222222,0.08974358974358974,8.508333333333333,25.366666666666664,5.0,5.0,1.0,9.0,,0.16129032258064516,0.47514193548387096,0.11392405063291139,0.13432835820895522,5.0,1.0,26.0,1.0,32.0,,2.0,9.0,0.2,0.43548387096774194,0.2631578947368421,0.2631578947368421,0.4,0.2,2.0,2.0,5.0,5.0,9.0,2.0,6.0,12.0,11.0,2.0,3.0,2.0,1.0,0.3333333333333333,0.46153846153846156,0.3333333333333333,0.36363636363636365,0.7142857142857143,0.4,0.5,0.2903225806451613,0.5555555555555556,0.58586,0.35714285714285715,2.0,3.0,3.0,0.25,2.0,1.0,,1.0,3.0,2.0,0.05405405405405406,,0.10526315789473684,,,1.0,0.14285714285714285,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1610612746,2007,2006-07,True
1749-1882-1894-208-2624,1610612746,"Cuttino Mobley, Elton Brand, Corey Maggette, Sam Cassell, Quinton Ross","Mobley, Brand, Maggette, Cassell, Ross",1749-1882-1894-208-2624,LAC,3594.0,14,-22.0,125.0,63.0,252.0,28.0,117.0,18.0,57.0,26.0,38.0,6.0,102.0,57.0,63.0,6.0,0.45528455284552843,0.45,100.96828046744575,13.096,12.28,0.48717948717948717,0.504,60.0,127.0,50.0,25.0,51.0,34.0,82.0,139.0,34.0,17.0,23.0,13.0,52.0,10.0,29.0,43.0,58.0,7.0,,2.0,15.0,4.0,,4.0,3.0,0.5,0.5483870967741935,0.4146341463414634,0.4158878504672897,0.7073170731707317,0.7692307692307693,0.7222222222222222,0.5555555555555556,0.7391304347826086,0.7272727272727273,0.75,15.409448818897637,14.566929133858268,0.4766355140186916,0.49019607843137253,0.6578947368421053,0.52,0.7102803738317757,0.5253308411214953,13.0,3.0,13.0,18.0,1.0,4.0,,1.0,6.0,21.0,7.0,25.0,,3.0,15.0,18.0,21.0,6.0,14.0,6.0,5.0,1.0,1.0,4.0,4.0,15.0,13.0,7.0,8.0,5.0,21.0,43.0,12.0,0.8571428571428571,0.28,,0.28,0.4166666666666667,0.5,0.2336448598130841,0.17073170731707318,0.2549019607843137,0.5333333333333333,1.0,0.2222222222222222,0.21212121212121213,0.26666666666666666,0.7777777777777778,1.0,0.12149532710280374,0.23076923076923078,0.25,0.3333333333333333,0.16822429906542055,0.037383177570093455,0.25,0.25,1.0,0.19626168224299065,0.2857142857142857,0.2857142857142857,0.8333333333333334,0.08333333333333333,,,0.2857142857142857,0.1282051282051282,5.613414634146341,25.496,13.0,15.0,3.0,10.0,1.0,0.26,0.518001,0.09401709401709402,0.10869565217391304,6.0,3.0,35.0,3.0,34.0,3.0,3.0,9.0,0.2,0.39,0.3333333333333333,0.3333333333333333,0.5,0.23076923076923078,6.0,4.0,7.0,11.0,20.0,5.0,9.0,15.0,10.0,,1.0,,,0.5555555555555556,0.42857142857142855,0.20833333333333334,0.23076923076923078,0.5833333333333334,0.5714285714285714,,0.4,0.55,0.510355,0.08333333333333333,6.0,1.0,5.0,0.3,2.0,5.0,,2.0,,1.0,0.019230769230769232,,0.07692307692307693,,2.0,2.0,0.16666666666666666,0.04,,,,,,1.0,0.16666666666666666,3.0,1.0,5.0,1.0,0.04,,,,,,,,,1.0,,,1610612746,2007,2006-07,True
1749-1882-1894-208-2733,1610612746,"Cuttino Mobley, Elton Brand, Corey Maggette, Sam Cassell, Shaun Livingston","Mobley, Brand, Maggette, Cassell, Livingston",1749-1882-1894-208-2733,LAC,2131.0,12,-28.0,66.0,37.0,141.0,8.0,58.0,6.0,36.0,17.0,19.0,3.0,43.0,36.0,37.0,2.0,0.4523809523809524,0.45,95.27921163772876,17.363636363636363,16.46969696969697,0.6206896551724138,0.5606060606060606,36.0,75.0,54.0,7.0,18.0,16.0,42.0,86.0,10.0,5.0,9.0,1.0,22.0,4.0,19.0,24.0,36.0,9.0,,,18.0,3.0,1.0,3.0,3.0,0.3125,0.38461538461538464,0.38095238095238093,0.44642857142857145,0.6129032258064516,1.0,0.6571428571428571,0.5,0.7333333333333333,1.0,1.0,13.133333333333333,12.533333333333333,0.32142857142857145,0.3888888888888889,0.5384615384615384,0.14285714285714285,0.5714285714285714,0.47478090909090914,11.0,6.0,12.0,12.0,2.0,5.0,1.0,2.0,4.0,9.0,6.0,14.0,2.0,4.0,15.0,12.0,9.0,4.0,8.0,4.0,2.0,2.0,2.0,2.0,1.0,12.0,4.0,3.0,9.0,3.0,11.0,23.0,6.0,0.6666666666666666,0.42857142857142855,0.5,0.42857142857142855,0.7777777777777778,0.75,0.25,0.19047619047619047,0.2777777777777778,0.5,1.0,0.3333333333333333,0.3548387096774194,0.25,0.5,1.0,0.21428571428571427,0.5,0.6,0.3333333333333333,0.21428571428571427,0.08928571428571429,0.4,0.4,1.0,0.16071428571428573,0.4444444444444444,0.4444444444444444,0.5,0.2222222222222222,0.5,1.0,0.4444444444444444,0.25862068965517243,7.8880952380952385,25.650000000000002,6.0,9.0,6.0,8.0,,0.17647058823529413,0.4819454545454545,0.13333333333333333,0.17391304347826086,3.0,3.0,25.0,4.0,22.0,6.0,2.0,7.0,0.4444444444444444,0.4411764705882353,0.25,0.2727272727272727,0.6666666666666666,0.5,1.0,3.0,4.0,5.0,12.0,4.0,5.0,9.0,9.0,4.0,,4.0,,0.8,0.36,0.36,0.36363636363636365,0.4444444444444444,0.75,0.3333333333333333,0.35294117647058826,0.4166666666666667,0.5469857142857143,0.4444444444444444,6.0,,1.0,0.2,2.0,1.0,0.5,1.0,3.0,,,1.0,0.16666666666666666,1.0,3.0,2.0,0.2222222222222222,0.08823529411764706,0.3333333333333333,,,,,1.0,0.2,2.0,,1.0,,,,,0.08333333333333333,,1.0,0.5,,,,,,1610612746,2007,2006-07,True
1749-1882-1894-2549-2624,1610612746,"Cuttino Mobley, Elton Brand, Corey Maggette, Chris Kaman, Quinton Ross","Mobley, Brand, Maggette, Kaman, Ross",1749-1882-1894-2549-2624,LAC,54.0,1,-1.0,3.0,3.0,4.0,,,,,,,,,,3.0,,,,106.66666666666666,16.666666666666668,8.666666666666666,,1.0,1.0,1.0,1.0,,1.0,,3.0,1.0,,,,,,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,4.0,4.0,0.25,,,,0.5,0.3441,1.0,,1.0,1.0,,,,,,1.0,,1.0,,,,,1.0,,1.0,,,,,,,2.0,,,,,,1.0,1.0,,,,,,,0.25,0.3333333333333333,,,,,0.5,,,,0.25,,,,0.25,,,,,0.25,,,,,,,,,6.7,29.8,1.0,1.0,,,,0.25,0.3441,,,,,3.0,,,,,1.0,,,,,,,,,1.0,,1.0,,2.0,,2.0,1.0,,,,,,0.6666666666666666,,0.5,,,0.25,,0.41575,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2007,2006-07,True
1749-1882-1894-2549-2733,1610612746,"Cuttino Mobley, Elton Brand, Corey Maggette, Chris Kaman, Shaun Livingston","Mobley, Brand, Maggette, Kaman, Livingston",1749-1882-1894-2549-2733,LAC,6516.0,20,29.0,197.0,67.0,394.0,47.0,239.0,18.0,82.0,54.0,62.0,7.0,210.0,82.0,67.0,7.0,0.6005025125628141,0.6212121212121212,87.0718232044199,16.85279187817259,16.233502538071065,0.34309623430962344,0.3401015228426396,109.0,197.0,64.0,41.0,59.0,75.0,144.0,210.0,84.0,42.0,55.0,24.0,123.0,6.0,54.0,67.0,87.0,10.0,,1.0,22.0,6.0,,7.0,5.0,0.56,0.5915492957746479,0.5208333333333334,0.5614035087719298,0.6666666666666666,0.8571428571428571,0.6818181818181818,0.6875,0.625,0.8,0.7142857142857143,16.223350253807105,15.532994923857869,0.34502923976608185,0.6949152542372882,0.8367346938775511,0.5853658536585366,0.5029239766081871,0.48610467836257315,19.0,18.0,43.0,42.0,3.0,8.0,,,11.0,19.0,14.0,27.0,,1.0,29.0,39.0,19.0,11.0,15.0,13.0,10.0,3.0,7.0,1.0,7.0,20.0,15.0,12.0,12.0,8.0,30.0,48.0,6.0,0.9285714285714286,0.5185185185185185,,0.5185185185185185,0.7857142857142857,0.8055555555555556,0.15789473684210525,0.10416666666666667,0.1694915254237288,0.5454545454545454,1.0,0.07692307692307693,0.2222222222222222,,0.696969696969697,1.0,0.25146198830409355,0.4186046511627907,0.46153846153846156,0.3888888888888889,0.24561403508771928,0.04678362573099415,0.375,0.375,1.0,0.1111111111111111,0.5789473684210527,0.5789473684210527,0.9090909090909091,,,,0.5789473684210527,0.12133891213389121,7.928472222222222,24.61851851851852,9.0,10.0,4.0,25.0,1.0,0.16363636363636364,0.47656909090909094,0.13541666666666666,0.15151515151515152,16.0,5.0,45.0,6.0,66.0,3.0,11.0,5.0,0.6,0.5818181818181818,0.38095238095238093,0.3902439024390244,0.6875,0.5555555555555556,3.0,7.0,8.0,12.0,18.0,11.0,13.0,23.0,17.0,2.0,5.0,4.0,,0.8461538461538461,0.5111111111111111,0.25,0.4117647058823529,0.5714285714285714,0.875,0.2857142857142857,0.32727272727272727,0.6666666666666666,0.49128846153846156,0.19230769230769232,8.0,1.0,7.0,0.2,1.0,,0.2,3.0,3.0,1.0,0.014925373134328358,,0.09302325581395349,1.0,1.0,1.0,0.07142857142857142,0.01818181818181818,1.0,,,,,2.0,0.4,5.0,1.0,2.0,1.0,0.037037037037037035,1.0,,0.023809523809523808,,,,,,1.0,1.0,,1610612746,2007,2006-07,True
