EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyDefPoss,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,FtPoints,SecondChanceFtPoints,PtsAssisted2s,PtsUnassisted3s,Fg2aBlocked,TwoPtAssists,AtRimAssists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,LostBallTurnovers,BlockedShortMidRange,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,DefShortMidRangeReboundPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Steals,BadPassSteals,SecondChanceShotQualityAvg,PenaltyOffPoss,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,ShortMidRangeAssists,Loose Ball Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangePctAssisted,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGA,PenaltyFG3A,PenaltyFtPoints,Fg3aBlocked,Corner3Assists,PenaltyTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,DefCorner3ReboundPct,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,LostBallSteals,StepOutOfBoundsTurnovers,SecondChanceCorner3FGA,SecondChanceFG3A,SelfOReb,BlockedLongMidRange,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceCorner3Frequency,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,Travels,DefensiveGoaltends,PenaltyFg3Pct,PenaltyCorner3Frequency,PenaltyArc3Accuracy,Clear Path Fouls,FTOffRebounds,LostBallOutOfBoundsTurnovers,OffFTReboundPct,LongMidRangePctBlocked,SecondChanceArc3FGA,HeaveAttempts,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,OffensiveGoaltends,PenaltyCorner3Accuracy,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,BlockedArc3,team_id,year,season,team_vs
1717-2572-696-762-952,1610612742,"Dirk Nowitzki, Josh Howard, Travis Best, Shawn Bradley, Antoine Walker","Nowitzki, Howard, Best, Bradley, Walker",1717-2572-696-762-952,DAL,379.0,1,6.0,-2.0,12.0,12.0,1.0,24.0,,,,,1.0,2.0,5.0,1.0,3.0,2.0,6.0,8.0,10.0,,,,,6.0,,5.0,2.0,2.0,3.0,2.0,8.0,1.0,,1.0,4.0,1.0,6.0,1.0,7.0,,,4.0,4.0,,1.0,2.0,1.0,,,,,,,,8.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.4444444444444444,,0.4444444444444444,,0.6666666666666666,,1.0,0.6666666666666666,,0.5,0.25,0.625,0.16666666666666666,,0.3333333333333333,1.0,1.0,0.5,91.18733509234829,,12.916666666666666,18.666666666666668,12.333333333333334,17.166666666666668,,,,0.1111111111111111,0.5555555555555556,0.4,0.4,1.0,,,0.6666666666666666,0.4,0.4761444444444445,,,,15.1,24.21666666666667,1.0,,1.0,2.0,,1.0,,,2.0,,1.0,1.0,,1.0,2.0,,,,,1.0,1.0,0.3333333333333333,,,0.3333333333333333,,,,0.2222222222222222,0.5,0.5,1.0,0.1111111111111111,,,1.0,1.0,,2.0,,,,,,,2.0,,,,,0.3648,,0.16666666666666666,,,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,True
1717-2572-714-762-952,1610612742,"Dirk Nowitzki, Josh Howard, Michael Finley, Shawn Bradley, Antoine Walker","Nowitzki, Howard, Finley, Bradley, Walker",1717-2572-714-762-952,DAL,146.0,2,2.0,4.0,5.0,4.0,1.0,9.0,1.0,1.0,,,1.0,,1.0,2.0,2.0,,2.0,8.0,4.0,1.0,1.0,2.0,2.0,,,1.0,,,1.0,,2.0,1.0,,,2.0,,2.0,1.0,3.0,,,,,,,,,4.0,2.0,,,,,,6.0,,,,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,0.5,,,0.5,,,0.5,0.5,0.5,,1.0,1.0,,,88.76712328767124,,15.4,17.25,12.0,16.5,0.25,1.0,1.0,0.25,0.25,,,,,,0.75,,0.5380625,0.3333333333333333,0.5,0.25,5.6,23.15,,1.0,,,,1.0,4.0,,2.0,,,1.0,,,,,,,,0.5,0.5,,,,0.3333333333333333,,1.0,1.0,,,,,0.25,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,True
1717-2572-714-762-959,1610612742,"Dirk Nowitzki, Josh Howard, Michael Finley, Shawn Bradley, Steve Nash","Nowitzki, Howard, Finley, Bradley, Nash",1717-2572-714-762-959,DAL,633.0,5,11.0,,21.0,19.0,4.0,40.0,5.0,8.0,2.0,2.0,2.0,,,6.0,15.0,,1.0,18.0,18.0,2.0,3.0,8.0,6.0,,4.0,,,,3.0,,6.0,,4.0,1.0,6.0,1.0,8.0,4.0,12.0,2.0,2.0,4.0,6.0,,4.0,6.0,2.0,6.0,3.0,,,,,,10.0,,,,0.4,0.6666666666666666,0.375,0.6666666666666666,0.47368421052631576,0.8,0.0625,0.3333333333333333,1.0,1.0,0.4444444444444444,0.25,,0.7,0.4,1.0,,1.0,1.0,0.25,90.9952606635071,,15.904761904761905,15.736842105263158,15.238095238095237,15.157894736842104,0.5,0.625,0.8333333333333334,0.125,,,,,0.6666666666666666,1.0,0.5625,,0.487521875,0.15789473684210525,0.16666666666666666,0.4444444444444444,7.446666666666667,22.8,7.0,,1.0,5.0,,1.0,6.0,4.0,6.0,,2.0,3.0,3.0,,1.0,,,,,0.5,0.75,0.13333333333333333,0.25,0.6666666666666666,,0.6,,,0.3125,0.2,0.2,,0.0625,,,2.0,1.0,0.4982,8.0,2.0,5.0,4.0,,,4.0,8.0,0.4,0.3333333333333333,0.3333333333333333,,0.480025,0.2222222222222222,0.38095238095238093,2.0,2.0,,1.0,,,,2.0,,,,,,,,,,0.3333333333333333,1.0,,1.0,,,,,,,,,1.0,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,True
1717-2572-714-762-960,1610612742,"Dirk Nowitzki, Josh Howard, Michael Finley, Shawn Bradley, Tony Delk","Nowitzki, Howard, Finley, Bradley, Delk",1717-2572-714-762-960,DAL,35.0,1,1.0,-1.0,1.0,1.0,,2.0,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,1.0,,,,,,,,0.5,,,,,,,,,,,,,,,,82.28571428571428,,23.0,12.0,23.0,12.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,1.0,,,0.5,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,True
1717-2572-714-952-959,1610612742,"Dirk Nowitzki, Josh Howard, Michael Finley, Antoine Walker, Steve Nash","Nowitzki, Howard, Finley, Walker, Nash",1717-2572-714-952-959,DAL,13879.0,26,231.0,-24.0,471.0,464.0,44.0,935.0,105.0,160.0,18.0,35.0,95.0,22.0,50.0,184.0,345.0,32.0,79.0,544.0,568.0,21.0,41.0,59.0,158.0,81.0,14.0,49.0,22.0,27.0,132.0,18.0,291.0,10.0,44.0,43.0,112.0,14.0,169.0,55.0,224.0,34.0,29.0,25.0,59.0,4.0,39.0,96.0,9.0,99.0,45.0,17.0,11.0,17.0,9.0,3.0,485.0,0.84375,0.4050632911392405,0.41025641025641024,0.5333333333333333,0.5121951219512195,0.5471698113207547,0.574468085106383,0.5802997858672377,0.59,0.18632075471698112,0.576271186440678,1.0,0.7044025157232704,0.2732919254658385,0.7049180327868853,0.21739130434782608,0.7045454545454546,0.2608695652173913,0.26,0.18518518518518517,0.5102040816326531,0.8253968253968254,0.7058823529411765,97.00987102817206,0.5294117647058824,15.208067940552016,14.474137931034482,14.723991507430998,13.887931034482758,0.37735849056603776,0.65625,0.7394366197183099,0.2240566037735849,0.1179245283018868,0.44,0.4583333333333333,0.8181818181818182,0.7446808510638298,0.5142857142857142,0.5636792452830188,0.4489795918367347,0.5038813238770685,0.09782608695652174,0.11811023622047244,0.10845588235294118,7.073913043478261,24.88227848101266,62.0,45.0,34.0,90.0,10.0,29.0,80.0,5.0,210.0,15.0,34.0,105.0,67.0,21.0,5.0,5.0,6.0,,18.0,0.5706521739130435,0.5932203389830508,0.09855072463768116,0.1125,0.32727272727272727,0.7446808510638298,0.638095238095238,0.47368421052631576,0.5555555555555556,0.21226415094339623,0.37777777777777777,0.38636363636363635,0.6176470588235294,0.06839622641509434,0.3448275862068966,0.3448275862068966,24.0,16.0,0.5438925,72.0,17.0,38.0,70.0,17.0,9.0,70.0,72.0,0.4473684210526316,0.45614035087719296,0.5147058823529411,0.37777777777777777,0.50300625,0.12867647058823528,0.15286624203821655,13.0,23.0,14.0,19.0,18.0,2.0,9.0,10.0,9.0,4.0,7.0,0.02531645569620253,0.14736842105263157,0.04,0.2631578947368421,0.7,0.9,0.40350877192982454,0.5652173913043478,0.24561403508771928,8.0,2.0,1.0,6.0,7.0,,0.23214285714285715,0.04093567251461988,0.02127659574468085,5.0,5.0,6.0,1.0,,0.3157894736842105,0.08771929824561403,0.35714285714285715,,1.0,1.0,0.09090909090909091,0.022222222222222223,5.0,1.0,0.4444444444444444,0.10638297872340426,1.0,4.0,0.6666666666666666,1.0,,3.0,0.6,1.0,1.0,,0.2,,,,,,,1610612742,2004,2003-04,True
1717-2572-714-952-960,1610612742,"Dirk Nowitzki, Josh Howard, Michael Finley, Antoine Walker, Tony Delk","Nowitzki, Howard, Finley, Walker, Delk",1717-2572-714-952-960,DAL,528.0,3,9.0,-11.0,17.0,18.0,2.0,35.0,2.0,6.0,1.0,2.0,2.0,1.0,3.0,2.0,10.0,1.0,6.0,8.0,19.0,1.0,4.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,,8.0,,8.0,4.0,12.0,1.0,1.0,2.0,3.0,,4.0,5.0,,2.0,,,,,,,6.0,1.0,0.16666666666666666,0.16666666666666666,0.2,0.25,0.21875,0.25,0.23529411764705882,0.25,0.375,0.3333333333333333,,1.0,0.2857142857142857,,0.2,1.0,0.25,1.0,,,1.0,,95.45454545454545,,18.0,12.333333333333334,15.117647058823529,12.333333333333334,0.375,0.3333333333333333,0.6666666666666666,0.125,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.75,0.3333333333333333,0.501340625,,,0.25,5.86,24.266666666666666,,,,2.0,,3.0,1.0,,2.0,,3.0,1.0,1.0,,1.0,,,,,0.5,1.0,0.3,0.5,0.25,1.0,0.5,,,0.125,,,,0.1875,,,,,0.3494,6.0,,3.0,4.0,,1.0,4.0,6.0,,0.25,0.2857142857142857,,0.4752166666666667,0.5,0.35294117647058826,,1.0,2.0,3.0,1.0,,,,,,1.0,,,,0.3333333333333333,,,0.16666666666666666,,0.3333333333333333,,,,,,,,,,1.0,1.0,1.0,,,0.3333333333333333,0.16666666666666666,0.5,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,True
1717-2572-762-952-959,1610612742,"Dirk Nowitzki, Josh Howard, Shawn Bradley, Antoine Walker, Steve Nash","Nowitzki, Howard, Bradley, Walker, Nash",1717-2572-762-952-959,DAL,1001.0,7,17.0,9.0,29.0,29.0,3.0,58.0,4.0,6.0,,1.0,3.0,4.0,10.0,10.0,16.0,5.0,13.0,39.0,30.0,,2.0,4.0,6.0,15.0,,9.0,4.0,5.0,12.0,4.0,29.0,3.0,1.0,1.0,9.0,1.0,11.0,4.0,15.0,2.0,1.0,2.0,4.0,1.0,3.0,6.0,1.0,8.0,3.0,3.0,3.0,3.0,2.0,,35.0,1.0,0.38461538461538464,0.4166666666666667,0.625,,0.603448275862069,0.375,0.5909090909090909,0.4,0.4482758620689655,0.5,1.0,0.5625,0.25,0.3333333333333333,0.42857142857142855,0.5263157894736842,0.36363636363636365,,0.4,0.5,0.8,0.3333333333333333,83.43656343656343,0.6666666666666666,17.896551724137932,16.620689655172413,16.448275862068964,15.620689655172415,0.20689655172413793,0.6666666666666666,0.6666666666666666,0.10344827586206896,0.3448275862068966,0.4,0.4444444444444444,1.0,0.25,,0.6551724137931034,0.4444444444444444,0.4798178571428572,0.09375,0.15789473684210525,0.10256410256410256,10.15625,25.946153846153848,17.0,1.0,5.0,7.0,1.0,3.0,4.0,1.0,14.0,,1.0,7.0,3.0,4.0,,1.0,,,1.0,0.7,0.7,0.0625,,0.5,0.4,0.75,0.3333333333333333,0.3333333333333333,0.2413793103448276,0.7142857142857143,0.8333333333333334,0.8,0.10344827586206896,0.3333333333333333,0.3333333333333333,2.0,2.0,0.4237,5.0,1.0,3.0,5.0,,,5.0,5.0,0.3333333333333333,0.5,0.5,,0.41813,0.1282051282051282,0.1724137931034483,1.0,1.0,2.0,2.0,,1.0,1.0,,,,1.0,0.07692307692307693,,0.1,0.5,,1.0,0.2,1.0,0.4,,,,2.0,1.0,,,0.1,,,1.0,1.0,,,0.5,,0.5,,,,,0.14285714285714285,2.0,1.0,,0.5,,1.0,0.5,,,1.0,0.5,1.0,,,,,,,,,,1610612742,2004,2003-04,True
1717-2572-952-959-960,1610612742,"Dirk Nowitzki, Josh Howard, Antoine Walker, Steve Nash, Tony Delk","Nowitzki, Howard, Walker, Nash, Delk",1717-2572-952-959-960,DAL,658.0,3,11.0,1.0,23.0,23.0,1.0,46.0,6.0,7.0,,,5.0,,1.0,10.0,16.0,3.0,4.0,29.0,28.0,,,3.0,6.0,9.0,,1.0,,3.0,10.0,,23.0,,1.0,3.0,2.0,,5.0,1.0,6.0,1.0,1.0,1.0,2.0,,,3.0,,2.0,,,,,,,26.0,1.0,0.75,0.75,0.625,,0.725,1.5,0.6904761904761905,1.5,0.2,0.5,,1.0,0.16666666666666666,1.0,,1.0,0.14285714285714285,,,,1.0,1.0,100.66869300911854,,14.0,14.608695652173912,13.869565217391305,14.608695652173912,0.35,0.8571428571428571,0.8571428571428571,0.25,0.05,,,,,,0.55,,0.5321475,,,0.10344827586206896,7.2,23.875,3.0,2.0,2.0,4.0,3.0,3.0,,,14.0,,,7.0,4.0,2.0,1.0,,,,1.0,0.7,0.7,,,,1.0,0.6666666666666666,0.4,0.4,0.2,0.5,0.5,1.0,0.15,1.0,1.0,3.0,3.0,0.6516,2.0,,,,1.0,1.0,,2.0,,,,0.5,,,0.08695652173913043,,,,,,,3.0,,,,1.0,,,,,1.0,1.0,,,,,,1.0,1.0,,,0.5,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1610612742,2004,2003-04,True
1717-2605-281-714-952,1610612742,"Dirk Nowitzki, Marquis Daniels, Scott Williams, Michael Finley, Antoine Walker","Nowitzki, Daniels, Williams, Finley, Walker",1717-2605-281-714-952,DAL,177.0,2,3.0,-2.0,6.0,6.0,,12.0,1.0,2.0,,,1.0,,,1.0,5.0,,,2.0,4.0,,,,,,,,,,1.0,,2.0,,,2.0,1.0,1.0,4.0,,4.0,,,1.0,1.0,,2.0,3.0,,,,,,,,,2.0,,,,0.2,,0.2,,0.2,,,,1.0,0.3333333333333333,,1.0,,0.6,,,,,0.5,1.0,97.62711864406779,,14.5,15.0,14.5,11.833333333333334,0.4,0.5,0.5,0.2,,,,,,,0.4,,0.49558,,,,9.8,,2.0,,,2.0,,,,,2.0,,,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,1.0,,,0.4,,,,,,,1.0,1.0,,5.0,1.0,4.0,2.0,,,2.0,5.0,0.25,0.25,0.25,,0.514825,1.0,0.8333333333333334,1.0,2.0,,,,,,1.0,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,True
1717-2605-281-714-959,1610612742,"Dirk Nowitzki, Marquis Daniels, Scott Williams, Michael Finley, Steve Nash","Nowitzki, Daniels, Williams, Finley, Nash",1717-2605-281-714-959,DAL,393.0,1,7.0,-3.0,12.0,13.0,2.0,25.0,3.0,6.0,1.0,2.0,2.0,,2.0,4.0,9.0,,2.0,9.0,12.0,1.0,2.0,2.0,4.0,,2.0,2.0,,,2.0,,4.0,,2.0,,5.0,,5.0,2.0,7.0,1.0,1.0,2.0,3.0,,1.0,3.0,1.0,1.0,1.0,,,,,,7.0,,,,0.4444444444444444,0.5,0.36363636363636365,0.5,0.4090909090909091,0.5,0.18181818181818182,0.3333333333333333,,0.7142857142857143,0.4,,,0.7142857142857143,0.2857142857142857,,,1.0,0.75,,91.6030534351145,,18.25,13.384615384615385,17.75,12.153846153846153,0.5454545454545454,0.5,0.6,0.18181818181818182,0.18181818181818182,,,,1.0,0.5,0.7272727272727273,,0.5193136363636364,0.09090909090909091,0.1111111111111111,0.2222222222222222,4.933333333333334,24.6,,1.0,,1.0,,,1.0,,4.0,,1.0,2.0,2.0,,1.0,,,,,0.5,0.6666666666666666,0.1111111111111111,0.16666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.5,0.5,0.09090909090909091,,,,,,,1.0,,0.54635,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,True
1717-2605-281-952-959,1610612742,"Dirk Nowitzki, Marquis Daniels, Scott Williams, Antoine Walker, Steve Nash","Nowitzki, Daniels, Williams, Walker, Nash",1717-2605-281-952-959,DAL,996.0,2,17.0,12.0,37.0,35.0,5.0,72.0,10.0,16.0,1.0,3.0,3.0,1.0,3.0,13.0,29.0,2.0,4.0,44.0,32.0,1.0,4.0,2.0,8.0,6.0,2.0,3.0,1.0,2.0,11.0,1.0,24.0,,5.0,2.0,7.0,,9.0,5.0,14.0,3.0,1.0,2.0,5.0,1.0,3.0,5.0,,15.0,6.0,,,,,,42.0,1.0,0.5,0.5,0.4482758620689655,0.25,0.48484848484848486,0.25,0.527027027027027,0.25,0.12121212121212122,0.6,,0.7777777777777778,0.3125,0.6666666666666666,,0.75,0.2777777777777778,,,1.0,0.6,1.0,104.09638554216866,,15.27027027027027,12.314285714285715,14.783783783783784,12.17142857142857,0.48484848484848486,0.625,0.6666666666666666,0.09090909090909091,0.09090909090909091,0.3333333333333333,0.3333333333333333,1.0,0.75,0.3333333333333333,0.6060606060606061,0.3333333333333333,0.52355,0.16216216216216217,0.18181818181818182,0.045454545454545456,7.913793103448276,24.525,,,3.0,10.0,1.0,1.0,12.0,,18.0,,2.0,9.0,6.0,3.0,1.0,2.0,,,,0.6923076923076923,0.75,0.06896551724137931,0.0625,0.3333333333333333,1.0,0.6,,,0.30303030303030304,0.3,0.3,1.0,0.030303030303030304,1.0,1.0,8.0,5.0,0.5012,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,5.0,,,0.3333333333333333,,,,1.0,,,,3.0,,,,,,0.42857142857142855,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,True
1717-2605-696-714-952,1610612742,"Dirk Nowitzki, Marquis Daniels, Travis Best, Michael Finley, Antoine Walker","Nowitzki, Daniels, Best, Finley, Walker",1717-2605-696-714-952,DAL,10.0,1,,2.0,2.0,1.0,,3.0,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,2.0,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,0.5,,0.5,,0.5,,,,,,,,,,,,,,432.0,,5.0,,5.0,,0.5,1.0,1.0,,0.5,,,,,,1.0,,0.4596,,,,,25.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,,,2.0,2.0,1.0,0.5,0.5,,0.4596,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,True
1717-2605-696-952-959,1610612742,"Dirk Nowitzki, Marquis Daniels, Travis Best, Antoine Walker, Steve Nash","Nowitzki, Daniels, Best, Walker, Nash",1717-2605-696-952-959,DAL,237.0,1,4.0,3.0,9.0,8.0,,17.0,2.0,3.0,,,2.0,,,3.0,5.0,1.0,2.0,11.0,8.0,,,,2.0,3.0,,,,1.0,3.0,,7.0,,,1.0,3.0,,4.0,,4.0,1.0,,,1.0,,,1.0,,2.0,1.0,,,,,,11.0,1.0,0.5,0.5,0.6,,0.6428571428571429,,0.6875,,0.2857142857142857,1.0,,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,103.29113924050633,,14.333333333333334,13.5,14.333333333333334,13.5,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.2857142857142857,,,,,,,0.7142857142857143,,0.5330357142857143,0.125,0.16666666666666666,,4.12,23.8,,1.0,,,1.0,2.0,2.0,,4.0,,,2.0,2.0,,,1.0,,,,0.6666666666666666,0.6666666666666666,,,,1.0,1.0,0.5,0.5,,,,,0.2857142857142857,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,True
1717-2605-714-762-952,1610612742,"Dirk Nowitzki, Marquis Daniels, Michael Finley, Shawn Bradley, Antoine Walker","Nowitzki, Daniels, Finley, Bradley, Walker",1717-2605-714-762-952,DAL,662.0,2,11.0,-6.0,19.0,20.0,4.0,39.0,4.0,11.0,1.0,4.0,3.0,1.0,4.0,8.0,16.0,1.0,5.0,19.0,25.0,1.0,4.0,2.0,6.0,3.0,2.0,4.0,1.0,1.0,6.0,1.0,13.0,,4.0,3.0,3.0,,6.0,4.0,10.0,2.0,1.0,1.0,3.0,,1.0,3.0,,2.0,1.0,1.0,1.0,1.0,,,17.0,1.0,0.2,0.2,0.5,0.25,0.4523809523809524,0.25,0.4318181818181818,0.25,0.23809523809523808,0.6666666666666666,,0.375,0.5,1.0,,0.5454545454545454,0.36363636363636365,,,,0.75,1.0,84.83383685800604,,16.57894736842105,17.35,16.263157894736842,17.1,0.5238095238095238,0.36363636363636365,0.4,0.14285714285714285,0.19047619047619047,0.25,0.25,1.0,1.0,0.25,0.7619047619047619,0.25,0.5316952380952381,0.045454545454545456,0.058823529411764705,0.10526315789473684,3.775,25.080000000000002,2.0,2.0,2.0,2.0,,1.0,,,10.0,,1.0,5.0,2.0,2.0,,1.0,,,,0.625,0.7142857142857143,0.0625,0.09090909090909091,0.5714285714285714,,0.5,0.6666666666666666,0.6666666666666666,0.09523809523809523,1.0,1.0,1.0,0.047619047619047616,,,1.0,,0.59925,5.0,1.0,5.0,2.0,1.0,,2.0,5.0,0.2,0.16666666666666666,0.14285714285714285,0.5,0.6072916666666667,0.10526315789473684,0.2631578947368421,1.0,5.0,1.0,1.0,,,,1.0,,,,,,,,,,0.8333333333333334,0.2,0.16666666666666666,1.0,,,,1.0,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,True
1717-2605-714-762-959,1610612742,"Dirk Nowitzki, Marquis Daniels, Michael Finley, Shawn Bradley, Steve Nash","Nowitzki, Daniels, Finley, Bradley, Nash",1717-2605-714-762-959,DAL,182.0,2,3.0,,4.0,6.0,,10.0,,1.0,,,1.0,,,2.0,4.0,,,4.0,4.0,,,,,,,,,,2.0,,4.0,,,2.0,2.0,,4.0,,4.0,,,,,,,1.0,,,,,,,,,4.0,,,,0.5,,0.5,,0.5,,,,,0.6666666666666666,,1.0,,0.8,,,,,0.5,1.0,79.12087912087912,,26.0,13.0,26.0,12.333333333333334,0.25,,,0.25,,,,,,,0.25,,0.3947,,,,11.2,,4.0,1.0,1.0,2.0,,,,,4.0,,1.0,2.0,,1.0,,,,,1.0,1.0,1.0,0.25,1.0,,1.0,,1.0,1.0,0.5,0.5,0.5,1.0,,,,,,,2.0,1.0,2.0,2.0,1.0,,2.0,2.0,0.5,0.5,0.5,1.0,0.40515,0.5,0.5,,1.0,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2004,2003-04,True
