EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,Loose Ball Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,Fg2aBlocked,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,ShortMidRangePctBlocked,OffAtRimReboundPct,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChanceFtPoints,SecondChanceFg2Pct,SecondChanceAtRimAccuracy,PtsPutbacks,FTOffRebounds,LostBallOutOfBoundsTurnovers,Defensive 3 Seconds Violations,OffFTReboundPct,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,HeaveAttempts,BlockedLongMidRange,OffCorner3ReboundPct,3SecondViolations,team_id,year,season,team_vs
1495-1725-1938-2225-2484,1610612759,"Tim Duncan, Rasho Nesterovic, Manu Ginobili, Tony Parker, Devin Brown","Duncan, Nesterovic, Ginobili, Parker, Brown",1495-1725-1938-2225-2484,SAS,146.0,1,2.0,5.0,4.0,5.0,,9.0,2.0,2.0,,,,,1.0,1.0,,,2.0,2.0,1.0,1.0,8.0,3.0,,,,4.0,,3.0,1.0,1.0,2.0,1.0,3.0,1.0,,7.0,,,3.0,1.0,1.0,,,,2.0,,8.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.1666666666666667,,1.0,,0.3333333333333333,,,,,88.76712328767124,14.5,17.6,14.5,13.2,0.6666666666666666,1.0,1.0,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,1.0,1.0,0.5968833333333333,,,,24.1,1.0,,,1.0,1.0,,,,,,,,1.0,,1.0,1.0,,,,2.0,,,,2.0,,,,2.0,1.0,3.0,,,,,,,,,1.0,,2.0,,,1.0,,,,,,,,2.0,1.0,,,1.0,1.0,1.0,,,,1.0,1.0,,,0.6666666666666666,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,0.5505,0.25,0.3333333333333333,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,1610612759,2004,2003-04,True
1495-1725-1938-2225-990,1610612759,"Tim Duncan, Rasho Nesterovic, Manu Ginobili, Tony Parker, Malik Rose","Duncan, Nesterovic, Ginobili, Parker, Rose",1495-1725-1938-2225-990,SAS,24.0,1,,2.0,1.0,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,2.0,,,,,2.0,,,,,1.0,,1.0,,,2.0,,,,,,,,,,,2.0,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,60.0,15.0,,15.0,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,0.4789,,,2.2,,1.0,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,0.4789,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612759,2004,2003-04,True
1495-1725-2045-2078-2484,1610612759,"Tim Duncan, Rasho Nesterovic, Hedo Turkoglu, Jason Hart, Devin Brown","Duncan, Nesterovic, Turkoglu, Hart, Brown",1495-1725-2045-2078-2484,SAS,229.0,1,4.0,4.0,5.0,5.0,1.0,10.0,3.0,4.0,2.0,1.0,1.0,1.0,,,,,4.0,7.0,,1.0,8.0,4.0,,1.0,2.0,4.0,4.0,,,,2.0,,2.0,,1.0,4.0,2.0,3.0,4.0,1.0,1.0,,,,1.0,1.0,6.0,0.5,0.6666666666666666,,,,,0.5714285714285714,0.5,0.3333333333333333,0.5,0.3333333333333333,0.125,,0.6666666666666666,0.75,,62.88209606986899,22.4,23.4,18.8,23.4,0.5,0.75,1.0,0.25,0.125,1.0,1.0,1.0,0.125,,,,,,,,0.625,,0.48984375,0.526525,0.25,5.642857142857143,22.7,,,2.0,,,,,,1.0,,,,,2.0,,,,,,,,2.0,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2857142857142857,0.25,,,,0.5,1.0,0.5,0.5,,,,,1.0,,,,0.3333333333333333,,,,,,,0.6666666666666666,0.3333333333333333,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,0.5,0.5,2.0,,,,,,,,,,,,,1.0,,1610612759,2004,2003-04,True
1495-1725-2045-2225-2484,1610612759,"Tim Duncan, Rasho Nesterovic, Hedo Turkoglu, Tony Parker, Devin Brown","Duncan, Nesterovic, Turkoglu, Parker, Brown",1495-1725-2045-2225-2484,SAS,528.0,3,9.0,12.0,17.0,14.0,3.0,31.0,3.0,5.0,1.0,4.0,4.0,1.0,1.0,2.0,,,8.0,10.0,1.0,3.0,22.0,10.0,,,4.0,8.0,8.0,3.0,2.0,1.0,4.0,1.0,5.0,1.0,1.0,11.0,2.0,2.0,11.0,1.0,,2.0,2.0,4.0,5.0,1.0,18.0,0.5,0.5714285714285714,1.0,0.3333333333333333,,0.3333333333333333,0.8,0.7307692307692307,1.0,0.7333333333333333,1.0,0.23076923076923078,0.5,1.0,0.5,,84.54545454545453,13.588235294117647,21.214285714285715,12.823529411764707,19.357142857142858,0.38461538461538464,0.6,0.75,0.07692307692307693,0.3076923076923077,1.0,1.0,0.25,0.07692307692307693,0.15384615384615385,0.5,0.5,1.0,,,,0.6153846153846154,0.5,0.5002192307692307,0.5162,0.18181818181818182,8.32,24.133333333333336,5.0,,2.0,3.0,4.0,1.0,,,,,,,3.0,2.0,5.0,6.0,,,1.0,11.0,,1.0,,2.0,1.0,,4.0,5.0,,9.0,,1.0,,2.0,,,1.0,,1.0,1.0,5.0,1.0,,3.0,,3.0,2.0,1.0,3.0,,,11.0,5.0,,,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.1,0.2,,,0.625,0.8,,0.6923076923076923,,,,0.6,1.0,0.75,1.0,,,0.6666666666666666,1.0,1.0,1.0,,,,1.0,,,,0.6666666666666666,0.75,,,,0.49218333333333336,0.2,0.25,0.5,0.29411764705882354,,1.0,2.0,2.0,,1.0,1.0,2.0,,,,,,,0.5,,,,,,,,1610612759,2004,2003-04,True
1495-1938-2045-2078-990,1610612759,"Tim Duncan, Manu Ginobili, Hedo Turkoglu, Jason Hart, Malik Rose","Duncan, Ginobili, Turkoglu, Hart, Rose",1495-1938-2045-2078-990,SAS,771.0,3,13.0,8.0,28.0,26.0,,54.0,3.0,5.0,2.0,4.0,5.0,,1.0,1.0,,,9.0,12.0,1.0,1.0,30.0,22.0,,,,10.0,8.0,3.0,1.0,1.0,5.0,1.0,6.0,1.0,3.0,13.0,,,7.0,8.0,3.0,8.0,7.0,10.0,10.0,,30.0,0.5555555555555556,0.5555555555555556,1.0,1.0,,1.0,0.75,0.8076923076923077,,0.8333333333333334,,0.07692307692307693,0.8,,,,100.85603112840467,12.107142857142858,16.615384615384617,12.107142857142858,16.0,0.38461538461538464,0.6,0.75,0.15384615384615385,0.38461538461538464,0.8,0.8,0.75,,0.07692307692307693,1.0,1.0,1.0,,,,0.46153846153846156,1.0,0.4556192307692308,,,10.35,23.9,5.0,,,,,2.0,,,,,,,9.0,,1.0,1.0,,,4.0,6.0,,1.0,,1.0,1.0,,1.0,6.0,,7.0,,5.0,,2.0,1.0,,,2.0,2.0,2.0,10.0,,,3.0,2.0,2.0,2.0,,2.0,1.0,,6.0,5.0,,,1.0,1.0,1.0,0.08333333333333333,0.2,,,0.75,1.0,,0.7777777777777778,,,0.5,1.0,0.8,1.0,,,0.5,0.3333333333333333,1.0,1.0,0.5,,,,,,,,,,,,,0.3882,0.1875,0.2,0.2,0.17857142857142858,,,,,,,,,,,,,,,,,,,,,,,1610612759,2004,2003-04,True
1495-1938-2045-2225-2484,1610612759,"Tim Duncan, Manu Ginobili, Hedo Turkoglu, Tony Parker, Devin Brown","Duncan, Ginobili, Turkoglu, Parker, Brown",1495-1938-2045-2225-2484,SAS,107.0,3,2.0,5.0,7.0,6.0,,13.0,,,,,,1.0,,1.0,,,,,,2.0,7.0,2.0,,,,,,,1.0,,,,,,,,,,5.0,,,,,1.0,,,7.0,,,,,,,,,,0.5,,1.0,,,,,174.95327102803736,5.857142857142857,11.0,5.857142857142857,11.0,,,,,,,,,0.5,0.5,,,,,,,1.0,,0.446925,,,,24.2,7.0,6.0,,,,,,,,1.0,,1.0,7.0,,,,,2.0,7.0,7.0,,,,,,,3.0,2.0,,5.0,,,,1.0,,,,1.0,,,10.0,,,1.0,4.0,,,,,,,7.0,7.0,,,,,0.5,,,,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,0.5,0.5,,0.446925,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612759,2004,2003-04,True
1495-1938-2045-2225-788,1610612759,"Tim Duncan, Manu Ginobili, Hedo Turkoglu, Tony Parker, Kevin Willis","Duncan, Ginobili, Turkoglu, Parker, Willis",1495-1938-2045-2225-788,SAS,71.0,1,1.0,3.0,2.0,3.0,,5.0,,,,,,,1.0,1.0,,,,,1.0,1.0,3.0,,,,,,,3.0,1.0,1.0,,1.0,1.0,1.0,,3.0,,,1.0,2.0,1.0,1.0,,1.0,1.0,,3.0,,,1.0,1.0,,1.0,,1.5,,1.5,,1.0,1.0,,,,101.40845070422534,12.0,15.666666666666666,12.0,15.666666666666666,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,0.56475,,,,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2004,2003-04,True
1495-1938-2045-2225-990,1610612759,"Tim Duncan, Manu Ginobili, Hedo Turkoglu, Tony Parker, Malik Rose","Duncan, Ginobili, Turkoglu, Parker, Rose",1495-1938-2045-2225-990,SAS,41.0,1,1.0,-3.0,1.0,2.0,,3.0,,,1.0,,,,,,,,,1.0,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,0.25,,,,,,,105.36585365853658,33.0,4.0,33.0,,,,,1.0,,,,,,,,,,,,,,,0.3715,,,8.9,,1.0,2.0,,,,,,,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,1.0,1.0,2.0,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3715,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612759,2004,2003-04,True
1495-1938-2045-2484-990,1610612759,"Tim Duncan, Manu Ginobili, Hedo Turkoglu, Devin Brown, Malik Rose","Duncan, Ginobili, Turkoglu, Brown, Rose",1495-1938-2045-2484-990,SAS,313.0,1,5.0,-4.0,13.0,13.0,,26.0,,1.0,2.0,1.0,1.0,,1.0,1.0,,,1.0,4.0,1.0,1.0,12.0,16.0,,,,2.0,,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,,,3.0,1.0,,3.0,1.0,4.0,4.0,,12.0,1.0,1.0,1.0,1.0,,1.0,0.25,0.5,,0.6666666666666666,,0.2,0.75,,,,119.61661341853035,12.307692307692308,11.76923076923077,12.307692307692308,9.153846153846153,0.2,,,0.4,0.2,1.0,1.0,1.0,,0.2,1.0,1.0,1.0,,,,0.4,1.0,0.45454999999999995,,,10.825,24.2,7.0,8.0,,,,,,,,,,,7.0,,,1.0,,,7.0,7.0,,,,,,,1.0,1.0,1.0,3.0,,1.0,,1.0,2.0,,,2.0,1.0,1.0,8.0,,,2.0,2.0,1.0,1.0,,1.0,1.0,,7.0,7.0,2.0,,,,0.7,,,,1.0,0.3333333333333333,0.2,,0.25,,,0.5,,,,0.5,,1.0,,,,,,,,,,,,,,,,,0.3772,0.2857142857142857,0.3333333333333333,0.5833333333333334,0.5384615384615384,,,,,,,,,,,,,,,,,,,,,,,1610612759,2004,2003-04,True
1495-1938-2078-2484-788,1610612759,"Tim Duncan, Manu Ginobili, Jason Hart, Devin Brown, Kevin Willis","Duncan, Ginobili, Hart, Brown, Willis",1495-1938-2078-2484-788,SAS,14.0,1,,2.0,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,2.0,,,,,2.0,,,,,1.0,,1.0,,,2.0,,,,,,,,,,,2.0,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,0.7634,,,0.6,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,0.7634,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2004,2003-04,True
1495-1938-2225-2484-788,1610612759,"Tim Duncan, Manu Ginobili, Tony Parker, Devin Brown, Kevin Willis","Duncan, Ginobili, Parker, Brown, Willis",1495-1938-2225-2484-788,SAS,55.0,1,1.0,-5.0,2.0,2.0,,4.0,,,1.0,,,,,,,,,1.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.72727272727273,12.0,15.5,12.0,14.0,,,,1.0,,,,,,,,,,,,,,,0.4066,,,5.7,,2.0,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4066,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612759,2004,2003-04,True
1495-1938-2225-2484-990,1610612759,"Tim Duncan, Manu Ginobili, Tony Parker, Devin Brown, Malik Rose","Duncan, Ginobili, Parker, Brown, Rose",1495-1938-2225-2484-990,SAS,303.0,2,5.0,-5.0,9.0,9.0,1.0,18.0,2.0,3.0,,,,1.0,,1.0,,,2.0,3.0,,2.0,8.0,13.0,,,2.0,2.0,2.0,,1.0,,1.0,,1.0,,,2.0,1.0,1.0,5.0,,,1.0,,2.0,3.0,,6.0,0.5,1.0,,,,,0.6666666666666666,0.4,1.0,0.5714285714285714,1.0,0.4,0.5,1.0,0.5,,85.54455445544555,13.333333333333334,20.333333333333332,13.333333333333334,20.333333333333332,0.6,0.6666666666666666,0.6666666666666666,,,,,,0.2,0.2,,,,,,,1.0,,0.52916,0.5654,0.25,,24.05,9.0,8.0,1.0,2.0,3.0,,,,,1.0,,1.0,4.0,1.0,2.0,3.0,,2.0,4.0,8.0,,,,1.0,,,,4.0,,4.0,,,,1.0,1.0,1.0,,2.0,1.0,,4.0,,,,2.0,2.0,1.0,1.0,2.0,1.0,,8.0,9.0,1.0,,0.6666666666666666,0.4,0.5714285714285714,,,,,0.8,,,0.8,,,1.0,0.5,1.0,,,,0.5,0.5,,,,,,,1.0,,,,0.6,0.6666666666666666,0.2,0.2,,0.52916,,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,1610612759,2004,2003-04,True
1725-1938-2045-2078-2484,1610612759,"Rasho Nesterovic, Manu Ginobili, Hedo Turkoglu, Jason Hart, Devin Brown","Nesterovic, Ginobili, Turkoglu, Hart, Brown",1725-1938-2045-2078-2484,SAS,13.0,1,,,1.0,1.0,,2.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,221.53846153846152,8.0,5.0,8.0,5.0,,,,,,,,,,1.0,,,,,,,1.0,,0.4317,,,,24.5,1.0,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.4317,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612759,2004,2003-04,True
1725-1938-2045-2078-990,1610612759,"Rasho Nesterovic, Manu Ginobili, Hedo Turkoglu, Jason Hart, Malik Rose","Nesterovic, Ginobili, Turkoglu, Hart, Rose",1725-1938-2045-2078-990,SAS,65.0,1,1.0,2.0,2.0,2.0,,4.0,,,1.0,,,,,,,,1.0,1.0,,,4.0,2.0,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,4.0,,,,,,,1.0,1.0,,1.0,,,,,,,88.61538461538463,16.5,16.0,16.5,16.0,,,,1.0,,,,,,,,,,,,,,,0.3534,,,5.7,,2.0,,,,,1.0,,,,,,,2.0,,1.0,1.0,,,2.0,4.0,,,,,,,,1.0,,1.0,,,,,,,,,,,2.0,,,1.0,,,,,,,,4.0,2.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,0.3534,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612759,2004,2003-04,True
1725-1938-2045-2225-990,1610612759,"Rasho Nesterovic, Manu Ginobili, Hedo Turkoglu, Tony Parker, Malik Rose","Nesterovic, Ginobili, Turkoglu, Parker, Rose",1725-1938-2045-2225-990,SAS,41.0,1,1.0,-2.0,1.0,1.0,,2.0,,1.0,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,70.2439024390244,14.0,27.0,14.0,27.0,1.0,,,,,,,,,,,,,,,,1.0,,0.6249,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.6249,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612759,2004,2003-04,True
1725-1938-2225-2484-990,1610612759,"Rasho Nesterovic, Manu Ginobili, Tony Parker, Devin Brown, Malik Rose","Nesterovic, Ginobili, Parker, Brown, Rose",1725-1938-2225-2484-990,SAS,68.0,1,1.0,2.0,2.0,2.0,,4.0,,,1.0,,,,,,,,1.0,1.0,,,5.0,3.0,,,,2.0,,,,,1.0,,1.0,,,2.0,,,1.0,,,,,,,,5.0,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,84.70588235294117,15.0,19.0,15.0,19.0,,,,1.0,,,,,,,,,,,,,,,0.4103,,,13.2,,2.0,,,,,1.0,,,,,,,3.0,,1.0,1.0,,,3.0,5.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,3.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,,5.0,2.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,0.4103,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612759,2004,2003-04,True
1725-2045-2078-369-990,1610612759,"Rasho Nesterovic, Hedo Turkoglu, Jason Hart, Charlie Ward, Malik Rose","Nesterovic, Turkoglu, Hart, Ward, Rose",1725-2045-2078-369-990,SAS,67.0,1,1.0,-1.0,2.0,2.0,,4.0,,,1.0,,,1.0,,,,,1.0,1.0,,1.0,2.0,3.0,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,1.0,0.5,,0.5,,0.5,,,,,85.97014925373134,13.0,20.5,13.0,20.5,,,,0.5,,,,,0.5,,,,,,,,0.5,,0.482375,,,7.7,23.2,2.0,,,,,1.0,,,,1.0,,,,,1.0,1.0,,1.0,,2.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,1.0,0.5,0.5,,,,,1.0,,,1.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,0.5,,,0.482375,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612759,2004,2003-04,True
2045-2078-369-788-990,1610612759,"Hedo Turkoglu, Jason Hart, Charlie Ward, Kevin Willis, Malik Rose","Turkoglu, Hart, Ward, Willis, Rose",2045-2078-369-788-990,SAS,176.0,1,3.0,-3.0,5.0,6.0,1.0,11.0,1.0,1.0,,,2.0,,,,,,1.0,3.0,,,4.0,7.0,,,2.0,,2.0,,,,,,,,,,2.0,2.0,4.0,,,1.0,1.0,3.0,,,2.0,,,,,,,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,,0.3333333333333333,1.0,1.0,1.0,90.0,14.8,17.0,12.8,17.0,0.3333333333333333,1.0,1.0,,0.6666666666666666,,,,,,,,,,,,0.3333333333333333,,0.4528666666666667,0.4946,0.5,12.333333333333334,,5.0,,1.0,1.0,1.0,,,,,,,,2.0,2.0,1.0,3.0,,,2.0,4.0,,,,,,,,2.0,,2.0,,,,2.0,,,,3.0,,,2.0,,,1.0,,,,,,,,4.0,5.0,,,0.3333333333333333,0.3333333333333333,0.5,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,0.5,,,,0.3333333333333333,1.0,,,,0.4528666666666667,0.25,0.25,1.0,1.0,,,1.0,1.0,,0.5,1.0,2.0,,2.0,,,,,,,,,,,,,1610612759,2004,2003-04,True
2045-2484-369-788-990,1610612759,"Hedo Turkoglu, Devin Brown, Charlie Ward, Kevin Willis, Malik Rose","Turkoglu, Brown, Ward, Willis, Rose",2045-2484-369-788-990,SAS,123.0,1,2.0,2.0,5.0,6.0,,11.0,1.0,1.0,,1.0,1.0,2.0,,,,,2.0,2.0,,2.0,4.0,2.0,,,,2.0,2.0,,,,1.0,,1.0,,1.0,2.0,,,3.0,1.0,1.0,1.0,,1.0,,,4.0,0.5,0.5,,,,,1.0,0.5,,0.5,,0.5,1.0,,,,128.78048780487805,10.2,12.0,10.2,12.0,0.25,1.0,1.0,,0.25,1.0,1.0,1.0,0.5,,,,,,,,0.75,,0.50015,,,8.75,23.75,5.0,,,1.0,1.0,,,,,2.0,,,,,2.0,2.0,,2.0,,4.0,,,,,,,1.0,2.0,,3.0,,,,,1.0,,,1.0,,,,,,,,1.0,,1.0,1.0,1.0,,4.0,5.0,,,1.0,0.5,0.5,,,,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,0.25,1.0,0.5,,,0.50015,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612759,2004,2003-04,True
