EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,FTOffRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,Corner3FGA,PenaltyCorner3FGA,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,Steals,LostBallSteals,DeadBallTurnovers,LostBallTurnovers,PenaltyTurnovers,Offensive Fouls,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyTsPct,Corner3Frequency,PenaltyCorner3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG3M,PtsUnassisted2s,PtsUnassisted3s,Fg2aBlocked,ShortMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,BadPassSteals,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyAtRimFGM,Corner3FGM,SecondChanceFG2A,Corner3Assists,Travels,SecondChanceTurnovers,Technical Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyCorner3FGM,SecondChanceFG2M,PtsPutbacks,OffThreePtRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Blocked3s,BlockedArc3,OffensiveGoaltends,SecondChanceFg2Pct,OffThreePtReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Accuracy,HeaveAttempts,BadPassOutOfBoundsTurnovers,DefCorner3ReboundPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,BlockedLongMidRange,Defensive 3 Seconds Violations,OffArc3ReboundPct,StepOutOfBoundsTurnovers,SecondChanceCorner3FGA,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,3SecondViolations,LongMidRangePctBlocked,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Arc3PctBlocked,team_id,year,season,team_vs
1733-1886-1897-2224-979,1610612754,"Al Harrington, Jonathan Bender, Metta World Peace, Jamaal Tinsley, Jermaine O'Neal","Harrington, Bender, World Peace, Tinsley, O'Neal",1733-1886-1897-2224-979,IND,366.0,4,6.0,,11.0,11.0,3.0,3.0,22.0,2.0,3.0,,4.0,,,,,3.0,8.0,,1.0,6.0,12.0,12.0,,,4.0,2.0,,,,1.0,,1.0,,,,2.0,,3.0,,3.0,3.0,6.0,,,2.0,1.0,5.0,6.0,,2.0,8.0,3.0,,0.3333333333333333,0.5,,,,,0.375,0.3333333333333333,1.0,0.5,1.0,0.1111111111111111,,,,0.6,0.6,0.5,86.55737704918033,16.727272727272727,16.545454545454547,16.636363636363637,14.0,0.3333333333333333,0.6666666666666666,1.0,,0.4444444444444444,,,,,,,,,,,0.4444444444444444,,0.5044,0.4837,0.18181818181818182,0.2,0.3333333333333333,9.45,22.5,0.2727272727272727,,1.0,,2.0,,2.0,4.0,2.0,2.0,2.0,,,,1.0,4.0,0.6666666666666666,0.1111111111111111,,0.72075,0.3333333333333333,2.0,1.0,1.0,,,2.0,1.0,,4.0,,1.0,1.0,2.0,,,,0.5,0.5,0.125,0.3333333333333333,,0.4,,0.5,,,,0.1111111111111111,1.0,1.0,1.0,1.0,,,1.0,,1.0,,2.0,1.0,,1.0,,1.0,1.0,1.0,0.5,,0.6666666666666666,1.0,,,,0.5,1.0,1.0,,1.0,2.0,1.0,,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1610612754,2004,2003-04,False
1733-1886-1902-2224-2410,1610612754,"Al Harrington, Jonathan Bender, Jeff Foster, Jamaal Tinsley, Fred Jones","Harrington, Bender, Foster, Tinsley, Jones",1733-1886-1902-2224-2410,IND,46.0,1,1.0,1.0,1.0,1.0,1.0,,2.0,,,1.0,1.0,,,,,1.0,1.0,,,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,3.0,1.0,,,,,,,,1.0,1.0,,0.75,,,,,,,,,62.60869565217391,37.0,9.0,37.0,9.0,,,,,1.0,1.0,1.0,,,,,,,,,,,0.372,,0.5,0.5,,18.4,,1.0,1.0,,,1.0,,1.0,3.0,,,,,,,,3.0,0.75,,,0.372,1.0,,,,,,,1.0,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2004,2003-04,False
1733-1886-1902-2224-397,1610612754,"Al Harrington, Jonathan Bender, Jeff Foster, Jamaal Tinsley, Reggie Miller","Harrington, Bender, Foster, Tinsley, Miller",1733-1886-1902-2224-397,IND,31.0,1,1.0,-2.0,1.0,1.0,1.0,,2.0,,1.0,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,92.9032258064516,14.0,17.0,14.0,2.0,1.0,,,,,,,,,,,,,,,1.0,,0.5764,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,0.5764,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2004,2003-04,False
1733-1886-2224-2410-979,1610612754,"Al Harrington, Jonathan Bender, Jamaal Tinsley, Fred Jones, Jermaine O'Neal","Harrington, Bender, Tinsley, Jones, O'Neal",1733-1886-2224-2410-979,IND,309.0,5,5.0,-4.0,8.0,11.0,4.0,,19.0,,,1.0,1.0,,1.0,,,1.0,3.0,,1.0,3.0,5.0,9.0,,,,,,1.0,,,,,,,,,,2.0,,4.0,,4.0,1.0,1.0,3.0,2.0,4.0,6.0,,1.0,5.0,4.0,1.0,,,,,,,0.3333333333333333,0.25,,0.35714285714285715,,0.25,0.3333333333333333,,,0.6666666666666666,0.8,,88.54368932038834,22.5,11.727272727272727,22.5,11.636363636363637,,,,,0.25,1.0,1.0,,0.25,,,,,,,0.25,,0.4163375,,0.2,0.25,,12.799999999999999,26.6,0.5,7.0,,,1.0,,3.0,3.0,1.0,,2.0,,2.0,,2.0,3.0,0.375,,,0.3826,0.6,,,2.0,,,,,,2.0,,,,,2.0,1.0,,,,,,,,1.0,,,,1.0,0.5,,,,,,,,,,,1.0,,,2.0,,2.0,2.0,2.0,,,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612754,2004,2003-04,False
1733-1886-2224-397-979,1610612754,"Al Harrington, Jonathan Bender, Jamaal Tinsley, Reggie Miller, Jermaine O'Neal","Harrington, Bender, Tinsley, Miller, O'Neal",1733-1886-2224-397-979,IND,99.0,2,2.0,-1.0,3.0,2.0,1.0,,5.0,1.0,1.0,,,,1.0,,,1.0,2.0,,1.0,,2.0,3.0,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,2.0,1.0,,,,,,,,0.5,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,,0.5,,72.72727272727273,16.666666666666668,24.5,16.666666666666668,24.5,0.3333333333333333,1.0,1.0,,,,,,0.3333333333333333,,,,,,,0.6666666666666666,,0.46913333333333335,,,,,5.6,26.5,0.3333333333333333,2.0,,,1.0,,,2.0,,,,,,,,2.0,1.0,,,0.4937,1.0,1.0,,1.0,,,,1.0,,2.0,,,,,1.0,,,1.0,1.0,,,,,1.0,,,,1.0,0.3333333333333333,,,,1.0,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2004,2003-04,False
1733-1897-1902-2224-2410,1610612754,"Al Harrington, Metta World Peace, Jeff Foster, Jamaal Tinsley, Fred Jones","Harrington, World Peace, Foster, Tinsley, Jones",1733-1897-1902-2224-2410,IND,80.0,2,1.0,2.0,2.0,2.0,,2.0,4.0,1.0,1.0,,1.0,,,,,1.0,2.0,,,2.0,4.0,2.0,,,4.0,2.0,,,,1.0,,1.0,,1.0,,2.0,1.0,,,1.0,2.0,3.0,,,,1.0,1.0,2.0,,1.0,,,,1.0,1.0,,,,,0.5,0.5,1.0,0.6666666666666666,1.0,,,,1.0,,1.0,,72.0,21.0,19.0,13.0,19.0,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,0.5,,0.4735,0.5746,0.3333333333333333,0.3333333333333333,1.0,10.05,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,1610612754,2004,2003-04,False
1733-1897-1902-2224-397,1610612754,"Al Harrington, Metta World Peace, Jeff Foster, Jamaal Tinsley, Reggie Miller","Harrington, World Peace, Foster, Tinsley, Miller",1733-1897-1902-2224-397,IND,659.0,4,11.0,10.0,21.0,20.0,12.0,3.0,41.0,3.0,8.0,1.0,2.0,2.0,6.0,,,5.0,12.0,2.0,6.0,7.0,23.0,13.0,,,5.0,6.0,6.0,6.0,2.0,3.0,2.0,5.0,2.0,2.0,1.0,12.0,1.0,5.0,1.0,7.0,4.0,11.0,,,3.0,,5.0,11.0,,3.0,18.0,12.0,3.0,0.6,0.75,1.0,0.3333333333333333,,0.3333333333333333,0.4166666666666667,0.4444444444444444,0.3333333333333333,0.4782608695652174,0.5,0.3333333333333333,,1.0,1.0,0.625,0.6,1.0,89.59028831562975,15.904761904761905,16.25,14.238095238095237,14.65,0.4444444444444444,0.375,0.6,0.6666666666666666,0.1111111111111111,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.4,1.0,,,,0.7777777777777778,0.3333333333333333,0.5214194444444444,0.4537333333333333,0.14285714285714285,0.2,0.21739130434782608,4.908333333333333,25.983333333333334,0.5714285714285714,7.0,,,5.0,5.0,5.0,13.0,4.0,1.0,3.0,,2.0,,2.0,13.0,0.5,,,0.511005,0.5652173913043478,4.0,1.0,2.0,2.0,5.0,3.0,1.0,2.0,4.0,,3.0,,2.0,1.0,3.0,0.4,0.2,0.4,0.25,0.375,,0.2857142857142857,0.5,0.2727272727272727,0.4,,0.5,0.1111111111111111,0.5,0.5,,0.4,0.5,0.4,1.0,,3.0,,,,1.0,,,,,,,,0.6666666666666666,,,,,0.25,1.0,2.0,,1.0,2.0,1.0,,,1.0,,,,0.3333333333333333,0.25,,,0.6666666666666666,0.5,,,1.0,,1.0,0.16666666666666666,,,,0.25,,,,,1.0,,,,,,0.16666666666666666,1610612754,2004,2003-04,False
1733-1897-2224-2410-979,1610612754,"Al Harrington, Metta World Peace, Jamaal Tinsley, Fred Jones, Jermaine O'Neal","Harrington, World Peace, Tinsley, Jones, O'Neal",1733-1897-2224-2410-979,IND,1187.0,7,20.0,21.0,40.0,40.0,16.0,2.0,80.0,12.0,18.0,2.0,5.0,3.0,5.0,,,17.0,27.0,3.0,6.0,3.0,46.0,25.0,,,2.0,22.0,9.0,5.0,3.0,11.0,3.0,14.0,3.0,9.0,1.0,31.0,,17.0,,19.0,2.0,21.0,3.0,1.0,5.0,2.0,9.0,4.0,,2.0,44.0,16.0,2.0,0.6470588235294118,0.6875,1.0,0.5,,0.5,0.6296296296296297,0.6515151515151515,0.5,0.6571428571428571,0.5,0.18181818181818182,0.6,,,1.0,1.0,1.0,97.05139005897219,13.275,16.4,13.125,16.075,0.5454545454545454,0.6666666666666666,0.7058823529411765,0.75,0.15151515151515152,0.4,0.4,0.5,0.15151515151515152,0.6,0.6,1.0,,,,0.7272727272727273,0.6,0.5371984848484849,0.56015,0.05714285714285714,0.06896551724137931,0.043478260869565216,5.42962962962963,24.53333333333333,0.4,8.0,1.0,,10.0,2.0,1.0,18.0,5.0,4.0,2.0,2.0,3.0,1.0,,18.0,0.6923076923076923,0.030303030303030304,,0.5662583333333333,0.391304347826087,8.0,3.0,4.0,1.0,2.0,,7.0,1.0,12.0,,1.0,1.0,2.0,2.0,1.0,0.5,0.7,0.7083333333333334,0.037037037037037035,0.05555555555555555,,0.2,1.0,0.15384615384615385,0.3333333333333333,,1.0,0.12121212121212122,0.75,0.75,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.5,6.0,,2.0,,,,,4.0,2.0,1.0,4.0,4.0,,1.0,1.0,1.0,,,,0.75,1.0,2.0,,1.0,2.0,,2.0,,,,,,0.5,,,0.16666666666666666,1.0,0.5,,,1.0,,,,,1.0,,,,,,,,,,,,,,1610612754,2004,2003-04,False
1733-1897-2224-397-979,1610612754,"Al Harrington, Metta World Peace, Jamaal Tinsley, Reggie Miller, Jermaine O'Neal","Harrington, World Peace, Tinsley, Miller, O'Neal",1733-1897-2224-397-979,IND,4515.0,14,75.0,7.0,143.0,141.0,68.0,19.0,284.0,24.0,36.0,8.0,33.0,9.0,23.0,2.0,3.0,41.0,93.0,13.0,29.0,28.0,149.0,142.0,2.0,3.0,24.0,44.0,33.0,23.0,9.0,22.0,11.0,33.0,8.0,13.0,3.0,77.0,2.0,32.0,5.0,43.0,20.0,63.0,11.0,7.0,26.0,15.0,42.0,43.0,7.0,19.0,125.0,68.0,8.0,0.5365853658536586,0.5945945945945946,0.8461538461538461,0.4482758620689655,0.6666666666666666,0.4482758620689655,0.44086021505376344,0.4959016393442623,0.6666666666666666,0.5285714285714286,0.631578947368421,0.23770491803278687,0.4230769230769231,1.0,0.25,0.5818181818181818,0.6129032258064516,0.7777777777777778,90.578073089701,16.034965034965033,15.75886524822695,15.363636363636363,14.900709219858156,0.29508196721311475,0.6666666666666666,0.8,0.5416666666666666,0.27049180327868855,0.24242424242424243,0.24242424242424243,0.375,0.1885245901639344,0.391304347826087,0.4090909090909091,0.8888888888888888,0.25,0.6666666666666666,1.0,0.5327868852459017,0.391304347826087,0.4799905737704918,0.52809,0.1417910447761194,0.18095238095238095,0.1610738255033557,9.240860215053763,24.955172413793104,0.4755244755244755,44.0,6.0,5.0,43.0,17.0,20.0,83.0,22.0,10.0,15.0,4.0,10.0,4.0,6.0,83.0,0.5763888888888888,0.04918032786885246,0.08333333333333333,0.4923458333333333,0.5570469798657718,21.0,9.0,24.0,4.0,12.0,8.0,21.0,7.0,38.0,6.0,9.0,6.0,16.0,6.0,12.0,0.4117647058823529,0.4883720930232558,0.525,0.0967741935483871,0.16666666666666666,0.125,0.3076923076923077,0.8571428571428571,0.26865671641791045,0.4166666666666667,0.4,0.8571428571428571,0.19672131147540983,0.375,0.42857142857142855,0.6666666666666666,0.35,0.2,0.3333333333333333,15.0,4.0,9.0,3.0,2.0,3.0,1.0,11.0,7.0,3.0,12.0,3.0,0.2,0.45454545454545453,0.5333333333333333,0.25,0.6666666666666666,0.6666666666666666,0.75,0.7142857142857143,4.0,6.0,3.0,5.0,8.0,2.0,,1.0,2.0,1.0,1.0,,0.5555555555555556,0.13333333333333333,0.5,,0.5,0.6666666666666666,0.6,,6.0,,1.0,0.034482758620689655,,1.0,1.0,0.07692307692307693,,,,,1.0,,1.0,,,,0.043478260869565216,1610612754,2004,2003-04,False
1733-1897-2410-72-979,1610612754,"Al Harrington, Metta World Peace, Fred Jones, Kenny Anderson, Jermaine O'Neal","Harrington, World Peace, Jones, Anderson, O'Neal",1733-1897-2410-72-979,IND,162.0,1,3.0,-3.0,4.0,4.0,,1.0,8.0,,,,3.0,,,,,,4.0,,1.0,,,3.0,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,0.2,,,,,0.6666666666666666,,71.1111111111111,26.5,14.0,25.0,14.0,,,,,0.6,,,,,,,,,,,0.2,,0.36392,0.3776,,,,17.45,23.3,,,1.0,,,,,,,,,,,,,,,0.2,,,,,,1.0,,,,,,,,,,1.0,2.0,,,,,,,,0.25,0.6666666666666666,0.2,,,0.6666666666666666,0.2,,,,,,,,,1.0,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2004,2003-04,False
1733-1897-397-72-979,1610612754,"Al Harrington, Metta World Peace, Reggie Miller, Kenny Anderson, Jermaine O'Neal","Harrington, World Peace, Miller, Anderson, O'Neal",1733-1897-397-72-979,IND,23.0,1,,-3.0,,1.0,,,1.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,62.60869565217391,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2004,2003-04,False
1733-1902-2224-2410-397,1610612754,"Al Harrington, Jeff Foster, Jamaal Tinsley, Fred Jones, Reggie Miller","Harrington, Foster, Tinsley, Jones, Miller",1733-1902-2224-2410-397,IND,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2004,2003-04,False
1733-1902-2224-397-979,1610612754,"Al Harrington, Jeff Foster, Jamaal Tinsley, Reggie Miller, Jermaine O'Neal","Harrington, Foster, Tinsley, Miller, O'Neal",1733-1902-2224-397-979,IND,1194.0,3,20.0,1.0,40.0,41.0,4.0,2.0,81.0,6.0,11.0,2.0,5.0,2.0,5.0,,,10.0,26.0,4.0,8.0,7.0,39.0,38.0,,,2.0,14.0,9.0,5.0,2.0,7.0,3.0,10.0,1.0,4.0,2.0,23.0,,8.0,,10.0,2.0,12.0,4.0,1.0,4.0,5.0,13.0,9.0,,2.0,37.0,4.0,1.0,0.7,0.7,0.75,0.5,,0.5,0.38461538461538464,0.47058823529411764,1.0,0.5,1.0,0.23529411764705882,1.0,,,0.6666666666666666,0.7142857142857143,0.8,97.68844221105529,15.025,14.463414634146341,14.375,14.24390243902439,0.3235294117647059,0.5454545454545454,0.75,0.6666666666666666,0.14705882352941177,0.4,0.4,1.0,0.14705882352941177,0.4,0.4,0.5,,,,0.5588235294117647,0.4,0.5067985294117647,,0.05555555555555555,0.07142857142857142,0.05128205128205128,7.526923076923077,24.35,0.1,10.0,3.0,,2.0,,4.0,4.0,8.0,5.0,,3.0,,,2.0,4.0,0.5,0.08823529411764706,,0.5493,0.10256410256410256,2.0,2.0,10.0,,,,,,6.0,3.0,3.0,1.0,1.0,2.0,3.0,,,,0.11538461538461539,0.2727272727272727,,0.0625,1.0,0.1,,0.125,1.0,0.29411764705882354,0.2,0.2,0.5,1.0,,,,2.0,1.0,2.0,,1.0,1.0,3.0,2.0,,3.0,2.0,,0.4,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,,,,,1.0,,1.0,,,2.0,,,,1.0,0.25,,,,,,,,,,,,1.0,,0.3333333333333333,,,,,,,,,,,,1610612754,2004,2003-04,False
1733-2224-2410-397-979,1610612754,"Al Harrington, Jamaal Tinsley, Fred Jones, Reggie Miller, Jermaine O'Neal","Harrington, Tinsley, Jones, Miller, O'Neal",1733-2224-2410-397-979,IND,186.0,1,3.0,5.0,6.0,5.0,,1.0,11.0,3.0,5.0,1.0,2.0,,,,,4.0,7.0,,,1.0,9.0,4.0,,,2.0,6.0,,,,3.0,,3.0,,2.0,1.0,6.0,,2.0,,2.0,2.0,4.0,1.0,,1.0,,,1.0,,,7.0,,,0.75,1.0,,,,,0.5714285714285714,0.5714285714285714,0.5,0.5714285714285714,0.5,,1.0,,,1.0,1.0,1.0,85.16129032258064,17.5,16.2,17.333333333333332,16.2,0.7142857142857143,0.6,0.6,0.6666666666666666,0.2857142857142857,0.5,0.5,1.0,,,,,,,,0.7142857142857143,,0.5357,0.5821,,,0.2222222222222222,6.3,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,1.0,,,,,,,0.6666666666666666,,0.6666666666666666,1.0,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,1.0,2.0,,1.0,2.0,,2.0,,,,,,0.5,,,0.6666666666666666,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,1610612754,2004,2003-04,False
1886-1897-2224-397-979,1610612754,"Jonathan Bender, Metta World Peace, Jamaal Tinsley, Reggie Miller, Jermaine O'Neal","Bender, World Peace, Tinsley, Miller, O'Neal",1886-1897-2224-397-979,IND,5.0,1,,3.0,1.0,,1.0,,1.0,,,,,,,,,,,1.0,1.0,,3.0,,,,,,3.0,,,,1.0,1.0,,,,3.0,,,,,,,,,,,1.0,,,,3.0,1.0,1.0,,,1.0,1.0,,1.0,,1.5,,1.5,,1.0,,,,,,,288.0,2.0,,2.0,,,,,,,,,,,,,,,,,1.0,,0.40635,,,,,,23.0,1.0,,1.0,1.0,,1.0,,3.0,,,,,,,,3.0,1.5,1.0,1.0,0.40635,1.0,,,,,,,,1.0,,,,,,,,1.0,,1.5,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612754,2004,2003-04,False
1886-2224-2410-397-979,1610612754,"Jonathan Bender, Jamaal Tinsley, Fred Jones, Reggie Miller, Jermaine O'Neal","Bender, Tinsley, Jones, Miller, O'Neal",1886-2224-2410-397-979,IND,18.0,1,,,1.0,,1.0,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,80.0,18.0,,18.0,,,,,,,,,,1.0,,,,,,,1.0,,0.33435,,,,,,24.5,1.0,,,,,1.0,,,,,,,,,,,,,,0.33435,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2004,2003-04,False
1897-1902-2224-2410-979,1610612754,"Metta World Peace, Jeff Foster, Jamaal Tinsley, Fred Jones, Jermaine O'Neal","World Peace, Foster, Tinsley, Jones, O'Neal",1897-1902-2224-2410-979,IND,125.0,2,2.0,5.0,4.0,4.0,4.0,,8.0,1.0,1.0,1.0,1.0,,,,,2.0,2.0,,,2.0,6.0,1.0,,,,4.0,,,,2.0,,2.0,,1.0,1.0,4.0,,,,2.0,,2.0,,,1.0,,1.0,2.0,,,6.0,4.0,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,1.0,,92.16,14.75,16.5,14.75,16.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,,,0.5,,0.41425,,,,,12.1,,1.0,4.0,,,2.0,,2.0,6.0,1.0,,1.0,,1.0,,1.0,6.0,1.0,,,0.41425,1.0,1.0,,,,,,2.0,,,,,,,2.0,1.0,,1.0,1.0,,,,,1.0,,,,1.0,,,,,0.5,,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2004,2003-04,False
