EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,FTDefRebounds,DefRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,DefFTReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,PenaltyOffPossPct,PlusMinus,PenaltyDefPoss,OpponentPoints,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Travels,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,ShortMidRangeFGM,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3FGM,Fg2aBlocked,Corner3Assists,2pt And 1 Free Throw Trips,Technical Free Throw Trips,FG2APctBlocked,LongMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,LostBallSteals,LostBallTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,AtRimPctBlocked,OffCorner3ReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyPointsPct,DefCorner3ReboundPct,PtsUnassisted3s,ShortMidRangeAssists,SecondChanceTurnovers,BlockingFouls,Charge Fouls,BlockingFoulsDrawn,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,SelfOReb,OffensiveGoaltends,ShortMidRangePctBlocked,SelfORebPct,Clear Path Fouls,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveAttempts,FTOffRebounds,OffFTReboundPct,PenaltyArc3FGM,PenaltyArc3Accuracy,Charge Fouls Drawn,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,Corner3PctBlocked,Defensive 3 Seconds Violations,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,BlockedLongMidRange,3SecondViolations,BlockedCorner3,team_id,year,season,team_vs
1889-202066-202322-202344-2772,1610612764,"Andre Miller, Garrett Temple, John Wall, Trevor Booker, Trevor Ariza","Miller, Temple, Wall, Booker, Ariza",1889-202066-202322-202344-2772,WAS,8.0,1,,2.0,1.0,2.0,3.0,,,,,,1.0,1.0,,2.0,,540.0,3.5,1.0,3.5,1.0,1.0,2.0,1.0,2.0,,2.0,2.0,,,,,,,,,,,2.0,2.0,,,,4.0,,,,,,2.0,2.0,2.0,,,,,1.0,,1.0,,1.0,,2.0,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,4.0,0.5,0.5,,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,1.0,,0.70735,,0.70735,,,,,1.65,,,,,,,,,,,,,,,2.0,2.0,,,,,2.0,,,,4.0,,,,,,,,4.0,,,,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
1889-202322-202344-2400-2772,1610612764,"Andre Miller, John Wall, Trevor Booker, Drew Gooden, Trevor Ariza","Miller, Wall, Booker, Gooden, Ariza",1889-202322-202344-2400-2772,WAS,78.0,1,1.0,3.0,4.0,3.0,7.0,,2.0,2.0,,,,,,3.0,,129.23076923076923,16.333333333333332,7.25,16.333333333333332,6.0,1.0,-3.0,4.0,5.0,,1.0,1.0,,,1.0,,,,,1.0,,,1.0,2.0,,1.0,,2.0,,,,,,2.0,2.0,,,,1.0,,1.0,,1.0,,1.0,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,0.5,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,1.0,,,,1.0,,,,,,1.0,1.0,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,,0.3333333333333333,,,,,,,,,0.6666666666666666,,0.5308,,0.5308,,,,,3.9,25.4,,,,,,,,,,,,,,1.0,1.0,,,1.0,,1.0,,1.0,,2.0,,,,,,,,2.0,,,,0.5,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,1.0,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
1889-202322-203078-2400-2772,1610612764,"Andre Miller, John Wall, Bradley Beal, Drew Gooden, Trevor Ariza","Miller, Wall, Beal, Gooden, Ariza",1889-202322-203078-2400-2772,WAS,842.0,3,14.0,24.0,23.0,8.0,47.0,1.0,9.0,16.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,80.38004750593824,20.083333333333332,15.652173913043478,17.541666666666668,13.869565217391305,0.3333333333333333,-5.0,,32.0,5.0,3.0,5.0,1.0,1.0,5.0,,3.0,3.0,4.0,10.0,1.0,2.0,5.0,13.0,5.0,13.0,2.0,27.0,1.0,2.0,2.0,3.0,10.0,4.0,6.0,4.0,15.0,2.0,10.0,4.0,3.0,5.0,8.0,4.0,2.0,,21.0,3.0,4.0,4.0,4.0,7.0,,,3.0,2.0,,,3.0,6.0,1.0,,,2.0,1.0,,3.0,3.0,3.0,1.0,17.0,0.6,0.75,1.0,0.38461538461538464,0.6666666666666666,0.38461538461538464,0.38461538461538464,0.5,0.4807692307692308,0.8,0.5,0.8333333333333334,0.5,0.75,0.5,0.5,0.8,0.375,0.6153846153846154,0.4375,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,1.0,0.8,0.3333333333333333,0.19230769230769232,0.6,0.6,0.6666666666666666,0.19230769230769232,0.11538461538461539,,,,0.11538461538461539,0.38461538461538464,0.4,0.4,1.0,0.2,1.0,0.4,0.5,1.0,0.6923076923076923,0.4,0.4947192307692308,0.4739,0.5490700000000001,0.037037037037037035,0.07142857142857142,,0.37037037037037035,7.699999999999999,25.092307692307692,2.0,0.4,0.4,1.0,,1.0,,,,,0.3333333333333333,0.3333333333333333,1.0,2.0,2.0,,,6.0,2.0,2.0,3.0,6.0,,13.0,,1.0,,,,,,13.0,,,0.5,0.5,0.65,0.65,,0.5,0.2,1.0,,,0.6,0.48148148148148145,,,1.0,1.0,,,,0.3333333333333333,0.5,,,,,,1.0,0.2,,,,,,,3.0,0.5,,,1.0,1.0,1.0,,,,,,,,,1610612764,2014,2013-14,True
1889-202338-203078-2400-2772,1610612764,"Andre Miller, Kevin Seraphin, Bradley Beal, Drew Gooden, Trevor Ariza","Miller, Seraphin, Beal, Gooden, Ariza",1889-202338-203078-2400-2772,WAS,219.0,1,4.0,6.0,6.0,6.0,12.0,,4.0,5.0,,,1.0,1.0,1.0,6.0,,78.9041095890411,22.833333333333332,13.666666666666666,19.166666666666668,13.166666666666666,1.0,4.0,,2.0,1.0,,,,,3.0,,,,1.0,2.0,,,1.0,3.0,1.0,2.0,1.0,6.0,,1.0,,,,3.0,2.0,,3.0,,2.0,1.0,1.0,1.0,2.0,1.0,,,5.0,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,2.0,,,,,,,6.0,1.0,1.0,1.0,0.5,,0.5,0.3333333333333333,,0.5,,0.5,,0.4,1.0,0.75,,1.0,1.0,0.8,0.3333333333333333,,,1.0,1.0,0.5,1.0,1.0,,,,,,0.6,,,,,,0.4,0.5,0.5,1.0,,,,,,0.4,0.5,0.42944000000000004,,0.42944000000000004,,,,,5.8999999999999995,27.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,2.0,,1.0,1.0,2.0,1.0,6.0,,,,1.0,,,,6.0,,1.0,0.5,0.3333333333333333,0.5,0.5,,,,,,,0.4,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,1610612764,2014,2013-14,True
1889-202698-203078-203490-2400,1610612764,"Andre Miller, Chris Singleton, Bradley Beal, Otto Porter Jr., Drew Gooden","Miller, Singleton, Beal, Porter Jr., Gooden",1889-202698-203078-203490-2400,WAS,88.0,1,1.0,2.0,2.0,,4.0,,1.0,2.0,,,,,1.0,,,65.45454545454545,27.5,16.5,26.5,16.5,,1.0,,2.0,1.0,,1.0,,1.0,1.0,,,,,1.0,,,1.0,2.0,,1.0,1.0,3.0,,1.0,,,,,,2.0,,,1.0,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,2.0,1.0,,,,,,3.0,,,,,,,0.5,,0.3333333333333333,,0.375,,0.3333333333333333,,1.0,,,1.0,1.0,0.5,,,1.0,,1.0,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,0.3333333333333333,,,,1.0,,,,,0.6666666666666666,,0.5173166666666666,,,0.25,0.3333333333333333,,,4.15,26.2,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
1889-202698-203490-2400-2772,1610612764,"Andre Miller, Chris Singleton, Otto Porter Jr., Drew Gooden, Trevor Ariza","Miller, Singleton, Porter Jr., Gooden, Ariza",1889-202698-203490-2400-2772,WAS,36.0,1,1.0,2.0,1.0,2.0,3.0,,,,,,,,1.0,2.0,,120.0,8.5,19.0,8.5,19.0,1.0,3.0,1.0,,,,,,,1.0,,,,,,,,1.0,1.0,,,1.0,3.0,,,,,,1.0,2.0,,,,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,3.0,1.0,1.0,,,,,1.0,,1.0,,0.75,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.269,,0.269,,,,,12.6,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,3.0,,,,1.0,,,,3.0,,1.0,,1.0,1.0,0.75,,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
201953-202066-202322-202686-2403,1610612764,"Eric Maynor, Garrett Temple, John Wall, Jan Vesely, Nene","Maynor, Temple, Wall, Vesely, Nene",201953-202066-202322-202686-2403,WAS,79.0,1,1.0,3.0,2.0,,5.0,,1.0,1.0,,,,,,,,91.13924050632912,15.333333333333334,16.5,15.333333333333334,16.5,,,,2.0,,,1.0,,,,1.0,2.0,,,,,,1.0,3.0,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,2.0,,,,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,1.0,,,,1.0,,,,,1.0,,,,1.0,0.3333333333333333,,,,,0.6666666666666666,0.5,0.5,,,,,,,,,,,,0.3333333333333333,,0.4391333333333333,,,,,,,12.933333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
201953-202066-202338-202344-203318,1610612764,"Eric Maynor, Garrett Temple, Kevin Seraphin, Trevor Booker, Glen Rice","Maynor, Temple, Seraphin, Booker, Rice",201953-202066-202338-202344-203318,WAS,105.0,1,2.0,4.0,3.0,4.0,7.0,,1.0,1.0,,,,,2.0,4.0,,96.0,12.75,18.0,12.75,16.333333333333332,1.0,-2.0,3.0,5.0,,,,,,,,1.0,,,,,,,1.0,,,3.0,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,4.0,2.0,,,,,,3.0,,,,,,,,,,,0.5,,,,0.5,,,,0.5,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,0.4301,,0.4301,0.6666666666666666,0.6666666666666666,,,18.5,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,3.0,,,,,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
201953-202066-202338-202686-2772,1610612764,"Eric Maynor, Garrett Temple, Kevin Seraphin, Jan Vesely, Trevor Ariza","Maynor, Temple, Seraphin, Vesely, Ariza",201953-202066-202338-202686-2772,WAS,236.0,1,4.0,6.0,7.0,,13.0,,3.0,3.0,,,1.0,,1.0,,,79.3220338983051,21.833333333333332,15.0,21.833333333333332,13.428571428571429,,-1.0,,10.0,,,,,,2.0,,,,1.0,2.0,,,2.0,2.0,1.0,2.0,2.0,9.0,,,,,,,2.0,2.0,3.0,,2.0,1.0,1.0,1.0,2.0,1.0,,,5.0,,,1.0,2.0,,,,1.0,1.0,,,,1.0,,,,2.0,1.0,,1.0,1.0,1.0,,9.0,0.5,0.5,1.0,0.5,,0.5,1.0,,0.875,,0.9,,0.5,1.0,0.5,,1.0,,0.6,,,,,0.5,,0.5,1.0,,,,,,0.5,,,,,,0.5,0.5,0.5,1.0,,,,,,0.5,0.5,0.4793375,,,0.2,0.3333333333333333,,,7.35,25.4,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
201953-202066-202338-203078-2403,1610612764,"Eric Maynor, Garrett Temple, Kevin Seraphin, Bradley Beal, Nene","Maynor, Temple, Seraphin, Beal, Nene",201953-202066-202338-203078-2403,WAS,133.0,1,2.0,3.0,4.0,,7.0,,2.0,3.0,,,,,2.0,,,75.78947368421052,22.333333333333332,16.5,16.666666666666668,16.5,,5.0,,,1.0,1.0,1.0,,,,,,1.0,,2.0,,,1.0,1.0,1.0,3.0,,5.0,,,1.0,1.0,3.0,,2.0,,3.0,,2.0,,1.0,1.0,2.0,,1.0,,5.0,,,,2.0,1.0,,,,,,,,1.0,,,,1.0,1.0,,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,,0.625,1.5,0.625,1.5,0.75,,1.0,,,,1.0,,,,,,1.0,1.0,,1.0,0.25,1.0,1.0,1.0,,,,,,0.25,0.5,,,,,,,,,1.0,,0.5151625,0.4581,,0.25,1.0,,0.6,2.0,24.666666666666668,,,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,1610612764,2014,2013-14,True
201953-202066-202344-202686-203078,1610612764,"Eric Maynor, Garrett Temple, Trevor Booker, Jan Vesely, Bradley Beal","Maynor, Temple, Booker, Vesely, Beal",201953-202066-202344-202686-203078,WAS,404.0,3,7.0,13.0,11.0,3.0,24.0,,6.0,6.0,,,,,5.0,3.0,,85.54455445544555,15.76923076923077,18.09090909090909,15.076923076923077,16.818181818181817,0.23076923076923078,14.0,2.0,4.0,1.0,4.0,4.0,,,3.0,1.0,2.0,1.0,,1.0,,,7.0,9.0,,2.0,4.0,18.0,,,,,,,8.0,6.0,,,,,4.0,,4.0,,2.0,1.0,8.0,,,1.0,5.0,,,,,,,,,1.0,,,1.0,7.0,2.0,,1.0,1.0,1.0,1.0,18.0,0.5714285714285714,0.5714285714285714,,,,,0.7777777777777778,,0.6363636363636364,,0.6,,0.18181818181818182,,0.625,,1.0,,0.6666666666666666,,,,,0.6666666666666666,0.3333333333333333,1.0,,1.0,0.36363636363636365,1.0,1.0,0.5,0.2727272727272727,0.18181818181818182,0.5,0.5,1.0,0.09090909090909091,0.09090909090909091,,,,,,,,,0.5454545454545454,,0.47847,,0.5877,0.15384615384615385,0.18181818181818182,,,7.588888888888889,46.3,2.0,0.6666666666666666,1.0,,1.0,,,,0.1111111111111111,,,,,,,,1.0,1.0,,,,2.0,1.0,1.0,,,,2.0,,,,1.0,,1.0,,,,0.125,,,,,0.5,,0.5,0.05555555555555555,1.0,,1.0,,,,,,0.5,,,0.3333333333333333,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
201953-202066-202344-202686-203318,1610612764,"Eric Maynor, Garrett Temple, Trevor Booker, Jan Vesely, Glen Rice","Maynor, Temple, Booker, Vesely, Rice",201953-202066-202344-202686-203318,WAS,79.0,1,1.0,3.0,3.0,3.0,6.0,,,,,,1.0,1.0,,3.0,,109.36708860759494,19.0,7.333333333333333,19.0,7.333333333333333,1.0,-3.0,3.0,3.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,0.5316,,0.5316,,,,,,25.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
201953-202066-202344-202698-203490,1610612764,"Eric Maynor, Garrett Temple, Trevor Booker, Chris Singleton, Otto Porter Jr.","Maynor, Temple, Booker, Singleton, Porter Jr.",201953-202066-202344-202698-203490,WAS,404.0,2,7.0,12.0,12.0,12.0,24.0,1.0,5.0,6.0,1.0,1.0,4.0,4.0,2.0,12.0,1.0,85.54455445544555,14.916666666666666,18.75,14.5,17.5,1.0,3.0,1.0,10.0,1.0,1.0,1.0,,,1.0,1.0,3.0,,1.0,2.0,,1.0,3.0,5.0,1.0,2.0,4.0,13.0,,,,1.0,,5.0,2.0,4.0,3.0,,2.0,1.0,1.0,1.0,2.0,1.0,,,5.0,,1.0,1.0,3.0,1.0,1.0,,3.0,3.0,,,,2.0,,,,5.0,,1.0,,,,,13.0,0.3333333333333333,0.3333333333333333,1.0,0.5,,0.5,0.6,,0.6428571428571429,,0.7222222222222222,,0.2857142857142857,0.75,0.75,0.5,1.0,,0.8,0.3333333333333333,,,,,1.0,0.6666666666666666,1.0,,0.14285714285714285,1.0,1.0,,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.3333333333333333,,,0.2857142857142857,0.5,0.5,1.0,,,1.0,,,0.42857142857142855,0.5,0.4305357142857143,0.53745,0.4305357142857143,0.125,,0.3333333333333333,,13.2,25.7,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,2.0,,3.0,1.0,2.0,4.0,13.0,1.0,,,1.0,,,,13.0,,1.0,0.5,0.6,0.6428571428571429,0.7222222222222222,,,0.14285714285714285,1.0,,,0.2857142857142857,1.0,,,1.0,,,,,0.5,1.0,1.0,,,0.3333333333333333,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,1610612764,2014,2013-14,True
201953-202066-202686-202698-203490,1610612764,"Eric Maynor, Garrett Temple, Jan Vesely, Chris Singleton, Otto Porter Jr.","Maynor, Temple, Vesely, Singleton, Porter Jr.",201953-202066-202686-202698-203490,WAS,125.0,1,2.0,4.0,4.0,4.0,8.0,,2.0,2.0,,1.0,1.0,1.0,,4.0,,92.16,16.5,14.75,16.5,14.75,1.0,1.0,,4.0,,,,,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,5.0,,,,,,1.0,2.0,,3.0,,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,5.0,,,,2.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.25,,1.25,,0.5,,1.0,,,,1.0,,,,,1.0,,1.0,,1.0,,,,,,0.5,1.0,1.0,1.0,,0.5,1.0,1.0,1.0,,,,,,0.5,1.0,0.4254,,0.4254,,,,,16.0,25.7,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,5.0,,,,,,,,5.0,,,1.0,1.0,1.25,1.25,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1610612764,2014,2013-14,True
201953-202066-202686-203078-2403,1610612764,"Eric Maynor, Garrett Temple, Jan Vesely, Bradley Beal, Nene","Maynor, Temple, Vesely, Beal, Nene",201953-202066-202686-203078-2403,WAS,551.0,3,9.0,13.0,15.0,3.0,28.0,,10.0,14.0,,1.0,1.0,,6.0,3.0,,73.17604355716878,18.153846153846153,21.0,16.53846153846154,19.2,0.23076923076923078,10.0,2.0,9.0,4.0,2.0,3.0,,1.0,1.0,1.0,4.0,,3.0,5.0,1.0,1.0,3.0,8.0,3.0,5.0,4.0,19.0,,3.0,1.0,1.0,3.0,2.0,2.0,4.0,9.0,,5.0,3.0,1.0,3.0,4.0,3.0,1.0,,11.0,1.0,2.0,2.0,8.0,4.0,1.0,1.0,,,,,,7.0,,1.0,,6.0,2.0,,,,,,16.0,0.3333333333333333,0.3333333333333333,1.0,0.6,1.0,0.6,0.375,,0.5769230769230769,0.375,0.59375,0.375,0.38461538461538464,,0.8,0.4,0.6666666666666666,0.5,0.7692307692307693,0.42857142857142855,,,0.5,1.0,1.0,0.6666666666666666,1.0,,0.23076923076923078,0.6666666666666666,1.0,0.5,0.07692307692307693,0.3076923076923077,0.25,0.25,,,0.38461538461538464,0.6,0.6,1.0,0.25,,0.25,1.0,1.0,0.6153846153846154,0.6,0.4742,0.4028,0.4762125,0.13333333333333333,0.2,,0.15789473684210525,10.5375,26.1,,,,,1.0,,,,0.125,,,,,,,,,2.0,,,1.0,2.0,1.0,4.0,,,,1.0,,,,4.0,,1.0,0.5,,0.375,0.4,0.3333333333333333,,,,,,0.5,0.21052631578947367,0.5,,,,,,,0.6666666666666666,,,,,,,,,,,,,1.0,0.5,1.0,0.5,,,,,,,,,,,,,,1610612764,2014,2013-14,True
201953-202066-202686-2403-2772,1610612764,"Eric Maynor, Garrett Temple, Jan Vesely, Nene, Trevor Ariza","Maynor, Temple, Vesely, Nene, Ariza",201953-202066-202686-2403-2772,WAS,358.0,2,6.0,12.0,11.0,,23.0,,5.0,5.0,,1.0,3.0,,2.0,,,92.51396648044692,14.75,16.454545454545453,14.75,14.545454545454545,,5.0,,8.0,,2.0,2.0,,,1.0,1.0,2.0,2.0,,1.0,,,4.0,5.0,1.0,3.0,2.0,13.0,,,,,,,4.0,4.0,3.0,,1.0,,2.0,1.0,3.0,,,1.0,7.0,,,3.0,2.0,,,,2.0,2.0,,,,2.0,,,,2.0,1.0,,1.0,1.0,1.0,,13.0,0.5,0.5,1.0,0.3333333333333333,,0.3333333333333333,0.8,,0.6875,,0.7222222222222222,,0.375,0.6666666666666666,0.6666666666666666,,0.75,,0.7142857142857143,,,,,,,1.0,0.5,,0.25,1.0,1.0,,0.125,0.25,0.5,0.5,1.0,0.25,0.125,,,,,,,,,0.625,,0.47904375,,,0.1111111111111111,0.16666666666666666,,,10.74,24.633333333333336,1.0,1.0,1.0,1.0,,1.0,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2014,2013-14,True
201953-202338-202344-202698-203318,1610612764,"Eric Maynor, Kevin Seraphin, Trevor Booker, Chris Singleton, Glen Rice","Maynor, Seraphin, Booker, Singleton, Rice",201953-202338-202344-202698-203318,WAS,75.0,1,1.0,2.0,2.0,2.0,4.0,,1.0,1.0,,,,,,2.0,,76.8,19.0,18.5,19.0,14.0,1.0,3.0,2.0,,,,,,,,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,3.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,3.0,,,,1.0,,1.0,,,0.75,,0.75,,0.5,,0.5,,,,0.5,,,,,,1.0,,,,,,,,,0.5,,,,,0.5,1.0,1.0,,,,,,,0.5,1.0,0.39945,,0.39945,,,,,19.0,26.6,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,3.0,,,,,,,,3.0,,,1.0,,0.75,0.75,,,,,,,0.5,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1610612764,2014,2013-14,True
