EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,DefAtRimReboundPct,Corner3Frequency,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,Corner3Assists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedAtRim,BlockedLongMidRange,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,Fg3aBlocked,BlockingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,HeaveMakes,team_id,year,season,team_vs
202341-202721-202730-203138-203561,1610612755,"James Anderson, Darius Morris, Lavoy Allen, Hollis Thompson, Brandon Davies","Anderson, Morris, Allen, Thompson, Davies",202341-202721-202730-203138-203561,PHI,665.0,3,11.0,,24.0,21.0,10.0,12.0,1.0,45.0,4.0,5.0,,,2.0,2.0,1.0,3.0,,,2.0,2.0,5.0,8.0,2.0,5.0,4.0,20.0,20.0,,,,,3.0,5.0,2.0,8.0,6.0,4.0,6.0,,2.0,2.0,1.0,3.0,2.0,5.0,2.0,3.0,,,12.0,,2.0,7.0,10.0,,10.0,,2.0,2.0,,6.0,1.0,4.0,3.0,2.0,9.0,3.0,2.0,,4.0,,3.0,,,4.0,,,2.0,,1.0,,1.0,,20.0,8.0,10.0,,0.6,0.6,1.0,0.4,0.4,0.625,,0.6,0.6153846153846154,,0.5,0.6666666666666666,,0.5714285714285714,0.38461538461538464,0.125,0.2,0.6666666666666666,0.6363636363636364,,1.0,0.6923076923076923,,,,,1.0,0.6666666666666666,1.0,,,97.44360902255639,,14.458333333333334,15.142857142857142,13.708333333333334,13.80952380952381,0.38461538461538464,0.8,1.0,0.75,0.23076923076923078,0.3333333333333333,0.3333333333333333,,,,,,0.15384615384615385,1.0,1.0,1.0,,,0.3333333333333333,1.0,0.7692307692307693,1.0,0.5185923076923077,,0.4395166666666667,0.13333333333333333,0.2,,0.4,4.7125,24.16,0.4166666666666667,3.0,0.3333333333333333,0.23076923076923078,,,1.0,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
202341-202730-203100-203138-203473,1610612755,"James Anderson, Lavoy Allen, Tony Wroten, Hollis Thompson, Dewayne Dedmon","Anderson, Allen, Wroten, Thompson, Dedmon",202341-202730-203100-203138-203473,PHI,10.0,1,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,1.0,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,144.0,,10.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
202341-202730-203100-203138-203561,1610612755,"James Anderson, Lavoy Allen, Tony Wroten, Hollis Thompson, Brandon Davies","Anderson, Allen, Wroten, Thompson, Davies",202341-202730-203100-203138-203561,PHI,383.0,4,6.0,9.0,16.0,15.0,,1.0,2.0,31.0,6.0,8.0,,,,,,1.0,2.0,3.0,,2.0,8.0,12.0,1.0,4.0,,19.0,10.0,,,,3.0,,,,,8.0,8.0,3.0,,2.0,,1.0,4.0,1.0,5.0,,4.0,,,11.0,,2.0,6.0,10.0,1.0,11.0,,,,,1.0,,1.0,,,1.0,,4.0,1.0,5.0,,2.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,16.0,,,,0.5,0.5,1.0,0.25,0.25,0.6666666666666666,,,0.59375,1.5,,0.59375,1.5,,0.25,0.08333333333333333,0.125,1.0,0.8571428571428571,,1.0,0.8888888888888888,0.14285714285714285,,,,1.0,1.0,1.0,,,116.55352480417754,1.0,12.125,12.6,11.875,12.466666666666667,0.5,0.75,0.8571428571428571,0.6666666666666666,0.0625,,,,0.1875,0.6666666666666666,0.6666666666666666,,0.125,,,,,,,,0.75,,0.593715625,,,0.0625,0.08333333333333333,0.15789473684210525,,5.991666666666667,24.35,,2.0,0.75,0.125,1.0,,,,,,,1.0,1.0,,,,1.0,1.0,,2.0,,,,1.0,,,1.0,,,,,,,1.0,,,1.0,,0.3333333333333333,,1.0,0.5,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,0.25,,0.5,,1.0,1.0,1.0,,,1610612755,2014,2013-14,True
202341-202730-203100-203487-203561,1610612755,"James Anderson, Lavoy Allen, Tony Wroten, Michael Carter-Williams, Brandon Davies","Anderson, Allen, Wroten, Carter-Williams, Davies",202341-202730-203100-203487-203561,PHI,196.0,2,3.0,3.0,7.0,6.0,,,4.0,13.0,1.0,3.0,1.0,2.0,,,1.0,2.0,,2.0,,1.0,2.0,7.0,,1.0,3.0,7.0,4.0,1.0,2.0,2.0,4.0,,,,,2.0,2.0,,,1.0,,,1.0,,1.0,,1.0,,,2.0,2.0,,4.0,4.0,4.0,8.0,,,,,,,,,,,,1.0,,2.0,,4.0,,,6.0,,,3.0,,1.0,,1.0,1.0,3.0,,,,0.5,0.5,,,,0.2857142857142857,0.5,,0.25,0.5,,0.3181818181818182,0.5,,0.125,,,,0.8,0.4,,0.8,0.5,0.5,,0.5,0.6666666666666666,1.0,,,,95.51020408163265,1.0,15.857142857142858,14.166666666666666,14.428571428571429,14.0,0.375,0.3333333333333333,0.3333333333333333,1.0,0.25,0.5,0.5,,0.25,,,,0.125,,,,1.0,0.5,,,0.5,,0.4866875,0.5904,,0.2727272727272727,0.3,0.5714285714285714,,8.857142857142858,25.3,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,0.5,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
202341-202730-203138-203485-203561,1610612755,"James Anderson, Lavoy Allen, Hollis Thompson, Lorenzo Brown, Brandon Davies","Anderson, Allen, Thompson, Brown, Davies",202341-202730-203138-203485-203561,PHI,896.0,6,15.0,3.0,28.0,25.0,6.0,5.0,4.0,53.0,5.0,8.0,2.0,2.0,,1.0,1.0,2.0,2.0,6.0,2.0,7.0,8.0,16.0,2.0,8.0,5.0,27.0,24.0,2.0,3.0,,4.0,1.0,5.0,1.0,3.0,12.0,4.0,6.0,4.0,7.0,2.0,,6.0,2.0,8.0,2.0,3.0,1.0,2.0,18.0,3.0,,7.0,9.0,4.0,13.0,1.0,1.0,1.0,,3.0,,2.0,2.0,1.0,5.0,,3.0,,6.0,,6.0,1.0,,6.0,,,2.0,1.0,,,,,23.0,3.0,6.0,1.0,0.75,1.0,1.0,0.25,0.25,0.5,0.6666666666666666,0.2,0.4583333333333333,0.5,0.16666666666666666,0.5,0.5,0.21428571428571427,0.3333333333333333,,,0.6,0.7777777777777778,0.375,,0.6363636363636364,0.3076923076923077,0.6666666666666666,1.0,,1.0,0.75,,,0.07692307692307693,85.17857142857143,,15.928571428571429,18.0,15.285714285714286,17.04,0.3333333333333333,0.625,0.625,0.6,0.08333333333333333,0.5,0.5,1.0,0.25,0.3333333333333333,0.3333333333333333,1.0,0.2916666666666667,0.2857142857142857,0.2857142857142857,1.0,0.5,1.0,0.16666666666666666,,0.6666666666666666,0.2857142857142857,0.5091304347826088,0.5084,0.4500416666666667,0.07692307692307693,0.1111111111111111,0.14814814814814814,0.1111111111111111,9.325,26.7375,0.21428571428571427,1.0,0.5,0.041666666666666664,,,,,1.0,,1.0,,1.0,,1.0,,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,0.6666666666666666,,0.2,0.25,,,,,,0.25,,,,,0.16666666666666666,,,,,,,,,,,,2.0,,,,,,,,,,,1610612755,2014,2013-14,True
202341-202730-203138-203487-203561,1610612755,"James Anderson, Lavoy Allen, Hollis Thompson, Michael Carter-Williams, Brandon Davies","Anderson, Allen, Thompson, Carter-Williams, Davies",202341-202730-203138-203487-203561,PHI,202.0,3,3.0,5.0,8.0,6.0,,,,14.0,2.0,3.0,,,,,,,1.0,1.0,2.0,2.0,3.0,4.0,2.0,2.0,,12.0,7.0,,,,,,,,,2.0,4.0,6.0,,2.0,2.0,,1.0,2.0,3.0,2.0,1.0,,,8.0,,1.0,2.0,3.0,,3.0,,,,,1.0,,1.0,1.0,,2.0,,,,2.0,,,,,,,,,,,,,,12.0,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.75,,,1.0,,,1.0,,,0.3333333333333333,,,0.5,0.6666666666666666,,1.0,0.75,,,,,,0.5,1.0,,,99.8019801980198,,13.0,16.333333333333332,13.0,16.333333333333332,0.5,0.6666666666666666,0.6666666666666666,0.5,,,,,0.16666666666666666,1.0,1.0,,0.3333333333333333,1.0,1.0,1.0,,,,,0.8333333333333334,1.0,0.5488416666666667,,,,,,,4.75,26.3,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
202341-203100-203102-203138-203487,1610612755,"James Anderson, Tony Wroten, Arnett Moultrie, Hollis Thompson, Michael Carter-Williams","Anderson, Wroten, Moultrie, Thompson, Carter-Williams",202341-203100-203102-203138-203487,PHI,224.0,2,4.0,3.0,9.0,10.0,6.0,7.0,1.0,19.0,1.0,2.0,,,,,1.0,1.0,,1.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,11.0,8.0,1.0,1.0,,2.0,,1.0,2.0,5.0,2.0,2.0,,2.0,2.0,1.0,,1.0,,1.0,,1.0,,,2.0,1.0,1.0,4.0,5.0,1.0,6.0,,1.0,1.0,,1.0,,1.0,,,1.0,1.0,,,1.0,,3.0,,,6.0,,,3.0,,1.0,1.0,1.0,,9.0,5.0,6.0,,0.5,1.0,,0.5,0.5,0.5,1.0,,0.5833333333333334,1.0,0.5,0.6111111111111112,1.0,0.5,0.3333333333333333,,,1.0,0.5714285714285714,0.5,1.0,0.625,0.3333333333333333,1.0,,,,1.0,,1.0,,122.14285714285714,,10.88888888888889,12.6,10.88888888888889,10.3,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,1.0,1.0,,0.16666666666666666,,,,0.3333333333333333,0.5,0.5,,,,,,0.6666666666666666,0.5,0.5621166666666667,0.5021,0.47546666666666665,0.3333333333333333,0.42857142857142855,0.18181818181818182,0.45454545454545453,7.275,24.55,0.6666666666666666,,0.6666666666666666,,,,,,,1.0,2.0,,,1.0,2.0,3.0,,,,,,,,,,,,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
202341-203100-203102-203156-203487,1610612755,"James Anderson, Tony Wroten, Arnett Moultrie, Henry Sims, Michael Carter-Williams","Anderson, Wroten, Moultrie, Sims, Carter-Williams",202341-203100-203102-203156-203487,PHI,44.0,1,1.0,-2.0,1.0,2.0,,,,3.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,98.18181818181819,,21.0,11.5,21.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
202341-203100-203138-203156-203561,1610612755,"James Anderson, Tony Wroten, Hollis Thompson, Henry Sims, Brandon Davies","Anderson, Wroten, Thompson, Sims, Davies",202341-203100-203138-203156-203561,PHI,72.0,1,1.0,,3.0,3.0,1.0,,,6.0,,,,,,,,,,1.0,,,,1.0,,,4.0,4.0,4.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,1.0,,2.0,,,4.0,,,2.0,,,,,,4.0,,1.0,,,,,,,,,,,,,0.6666666666666666,,,,,,,1.0,,,1.0,,,,,1.0,,,,,120.0,,14.666666666666666,9.333333333333334,14.666666666666666,9.333333333333334,,,,,,,,,1.0,,,,,,,,,,,,,,0.4249,,0.4249,0.6666666666666666,0.6666666666666666,,,15.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
202341-203100-203138-203473-203561,1610612755,"James Anderson, Tony Wroten, Hollis Thompson, Dewayne Dedmon, Brandon Davies","Anderson, Wroten, Thompson, Dedmon, Davies",202341-203100-203138-203473-203561,PHI,39.0,1,1.0,3.0,2.0,1.0,,,1.0,3.0,,1.0,,,,,,,,,,,,1.0,,,3.0,3.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,2.0,,,4.0,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,0.5,0.5,,,,,,,1.0,,,1.0,1.0,,,,,,,,110.76923076923076,,15.5,8.0,15.5,8.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,0.5939,,,0.6666666666666666,0.6666666666666666,0.3333333333333333,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
202341-203100-203156-203487-203561,1610612755,"James Anderson, Tony Wroten, Henry Sims, Michael Carter-Williams, Brandon Davies","Anderson, Wroten, Sims, Carter-Williams, Davies",202341-203100-203156-203487-203561,PHI,80.0,1,1.0,-2.0,3.0,3.0,,,1.0,6.0,,2.0,,,,,,1.0,,,,,,3.0,,,,,2.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,1.0,1.0,1.0,2.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.5,1.0,1.0,0.3333333333333333,,1.0,0.3333333333333333,0.5,,,,,,,,108.0,1.0,17.0,9.666666666666666,15.0,9.666666666666666,0.6666666666666666,,,,0.3333333333333333,,,,,,,,,,,,,,,,0.6666666666666666,,0.5630666666666667,0.5626,,,,,,3.1333333333333333,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
202341-203100-203156-203561-203810,1610612755,"James Anderson, Tony Wroten, Henry Sims, Brandon Davies, Casper Ware","Anderson, Wroten, Sims, Davies, Ware",202341-203100-203156-203561-203810,PHI,130.0,1,2.0,-3.0,6.0,5.0,,,1.0,11.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,2.0,2.0,4.0,7.0,1.0,1.0,,2.0,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,2.0,2.0,,2.0,,1.0,1.0,1.0,3.0,,1.0,,2.0,,2.0,,,2.0,,,1.0,,,,,,2.0,,,,,,,,,1.0,1.0,,0.3333333333333333,1.0,,0.5,1.0,,0.6666666666666666,,,0.6666666666666666,,,,,0.5,,,,,,,,,121.84615384615385,,14.833333333333334,8.2,14.166666666666666,8.2,0.3333333333333333,1.0,1.0,,,,,,,,,,0.3333333333333333,,,,1.0,1.0,,,1.0,,0.5749666666666667,,,0.25,0.5,0.5,,2.9,23.55,,1.0,,0.3333333333333333,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
202341-203138-203156-203487-203561,1610612755,"James Anderson, Hollis Thompson, Henry Sims, Michael Carter-Williams, Brandon Davies","Anderson, Thompson, Sims, Carter-Williams, Davies",202341-203138-203156-203487-203561,PHI,38.0,1,1.0,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,75.78947368421053,,22.0,16.0,22.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
202343-202350-202730-203138-203485,1610612755,"Elliot Williams, Daniel Orton, Lavoy Allen, Hollis Thompson, Lorenzo Brown","Williams, Orton, Allen, Thompson, Brown",202343-202350-202730-203138-203485,PHI,231.0,1,4.0,1.0,8.0,9.0,2.0,1.0,1.0,17.0,2.0,3.0,,,1.0,1.0,1.0,2.0,,2.0,,1.0,3.0,7.0,,1.0,2.0,8.0,7.0,,1.0,,,1.0,1.0,2.0,4.0,4.0,2.0,,,1.0,,1.0,2.0,,2.0,,1.0,1.0,,4.0,1.0,1.0,3.0,4.0,1.0,5.0,,1.0,1.0,,,,,,,,,1.0,,3.0,,3.0,,,2.0,,,,1.0,1.0,,1.0,1.0,8.0,4.0,2.0,1.0,0.6666666666666666,0.6666666666666666,,,,0.42857142857142855,,1.0,0.375,,1.0,0.4444444444444444,,1.0,0.125,0.14285714285714285,0.3333333333333333,,1.0,0.25,1.0,1.0,0.2,1.0,,,,1.0,1.0,,,105.97402597402598,1.0,12.875,14.222222222222221,12.375,14.222222222222221,0.375,0.6666666666666666,1.0,0.5,0.25,0.5,0.5,1.0,0.25,,,,0.125,,,,,,1.0,1.0,0.5,,0.50743125,0.4063,0.925,,,,0.5,8.928571428571429,24.7,0.25,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
202343-202350-203138-203485-203561,1610612755,"Elliot Williams, Daniel Orton, Hollis Thompson, Lorenzo Brown, Brandon Davies","Williams, Orton, Thompson, Brown, Davies",202343-202350-203138-203485-203561,PHI,1068.0,4,18.0,5.0,32.0,31.0,7.0,12.0,6.0,63.0,3.0,4.0,3.0,4.0,,,,2.0,4.0,13.0,5.0,9.0,7.0,19.0,5.0,10.0,7.0,36.0,31.0,3.0,5.0,,6.0,,3.0,1.0,7.0,6.0,8.0,9.0,2.0,9.0,5.0,1.0,3.0,3.0,6.0,3.0,2.0,,1.0,15.0,3.0,2.0,9.0,13.0,8.0,21.0,1.0,4.0,3.0,1.0,3.0,,3.0,2.0,,5.0,,4.0,,7.0,,9.0,1.0,1.0,11.0,,1.0,5.0,,2.0,1.0,2.0,1.0,30.0,7.0,7.0,,0.42857142857142855,0.5,0.6,0.5,0.5,0.3684210526315789,0.6,,0.5,0.6,0.6,0.5147058823529411,0.5,0.5,0.3448275862068966,0.05263157894736842,,0.6,0.8181818181818182,0.25,0.6666666666666666,0.7857142857142857,0.4117647058823529,1.0,0.5,0.1111111111111111,0.6666666666666666,1.0,0.6666666666666666,,0.0625,84.9438202247191,0.5,18.125,15.741935483870968,16.25,14.741935483870968,0.13793103448275862,0.75,0.75,0.6666666666666666,0.06896551724137931,,,,0.4482758620689655,0.3076923076923077,0.3333333333333333,0.25,0.3103448275862069,0.5555555555555556,0.5555555555555556,0.6,0.8,0.75,,,0.4827586206896552,0.5555555555555556,0.4526172413793103,0.5759,0.41173000000000004,0.14705882352941177,0.20833333333333334,0.16666666666666666,0.19444444444444445,13.405263157894737,25.32,0.21875,1.0,0.8333333333333334,0.034482758620689655,,,,,,2.0,2.0,,,2.0,2.0,6.0,,4.0,1.0,2.0,1.0,,,2.0,1.0,,,,,1.0,,,,,1.0,,1.0,0.5,0.8,0.75,1.0,,,,0.6666666666666666,,,,,,0.4,1.0,,,,,,,,,,,,,,0.07692307692307693,,,,,,,,1610612755,2014,2013-14,True
202343-202363-203100-203138-203487,1610612755,"Elliot Williams, Jarvis Varnado, Tony Wroten, Hollis Thompson, Michael Carter-Williams","Williams, Varnado, Wroten, Thompson, Carter-Williams",202343-202363-203100-203138-203487,PHI,8.0,1,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,180.0,,8.0,,8.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,0.3594,,,,,,,,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
202343-202363-203100-203138-203561,1610612755,"Elliot Williams, Jarvis Varnado, Tony Wroten, Hollis Thompson, Brandon Davies","Williams, Varnado, Wroten, Thompson, Davies",202343-202363-203100-203138-203561,PHI,155.0,1,3.0,-4.0,5.0,4.0,4.0,,1.0,9.0,,1.0,,,,1.0,,,,,,1.0,,1.0,,1.0,2.0,2.0,6.0,,,2.0,2.0,,1.0,2.0,2.0,,,,,1.0,,1.0,,,,,,,,,1.0,,1.0,1.0,1.0,2.0,,,,,2.0,,2.0,,,2.0,2.0,,,,,4.0,,,2.0,,,1.0,,,,,,,2.0,4.0,,,,,,,,,,,,,0.3333333333333333,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,,0.5,0.5,1.0,,,,1.0,,,,83.61290322580645,,18.0,16.25,18.0,12.5,0.5,,,,,,,,,,,,0.5,,,,,,1.0,,1.0,,0.54125,,0.6292,0.3333333333333333,0.5,1.0,1.0,1.3,25.5,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
202343-202363-203100-203138-203810,1610612755,"Elliot Williams, Jarvis Varnado, Tony Wroten, Hollis Thompson, Casper Ware","Williams, Varnado, Wroten, Thompson, Ware",202343-202363-203100-203138-203810,PHI,8.0,1,,,1.0,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,180.0,,8.0,,8.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,0.3597,,0.3597,,,,,,25.7,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612755,2014,2013-14,True
