EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,GamesPlayed,OffPoss,PenaltyOffPoss,TotalPoss,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,SecondsPlayed,Minutes,PlusMinus,DefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,FoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,LongMidRangeFGM,Arc3FGA,FG3A,NonHeaveArc3FGA,LongMidRangeAssists,DefTwoPtRebounds,DefRebounds,ShootingFouls,Fouls,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Avg3ptShotDistance,FtPoints,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,DefShortMidRangeReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,OffThreePtRebounds,Steals,LostBallSteals,DeadBallTurnovers,Turnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,SelfOReb,Offensive Fouls Drawn,SelfORebPct,SecondChanceAtRimFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Technical Free Throw Trips,BlockedLongMidRange,DefensiveGoaltends,OffShortMidRangeReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,Charge Fouls Drawn,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,OffCorner3ReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,ShortMidRangePctBlocked,Defensive 3 Seconds Violations,HeaveAttempts,team_id,year,season,team_vs
201188-2034-2419-2754-2757,1610612763,"Marc Gasol, Mike Miller, Tayshaun Prince, Tony Allen, Beno Udrih","Gasol, Miller, Prince, Allen, Udrih",201188-2034-2419-2754-2757,MEM,2,7.0,1.0,13,1.0,0.14285714285714285,217.0,4.0,-2.0,6.0,1.0,2.0,3.0,1.0,2.0,3.0,7.0,6.0,8.0,1.0,4.0,,2.0,2.0,1.0,4.0,1.0,1.0,2.0,,4.0,0.6666666666666666,1.0,0.42857142857142855,0.375,0.375,,,0.25,0.25,,86.26728110599078,16.571428571428573,16.833333333333332,16.571428571428573,16.0,0.375,0.6666666666666666,0.6666666666666666,0.5,0.25,1.0,0.5,0.48598125,0.7165,7.914285714285714,,1.0,1.0,1.0,,1.0,1.0,,1.0,0.125,1.0,0.5,,,,,0.125,26.4,,,,,,,1.0,,,,,,1.0,2.0,,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,0.25,0.5,0.5,,,,1.0,0.27315,,,,,1.0,,,,,,,1.0,,2.0,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2014,2013-14,True
201188-2216-2419-2754-2757,1610612763,"Marc Gasol, Zach Randolph, Tayshaun Prince, Tony Allen, Beno Udrih","Gasol, Randolph, Prince, Allen, Udrih",201188-2216-2419-2754-2757,MEM,1,1.0,,2,,,60.0,1.0,-2.0,1.0,,1.0,1.0,,,1.0,1.0,2.0,4.0,,,,,,,,,,,,2.0,,,1.0,1.0,1.0,,,,,,48.0,15.0,45.0,15.0,45.0,1.0,1.0,1.0,,,,1.0,0.6922,,1.1,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2014,2013-14,True
201584-201585-201949-202720-2757,1610612763,"Courtney Lee, Kosta Koufos, James Johnson, Jon Leuer, Beno Udrih","Lee, Koufos, Johnson, Leuer, Udrih",201584-201585-201949-202720-2757,MEM,1,2.0,2.0,4,2.0,1.0,46.0,1.0,-1.0,2.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,125.21739130434781,14.0,9.0,14.0,9.0,,,,,1.0,,,0.3771,,16.2,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2014,2013-14,True
201584-201585-202334-2034-2757,1610612763,"Courtney Lee, Kosta Koufos, Ed Davis, Mike Miller, Beno Udrih","Lee, Koufos, Davis, Miller, Udrih",201584-201585-202334-2034-2757,MEM,1,2.0,,4,,,96.0,2.0,-2.0,2.0,,,,,,,,3.0,5.0,,,,,,,,,,,,3.0,,,,0.75,0.75,,,,,,60.0,17.5,30.5,17.5,28.0,,,,,,,1.0,0.53955,,,,2.0,2.0,2.0,,,,1.0,1.0,1.0,,,,,,,1.0,25.3,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,0.5,0.5,,,,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612763,2014,2013-14,True
201584-201585-202720-2419-2757,1610612763,"Courtney Lee, Kosta Koufos, Jon Leuer, Tayshaun Prince, Beno Udrih","Lee, Koufos, Leuer, Prince, Udrih",201584-201585-202720-2419-2757,MEM,1,8.0,2.0,15,2.0,0.25,218.0,4.0,1.0,7.0,,,,,,,1.0,7.0,6.0,,,,,,,,,,3.0,2.0,7.0,,,,0.75,0.875,,,,,,99.08256880733946,12.25,17.142857142857142,12.25,17.142857142857142,,,,,,,0.5,0.48245,,12.0,,1.0,1.0,1.0,,2.0,3.0,,1.0,0.5,1.0,1.0,1.0,,,,0.5,25.3,4.0,4.0,2.0,,,,,0.5,0.6666666666666666,1.0,,,,1.0,,,,,,,,,,,,,2.0,3.0,1.0,,,,,,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,3.0,,1.0,,,,,,1.0,,,1.0,,1.0,,,,1.0,,,,,,1.0,,1.0,,,,0.3333333333333333,,,1.0,,1.0,,,,,,,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2014,2013-14,True
201584-201585-2034-2419-2757,1610612763,"Courtney Lee, Kosta Koufos, Mike Miller, Tayshaun Prince, Beno Udrih","Lee, Koufos, Miller, Prince, Udrih",201584-201585-2034-2419-2757,MEM,1,3.0,3.0,6,3.0,1.0,68.0,1.0,3.0,3.0,,2.0,2.0,,,2.0,2.0,7.0,4.0,,4.0,,2.0,2.0,2.0,4.0,,,,1.0,7.0,1.0,1.0,1.0,1.1666666666666667,1.1666666666666667,,,,,,127.05882352941177,13.333333333333334,9.333333333333334,13.333333333333334,9.333333333333334,0.6666666666666666,1.0,1.0,1.0,,,1.0,0.5409,,1.3,,1.0,1.0,1.0,,,,,,0.3333333333333333,,,,,,,0.3333333333333333,25.5,,1.0,1.0,,,,,0.3333333333333333,0.5,3.0,2.0,2.0,,,,1.0,,2.0,2.0,1.0,,7.0,,,,,,1.0,1.0,1.0,,,7.0,,1.0,1.1666666666666667,1.1666666666666667,,,,,,,,,0.6666666666666666,1.0,0.3333333333333333,0.5409,1.0,,,,,,,,1.0,1.0,1.0,,,,1.0,,3.0,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2014,2013-14,True
201584-201585-2216-2754-2757,1610612763,"Courtney Lee, Kosta Koufos, Zach Randolph, Tony Allen, Beno Udrih","Lee, Koufos, Randolph, Allen, Udrih",201584-201585-2216-2754-2757,MEM,2,4.0,4.0,8,4.0,1.0,126.0,2.0,9.0,4.0,1.0,2.0,3.0,1.0,,2.0,5.0,9.0,,1.0,2.0,,1.0,2.0,1.0,5.0,2.0,2.0,3.0,2.0,6.0,0.5,0.5,0.4,0.5833333333333334,0.6428571428571429,,,0.6666666666666666,0.6666666666666666,,91.42857142857143,20.25,11.25,19.25,11.25,0.5,0.6666666666666666,0.6666666666666666,0.5,,0.5,0.6666666666666666,0.52455,0.6182,2.84,,1.0,1.0,1.0,,1.0,1.0,,,0.16666666666666666,1.0,1.0,,,,,0.16666666666666666,25.3,2.0,3.0,2.0,,,,1.0,0.2857142857142857,0.3333333333333333,4.0,2.0,3.0,,2.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,9.0,2.0,,,,,,,1.0,,,9.0,,0.4,0.5833333333333334,0.6428571428571429,,,,,0.3333333333333333,,,0.5,0.5,0.6666666666666666,0.16666666666666666,0.52455,1.0,1.0,,0.3333333333333333,,,,,1.0,1.0,1.0,,,3.0,1.0,3.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,0.75,0.75,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,0.3333333333333333,,,,,,,,0.5,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,1610612763,2014,2013-14,True
201584-202334-2034-2216-2757,1610612763,"Courtney Lee, Ed Davis, Mike Miller, Zach Randolph, Beno Udrih","Lee, Davis, Miller, Randolph, Udrih",201584-202334-2034-2216-2757,MEM,1,6.0,,12,,,215.0,4.0,1.0,6.0,2.0,,1.0,,2.0,2.0,4.0,6.0,5.0,,2.0,,1.0,1.0,,2.0,1.0,2.0,5.0,1.0,4.0,0.5,0.5,0.5,0.2857142857142857,0.375,,,0.5,0.4,,80.37209302325581,14.0,21.833333333333332,10.0,19.166666666666668,0.14285714285714285,,,,0.2857142857142857,,0.5714285714285714,0.48506428571428567,0.4599,10.875,2.0,2.0,3.0,2.0,1.0,2.0,3.0,,,0.42857142857142855,0.3333333333333333,0.42857142857142855,,1.0,1.0,0.5,0.2857142857142857,26.933333333333334,2.0,2.0,1.0,2.0,1.0,2.0,0.5,0.125,0.2,,,,,1.0,1.0,,2.0,,,,,,2.0,1.0,1.0,,,,,,,2.0,,,,,,0.3333333333333333,0.5,0.5,1.0,0.14285714285714285,,,0.5,,,,,,,,,,,1.0,1.0,,,,,2.0,2.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,0.3333333333333333,,,,1.0,,1.0,,,0.14285714285714285,,,,,,,,0.5,,,,0.3333333333333333,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612763,2014,2013-14,True
201584-202334-2034-2754-2757,1610612763,"Courtney Lee, Ed Davis, Mike Miller, Tony Allen, Beno Udrih","Lee, Davis, Miller, Allen, Udrih",201584-202334-2034-2754-2757,MEM,1,1.0,,2,,,61.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,,1.0,,,,,,,,1.0,2.0,,,,,1.0,0.5,0.5,,,,1.0,,47.21311475409836,17.0,44.0,14.0,28.0,0.5,1.0,1.0,,,1.0,1.0,0.5848,,2.2,,1.0,1.0,1.0,,,1.0,,,0.5,,,,,,,0.5,26.1,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2014,2013-14,True
201585-201949-202720-203479-2757,1610612763,"Kosta Koufos, James Johnson, Jon Leuer, Jamaal Franklin, Beno Udrih","Koufos, Johnson, Leuer, Franklin, Udrih",201585-201949-202720-203479-2757,MEM,1,5.0,,10,,,166.0,3.0,-1.0,5.0,,1.0,1.0,,,1.0,1.0,5.0,6.0,,,,,1.0,,3.0,,,2.0,,5.0,,,1.0,0.8333333333333334,0.8333333333333334,,,,,,86.74698795180723,18.8,14.4,18.8,13.4,0.3333333333333333,1.0,1.0,,,,1.0,0.5091166666666667,,1.0,,2.0,2.0,2.0,,1.0,2.0,1.0,3.0,0.6666666666666666,0.5,0.5,0.5,,,,0.6666666666666666,25.9,,,,,,,,,,5.0,,,,,,,,,,,,,2.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,3.0,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,1.0,0.5,,0.5,,,,,,,0.5,,,1.0,,,,,,0.5,0.5,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2014,2013-14,True
201585-202334-202720-203479-2757,1610612763,"Kosta Koufos, Ed Davis, Jon Leuer, Jamaal Franklin, Beno Udrih","Koufos, Davis, Leuer, Franklin, Udrih",201585-202334-202720-203479-2757,MEM,1,3.0,3.0,5,3.0,1.0,80.0,1.0,-5.0,2.0,,,1.0,,,,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,90.0,13.333333333333334,20.0,13.333333333333334,12.5,1.0,,,,,,1.0,0.6698,,1.0,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,0.6698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2014,2013-14,True
201585-202334-2034-2754-2757,1610612763,"Kosta Koufos, Ed Davis, Mike Miller, Tony Allen, Beno Udrih","Koufos, Davis, Miller, Allen, Udrih",201585-202334-2034-2754-2757,MEM,2,6.0,,11,,,193.0,3.0,-2.0,5.0,,1.0,1.0,,2.0,2.0,4.0,7.0,9.0,,,,,1.0,,3.0,,,,1.0,7.0,,,0.5,0.7,0.7,,,,,,82.07253886010362,18.5,16.4,18.5,16.4,0.2,1.0,1.0,,0.4,,0.4,0.49128,,11.45,1.0,1.0,1.0,1.0,,,,,1.0,0.2,,,,0.5,0.5,,0.2,24.6,,,,,,,,,,,,,,1.0,,,,,,,,,4.0,,,,1.0,1.0,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,1.0,,1.0,,,,,3.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2014,2013-14,True
201585-2034-2216-2754-2757,1610612763,"Kosta Koufos, Mike Miller, Zach Randolph, Tony Allen, Beno Udrih","Koufos, Miller, Randolph, Allen, Udrih",201585-2034-2216-2754-2757,MEM,4,12.0,,27,,,464.0,8.0,-3.0,15.0,1.0,,1.0,,3.0,4.0,7.0,13.0,16.0,,6.0,1.0,3.0,3.0,,6.0,1.0,1.0,7.0,4.0,13.0,0.75,0.75,0.5714285714285714,0.36363636363636365,0.4642857142857143,0.14285714285714285,1.0,0.3333333333333333,0.16666666666666666,,83.79310344827586,17.916666666666668,16.6,17.25,14.4,0.09090909090909091,,,,0.2727272727272727,,0.45454545454545453,0.4272,0.5541,13.742857142857144,2.0,2.0,4.0,2.0,2.0,3.0,6.0,1.0,3.0,0.36363636363636365,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,1.0,0.18181818181818182,26.275,5.0,6.0,3.0,2.0,2.0,2.0,0.5,0.21428571428571427,0.3,6.0,,,2.0,3.0,1.0,1.0,1.0,,,1.0,,,2.0,,,,1.0,1.0,,,,1.0,,1.0,,,,,,0.3333333333333333,0.5,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,,,1.0,0.2214,,,1.0,,,,2.0,,,,,,,,,,,,,,,,1.0,,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,0.5,,,1.0,0.5,0.18181818181818182,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612763,2014,2013-14,True
201585-2034-2419-2754-2757,1610612763,"Kosta Koufos, Mike Miller, Tayshaun Prince, Tony Allen, Beno Udrih","Koufos, Miller, Prince, Allen, Udrih",201585-2034-2419-2754-2757,MEM,2,1.0,1.0,2,1.0,1.0,41.0,1.0,3.0,1.0,,,,,,,,3.0,,,,,,1.0,,3.0,,,1.0,,3.0,,,,1.5,1.5,,,,,,70.2439024390244,19.0,22.0,19.0,22.0,,,,,,,1.0,0.4746,,,,,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,23.0,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,3.0,,,,,,,,,,,3.0,,,1.5,1.5,,,,,,,,,,,,0.4746,1.0,,,,,1.0,1.0,,,,1.0,,,,1.0,3.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,1610612763,2014,2013-14,True
201585-2216-2419-2754-2757,1610612763,"Kosta Koufos, Zach Randolph, Tayshaun Prince, Tony Allen, Beno Udrih","Koufos, Randolph, Prince, Allen, Udrih",201585-2216-2419-2754-2757,MEM,1,3.0,,6,,,61.0,1.0,,3.0,,,,,1.0,,1.0,2.0,2.0,,,,,,,,,,2.0,1.0,2.0,,,,,0.5,,,,,,141.63934426229508,10.666666666666666,9.666666666666666,10.666666666666666,8.333333333333334,,,,,1.0,,,0.4078,,16.8,,,,,,1.0,2.0,,1.0,,0.5,0.5,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,,0.5,0.5,2.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2014,2013-14,True
201949-2034-2216-2754-2757,1610612763,"James Johnson, Mike Miller, Zach Randolph, Tony Allen, Beno Udrih","Johnson, Miller, Randolph, Allen, Udrih",201949-2034-2216-2754-2757,MEM,1,10.0,,20,,,307.0,5.0,3.0,10.0,1.0,1.0,4.0,,3.0,2.0,7.0,11.0,8.0,,2.0,,1.0,2.0,,5.0,1.0,1.0,8.0,3.0,9.0,0.5,0.5,0.2857142857142857,0.4375,0.55,,,0.2,0.2,0.5,93.81107491856679,18.1,12.6,18.1,11.9,0.5,0.25,0.25,,0.375,,0.625,0.54536875,,7.514285714285714,1.0,1.0,1.0,1.0,1.0,4.0,7.0,2.0,2.0,0.125,0.8,0.8571428571428571,,0.3333333333333333,0.3333333333333333,1.0,0.125,25.4,4.0,4.0,1.0,3.0,3.0,3.0,,0.1111111111111111,0.125,6.0,,,,,,,,,,,,,2.0,,,,,1.0,,,1.0,2.0,,,,,,,,0.8,0.6666666666666666,,,,,,,,,,,,,,,,,1.0,,1.0,,2.0,2.0,,3.0,,,1.0,1.0,1.0,,,,2.0,1.0,,1.0,,1.0,,,,,,,,,1.0,1.0,,1.0,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,1.0,,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2014,2013-14,True
