EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,Arc3FGA,FG3A,OpponentPoints,NonHeaveArc3FGA,DefThreePtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3Assists,LostBallTurnovers,Blocked2s,BlockedAtRim,Blocks,DefShortMidRangeReboundPct,Arc3PctAssisted,LostBallOutOfBoundsTurnovers,OffCorner3ReboundPct,SecondChanceAtRimFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsPutbacks,Fg2aBlocked,FTOffRebounds,FTDefRebounds,2pt And 1 Free Throw Trips,RecoveredBlocks,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,SecondChanceTurnovers,AtRimPctBlocked,OffAtRimReboundPct,Offensive Fouls,Technical Free Throw Trips,HeaveAttempts,BlockedShortMidRange,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SelfOReb,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3SecondViolations,SecondChanceAtRimPctAssisted,Fg3aBlocked,BadPassOutOfBoundsTurnovers,FG3APctBlocked,Arc3PctBlocked,StepOutOfBoundsTurnovers,BlockedLongMidRange,DefensiveGoaltends,Clear Path Fouls,Corner3PctBlocked,LongMidRangePctBlocked,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,team_id,year,season,team_vs
1731-1909-2397-2411-754,1610612745,"Tyronn Lue, Scott Padgett, Yao Ming, Bostjan Nachbar, Jim Jackson","Lue, Padgett, Ming, Nachbar, Jackson",1731-1909-2397-2411-754,HOU,30.0,1,,-1.0,,1.0,1.0,,,2.0,,,,,,1.0,,,,,48.0,,19.0,,19.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,False
1731-1909-2397-369-754,1610612745,"Tyronn Lue, Scott Padgett, Yao Ming, Charlie Ward, Jim Jackson","Lue, Padgett, Ming, Ward, Jackson",1731-1909-2397-369-754,HOU,551.0,1,9.0,4.0,16.0,14.0,30.0,6.0,9.0,13.0,6.0,1.0,5.0,9.0,2.0,5.0,0.5294117647058824,0.5,0.6666666666666666,1.0,78.40290381125227,17.6875,19.142857142857142,15.5625,17.571428571428573,0.35294117647058826,0.7058823529411765,0.47241176470588236,24.666666666666668,4.0,3.0,3.0,2.0,3.0,,,1.0,,3.0,,2.0,2.0,3.0,,,2.0,1.0,2.0,8.0,4.0,1.0,17.0,,2.0,3.0,,1.0,,1.0,1.0,1.0,2.0,2.0,12.0,,2.0,1.0,4.0,5.0,2.0,1.0,,,14.0,2.0,2.0,3.0,4.0,2.0,1.0,1.0,,,2.0,,2.0,2.0,,2.0,1.0,,14.0,1.0,4.0,1.0,0.5,0.5,1.0,0.4444444444444444,,0.4444444444444444,0.25,,,0.47058823529411764,0.5,,0.4722222222222222,0.5,0.16666666666666666,,0.75,0.3333333333333333,0.4,0.36363636363636365,0.5,0.5,,1.0,0.17647058823529413,0.6666666666666666,0.6666666666666666,0.5,0.17647058823529413,,,,0.11764705882352941,,,,0.17647058823529413,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,,0.5,,,,0.5,0.3333333333333333,0.43235,0.477675,0.05555555555555555,0.1111111111111111,0.17647058823529413,0.058823529411764705,7.775,0.25,2.0,,,,,,1.0,,,,,,,1.0,1.0,,,1.0,,1.0,,,,1.0,0.125,,1.0,,0.3333333333333333,,,,,,,,1.0,,,,,,,1.0,1.0,,,0.3333333333333333,1.0,1.0,,,,,,,2.0,,,,,,,,0.5,,,,,1610612745,2005,2004-05,False
1731-1909-2397-682-754,1610612745,"Tyronn Lue, Scott Padgett, Yao Ming, Bob Sura, Jim Jackson","Lue, Padgett, Ming, Sura, Jackson",1731-1909-2397-682-754,HOU,113.0,1,2.0,,3.0,3.0,6.0,,,2.0,,1.0,1.0,1.0,,,,1.0,1.0,,76.46017699115045,20.0,17.666666666666668,20.0,17.666666666666668,,,0.3680666666666667,,,,,,,,,,,,1.0,3.0,,,,,,,1.0,3.0,,,2.0,,,,,,,,,,2.0,,,,,1.0,,1.0,,,,1.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,2.0,,,,1.0,1.0,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,False
1731-1909-2411-436-754,1610612745,"Tyronn Lue, Scott Padgett, Bostjan Nachbar, Juwan Howard, Jim Jackson","Lue, Padgett, Nachbar, Howard, Jackson",1731-1909-2411-436-754,HOU,10.0,1,,,1.0,,1.0,,,,,,,,,1.0,,,,,144.0,10.0,,10.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,False
1731-1909-2411-754-87,1610612745,"Tyronn Lue, Scott Padgett, Bostjan Nachbar, Jim Jackson, Dikembe Mutombo","Lue, Padgett, Nachbar, Jackson, Mutombo",1731-1909-2411-754-87,HOU,209.0,1,3.0,1.0,6.0,7.0,13.0,2.0,2.0,4.0,2.0,,4.0,4.0,,2.0,0.5,,1.0,,89.56937799043062,17.166666666666668,15.142857142857142,17.166666666666668,15.142857142857142,0.5,0.75,0.5433375,24.95,,,,1.0,1.0,,,,,1.0,,,,,,,1.0,,1.0,2.0,1.0,,5.0,,,,,,,,,,,2.0,3.0,,1.0,,1.0,1.0,,,,,3.0,,,3.0,,1.0,1.0,,1.0,,1.0,,2.0,,1.0,,,,5.0,,,,,,1.0,0.5,,0.5,0.5,,,0.625,,,0.625,,,0.5,1.0,,,,,,,1.0,0.25,1.0,1.0,,0.25,,,,,,,,,,,,0.5,0.5,,,,,,,0.5,,,,,,,3.85,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,False
1731-221-2397-2411-754,1610612745,"Tyronn Lue, Clar. Weatherspoon, Yao Ming, Bostjan Nachbar, Jim Jackson","Lue, Weatherspoon, Ming, Nachbar, Jackson",1731-221-2397-2411-754,HOU,17.0,1,,1.0,1.0,,1.0,,,,,,,,,,,,,,84.70588235294117,17.0,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,False
1731-221-2411-369-436,1610612745,"Tyronn Lue, Clar. Weatherspoon, Bostjan Nachbar, Charlie Ward, Juwan Howard","Lue, Weatherspoon, Nachbar, Ward, Howard",1731-221-2411-369-436,HOU,211.0,3,4.0,,7.0,7.0,14.0,1.0,1.0,9.0,1.0,1.0,3.0,3.0,2.0,2.0,0.14285714285714285,1.0,0.5,,95.54502369668246,15.571428571428571,14.571428571428571,15.571428571428571,13.714285714285714,0.14285714285714285,0.2857142857142857,0.43155,25.7,1.0,1.0,,1.0,1.0,,,,1.0,3.0,1.0,2.0,,,,,1.0,,3.0,6.0,1.0,,9.0,,,,1.0,1.0,,,,2.0,2.0,4.0,3.0,,1.0,1.0,1.0,2.0,,1.0,,,5.0,,,1.0,,,,,,,,,,,,,,,9.0,2.0,1.0,,0.3333333333333333,0.3333333333333333,1.0,1.0,,1.0,0.5,,1.0,0.6428571428571429,,1.0,0.6428571428571429,,1.0,,0.3333333333333333,,,,,,,0.5,0.14285714285714285,1.0,1.0,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,,0.2857142857142857,0.5,0.5,,,,,,1.0,1.0,,,,,,,1.0,,0.2913,,,,0.2222222222222222,11.049999999999999,0.14285714285714285,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,False
1731-221-2411-436-754,1610612745,"Tyronn Lue, Clar. Weatherspoon, Bostjan Nachbar, Juwan Howard, Jim Jackson","Lue, Weatherspoon, Nachbar, Howard, Jackson",1731-221-2411-436-754,HOU,186.0,1,3.0,3.0,5.0,6.0,11.0,1.0,1.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,0.16666666666666666,1.0,0.5,1.0,85.16129032258064,15.6,18.0,15.2,16.833333333333332,0.16666666666666666,0.3333333333333333,0.47020833333333334,25.4,,,1.0,1.0,1.0,,,,2.0,3.0,1.0,1.0,,,,,,,4.0,5.0,,,8.0,1.0,1.0,2.0,,,,,,,4.0,4.0,,,,2.0,,2.0,,1.0,,1.0,4.0,,1.0,1.0,1.0,,,,,,,,,,,,,,6.0,,,,0.5,0.6666666666666666,,,,,0.8,1.0,,0.6666666666666666,1.0,,0.6666666666666666,1.0,,,0.3333333333333333,1.0,,0.5,,,0.5,,0.16666666666666666,1.0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,,0.16666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,0.4148,,,,0.25,,9.3,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,False
1731-2397-2411-436-754,1610612745,"Tyronn Lue, Yao Ming, Bostjan Nachbar, Juwan Howard, Jim Jackson","Lue, Ming, Nachbar, Howard, Jackson",1731-2397-2411-436-754,HOU,1285.0,10,21.0,-27.0,33.0,37.0,70.0,1.0,1.0,49.0,1.0,3.0,7.0,14.0,7.0,12.0,0.037037037037037035,0.6,0.7,0.5,78.44357976653696,19.818181818181817,17.054054054054053,18.696969696969695,16.27027027027027,0.037037037037037035,0.2222222222222222,0.41588148148148146,25.4,4.0,5.0,4.0,2.0,5.0,1.0,1.0,1.0,3.0,11.0,4.0,10.0,,,,,,,9.0,26.0,,4.0,22.0,1.0,2.0,2.0,1.0,2.0,,,,2.0,8.0,10.0,,,,4.0,,4.0,,1.0,1.0,2.0,8.0,,7.0,4.0,7.0,2.0,1.0,1.0,3.0,3.0,6.0,1.0,9.0,2.0,,6.0,3.0,,20.0,2.0,4.0,,0.4444444444444444,0.4444444444444444,,,,,0.34615384615384615,0.5,0.5,0.3333333333333333,0.5,0.5,0.36666666666666664,0.5,0.5,0.3333333333333333,0.8,0.4117647058823529,,0.3888888888888889,0.5,,1.0,1.0,0.18518518518518517,0.4,0.4,0.5,0.4074074074074074,0.2727272727272727,0.3,0.3333333333333333,0.37037037037037035,0.4,0.4,0.5,,,,,,,0.5,0.5,1.0,,,,,0.48475,0.48005,0.1,0.10344827586206896,0.09090909090909091,0.09090909090909091,10.88076923076923,0.12121212121212122,,,,,,0.5,,1.0,,,,,,,,,,1.0,,,,,,,0.038461538461538464,0.09090909090909091,,,0.375,1.0,,,,,,,3.0,,0.3333333333333333,2.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,1610612745,2005,2004-05,False
1731-2397-2857-436-754,1610612745,"Tyronn Lue, Yao Ming, Andre Barrett, Juwan Howard, Jim Jackson","Lue, Ming, Barrett, Howard, Jackson",1731-2397-2857-436-754,HOU,123.0,1,2.0,3.0,4.0,3.0,7.0,1.0,1.0,2.0,1.0,,2.0,3.0,1.0,2.0,0.2,,1.0,,81.95121951219512,16.0,19.666666666666668,12.25,19.666666666666668,0.2,0.2,0.44464,24.1,,,2.0,,,,,,1.0,2.0,,2.0,,,,,1.0,,1.0,4.0,1.0,,5.0,1.0,1.0,5.0,,,,,,,,2.0,,3.0,1.0,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0.25,1.0,,0.5,1.25,,0.5,1.25,,,1.0,0.3333333333333333,,0.3333333333333333,0.5,,,,,,,,0.4,0.5,0.5,,0.4,,,,,,,,1.0,1.0,,,,,,,1.0,0.50825,,,,1.0,,13.225,,,,1.0,,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,1.0,,0.5,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,False
1731-2397-369-436-754,1610612745,"Tyronn Lue, Yao Ming, Charlie Ward, Juwan Howard, Jim Jackson","Lue, Ming, Ward, Howard, Jackson",1731-2397-369-436-754,HOU,100.0,1,2.0,-2.0,3.0,3.0,6.0,1.0,1.0,2.0,1.0,,1.0,2.0,,1.0,0.3333333333333333,,1.0,,86.39999999999999,17.666666666666668,15.666666666666666,11.0,15.666666666666666,0.3333333333333333,0.3333333333333333,0.4377333333333333,25.6,,3.0,2.0,,,,,,,2.0,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,0.3333333333333333,,,,1.0,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,0.4281,,,,,,9.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,1.0,,,1.0,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,False
1731-2411-369-436-87,1610612745,"Tyronn Lue, Bostjan Nachbar, Charlie Ward, Juwan Howard, Dikembe Mutombo","Lue, Nachbar, Ward, Howard, Mutombo",1731-2411-369-436-87,HOU,14.0,1,,-1.0,1.0,1.0,2.0,,,1.0,,,,,1.0,1.0,,,,,205.71428571428572,12.0,2.0,12.0,2.0,,,0.4311,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.4311,,,,,16.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,False
1731-2411-436-754-87,1610612745,"Tyronn Lue, Bostjan Nachbar, Juwan Howard, Jim Jackson, Dikembe Mutombo","Lue, Nachbar, Howard, Jackson, Mutombo",1731-2411-436-754-87,HOU,1549.0,5,26.0,-11.0,39.0,41.0,80.0,5.0,5.0,51.0,4.0,2.0,14.0,23.0,5.0,15.0,0.13513513513513514,1.0,0.6363636363636364,1.0,74.37056165267914,20.76923076923077,18.024390243902438,19.025641025641026,16.926829268292682,0.13513513513513514,0.35135135135135137,0.4293180555555556,30.82,3.0,9.0,8.0,4.0,8.0,5.0,,2.0,7.0,14.0,3.0,10.0,,,,,2.0,1.0,14.0,32.0,2.0,6.0,40.0,3.0,8.0,8.0,,4.0,,1.0,2.0,2.0,8.0,20.0,6.0,,2.0,4.0,2.0,6.0,,1.0,2.0,1.0,14.0,1.0,8.0,12.0,9.0,,,,5.0,4.0,5.0,1.0,10.0,1.0,,6.0,2.0,1.0,32.0,2.0,3.0,1.0,0.2857142857142857,0.3076923076923077,1.0,0.4,,0.5,0.4375,0.375,,0.4594594594594595,0.375,,0.5,0.4444444444444444,0.16666666666666666,0.5,0.6,0.4444444444444444,0.5,0.45,0.14285714285714285,0.5,0.4,0.8,0.21621621621621623,0.5,0.5714285714285714,0.25,0.3783783783783784,0.5,0.5384615384615384,0.2857142857142857,0.2702702702702703,0.3,0.3,0.3333333333333333,,,,,0.4,0.4,0.625,0.4,,,,0.2,0.5,0.480625,0.427875,0.05128205128205128,0.058823529411764705,0.2,0.05,8.6,0.07692307692307693,2.0,1.0,5.0,3.0,5.0,0.4,1.0,,,2.0,,,,,,2.0,2.0,2.0,,,,2.0,1.0,,0.0625,0.07142857142857142,,,0.5714285714285714,,0.4,0.4,,,,,1.0,0.125,0.75,2.0,,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,1610612745,2005,2004-05,False
1731-436-682-754-87,1610612745,"Tyronn Lue, Juwan Howard, Bob Sura, Jim Jackson, Dikembe Mutombo","Lue, Howard, Sura, Jackson, Mutombo",1731-436-682-754-87,HOU,136.0,1,2.0,-2.0,3.0,3.0,6.0,,,6.0,,1.0,1.0,2.0,1.0,1.0,,0.5,0.5,1.0,63.529411764705884,23.0,22.333333333333332,22.0,17.333333333333332,,0.3333333333333333,0.4274,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,,,,,,,1.0,3.0,,2.0,4.0,1.0,1.0,2.0,1.0,3.0,,,,2.0,,2.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,2.0,1.0,,2.0,2.0,2.0,,,,,,,,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,,,0.5,,0.5,0.5,,,,0.3333333333333333,1.0,1.0,,,,,,0.6666666666666666,,,,,,,,,,1.0,0.3333333333333333,1.0,,,,,0.6067,0.4274,0.25,0.25,0.5,0.5,11.0,0.6666666666666666,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,False
1763-1765-1909-2229-87,1610612745,"Ryan Bowen, Torraye Braggs, Scott Padgett, Mike James, Dikembe Mutombo","Bowen, Braggs, Padgett, James, Mutombo",1763-1765-1909-2229-87,HOU,109.0,1,2.0,-3.0,4.0,3.0,7.0,1.0,1.0,3.0,1.0,,1.0,3.0,,,0.2,,1.0,,92.4770642201835,18.25,12.0,18.0,12.0,0.2,1.0,0.48681,24.6,4.0,,2.0,,4.0,2.0,,4.0,,,,,,,,,,1.0,,4.0,,,,,2.0,,,4.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,4.0,,,,,,,,,,,,,,,,,1.0,1.0,0.25,1.0,0.4,,1.0,,,0.8,,,,,,,,,,,,,,,,,,1.0,0.8,,,,0.2,,0.5981,0.48681,,,,,0.8,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,0.25,,,,,,,,,,,,,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,False
1763-1765-1909-2229-983,1610612745,"Ryan Bowen, Torraye Braggs, Scott Padgett, Mike James, Moochie Norris","Bowen, Braggs, Padgett, James, Norris",1763-1765-1909-2229-983,HOU,334.0,2,6.0,1.0,10.0,10.0,20.0,1.0,1.0,8.0,1.0,2.0,5.0,9.0,1.0,1.0,0.1111111111111111,1.0,0.8,1.0,86.22754491017965,19.2,14.2,16.3,14.1,0.1111111111111111,0.5555555555555556,0.44599444444444447,25.1,10.0,5.0,2.0,2.0,4.0,2.0,2.0,4.0,,,,4.0,,,,,1.0,1.0,2.0,8.0,1.0,2.0,9.0,1.0,3.0,4.0,2.0,8.0,1.0,1.0,2.0,9.0,,4.0,3.0,,1.0,,1.0,1.0,,,,,3.0,,4.0,2.0,4.0,1.0,,1.0,,,2.0,,2.0,2.0,,2.0,,1.0,5.0,9.0,10.0,,,,1.0,1.0,1.0,1.0,0.25,0.3333333333333333,0.25,0.3888888888888889,0.3333333333333333,0.3888888888888889,0.45,0.5,0.45,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.75,,,1.0,0.4444444444444444,0.5,0.5,,,,,,0.4444444444444444,,,,,,,,1.0,1.0,0.6666666666666666,0.4444444444444444,0.5,,,0.1111111111111111,1.0,0.4283333333333333,0.44599444444444447,,,0.4444444444444444,1.0,9.3,1.0,1.0,,,,,,1.0,1.0,,1.0,,,1.0,,,2.0,2.0,1.0,,1.0,,,,,0.125,,1.0,,,1.0,,0.5,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.25,,,,,1610612745,2005,2004-05,False
1763-1765-1909-87-983,1610612745,"Ryan Bowen, Torraye Braggs, Scott Padgett, Dikembe Mutombo, Moochie Norris","Bowen, Braggs, Padgett, Mutombo, Norris",1763-1765-1909-87-983,HOU,317.0,1,5.0,-6.0,8.0,8.0,16.0,,1.0,8.0,,2.0,3.0,6.0,,3.0,0.1111111111111111,0.5,0.6,0.5,72.6813880126183,20.875,18.75,17.25,16.875,,0.6666666666666666,0.4881111111111111,24.3,3.0,1.0,2.0,1.0,5.0,2.0,,3.0,,,,3.0,,1.0,,1.0,,,1.0,8.0,,,2.0,,3.0,,,4.0,,1.0,,,,2.0,,,,,,,,,,,,1.0,2.0,1.0,3.0,,,,,,1.0,,1.0,,1.0,,,,2.0,,3.0,,,,,,,,0.125,,,0.1111111111111111,,,0.1111111111111111,,,,1.0,0.2857142857142857,1.0,0.375,,,,1.0,0.5555555555555556,0.2,0.25,,,,,,0.3333333333333333,,,,0.1111111111111111,,,,,,0.6666666666666666,0.6,,0.2,,,,0.56285,0.48172,,,,,7.4125,0.375,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,0.125,,,,,,,,,,,,,0.2,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612745,2005,2004-05,False
1763-1765-2229-2397-682,1610612745,"Ryan Bowen, Torraye Braggs, Mike James, Yao Ming, Bob Sura","Bowen, Braggs, James, Ming, Sura",1763-1765-2229-2397-682,HOU,30.0,1,,-2.0,,1.0,1.0,,,2.0,,,,,,,,,,,48.0,,14.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,False
1763-1765-2229-452-682,1610612745,"Ryan Bowen, Torraye Braggs, Mike James, Vin Baker, Bob Sura","Bowen, Braggs, James, Baker, Sura",1763-1765-2229-452-682,HOU,80.0,1,1.0,,4.0,3.0,7.0,,,2.0,,,2.0,2.0,1.0,1.0,,,1.0,,126.0,11.75,11.0,11.75,11.0,,1.0,0.5228,,4.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,2.0,,,,1.0,1.0,,,,2.0,2.0,,,,,1.0,,1.0,,1.0,,,2.0,,,2.0,,,,,1.0,,1.0,,2.0,2.0,,,,,2.0,2.0,4.0,,1.0,1.0,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,0.5,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,0.5228,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,False
