EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFtPoints,Fg2aBlocked,SelfOReb,Offensive Fouls,FG2APctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFGM,SecondChanceCorner3FGA,PenaltyArc3FGA,SecondChanceFG3A,OffThreePtRebounds,NonShootingFoulsDrawn,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PtsAssisted3s,ThreePtAssists,Arc3Assists,BadPassOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,BlockedShortMidRange,Assisted3sPct,OffArc3ReboundPct,Arc3PctAssisted,ShortMidRangeAssists,ShortMidRangePctAssisted,2pt And 1 Free Throw Trips,Corner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,Fg3aBlocked,Corner3Assists,Travels,SecondChanceFg3Pct,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,DefensiveGoaltends,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,SecondChanceCorner3FGM,FTOffRebounds,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,3SecondViolations,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceArc3PctAssisted,team_id,year,season,team_vs
1503-1921-2469-353-692,1610612753,"Tracy McGrady, Gordan Giricek, Pat Burke, Darrell Armstrong, Andrew DeClercq","McGrady, Giricek, Burke, Armstrong, DeClercq",1503-1921-2469-353-692,ORL,200.0,1,3.0,6.0,6.0,2.0,6.0,2.0,12.0,2.0,3.0,2.0,,1.0,,1.0,,,,1.0,2.0,5.0,,1.0,,4.0,5.0,1.0,2.0,2.0,1.0,3.0,,,2.0,2.0,2.0,,2.0,1.0,,1.0,1.0,1.0,,2.0,1.0,,1.0,,1.0,2.0,3.0,2.0,2.0,,,,1.0,1.0,,1.0,3.0,,,,1.0,,1.0,,2.0,2.0,2.0,1.0,0.5,1.0,,,0.4,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.16666666666666666,,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.5,1.0,,1.0,,,86.39999999999999,,19.0,14.333333333333334,16.666666666666668,13.0,0.5,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,,,0.16666666666666666,,,,,0.16666666666666666,,,0.6666666666666666,,0.6666666666666666,,0.48761666666666664,0.6009,0.4718333333333333,,,0.5,0.5,6.04,25.7,0.3333333333333333,-1.0,1.0,1.0,,,,1.0,,,,,,0.5,1.0,,1.0,,,,1.0,,1.0,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1610612753,2003,2002-03,True
1503-1921-2469-43-431,1610612753,"Tracy McGrady, Gordan Giricek, Pat Burke, Chris Whitney, Shawn Kemp","McGrady, Giricek, Burke, Whitney, Kemp",1503-1921-2469-43-431,ORL,37.0,1,1.0,1.0,1.0,,,,2.0,,,,,,1.0,1.0,,,,,1.0,1.0,,,1.0,3.0,,,,,,,,,,2.0,,,,,,1.0,1.0,,1.0,2.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,2.0,1.0,,,,,3.0,,,,1.0,1.0,,,1.0,,,1.0,,,0.75,,,,,,1.0,,,1.0,,,,,1.0,,77.83783783783784,,18.0,19.0,18.0,19.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,0.3722,,,0.5,0.5,,,18.1,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2003,2002-03,True
1503-2212-2219-2400-353,1610612753,"Tracy McGrady, Steven Hunter, Jeryl Sasser, Drew Gooden, Darrell Armstrong","McGrady, Hunter, Sasser, Gooden, Armstrong",1503-2212-2219-2400-353,ORL,11.0,1,,1.0,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,1.0,,,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,0.25,0.5,0.25,,,,,1.0,,,1.0,1.0,,,,,130.9090909090909,,11.0,,11.0,,,,,,,,,1.0,,,,,,,,,,,,0.2909,,0.2909,,,1.0,1.0,18.6,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2003,2002-03,True
1503-2212-2469-43-431,1610612753,"Tracy McGrady, Steven Hunter, Pat Burke, Chris Whitney, Shawn Kemp","McGrady, Hunter, Burke, Whitney, Kemp",1503-2212-2469-43-431,ORL,120.0,1,2.0,3.0,4.0,,,1.0,7.0,,,,,,,1.0,,,,1.0,,1.0,,1.0,,,5.0,,,,,,,,,,,,,1.0,,,,,,,,,2.0,,2.0,1.0,3.0,,,,,,1.0,1.0,,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.5,,,1.0,,,1.0,,,,1.0,1.0,,84.0,,21.0,14.25,17.666666666666668,14.25,,,,,,,,0.5,,,,,0.5,,,,,0.5,,0.50295,0.5796,,0.3333333333333333,0.5,,,17.6,25.6,,-5.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,1610612753,2003,2002-03,True
1503-2219-2400-2469-353,1610612753,"Tracy McGrady, Jeryl Sasser, Drew Gooden, Pat Burke, Darrell Armstrong","McGrady, Sasser, Gooden, Burke, Armstrong",1503-2219-2400-2469-353,ORL,1.0,1,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,36.1,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2003,2002-03,True
1503-2219-2400-353-431,1610612753,"Tracy McGrady, Jeryl Sasser, Drew Gooden, Darrell Armstrong, Shawn Kemp","McGrady, Sasser, Gooden, Armstrong, Kemp",1503-2219-2400-353-431,ORL,135.0,1,2.0,3.0,3.0,,3.0,1.0,6.0,,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,2.0,2.0,4.0,3.0,,,2.0,,,,,,2.0,,,,1.0,,1.0,1.0,,1.0,2.0,,,1.0,,1.0,2.0,3.0,1.0,1.0,,1.0,,,1.0,,1.0,1.0,,2.0,1.0,,,,,2.0,,,,1.0,1.0,,,1.0,,,0.3333333333333333,,,0.5,0.5,,0.6666666666666666,1.0,,1.0,,,1.0,1.0,,,,1.0,,64.0,,26.0,19.0,15.0,18.333333333333332,,,,,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,0.6666666666666666,,0.5374166666666667,,,0.25,0.5,0.5,,18.9,24.2,,1.0,,,2.0,,,,,,,,,,,,,1.0,,1.0,2.0,,1.0,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2003,2002-03,True
1503-2219-2400-353-692,1610612753,"Tracy McGrady, Jeryl Sasser, Drew Gooden, Darrell Armstrong, Andrew DeClercq","McGrady, Sasser, Gooden, Armstrong, DeClercq",1503-2219-2400-353-692,ORL,60.0,1,1.0,2.0,2.0,2.0,2.0,,4.0,,,,,1.0,,,,,,,,1.0,,,,,5.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,,21.0,9.0,21.0,9.0,,,,,1.0,,,,,,,,,,,,,,,0.3231,,0.3231,,,,,12.2,,1.0,-5.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2003,2002-03,True
1503-2400-2469-353-43,1610612753,"Tracy McGrady, Drew Gooden, Pat Burke, Darrell Armstrong, Chris Whitney","McGrady, Gooden, Burke, Armstrong, Whitney",1503-2400-2469-353-43,ORL,134.0,1,2.0,3.0,4.0,3.0,,1.0,7.0,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,2.0,2.0,,1.0,1.0,5.0,2.0,,,,2.0,2.0,,1.0,5.0,4.0,,,,1.0,,2.0,2.0,1.0,1.0,4.0,,,2.0,,2.0,1.0,3.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,,1.0,1.0,,,1.0,,1.0,0.6666666666666666,,1.0,0.8333333333333334,,1.25,0.3333333333333333,0.5,,1.0,,,1.0,1.0,,1.0,,1.0,,75.22388059701493,1.0,25.0,14.75,18.333333333333332,14.75,0.3333333333333333,1.0,1.0,1.0,,,,0.3333333333333333,1.0,1.0,1.0,,0.3333333333333333,,,0.5,,0.6666666666666666,,0.55715,,0.6204,0.3333333333333333,0.5,,1.0,8.85,25.3,1.0,3.0,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2003,2002-03,True
1503-2400-2469-43-431,1610612753,"Tracy McGrady, Drew Gooden, Pat Burke, Chris Whitney, Shawn Kemp","McGrady, Gooden, Burke, Whitney, Kemp",1503-2400-2469-43-431,ORL,101.0,1,2.0,4.0,3.0,,,1.0,7.0,,,,,1.0,1.0,1.0,1.0,,,2.0,1.0,2.0,,3.0,2.0,4.0,,1.0,1.0,2.0,,,,,,2.0,,,,2.0,,1.0,1.0,,1.0,2.0,1.0,,2.0,,2.0,2.0,4.0,1.0,1.0,,,,,,,,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,,,0.5,1.0,,0.2,0.5,,0.3333333333333333,0.5,,0.6,,,1.0,1.0,,1.0,0.5,,1.0,,1.0,,99.8019801980198,1.0,16.0,12.333333333333334,14.5,12.333333333333334,,,,,0.2,,,0.2,1.0,1.0,1.0,0.2,0.4,,,,,0.6,,0.48351,0.56355,,0.16666666666666666,0.3333333333333333,0.5,,12.25,24.7,,4.0,,,,1.0,,,0.5,1.0,,,,,,,,,,1.0,1.0,,0.3333333333333333,1.0,,,,,,,,,,,,,0.5,,,,,,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2003,2002-03,True
1503-2400-353-43-431,1610612753,"Tracy McGrady, Drew Gooden, Darrell Armstrong, Chris Whitney, Shawn Kemp","McGrady, Gooden, Armstrong, Whitney, Kemp",1503-2400-353-43-431,ORL,4.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2003,2002-03,True
1503-2400-353-43-692,1610612753,"Tracy McGrady, Drew Gooden, Darrell Armstrong, Chris Whitney, Andrew DeClercq","McGrady, Gooden, Armstrong, Whitney, DeClercq",1503-2400-353-43-692,ORL,148.0,1,2.0,4.0,3.0,,,1.0,7.0,1.0,1.0,,,1.0,1.0,1.0,,,,,2.0,3.0,,,,4.0,2.0,1.0,1.0,2.0,,,,,,2.0,2.0,,,,,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,,2.0,1.0,3.0,,,,1.0,,1.0,2.0,,,,,,,,,,,2.0,,,,0.5,0.5,,,0.6666666666666666,1.0,,0.6666666666666666,1.0,,0.6666666666666666,1.0,,,0.5,,0.5,1.0,1.0,0.6666666666666666,1.0,,,,0.5,1.0,68.1081081081081,,20.0,22.666666666666668,17.25,17.333333333333332,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,0.3333333333333333,1.0,1.0,,,,,,,,0.3333333333333333,,0.439,0.3657,,,,0.5,,11.133333333333333,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2003,2002-03,True
1521-1727-2219-353-43,1610612753,"Jacque Vaughn, Pat Garrity, Jeryl Sasser, Darrell Armstrong, Chris Whitney","Vaughn, Garrity, Sasser, Armstrong, Whitney",1521-1727-2219-353-43,ORL,3.0,1,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2003,2002-03,True
1521-1921-2212-2219-2400,1610612753,"Jacque Vaughn, Gordan Giricek, Steven Hunter, Jeryl Sasser, Drew Gooden","Vaughn, Giricek, Hunter, Sasser, Gooden",1521-1921-2212-2219-2400,ORL,18.0,1,,1.0,,1.0,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,80.0,,18.0,,18.0,,,,,,,,,,,,,,1.0,,,,,1.0,,0.43185,,0.43185,,,,,,25.4,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2003,2002-03,True
1521-1921-2212-2219-2469,1610612753,"Jacque Vaughn, Gordan Giricek, Steven Hunter, Jeryl Sasser, Pat Burke","Vaughn, Giricek, Hunter, Sasser, Burke",1521-1921-2212-2219-2469,ORL,126.0,1,2.0,3.0,4.0,3.0,,1.0,7.0,1.0,2.0,2.0,1.0,1.0,,,,,,,2.0,3.0,,,2.0,6.0,4.0,1.0,1.0,2.0,2.0,3.0,,2.0,6.0,,4.0,,2.0,,,,,,,,1.0,,2.0,,2.0,1.0,3.0,,,,,,,,,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,3.0,,,,,,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.75,1.0,0.75,,,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,80.0,1.0,23.333333333333332,14.0,22.666666666666668,14.0,0.6666666666666666,0.5,1.0,,0.3333333333333333,1.0,1.0,,,,,,,,,0.6666666666666666,,0.6666666666666666,,0.4881333333333333,0.578,0.4881333333333333,0.25,0.25,0.3333333333333333,1.0,3.1666666666666665,,1.0,2.0,1.0,1.0,,1.0,,,0.3333333333333333,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2003,2002-03,True
1521-1921-2212-2469-431,1610612753,"Jacque Vaughn, Gordan Giricek, Steven Hunter, Pat Burke, Shawn Kemp","Vaughn, Giricek, Hunter, Burke, Kemp",1521-1921-2212-2469-431,ORL,71.0,1,1.0,3.0,2.0,,,1.0,5.0,,,,,,1.0,2.0,,,,,1.0,2.0,,,2.0,4.0,2.0,1.0,1.0,2.0,,,,,,2.0,,,,,,1.0,1.0,,1.0,2.0,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,2.0,1.0,,,,,2.0,,,,1.0,1.0,,,0.5,1.0,,0.5,1.0,,0.6666666666666666,1.0,,,,,,1.0,,,1.0,1.0,,,,,101.40845070422534,,12.666666666666666,16.5,10.333333333333334,16.5,,,,,,,,1.0,0.5,0.5,1.0,,,,,,,,,0.403,0.3982,,0.3333333333333333,0.3333333333333333,0.5,,18.5,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2003,2002-03,True
1521-1921-2400-353-431,1610612753,"Jacque Vaughn, Gordan Giricek, Drew Gooden, Darrell Armstrong, Shawn Kemp","Vaughn, Giricek, Gooden, Armstrong, Kemp",1521-1921-2400-353-431,ORL,154.0,1,3.0,5.0,5.0,5.0,,,10.0,1.0,1.0,1.0,,,1.0,2.0,1.0,1.0,,1.0,2.0,3.0,1.0,2.0,,7.0,8.0,,,,2.0,3.0,2.0,,7.0,4.0,,,,1.0,,2.0,3.0,1.0,1.0,7.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,7.0,7.0,5.0,,1.0,1.0,0.5,0.5,0.6666666666666666,,0.6666666666666666,0.7,,0.7,0.7,,0.7,0.4,,,0.5,,,0.5,,,,,1.0,,93.5064935064935,,14.0,16.8,14.0,16.6,0.2,1.0,1.0,1.0,,,,0.4,0.5,0.5,1.0,0.2,0.2,,,0.2,0.2,0.6,,0.45472,,0.45472,,,,1.0,11.466666666666667,24.05,1.0,-1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,0.2,3.0,1.0,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,1.0,0.5,,,,,,,,,,,,,,,,1.0,1.0,,1610612753,2003,2002-03,True
1521-1921-2400-353-692,1610612753,"Jacque Vaughn, Gordan Giricek, Drew Gooden, Darrell Armstrong, Andrew DeClercq","Vaughn, Giricek, Gooden, Armstrong, DeClercq",1521-1921-2400-353-692,ORL,13.0,1,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,2.0,2.0,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,110.76923076923076,,13.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2003,2002-03,True
1521-2212-2219-2400-43,1610612753,"Jacque Vaughn, Steven Hunter, Jeryl Sasser, Drew Gooden, Chris Whitney","Vaughn, Hunter, Sasser, Gooden, Whitney",1521-2212-2219-2400-43,ORL,140.0,1,2.0,6.0,5.0,6.0,5.0,,11.0,,1.0,1.0,,,1.0,2.0,,,,1.0,1.0,3.0,,1.0,,2.0,9.0,,,,1.0,3.0,1.0,,2.0,2.0,,,,1.0,,1.0,1.0,,1.0,2.0,,1.0,,,1.0,,1.0,,,,,,,,,2.0,3.0,,,,,,,,2.0,2.0,6.0,1.0,1.0,1.0,,,0.3333333333333333,,0.3333333333333333,0.25,,0.25,0.25,,0.25,0.25,,,,,1.0,0.5,,,,,,,113.14285714285714,,16.666666666666668,8.0,16.666666666666668,6.6,0.25,,,,,,,0.5,0.5,0.5,1.0,,0.25,,,0.25,,0.5,,0.4323625,,0.4323625,,,,1.0,13.6,26.1,1.0,-7.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2003,2002-03,True
1521-2212-2219-2469-43,1610612753,"Jacque Vaughn, Steven Hunter, Jeryl Sasser, Pat Burke, Chris Whitney","Vaughn, Hunter, Sasser, Burke, Whitney",1521-2212-2219-2469-43,ORL,209.0,1,3.0,7.0,7.0,7.0,,,14.0,2.0,3.0,3.0,,,,1.0,,,2.0,3.0,2.0,4.0,2.0,3.0,,10.0,2.0,,,,2.0,4.0,3.0,,10.0,2.0,2.0,3.0,,3.0,2.0,1.0,2.0,1.0,,5.0,,1.0,3.0,,4.0,,4.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,10.0,10.0,7.0,,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,,0.5,0.7142857142857143,,0.7142857142857143,0.7142857142857143,,0.7142857142857143,0.42857142857142855,,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,96.45933014354067,1.0,18.142857142857142,11.714285714285714,18.142857142857142,11.714285714285714,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,,,,0.14285714285714285,,,,,0.42857142857142855,0.6666666666666666,1.0,0.42857142857142855,,0.8571428571428571,0.6666666666666666,0.50595,,0.50595,,,,1.0,5.025,26.099999999999998,1.0,8.0,,,,,,,,,,,,,,,2.0,,3.0,,,,,,,,0.6666666666666666,0.42857142857142855,3.0,1.0,1.0,,,,,0.5,,0.5,,,,,,,,1.0,,,,0.3333333333333333,,0.3333333333333333,,,,,,,2.0,2.0,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,1610612753,2003,2002-03,True
1521-2212-2400-353-431,1610612753,"Jacque Vaughn, Steven Hunter, Drew Gooden, Darrell Armstrong, Shawn Kemp","Vaughn, Hunter, Gooden, Armstrong, Kemp",1521-2212-2400-353-431,ORL,,1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2003,2002-03,True
1521-2212-2469-353-431,1610612753,"Jacque Vaughn, Steven Hunter, Pat Burke, Darrell Armstrong, Shawn Kemp","Vaughn, Hunter, Burke, Armstrong, Kemp",1521-2212-2469-353-431,ORL,43.0,1,1.0,1.0,2.0,,,,3.0,,,,,1.0,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,100.46511627906976,,15.0,14.0,15.0,14.0,,,,,1.0,,,,,,,,,,,,,,,0.392,,,,,,,5.7,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2003,2002-03,True
1727-1921-2400-2469-353,1610612753,"Pat Garrity, Gordan Giricek, Drew Gooden, Pat Burke, Darrell Armstrong","Garrity, Giricek, Gooden, Burke, Armstrong",1727-1921-2400-2469-353,ORL,11.0,1,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.8181818181818,,2.0,9.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2003,2002-03,True
