EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,DefThreePtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3A,PtsAssisted2s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsAssisted3s,Fg2aBlocked,ThreePtAssists,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,Arc3FGM,NonHeaveArc3FGM,Arc3Assists,Travels,BlockedLongMidRange,BlockedShortMidRange,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PtsUnassisted3s,FTDefRebounds,3SecondViolations,Defensive 3 Seconds Violations,DefFTReboundPct,OffCorner3ReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyCorner3Accuracy,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,SecondChanceArc3FGM,HeaveAttempts,Technical Free Throw Trips,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,DefensiveGoaltends,FTOffRebounds,OffFTReboundPct,ThreePtShootingFoulsDrawn,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,BlockedCorner3,Clear Path Fouls,team_id,year,season,team_vs
1497-1888-2246-2419-722,1610612765,"Chauncey Billups, Richard Hamilton, Mehmet Okur, Tayshaun Prince, Corliss Williamson","Billups, Hamilton, Okur, Prince, Williamson",1497-1888-2246-2419-722,DET,136.0,2,2.0,-8.0,3.0,4.0,3.0,4.0,7.0,,1.0,,1.0,2.0,,4.0,,,8.0,,4.0,,,,,,1.0,1.0,1.0,,,,,3.0,,,,,,,,,,74.11764705882354,16.666666666666668,21.5,15.666666666666666,21.5,0.25,,,0.5,0.25,,0.25,0.43715,0.43715,,,,8.825,1.0,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,0.25,0.25,0.5,,,,,,,,0.25,,,,1.0,,,0.5831,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.25,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2003,2002-03,True
1497-1888-2246-330-688,1610612765,"Chauncey Billups, Richard Hamilton, Mehmet Okur, Danny Manning, Michael Curry","Billups, Hamilton, Okur, Manning, Curry",1497-1888-2246-330-688,DET,198.0,1,3.0,2.0,6.0,6.0,6.0,,12.0,3.0,3.0,3.0,3.0,,4.0,4.0,,11.0,9.0,4.0,4.0,,11.0,,1.0,2.0,4.0,1.0,2.0,2.0,2.0,9.0,11.0,6.0,1.0,1.0,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7857142857142857,1.0,1.0,,87.27272727272728,17.333333333333332,15.666666666666666,14.0,15.666666666666666,0.42857142857142855,1.0,1.0,,0.42857142857142855,1.0,0.8571428571428571,0.5627571428571428,0.5627571428571428,0.2857142857142857,0.5,1.0,4.875,1.0,1.0,,,,1.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,8.0,,3.0,4.0,5.0,3.0,,11.0,,1.0,2.0,,,,1.0,1.0,,1.0,,1.0,,,1.0,1.0,1.0,0.5,0.5,0.42857142857142855,,1.0,,0.5,,,1.0,,1.0,,,,0.14285714285714285,1.0,1.0,0.42857142857142855,,,0.42857142857142855,0.5193,0.18181818181818182,26.333333333333332,,,,,,1.0,,1.0,,3.0,,1.0,,1.0,1.0,,,,,,,2.0,,,,,1.0,0.3333333333333333,,0.3333333333333333,,,,,0.5,,0.5,,1.0,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,,1.0,0.3333333333333333,,1.0,1.0,,0.5,0.3333333333333333,,,,,,,,,1.0,0.5,,,,,,,1610612765,2003,2002-03,True
1497-1888-2246-361-468,1610612765,"Chauncey Billups, Richard Hamilton, Mehmet Okur, Clifford Robinson, Jon Barry","Billups, Hamilton, Okur, Robinson, Barry",1497-1888-2246-361-468,DET,831.0,10,14.0,-20.0,23.0,29.0,6.0,14.0,52.0,8.0,8.0,1.0,1.0,6.0,8.0,18.0,6.0,22.0,42.0,1.0,2.0,4.0,6.0,2.0,2.0,6.0,12.0,6.0,8.0,10.0,4.0,17.0,6.0,6.0,0.4444444444444444,0.5,0.4,0.5,0.44,0.6,0.4,0.6,0.3333333333333333,90.10830324909747,17.08695652173913,15.10344827586207,15.391304347826088,12.96551724137931,0.4,1.0,1.0,0.3,0.5,1.0,0.5,0.47747,0.4629,0.16666666666666666,0.18181818181818182,0.2727272727272727,6.511111111111111,0.2608695652173913,6.0,2.0,2.0,,,4.0,2.0,,2.0,2.0,4.0,5.0,,14.0,,2.0,7.0,7.0,7.0,,14.0,4.0,4.0,6.0,2.0,1.0,1.0,3.0,5.0,1.0,2.0,,,1.0,,0.875,0.875,0.5,0.4,0.4166666666666667,0.1,0.4,0.8,0.4,0.4166666666666667,0.3333333333333333,0.5,,1.0,0.875,,,,0.2,,,0.1,0.4,1.0,,0.48893000000000003,0.22727272727272727,26.45,,,,,,,,1.0,1.0,,,,,,1.0,2.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,0.5,,0.5,,0.5,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0.2,,,,,,,,,,1.0,0.5,,,,,,,1610612765,2003,2002-03,True
1497-1888-2246-361-688,1610612765,"Chauncey Billups, Richard Hamilton, Mehmet Okur, Clifford Robinson, Michael Curry","Billups, Hamilton, Okur, Robinson, Curry",1497-1888-2246-361-688,DET,8433.0,14,141.0,9.0,254.0,248.0,21.0,57.0,502.0,47.0,70.0,3.0,4.0,41.0,95.0,183.0,45.0,271.0,262.0,7.0,13.0,7.0,21.0,90.0,22.0,90.0,113.0,34.0,79.0,56.0,28.0,239.0,21.0,21.0,0.5191256830601093,0.5384615384615384,0.5485436893203883,0.4666666666666667,0.584051724137931,0.5833333333333334,0.7096774193548387,0.6829268292682927,0.68,85.72038420490928,15.755905511811024,17.866935483870968,15.318897637795276,16.83467741935484,0.33980582524271846,0.6714285714285714,0.734375,0.19902912621359223,0.26666666666666666,0.75,0.45145631067961167,0.4691711165048543,0.4302533333333333,0.125,0.1346153846153846,0.07749077490774908,9.174863387978142,0.08267716535433071,22.0,7.0,9.0,22.0,26.0,72.0,18.0,2.0,23.0,11.0,15.0,32.0,2.0,100.0,14.0,18.0,50.0,59.0,22.0,13.0,127.0,22.0,62.0,23.0,20.0,3.0,10.0,26.0,46.0,4.0,5.0,5.0,11.0,,6.0,0.5263157894736842,0.5681818181818182,0.7333333333333333,0.7333333333333333,0.8,0.11165048543689321,0.43478260869565216,0.6739130434782609,0.25287356321839083,0.23469387755102042,0.05263157894736842,0.2,0.7727272727272727,0.7111111111111111,0.46808510638297873,0.5365853658536586,0.5365853658536586,0.5909090909090909,0.34951456310679613,0.3611111111111111,0.36619718309859156,0.08737864077669903,0.6,0.7777777777777778,0.13333333333333333,0.4991857142857143,0.11808118081180811,25.243478260869566,5.0,5.0,,,,12.0,,,10.0,27.0,7.0,9.0,5.0,15.0,1.0,6.0,15.0,5.0,10.0,6.0,10.0,3.0,8.0,6.0,9.0,5.0,0.75,0.5217391304347826,,0.5217391304347826,0.03825136612021858,0.08571428571428572,,0.013888888888888888,0.09090909090909091,0.5217391304347826,0.09090909090909091,0.52,0.8333333333333334,0.06593406593406594,0.5555555555555556,0.5769230769230769,0.024271844660194174,1.0,1.0,1.0,,,,,7.0,7.0,4.0,3.0,1.0,1.0,0.3888888888888889,0.3888888888888889,0.5714285714285714,0.3888888888888889,9.0,6.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,0.041666666666666664,,,,1610612765,2003,2002-03,True
1497-1888-2246-361-722,1610612765,"Chauncey Billups, Richard Hamilton, Mehmet Okur, Clifford Robinson, Corliss Williamson","Billups, Hamilton, Okur, Robinson, Williamson",1497-1888-2246-361-722,DET,3482.0,24,58.0,-19.0,99.0,102.0,30.0,45.0,201.0,15.0,32.0,4.0,12.0,19.0,29.0,71.0,34.0,104.0,123.0,6.0,24.0,12.0,30.0,18.0,8.0,34.0,54.0,16.0,29.0,46.0,19.0,92.0,30.0,30.0,0.4084507042253521,0.25,0.42168674698795183,0.3333333333333333,0.5,0.4264705882352941,0.6666666666666666,0.5882352941176471,0.6,83.12464101091327,17.88888888888889,16.774509803921568,16.838383838383837,15.627450980392156,0.3855421686746988,0.46875,0.5172413793103449,0.2289156626506024,0.4444444444444444,0.3333333333333333,0.5301204819277109,0.4756277108433735,0.46678148148148146,0.1919191919191919,0.21839080459770116,0.28846153846153844,6.728169014084507,0.30303030303030304,17.0,3.0,9.0,5.0,9.0,20.0,11.0,2.0,12.0,3.0,12.0,12.0,3.0,40.0,4.0,11.0,20.0,24.0,10.0,1.0,52.0,17.0,22.0,20.0,6.0,6.0,2.0,13.0,19.0,2.0,7.0,4.0,2.0,4.0,3.0,0.6896551724137931,0.7407407407407407,0.25,0.21428571428571427,0.35294117647058826,0.14457831325301204,0.3157894736842105,0.5641025641025641,0.40476190476190477,0.4,0.35714285714285715,0.2727272727272727,0.5454545454545454,0.7222222222222222,0.6666666666666666,0.2631578947368421,0.2777777777777778,0.2,0.24096385542168675,0.45,0.45,0.13253012048192772,0.6428571428571429,0.3333333333333333,0.07407407407407407,0.5209583333333333,0.11538461538461539,25.541666666666668,,1.0,,,1.0,4.0,,2.0,6.0,12.0,4.0,4.0,,9.0,3.0,7.0,7.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.056338028169014086,0.09375,0.05263157894736842,,0.375,0.5294117647058824,0.2857142857142857,0.3,1.0,0.15217391304347827,0.25,1.0,0.012048192771084338,,,,,,,0.037037037037037035,4.0,4.0,4.0,1.0,1.0,1.0,0.36363636363636365,0.36363636363636365,1.0,0.36363636363636365,,4.0,,1.0,1.0,1.0,,,,,2.0,0.6666666666666666,,2.0,2.0,,0.14285714285714285,1.0,,,3.0,,,,,2.0,,,,,,,,,1610612765,2003,2002-03,True
1497-1888-2246-468-688,1610612765,"Chauncey Billups, Richard Hamilton, Mehmet Okur, Jon Barry, Michael Curry","Billups, Hamilton, Okur, Barry, Curry",1497-1888-2246-468-688,DET,18.0,1,,-2.0,1.0,2.0,1.0,2.0,3.0,,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,240.0,12.0,3.0,12.0,3.0,,,,,,,1.0,0.37695,0.37695,,,,,1.0,1.0,,,,,,1.0,1.0,2.0,,,,2.0,,,1.0,,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,0.5,,,0.5,,,30.9,,1.0,,,1.0,,,,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,0.5,,,,,,,0.5,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2003,2002-03,True
1497-1888-2246-468-722,1610612765,"Chauncey Billups, Richard Hamilton, Mehmet Okur, Jon Barry, Corliss Williamson","Billups, Hamilton, Okur, Barry, Williamson",1497-1888-2246-468-722,DET,157.0,3,3.0,-2.0,5.0,4.0,5.0,2.0,9.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,1.0,7.0,9.0,3.0,5.0,1.0,7.0,4.0,,,1.0,1.0,2.0,1.0,1.0,5.0,7.0,5.0,0.6,0.6,0.6,0.6,0.7,0.7,,,,82.54777070063695,18.0,16.75,18.0,16.5,0.6,0.6666666666666666,1.0,0.4,0.6,0.6666666666666666,0.6,0.46338,0.46338,0.2,0.2,1.0,3.04,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,2.0,,2.0,2.0,,1.0,1.0,1.0,,2.0,1.0,,1.0,1.0,,,,1.0,,1.0,,,,,0.3333333333333333,0.5,1.0,1.0,1.0,,1.0,,0.5,0.5,,,,,0.5,0.5,0.5,,,,,,1.0,1.0,,0.6753,0.2857142857142857,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,0.2,0.3333333333333333,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2003,2002-03,True
1497-1888-2246-688-722,1610612765,"Chauncey Billups, Richard Hamilton, Mehmet Okur, Michael Curry, Corliss Williamson","Billups, Hamilton, Okur, Curry, Williamson",1497-1888-2246-688-722,DET,958.0,2,16.0,12.0,33.0,33.0,2.0,3.0,66.0,6.0,12.0,,,3.0,13.0,22.0,6.0,35.0,23.0,,,,,8.0,2.0,18.0,18.0,3.0,5.0,6.0,2.0,35.0,,2.0,0.5909090909090909,,0.58,,0.625,,1.0,0.7727272727272727,1.0,99.20668058455115,11.818181818181818,17.21212121212121,11.818181818181818,16.03030303030303,0.48,0.5,0.5,0.12,,,0.6,0.495822,0.6474,0.07407407407407407,0.08333333333333333,,8.590909090909092,0.06060606060606061,,,,1.0,6.0,7.0,3.0,1.0,3.0,,,,1.0,18.0,,3.0,9.0,9.0,4.0,1.0,18.0,,15.0,,3.0,1.0,2.0,2.0,5.0,,1.0,,,1.0,,0.6923076923076923,0.6923076923076923,,,,0.12,0.6,0.75,,,,,0.7142857142857143,0.7777777777777778,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.28,0.8571428571428571,0.8571428571428571,0.12,,,1.0,,,24.366666666666664,,,,,,1.0,,,,,,,,4.0,,,3.0,1.0,2.0,1.0,1.0,,4.0,2.0,4.0,4.0,,0.3333333333333333,,0.3333333333333333,,,,,,,,0.75,,,1.0,0.6666666666666666,,,,,,,,,1.0,1.0,,,,2.0,0.3333333333333333,0.3333333333333333,,0.3333333333333333,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2003,2002-03,True
1497-1888-2246-722-93,1610612765,"Chauncey Billups, Richard Hamilton, Mehmet Okur, Corliss Williamson, Hubert Davis","Billups, Hamilton, Okur, Williamson, Davis",1497-1888-2246-722-93,DET,12.0,1,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0,9.0,3.0,9.0,3.0,,,,,,,1.0,0.3477,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,26.7,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2003,2002-03,True
1497-1888-2419-330-361,1610612765,"Chauncey Billups, Richard Hamilton, Tayshaun Prince, Danny Manning, Clifford Robinson","Billups, Hamilton, Prince, Manning, Robinson",1497-1888-2419-330-361,DET,72.0,1,1.0,-2.0,2.0,3.0,,,5.0,,,,,,,2.0,,,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,100.0,22.0,9.333333333333334,22.0,9.333333333333334,,,,,,,,0.37595,,,,,18.3,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2003,2002-03,True
1497-1888-2419-361-722,1610612765,"Chauncey Billups, Richard Hamilton, Tayshaun Prince, Clifford Robinson, Corliss Williamson","Billups, Hamilton, Prince, Robinson, Williamson",1497-1888-2419-361-722,DET,655.0,3,11.0,4.0,18.0,19.0,1.0,13.0,37.0,2.0,4.0,,,7.0,11.0,19.0,,22.0,18.0,,,,,8.0,1.0,9.0,12.0,1.0,2.0,,,20.0,,1.0,0.5789473684210527,,0.55,,0.55,,1.0,0.7272727272727273,1.0,81.34351145038168,19.333333333333332,16.157894736842106,17.555555555555557,15.578947368421053,0.2,0.5,0.6666666666666666,0.35,,,0.25,0.426805,,,,,10.742105263157894,0.05555555555555555,2.0,,,3.0,6.0,8.0,1.0,,1.0,1.0,3.0,2.0,,14.0,2.0,1.0,7.0,7.0,,3.0,14.0,3.0,7.0,3.0,1.0,,,,1.0,,1.0,1.0,,,1.0,0.6363636363636364,0.7,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.05,1.0,0.7,0.375,0.3333333333333333,0.5,0.5,1.0,1.0,,0.42857142857142855,0.5,1.0,0.4,0.75,0.75,0.05,,,,0.4027,0.09090909090909091,27.3,,,,,,,,,,,2.0,,,4.0,,,1.0,1.0,,,1.0,,2.0,1.0,2.0,1.0,,,,,0.10526315789473684,0.25,0.14285714285714285,,,,,0.4,,,0.5,0.6666666666666666,,,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2003,2002-03,True
1497-1888-330-361-722,1610612765,"Chauncey Billups, Richard Hamilton, Danny Manning, Clifford Robinson, Corliss Williamson","Billups, Hamilton, Manning, Robinson, Williamson",1497-1888-330-361-722,DET,123.0,1,2.0,3.0,3.0,3.0,,,6.0,2.0,4.0,,,,2.0,4.0,,7.0,4.0,,,,,2.0,,1.0,3.0,,,,,5.0,,,0.5,,0.7,,0.7,,,0.5,,70.2439024390244,14.0,27.0,12.666666666666666,26.0,0.8,0.5,0.5,,,,1.0,0.58163,,,,,,,1.0,1.0,2.0,,,,1.0,,1.0,1.0,2.0,2.0,,2.0,2.0,1.0,1.0,2.0,1.0,,5.0,2.0,1.0,2.0,,,,,,,,,,,,0.5,1.0,0.5,0.5,0.5,0.2,,0.5,1.0,1.0,,,,,0.5,,,,,,,0.2,1.0,0.5,,0.5624,0.2857142857142857,25.0,,,,,,1.0,,,,3.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,1.0,,0.5,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612765,2003,2002-03,True
1497-1888-330-688-722,1610612765,"Chauncey Billups, Richard Hamilton, Danny Manning, Michael Curry, Corliss Williamson","Billups, Hamilton, Manning, Curry, Williamson",1497-1888-330-688-722,DET,57.0,1,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,2.0,,1.0,1.0,,2.0,,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,50.526315789473685,16.0,41.0,16.0,12.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.5388,0.5388,,,1.0,,1.0,,,,,,,,,,,,,,2.0,,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2003,2002-03,True
1497-1888-361-468-688,1610612765,"Chauncey Billups, Richard Hamilton, Clifford Robinson, Jon Barry, Michael Curry","Billups, Hamilton, Robinson, Barry, Curry",1497-1888-361-468-688,DET,48.0,7,1.0,-10.0,2.0,8.0,2.0,8.0,10.0,,,,,,,,,,10.0,,,,,,,,,,8.0,,,,,2.0,,,,,,,,,,300.0,10.0,3.5,10.0,3.5,,,,,,,1.0,0.38715,0.38715,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,6.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,25.3,,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2003,2002-03,True
1497-1888-361-468-722,1610612765,"Chauncey Billups, Richard Hamilton, Clifford Robinson, Jon Barry, Corliss Williamson","Billups, Hamilton, Robinson, Barry, Williamson",1497-1888-361-468-722,DET,1157.0,13,19.0,-24.0,35.0,44.0,21.0,29.0,79.0,9.0,13.0,4.0,6.0,4.0,10.0,25.0,12.0,32.0,56.0,5.0,13.0,8.0,18.0,10.0,3.0,14.0,21.0,7.0,15.0,15.0,4.0,23.0,18.0,21.0,0.4,0.38461538461538464,0.35714285714285715,0.3333333333333333,0.45714285714285713,0.45,0.75,0.8666666666666667,0.6666666666666666,98.32324978392393,16.314285714285713,13.318181818181818,16.02857142857143,13.068181818181818,0.4642857142857143,0.6923076923076923,0.75,0.14285714285714285,0.4,0.6666666666666666,0.5714285714285714,0.46780357142857143,0.43983,0.12903225806451613,0.14285714285714285,0.5625,6.892,0.6,7.0,4.0,4.0,,1.0,8.0,2.0,2.0,3.0,4.0,6.0,9.0,2.0,10.0,8.0,2.0,5.0,5.0,4.0,,10.0,7.0,10.0,7.0,2.0,,1.0,5.0,7.0,1.0,4.0,2.0,1.0,4.0,5.0,0.5,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.75,0.10714285714285714,0.2857142857142857,0.9090909090909091,0.5384615384615384,0.4666666666666667,0.75,0.4,1.0,1.0,0.4444444444444444,,,,0.2857142857142857,0.125,0.16666666666666666,0.07142857142857142,0.6666666666666666,1.0,0.13333333333333333,0.48081666666666667,0.28125,26.333333333333332,,1.0,,,,,,,1.0,,3.0,,,1.0,,,4.0,3.0,1.0,,1.0,1.0,,,,,,,,,0.12,0.07692307692307693,,0.25,,0.5,,0.8,1.0,,,1.0,0.03571428571428571,,,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612765,2003,2002-03,True
1497-1888-361-688-722,1610612765,"Chauncey Billups, Richard Hamilton, Clifford Robinson, Michael Curry, Corliss Williamson","Billups, Hamilton, Robinson, Curry, Williamson",1497-1888-361-688-722,DET,875.0,7,15.0,4.0,28.0,26.0,13.0,6.0,54.0,5.0,5.0,3.0,3.0,5.0,10.0,18.0,5.0,25.0,21.0,4.0,10.0,5.0,13.0,8.0,2.0,9.0,12.0,2.0,5.0,8.0,2.0,20.0,13.0,13.0,0.5555555555555556,0.4,0.4166666666666667,0.2857142857142857,0.44642857142857145,0.38235294117647056,1.0,0.6666666666666666,1.0,88.86857142857143,15.5,16.96153846153846,14.928571428571429,16.73076923076923,0.20833333333333334,1.0,1.0,0.20833333333333334,0.21428571428571427,1.0,0.4583333333333333,0.43757916666666663,0.4304678571428572,0.07692307692307693,0.1,0.52,10.722222222222221,0.4642857142857143,2.0,1.0,1.0,1.0,4.0,8.0,6.0,4.0,6.0,1.0,1.0,5.0,4.0,12.0,2.0,6.0,6.0,6.0,3.0,,12.0,2.0,6.0,3.0,3.0,,3.0,1.0,4.0,,1.0,,1.0,2.0,2.0,0.6,0.6666666666666666,1.0,1.0,0.8333333333333334,0.25,0.75,0.6,0.25,0.23076923076923078,0.25,0.25,1.0,0.8,0.6,0.2,0.2,,0.3333333333333333,0.5,0.5,0.25,1.0,1.0,0.2857142857142857,0.555,0.2,25.05,,,,,,,,,3.0,,,,,3.0,1.0,,4.0,2.0,2.0,,,,,,,,,,,,,,,,0.2,,0.2,,1.0,,,0.75,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2003,2002-03,True
