EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,HeaveAttempts,FG3APct,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,Avg3ptShotDistance,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,PenaltyArc3FGM,FG2M,FG2A,FG3M,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PtsPutbacks,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,AtRimPctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,LostBallTurnovers,PenaltyTurnovers,BlockedShortMidRange,OffensiveGoaltends,OffAtRimReboundPct,PenaltyAtRimFGM,PenaltyAtRimFGA,FTOffRebounds,LostBallOutOfBoundsTurnovers,Travels,Blocked3s,BlockedArc3,BlockedLongMidRange,LongMidRangePctBlocked,OffFTReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PtsUnassisted3s,SecondChanceCorner3FGM,SecondChanceFG3M,Clear Path Fouls,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,OffCorner3ReboundPct,3SecondViolations,SecondChanceAtRimPctAssisted,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,team_id,year,season,team_vs
1477-1495-198-2225-990,1610612759,"Bruce Bowen, Tim Duncan, Danny Ferry, Tony Parker, Malik Rose","Bowen, Duncan, Ferry, Parker, Rose",1477-1495-198-2225-990,SAS,1450.0,4,,,5.0,3.0,,0.14705882352941177,,,0.5294117647058824,23.580000000000002,24.0,13.0,46.0,47.0,14.0,25.0,4.0,93.0,3.0,6.0,6.0,10.0,5.0,,,18.0,29.0,2.0,14.0,56.0,43.0,1.0,3.0,4.0,6.0,9.0,1.0,1.0,16.0,22.0,14.0,6.0,,,2.0,11.0,2.0,13.0,,4.0,28.0,5.0,13.0,1.0,18.0,5.0,23.0,,6.0,12.0,16.0,8.0,52.0,16.0,14.0,2.0,0.6111111111111112,0.6470588235294118,1.0,0.4,0.3333333333333333,0.4,0.6206896551724138,0.3333333333333333,0.6666666666666666,0.6176470588235294,0.3333333333333333,0.625,0.6829268292682927,0.5,0.6153846153846154,0.06896551724137931,0.16666666666666666,1.0,0.6842105263157895,0.45454545454545453,0.68,0.35714285714285715,0.6666666666666666,0.5,0.5714285714285714,0.6666666666666666,,92.35862068965517,14.152173913043478,17.0,13.608695652173912,15.936170212765957,0.17647058823529413,0.5,0.6,0.29411764705882354,0.6,0.6,0.6666666666666666,0.14705882352941177,,,,,,0.49039852941176465,0.375,0.4756416666666667,0.2,0.22857142857142856,0.07142857142857142,0.2857142857142857,8.582758620689656,0.30434782608695654,9.0,13.0,1.0,2.0,2.0,,1.0,3.0,,,2.0,2.0,5.0,2.0,,4.0,4.0,1.0,3.0,5.0,1.0,3.0,4.0,9.0,1.0,2.0,,2.0,,,1.0,3.0,2.0,3.0,2.0,,0.07692307692307693,0.5555555555555556,0.6666666666666666,,,0.8333333333333334,0.75,0.5,0.6666666666666666,0.38235294117647056,0.6923076923076923,0.75,0.5555555555555556,0.6666666666666666,0.4,0.4,1.0,0.6666666666666666,0.5,,,0.25,0.3333333333333333,,2.0,2.0,2.0,1.0,,0.25,3.0,4.0,,,,,,,,,0.3333333333333333,0.75,,,,,,,,,,,,,,1610612759,2002,2001-02,False
1477-1495-198-345-990,1610612759,"Bruce Bowen, Tim Duncan, Danny Ferry, Terry Porter, Malik Rose","Bowen, Duncan, Ferry, Porter, Rose",1477-1495-198-345-990,SAS,364.0,2,2.0,,2.0,,,0.25,0.25,,0.25,25.75,6.0,-4.0,10.0,10.0,2.0,7.0,1.0,20.0,1.0,2.0,2.0,4.0,,1.0,,3.0,6.0,1.0,,9.0,13.0,1.0,1.0,2.0,,1.0,,,,4.0,2.0,3.0,2.0,1.0,,2.0,1.0,3.0,1.0,2.0,7.0,1.0,3.0,,3.0,1.0,4.0,,,,1.0,,7.0,,2.0,,0.6666666666666666,0.6666666666666666,1.0,0.5,,0.5,0.5,1.0,,0.5625,1.0,,0.5,1.0,,,,,0.5,0.3333333333333333,0.5,0.25,,0.5,0.5,,,79.12087912087912,19.1,17.3,17.8,17.3,0.25,0.5,0.5,0.5,0.5,0.5,1.0,,0.5,0.5,1.0,,0.5,0.423425,0.369,0.4135,,,0.2222222222222222,,16.849999999999998,0.2,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,3.0,,,,,,,1.0,,,,,,,0.3333333333333333,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,False
1477-1498-1520-2225-685,1610612759,"Bruce Bowen, Antonio Daniels, Charles Smith, Tony Parker, Cherokee Parks","Bowen, Daniels, Smith, Parker, Parks",1477-1498-1520-2225-685,SAS,50.0,1,,,,,,,,,1.0,,1.0,2.0,2.0,1.0,2.0,1.0,,3.0,,,,,,,,1.0,1.0,,,2.0,,,,,1.0,1.0,,,2.0,,2.0,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,2.0,2.0,2.0,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,,86.39999999999999,11.0,28.0,11.0,28.0,,,,,,,,,,,,,,0.5031,,0.5031,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1610612759,2002,2001-02,False
1477-1498-1520-345-685,1610612759,"Bruce Bowen, Antonio Daniels, Charles Smith, Terry Porter, Cherokee Parks","Bowen, Daniels, Smith, Porter, Parks",1477-1498-1520-345-685,SAS,32.0,1,,,,,,,,,,,1.0,-2.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,15.0,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,False
1477-1498-1520-345-990,1610612759,"Bruce Bowen, Antonio Daniels, Charles Smith, Terry Porter, Malik Rose","Bowen, Daniels, Smith, Porter, Rose",1477-1498-1520-345-990,SAS,12.0,1,,,,,,,,,,,,-1.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0,,12.0,,12.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,False
1477-1498-1520-685-95,1610612759,"Bruce Bowen, Antonio Daniels, Charles Smith, Cherokee Parks, Mark Bryant","Bowen, Daniels, Smith, Parks, Bryant",1477-1498-1520-685-95,SAS,246.0,1,1.0,1.0,1.0,1.0,,0.2,0.2,0.2,0.2,25.5,4.0,-2.0,8.0,8.0,8.0,8.0,1.0,16.0,1.0,1.0,,3.0,,1.0,1.0,1.0,4.0,1.0,1.0,6.0,8.0,,,,1.0,4.0,1.0,1.0,6.0,2.0,,3.0,1.0,1.0,,1.0,1.0,2.0,1.0,,5.0,,2.0,2.0,4.0,1.0,5.0,,,4.0,2.0,,6.0,6.0,8.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,,0.25,0.5,,0.5,0.5,,0.5,,,1.0,0.6666666666666666,,0.6666666666666666,,,,0.5,1.0,,93.65853658536587,19.0,11.75,18.375,9.625,0.2,1.0,1.0,0.6,,,,,1.0,1.0,1.0,1.0,1.0,0.40266,,0.40266,,,,1.0,13.3,1.0,,,,,,,,,,,,,,1.0,,,,,,2.0,,1.0,,2.0,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,2.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1610612759,2002,2001-02,False
1477-1498-198-2225-764,1610612759,"Bruce Bowen, Antonio Daniels, Danny Ferry, Tony Parker, David Robinson","Bowen, Daniels, Ferry, Parker, Robinson",1477-1498-198-2225-764,SAS,48.0,1,,,1.0,,,0.5,,,0.5,22.8,1.0,,1.0,1.0,,,1.0,2.0,,1.0,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.5,,,,,0.5,60.0,33.0,15.0,19.0,15.0,0.5,,,,,,,0.5,,,,,,0.516125,,,,,,,11.7,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1610612759,2002,2001-02,False
1477-1498-198-2225-95,1610612759,"Bruce Bowen, Antonio Daniels, Danny Ferry, Tony Parker, Mark Bryant","Bowen, Daniels, Ferry, Parker, Bryant",1477-1498-198-2225-95,SAS,69.0,2,,,,,,,,,,,1.0,,3.0,3.0,3.0,3.0,,6.0,1.0,2.0,,,,,,1.0,2.0,,,2.0,2.0,,,,1.0,2.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,3.0,,,,,,,,0.5,,0.5,0.5,,0.5,0.5,,0.5,,,,,,,,,,,,,125.21739130434784,13.333333333333334,9.666666666666666,13.333333333333334,9.666666666666666,1.0,0.5,0.5,,,,,,,,,,,0.31945,,0.31945,,,,1.0,7.4,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,False
1477-1498-198-345-95,1610612759,"Bruce Bowen, Antonio Daniels, Danny Ferry, Terry Porter, Mark Bryant","Bowen, Daniels, Ferry, Porter, Bryant",1477-1498-198-345-95,SAS,136.0,2,,,1.0,,,0.3333333333333333,,,0.6666666666666666,22.8,2.0,-9.0,3.0,4.0,,,1.0,7.0,,,,1.0,1.0,,,,2.0,,,,9.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.3333333333333333,,,,,,74.11764705882354,31.0,10.75,23.666666666666668,10.75,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,0.4951833333333333,,,0.25,0.3333333333333333,,,8.8,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,False
1477-1498-198-345-990,1610612759,"Bruce Bowen, Antonio Daniels, Danny Ferry, Terry Porter, Malik Rose","Bowen, Daniels, Ferry, Porter, Rose",1477-1498-198-345-990,SAS,90.0,1,,,,,,,,,0.5,,2.0,-2.0,3.0,3.0,,3.0,1.0,6.0,,,,2.0,,,,1.0,4.0,,,2.0,4.0,1.0,1.0,2.0,,,,,,,2.0,,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,0.25,1.0,,0.25,1.0,,0.25,1.0,,,,,,0.3333333333333333,,0.3333333333333333,,,,,,96.0,15.0,15.0,14.333333333333334,15.0,,,,0.5,,,,,,,,,,0.5111,0.5715,,,,1.0,,8.275,,1.0,2.0,1.0,1.0,,,,,,,2.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.5,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,False
1477-1498-2225-685-990,1610612759,"Bruce Bowen, Antonio Daniels, Tony Parker, Cherokee Parks, Malik Rose","Bowen, Daniels, Parker, Parks, Rose",1477-1498-2225-685-990,SAS,158.0,1,,,,,,,,,0.5,,3.0,2.0,4.0,5.0,4.0,5.0,1.0,9.0,1.0,1.0,,1.0,,,,2.0,4.0,,1.0,5.0,3.0,,1.0,,2.0,4.0,,1.0,5.0,2.0,2.0,,,,,1.0,,1.0,,,2.0,,3.0,,4.0,1.0,5.0,,,,3.0,2.0,5.0,5.0,4.0,,0.5,0.5,,,,,0.5,,0.5,0.5,,0.5,0.5,,0.5,,,,0.75,,0.8,,,,0.6666666666666666,1.0,,82.0253164556962,15.75,19.0,13.75,16.4,0.25,1.0,1.0,0.25,,,,,,,,,,0.46055,0.4895,0.46055,0.4,0.4,,1.0,6.75,1.0,1.0,2.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,1.0,,,,1.0,,,0.5,0.5,0.5,1.0,,,,,1.0,,,,,,,,,,1.0,,,1.0,2.0,1.0,,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,1610612759,2002,2001-02,False
1477-1498-2225-764-990,1610612759,"Bruce Bowen, Antonio Daniels, Tony Parker, David Robinson, Malik Rose","Bowen, Daniels, Parker, Robinson, Rose",1477-1498-2225-764-990,SAS,26.0,1,,,,,,,,,1.0,,,2.0,1.0,2.0,,,,3.0,,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,166.15384615384616,3.0,11.5,3.0,5.5,,,,,,,,,,,,,,0.8602,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,False
1477-1498-2225-95-990,1610612759,"Bruce Bowen, Antonio Daniels, Tony Parker, Mark Bryant, Malik Rose","Bowen, Daniels, Parker, Bryant, Rose",1477-1498-2225-95-990,SAS,24.0,2,,,,,,,,,,,,-2.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,,12.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,False
1477-1498-345-685-990,1610612759,"Bruce Bowen, Antonio Daniels, Terry Porter, Cherokee Parks, Malik Rose","Bowen, Daniels, Porter, Parks, Rose",1477-1498-345-685-990,SAS,179.0,1,,,,,,,,,0.25,,3.0,-3.0,4.0,5.0,,,1.0,9.0,,1.0,1.0,2.0,,,,1.0,4.0,,2.0,4.0,7.0,,,2.0,,,,,,2.0,,,,,1.0,1.0,,1.0,,1.0,2.0,1.0,1.0,,1.0,1.0,2.0,1.0,,1.0,3.0,1.0,2.0,,,,1.0,1.0,,,,,0.25,,,0.25,,,0.4,1.0,,0.25,,,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,,,1.0,0.5,72.40223463687151,29.25,12.4,29.0,12.4,0.25,,,0.5,0.5,0.5,1.0,,,,,,,0.420875,,,0.2,0.2,0.5,,10.45,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,0.25,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,False
1477-1498-345-764-990,1610612759,"Bruce Bowen, Antonio Daniels, Terry Porter, David Robinson, Malik Rose","Bowen, Daniels, Porter, Robinson, Rose",1477-1498-345-764-990,SAS,61.0,2,,,,,,,,,,,1.0,,2.0,2.0,,,,4.0,,,1.0,2.0,,,,1.0,2.0,,,2.0,2.0,,,,,,,,,2.0,,,,,,1.0,,1.0,,1.0,2.0,,1.0,,1.0,,1.0,,,1.0,,,2.0,,,,1.0,1.0,,,,,0.5,,,0.5,,,0.5,,,,,,1.0,,1.0,,,,1.0,,,94.42622950819673,12.0,18.5,12.0,15.0,,,,1.0,0.5,0.5,1.0,,,,,,,0.377,,,,,,,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,False
1477-1498-345-95-990,1610612759,"Bruce Bowen, Antonio Daniels, Terry Porter, Mark Bryant, Malik Rose","Bowen, Daniels, Porter, Bryant, Rose",1477-1498-345-95-990,SAS,158.0,2,,,,,,,,,0.3333333333333333,,3.0,2.0,3.0,4.0,2.0,,,7.0,1.0,1.0,,1.0,,,,2.0,3.0,,2.0,6.0,4.0,,,,1.0,2.0,,,2.0,,4.0,,,,,,,,,,,,1.0,,1.0,,1.0,,,2.0,2.0,1.0,6.0,2.0,2.0,,,,,,,,0.6666666666666666,,0.5,0.6666666666666666,,0.5,0.8333333333333334,,0.5,,,,0.3333333333333333,,0.3333333333333333,,,,,0.3333333333333333,,63.79746835443038,26.0,20.0,26.0,11.5,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,,,,,,,0.4921,,0.3512,0.3333333333333333,0.3333333333333333,,0.3333333333333333,9.566666666666666,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,False
1477-198-345-95-990,1610612759,"Bruce Bowen, Danny Ferry, Terry Porter, Mark Bryant, Malik Rose","Bowen, Ferry, Porter, Bryant, Rose",1477-198-345-95-990,SAS,53.0,1,,,,,,,,,,,1.0,,2.0,2.0,,,,4.0,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,108.67924528301887,18.0,8.5,18.0,5.0,,,,1.0,,,,,,,,,,0.38865,,,,,,,16.95,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,False
1495-1498-198-2225-764,1610612759,"Tim Duncan, Antonio Daniels, Danny Ferry, Tony Parker, David Robinson","Duncan, Daniels, Ferry, Parker, Robinson",1495-1498-198-2225-764,SAS,268.0,2,,,,,,,,,,,4.0,-5.0,9.0,8.0,,6.0,1.0,17.0,1.0,3.0,,4.0,,,,1.0,7.0,,3.0,5.0,10.0,,,,,,,,,2.0,,,,,1.0,1.0,,1.0,,,2.0,1.0,3.0,2.0,5.0,1.0,6.0,,3.0,4.0,4.0,2.0,5.0,,,1.0,1.0,1.0,,,,,0.14285714285714285,,,0.14285714285714285,,,0.2777777777777778,,,0.14285714285714285,,1.0,1.0,0.16666666666666666,1.0,0.16666666666666666,0.5,,1.0,,,91.34328358208955,17.555555555555557,13.75,17.11111111111111,13.75,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.5714285714285714,,,,,,,,,,0.39015714285714287,,,0.2222222222222222,0.2222222222222222,,,14.242857142857144,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,False
1495-1498-198-2225-95,1610612759,"Tim Duncan, Antonio Daniels, Danny Ferry, Tony Parker, Mark Bryant","Duncan, Daniels, Ferry, Parker, Bryant",1495-1498-198-2225-95,SAS,49.0,1,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,58.775510204081634,24.0,25.0,24.0,25.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,False
1495-1498-198-2225-990,1610612759,"Tim Duncan, Antonio Daniels, Danny Ferry, Tony Parker, Malik Rose","Duncan, Daniels, Ferry, Parker, Rose",1495-1498-198-2225-990,SAS,451.0,6,1.0,,2.0,,,0.14285714285714285,0.07142857142857142,,0.6428571428571429,23.45,8.0,13.0,14.0,16.0,4.0,3.0,1.0,30.0,1.0,3.0,1.0,2.0,1.0,1.0,,9.0,12.0,1.0,,21.0,8.0,1.0,1.0,2.0,3.0,3.0,,,6.0,4.0,14.0,,1.0,1.0,1.0,2.0,,2.0,,,4.0,,4.0,1.0,7.0,1.0,8.0,,1.0,2.0,2.0,2.0,19.0,6.0,4.0,,0.2222222222222222,0.2222222222222222,,0.5,,0.5,0.75,1.0,1.0,0.75,1.0,1.0,0.75,1.0,1.0,0.08333333333333333,0.3333333333333333,1.0,1.0,,1.0,0.25,,,1.0,1.0,,95.78713968957871,15.0,15.0625,14.785714285714286,15.0625,0.21428571428571427,0.3333333333333333,0.5,0.14285714285714285,0.5,0.5,,0.07142857142857142,1.0,1.0,,,1.0,0.5464928571428571,,0.5536666666666666,0.14285714285714285,0.16666666666666666,0.09523809523809523,0.2857142857142857,5.55,0.2857142857142857,7.0,7.0,1.0,1.0,,,,,,,,,2.0,,1.0,2.0,1.0,1.0,,1.0,,,,1.0,,,,2.0,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,0.5,1.0,1.0,0.2857142857142857,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,0.6666666666666666,1.0,3.0,,,,,,1.0,,,,,,,1610612759,2002,2001-02,False
1495-1498-198-345-95,1610612759,"Tim Duncan, Antonio Daniels, Danny Ferry, Terry Porter, Mark Bryant","Duncan, Daniels, Ferry, Porter, Bryant",1495-1498-198-345-95,SAS,118.0,1,2.0,,2.0,,,0.5,0.5,,0.5,24.35,2.0,4.0,4.0,4.0,,,,8.0,1.0,1.0,1.0,1.0,,1.0,,2.0,2.0,1.0,,7.0,3.0,,,,,,,,,2.0,2.0,3.0,2.0,1.0,,1.0,1.0,2.0,1.0,1.0,5.0,,2.0,,2.0,,2.0,,,,,,7.0,,,,0.5,0.5,1.0,0.5,,0.5,1.0,,,0.875,,,0.875,,,,,,1.0,,1.0,,,,,,,97.6271186440678,13.25,16.25,13.25,16.25,0.25,1.0,1.0,0.25,1.0,1.0,1.0,,0.5,0.5,1.0,,0.5,0.4878625,,,,,,,12.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2002,2001-02,False
