EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,Fouls,Offensive Fouls,FTA,Technical Free Throw Trips,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,LongMidRangeFGA,LongMidRangeFrequency,PenaltyOffPoss,PenaltyDefPoss,LongMidRangeFGM,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,Fg2aBlocked,LongMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,PenaltyTurnovers,ShootingFouls,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGA,PenaltyFG3A,PtsAssisted3s,PtsPutbacks,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,BadPassSteals,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,NonShootingPenaltyNonTakeFouls,Assisted3sPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,BlockedAtRim,DefAtRimReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,AtRimPctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3FGA,SecondChanceFtPoints,Loose Ball Fouls,3SecondViolations,DefCorner3ReboundPct,Corner3Frequency,LostBallTurnovers,Travels,2pt And 1 Free Throw Trips,OffensiveGoaltends,Defensive 3 Seconds Violations,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,Corner3Assists,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,BlockedLongMidRange,HeaveAttempts,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,DefensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,FTOffRebounds,OffFTReboundPct,Blocked3s,BlockedCorner3,Arc3PctBlocked,ThreePtShootingFoulsDrawn,BlockedArc3,ThreePtShootingFoulsDrawnPct,team_id,year,season,team_vs
1742-1744-2046-452-56,1610612760,"Shammond Williams, Jerome James, Desmond Mason, Vin Baker, Gary Payton","Williams, James, Mason, Baker, Payton",1742-1744-2046-452-56,SEA,25.0,1,,2.0,1.0,,,1.0,,,,,,,,,1.0,1.0,,,,2.0,,,,,2.0,,,,,1.0,1.0,,2.0,,,,,,,,,,,,2.0,1.0,1.0,,,1.0,,1.0,,1.0,,,,,,,,,57.599999999999994,16.0,,16.0,,,,,,,,,,,,,,,,,0.4164,,,21.8,,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,False
1742-1744-2046-56-699,1610612760,"Shammond Williams, Jerome James, Desmond Mason, Gary Payton, Brent Barry","Williams, James, Mason, Payton, Barry",1742-1744-2046-56-699,SEA,5.0,1,,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,0.5,,,,,,,,,288.0,5.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,1.0,,,,,,1.0,1.0,,,0.5,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,False
1742-1744-2046-699-988,1610612760,"Shammond Williams, Jerome James, Desmond Mason, Brent Barry, Randy Livingston","Williams, James, Mason, Barry, Livingston",1742-1744-2046-699-988,SEA,121.0,1,2.0,-4.0,3.0,4.0,,7.0,,,,,1.0,1.0,,,1.0,2.0,,,,2.0,6.0,,,,,2.0,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,2.0,,,,,0.5,,0.5,,0.5,,,,,0.3333333333333333,,,,83.30578512396694,21.0,14.5,21.0,11.0,,,,,0.5,1.0,1.0,,,,,,,,,0.35805,,,17.4,,1.0,0.5,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,False
1742-1744-2071-2209-2248,1610612760,"Shammond Williams, Jerome James, Olumide Oyedeji, Vladimir Radmanovic, Earl Watson","Williams, James, Oyedeji, Radmanovic, Watson",1742-1744-2071-2209-2248,SEA,166.0,1,3.0,-5.0,5.0,6.0,,11.0,,,,,1.0,1.0,,,1.0,1.0,,1.0,,2.0,7.0,,,,2.0,,,,,1.0,1.0,,2.0,,2.0,3.0,,3.0,3.0,3.0,4.0,1.0,,,2.0,1.0,1.0,,,1.0,,0.5,,0.5,,0.5,0.6666666666666666,,0.5,,,0.5,95.42168674698796,15.0,15.166666666666666,15.0,13.833333333333334,,,,,0.5,1.0,1.0,,,,,,,0.5,,0.4658,,,5.4,22.8,,,,6.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,2.0,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,False
1742-1916-2046-56-699,1610612760,"Shammond Williams, Calvin Booth, Desmond Mason, Gary Payton, Brent Barry","Williams, Booth, Mason, Payton, Barry",1742-1916-2046-56-699,SEA,212.0,1,4.0,-2.0,8.0,7.0,2.0,15.0,,1.0,,,,,,,,3.0,,1.0,6.0,6.0,8.0,,,2.0,,,,,,,,,,,1.0,2.0,2.0,4.0,1.0,3.0,2.0,1.0,6.0,,4.0,,,,,,,,,0.42857142857142855,0.5,0.25,1.0,,1.0,0.5,,,101.88679245283019,15.375,12.714285714285714,14.625,12.714285714285714,0.25,,,,,,,,,,,,,0.5,,0.5149625,0.63615,0.3333333333333333,13.333333333333334,22.5,2.0,0.5,4.0,7.0,,,1.0,4.0,4.0,1.0,,2.0,2.0,2.0,1.0,2.0,1.0,,,,,4.0,4.0,,,0.6666666666666666,0.3333333333333333,,0.6666666666666666,1.0,,,,,0.6003,0.3333333333333333,0.4,0.6666666666666666,0.5,1.0,1.0,,,1.0,,,,,,,,2.0,1.0,,,,,,,,,0.6666666666666666,1.0,1.0,,0.5,1.0,,,,1.0,,,,,,,,1.0,,1.0,,,,1.0,2.0,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1610612760,2002,2001-02,False
1742-1916-2209-2248-452,1610612760,"Shammond Williams, Calvin Booth, Vladimir Radmanovic, Earl Watson, Vin Baker","Williams, Booth, Radmanovic, Watson, Baker",1742-1916-2209-2248-452,SEA,371.0,2,6.0,1.0,12.0,10.0,1.0,22.0,1.0,2.0,,,2.0,3.0,1.0,1.0,4.0,7.0,1.0,1.0,3.0,14.0,13.0,1.0,1.0,2.0,4.0,4.0,,1.0,1.0,2.0,3.0,,7.0,,1.0,2.0,1.0,3.0,1.0,3.0,2.0,,5.0,,12.0,0.5,0.6666666666666666,1.0,1.0,0.5714285714285714,1.0,0.6875,1.0,0.7,1.0,0.125,1.0,,0.6666666666666666,0.3333333333333333,,,85.39083557951483,18.0,15.5,17.916666666666668,14.6,0.25,0.5,1.0,,0.375,0.6666666666666666,0.6666666666666666,0.125,1.0,1.0,,,,0.375,1.0,0.4833875,0.4214,0.14285714285714285,9.942857142857141,24.7,2.0,0.25,6.0,,1.0,1.0,4.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,,6.0,6.0,0.25,0.5,0.5,0.14285714285714285,,0.6666666666666666,1.0,,0.5,0.5,1.0,0.51286,0.2222222222222222,0.25,0.42857142857142855,0.5,2.0,,,,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,,,2.0,,,,1.0,,0.3333333333333333,0.5,,1.0,,1.0,,0.5,1.0,0.2,,0.2,,,,,,,,0.5,,,,,,,,,,1.0,,1.0,,,,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,False
1742-2046-2071-2209-2248,1610612760,"Shammond Williams, Desmond Mason, Olumide Oyedeji, Vladimir Radmanovic, Earl Watson","Williams, Mason, Oyedeji, Radmanovic, Watson",1742-2046-2071-2209-2248,SEA,276.0,3,5.0,-1.0,10.0,9.0,1.0,19.0,1.0,2.0,1.0,1.0,,2.0,1.0,2.0,1.0,7.0,2.0,3.0,,8.0,9.0,1.0,1.0,2.0,,2.0,,2.0,1.0,,2.0,,6.0,,4.0,4.0,1.0,5.0,,1.0,1.0,,,,6.0,,,0.6666666666666666,0.6666666666666666,0.14285714285714285,1.0,0.4,1.0,0.4,1.0,0.3,0.8,,0.6666666666666666,0.14285714285714285,,0.75,99.1304347826087,13.7,15.444444444444445,13.7,15.11111111111111,0.2,0.5,1.0,,0.2,,,0.2,0.5,0.5,1.0,1.0,,0.5,0.5,0.435245,0.6333,0.25,11.471428571428572,24.46666666666667,3.0,0.3,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,0.14285714285714285,,1.0,,,,,,,,,,,1.0,,,,,,,6.0,2.0,2.0,1.0,,1.0,,,,1.0,,,,1.0,,0.16666666666666666,,1.0,,,,,,1.0,,,,,1.0,,,,,,0.5,,,,1.0,,,,,0.1,,,,,,1.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,False
1742-2046-2071-2209-699,1610612760,"Shammond Williams, Desmond Mason, Olumide Oyedeji, Vladimir Radmanovic, Brent Barry","Williams, Mason, Oyedeji, Radmanovic, Barry",1742-2046-2071-2209-699,SEA,97.0,1,2.0,-2.0,2.0,3.0,1.0,5.0,,,,,,1.0,,,,2.0,,,,,2.0,,1.0,,,,,,,,,,,,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,0.5,0.5,,,74.22680412371133,21.5,18.0,19.0,15.333333333333334,,,,,0.5,,,,,,,,,,,0.4095,0.4751,,14.75,,1.0,0.5,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.5,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,False
1742-2046-2071-452-56,1610612760,"Shammond Williams, Desmond Mason, Olumide Oyedeji, Vin Baker, Gary Payton","Williams, Mason, Oyedeji, Baker, Payton",1742-2046-2071-452-56,SEA,85.0,1,1.0,-4.0,2.0,3.0,1.0,5.0,,,,,,1.0,,,,3.0,,,,,4.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,84.70588235294117,27.5,10.0,24.0,8.0,,,,,0.3333333333333333,,,,,,,,,,,0.3457666666666667,0.4111,,13.833333333333334,,2.0,0.6666666666666666,1.0,3.0,,,1.0,,,1.0,,,,,1.0,,,,,,,,1.0,,,,0.3333333333333333,1.0,,,,,,,0.2555,,,,0.5,,,,,,,,,,,,,1.0,,,,,,,,,,0.3333333333333333,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,False
1742-2046-2071-452-988,1610612760,"Shammond Williams, Desmond Mason, Olumide Oyedeji, Vin Baker, Randy Livingston","Williams, Mason, Oyedeji, Baker, Livingston",1742-2046-2071-452-988,SEA,368.0,2,6.0,7.0,13.0,12.0,2.0,25.0,5.0,5.0,,,,,,1.0,7.0,9.0,,1.0,,14.0,7.0,1.0,1.0,2.0,10.0,4.0,,1.0,,5.0,5.0,4.0,10.0,,5.0,6.0,2.0,8.0,1.0,3.0,1.0,1.0,1.0,,12.0,0.7142857142857143,0.7142857142857143,,,0.7777777777777778,1.0,0.7,1.0,0.7,1.0,0.1,1.0,,0.8571428571428571,0.6666666666666666,,1.0,97.82608695652173,15.23076923076923,14.166666666666666,14.846153846153847,13.583333333333334,0.5,1.0,1.0,0.8,,,,0.1,,,,,,0.6,,0.46539,0.378,0.14285714285714285,8.5,25.8,4.0,0.4,6.0,,2.0,1.0,3.0,,2.0,,1.0,2.0,,3.0,,1.0,,,,,,2.0,6.0,0.3333333333333333,0.25,0.25,,,0.6666666666666666,1.0,,0.5,0.5,0.5,0.398025,0.1,0.1111111111111111,0.14285714285714285,0.46153846153846156,2.0,,,,,1.0,1.0,,,,,,2.0,1.0,,,2.0,,1.0,,,,1.0,0.5,,,1.0,1.0,,,,,,0.25,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,False
1742-2046-2071-56-699,1610612760,"Shammond Williams, Desmond Mason, Olumide Oyedeji, Gary Payton, Brent Barry","Williams, Mason, Oyedeji, Payton, Barry",1742-2046-2071-56-699,SEA,513.0,2,9.0,-9.0,15.0,15.0,1.0,30.0,1.0,3.0,,,3.0,4.0,,2.0,4.0,8.0,1.0,4.0,4.0,15.0,24.0,,,2.0,,8.0,,2.0,,,1.0,,3.0,,2.0,5.0,1.0,6.0,1.0,1.0,6.0,,6.0,,13.0,,,0.25,0.25,0.5,,0.4583333333333333,,0.5,1.0,0.3333333333333333,0.4,,0.4444444444444444,0.14285714285714285,,,84.21052631578947,15.4,18.8,15.333333333333334,18.0,0.25,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.75,0.75,0.16666666666666666,,,,,,0.5833333333333334,,0.48587916666666664,,0.13333333333333333,6.3625,24.35,1.0,0.08333333333333333,3.0,9.0,,,3.0,2.0,2.0,,,,,,2.0,3.0,,,,,,2.0,3.0,,,0.25,,,,0.5,,,,,0.48783333333333334,0.2,0.2727272727272727,0.13333333333333333,0.2,,,,,1.0,,,3.0,,1.0,,,1.0,2.0,1.0,,,1.0,,3.0,1.0,1.0,0.25,0.5,,1.0,,0.3333333333333333,,,,0.3333333333333333,,,,1.0,,,,,,,,,,2.0,2.0,1.0,,1.0,0.16666666666666666,,,,,,1.0,,,,,1.0,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,False
1742-2046-2209-2248-452,1610612760,"Shammond Williams, Desmond Mason, Vladimir Radmanovic, Earl Watson, Vin Baker","Williams, Mason, Radmanovic, Watson, Baker",1742-2046-2209-2248-452,SEA,43.0,1,1.0,-1.0,2.0,1.0,,3.0,,,,,1.0,1.0,,,1.0,1.0,,,,2.0,3.0,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,1.0,,1.0,,1.0,,,,,,,,,100.46511627906976,12.0,19.0,12.0,19.0,,,,,1.0,1.0,1.0,,,,,,,,,0.3519,,,13.0,,,,2.0,1.0,,1.0,1.0,,2.0,,,,,,1.0,,,,,,,2.0,2.0,1.0,1.0,1.0,,,,,,,,,0.3519,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,False
1742-2046-2209-452-56,1610612760,"Shammond Williams, Desmond Mason, Vladimir Radmanovic, Vin Baker, Gary Payton","Williams, Mason, Radmanovic, Baker, Payton",1742-2046-2209-452-56,SEA,270.0,3,4.0,-11.0,6.0,8.0,,14.0,1.0,2.0,,,,,,,2.0,5.0,,,,4.0,15.0,,,,2.0,2.0,,,,1.0,1.0,,2.0,,1.0,2.0,,2.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,0.5,0.5,,,0.4,,0.4,,0.4,,,0.5,,0.5,,,1.0,74.66666666666667,24.666666666666668,15.25,24.666666666666668,14.75,0.4,0.5,1.0,,,,,,,,,,,0.4,,0.43723999999999996,,,9.78,,3.0,0.6,,,1.0,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,0.2,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,False
1742-2046-2209-452-699,1610612760,"Shammond Williams, Desmond Mason, Vladimir Radmanovic, Vin Baker, Brent Barry","Williams, Mason, Radmanovic, Baker, Barry",1742-2046-2209-452-699,SEA,237.0,2,4.0,-4.0,8.0,7.0,1.0,15.0,1.0,3.0,1.0,1.0,,1.0,,,2.0,6.0,,,2.0,6.0,10.0,1.0,1.0,2.0,2.0,2.0,,,,1.0,1.0,,2.0,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,2.0,,4.0,0.5,1.0,,,0.3333333333333333,1.0,0.3333333333333333,1.0,0.42857142857142855,1.0,,0.5,,0.5,0.25,,1.0,91.13924050632912,15.0,16.714285714285715,15.0,16.428571428571427,0.5,0.3333333333333333,0.3333333333333333,,0.16666666666666666,,,,,,1.0,1.0,,0.5,,0.4747666666666666,0.5594,0.3333333333333333,6.916666666666667,,2.0,0.3333333333333333,,,1.0,,,,,,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,0.5,,,0.5,0.5,1.0,,0.14285714285714285,0.14285714285714285,,,1.0,,1.0,,,,,,2.0,,,,1.0,,,1.0,1.0,,,,,,0.25,,0.5,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,False
1742-2046-2209-56-699,1610612760,"Shammond Williams, Desmond Mason, Vladimir Radmanovic, Gary Payton, Brent Barry","Williams, Mason, Radmanovic, Payton, Barry",1742-2046-2209-56-699,SEA,3.0,1,,2.0,1.0,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,2.0,,,,,2.0,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,2.0,1.0,1.0,,,1.0,,1.0,,1.0,,,,,,,,,480.0,3.0,,3.0,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,0.3829,,,,,,,1.0,,,1.0,1.0,,2.0,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,0.3829,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,False
1742-2046-2248-56-699,1610612760,"Shammond Williams, Desmond Mason, Earl Watson, Gary Payton, Brent Barry","Williams, Mason, Watson, Payton, Barry",1742-2046-2248-56-699,SEA,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,False
1742-2046-452-56-699,1610612760,"Shammond Williams, Desmond Mason, Vin Baker, Gary Payton, Brent Barry","Williams, Mason, Baker, Payton, Barry",1742-2046-452-56-699,SEA,514.0,4,9.0,,16.0,16.0,2.0,32.0,4.0,6.0,1.0,1.0,1.0,3.0,,2.0,6.0,12.0,,2.0,5.0,17.0,17.0,2.0,2.0,4.0,8.0,4.0,,2.0,,4.0,4.0,2.0,8.0,1.0,2.0,5.0,2.0,7.0,2.0,2.0,5.0,1.0,6.0,,13.0,0.6666666666666666,0.8,,,0.5,1.0,0.42857142857142855,1.0,0.5,1.0,0.14285714285714285,0.3333333333333333,0.5,0.5555555555555556,0.3333333333333333,0.5,,89.64980544747083,16.1875,15.9375,15.8125,15.4375,0.42857142857142855,0.6666666666666666,0.8,0.5,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.14285714285714285,,,0.5,1.0,,0.5714285714285714,,0.4516892857142857,0.6071,0.23529411764705882,8.1,24.65,3.0,0.21428571428571427,13.0,10.0,1.0,5.0,10.0,5.0,15.0,1.0,1.0,,,,3.0,,3.0,1.0,1.0,1.0,1.0,15.0,13.0,0.5,0.4166666666666667,0.5,0.08333333333333333,,,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,1.0,0.45462916666666664,,,0.8823529411764706,0.8125,,,,3.0,5.0,2.0,2.0,,2.0,,,1.0,1.0,3.0,,,,,,1.0,,,0.25,1.0,0.5,,,1.0,,1.0,,0.4166666666666667,0.6,0.16666666666666666,,,,,,,,0.16666666666666666,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,False
1742-2046-452-56-988,1610612760,"Shammond Williams, Desmond Mason, Vin Baker, Gary Payton, Randy Livingston","Williams, Mason, Baker, Payton, Livingston",1742-2046-452-56-988,SEA,44.0,1,1.0,4.0,2.0,1.0,1.0,3.0,,,,,,,,1.0,1.0,1.0,,1.0,2.0,4.0,,,,2.0,,2.0,,1.0,,,,,,1.0,1.0,1.0,1.0,2.0,,,,,2.0,,2.0,,,,,1.0,,0.5,,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,1.0,1.0,,98.18181818181819,13.5,17.0,13.5,17.0,,,,,,,,0.5,,,,,,0.5,,0.4794,,0.5,15.0,24.0,1.0,0.5,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,1.0,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,False
1742-2046-452-699-988,1610612760,"Shammond Williams, Desmond Mason, Vin Baker, Brent Barry, Randy Livingston","Williams, Mason, Baker, Barry, Livingston",1742-2046-452-699-988,SEA,106.0,1,2.0,2.0,3.0,3.0,,6.0,1.0,1.0,,,1.0,1.0,,,3.0,3.0,,,,6.0,4.0,,,,4.0,2.0,,,,2.0,2.0,,4.0,,,,,,,,,,,,6.0,0.6666666666666666,0.6666666666666666,,,1.0,,1.0,,1.0,,,,,,,,,81.50943396226415,13.333333333333334,22.0,13.333333333333334,22.0,0.3333333333333333,1.0,1.0,,0.3333333333333333,1.0,1.0,,,,,,,0.3333333333333333,,0.5634666666666667,,,8.299999999999999,,1.0,0.3333333333333333,,,1.0,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,False
1742-2071-2209-2248-452,1610612760,"Shammond Williams, Olumide Oyedeji, Vladimir Radmanovic, Earl Watson, Vin Baker","Williams, Oyedeji, Radmanovic, Watson, Baker",1742-2071-2209-2248-452,SEA,115.0,1,2.0,10.0,4.0,4.0,,8.0,,,,,2.0,2.0,,,3.0,3.0,1.0,1.0,1.0,10.0,,,,,4.0,2.0,,,,2.0,3.0,,7.0,,1.0,3.0,,3.0,,,,,1.0,,10.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,,1.125,,1.25,,0.25,0.5,,0.6666666666666666,,,,100.17391304347825,10.75,18.0,10.75,17.0,,,,,0.5,1.0,1.0,,,,,,,0.25,,0.4251875,,,14.0,22.2,1.0,0.25,4.0,4.0,1.0,3.0,3.0,1.0,10.0,,1.0,,,,,1.0,,2.0,1.0,2.0,,10.0,4.0,1.0,1.125,1.25,,,,1.0,,1.0,1.0,1.0,0.4251875,0.25,0.3333333333333333,1.0,1.0,,,,,,,1.0,3.0,,1.0,,1.0,,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,1.0,,0.5,,,,,1.0,,,,,,,,,,,1.0,,,,,0.25,,,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612760,2002,2001-02,False
