EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,DefFTReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsPutbacks,Fg2aBlocked,Fg3aBlocked,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Offensive Fouls,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyFtPoints,ShortMidRangePctBlocked,PenaltyCorner3FGA,LostBallTurnovers,2pt And 1 Free Throw Trips,PenaltyCorner3Frequency,PenaltyAtRimFGM,Corner3FGM,SecondChanceFtPoints,PenaltyFG2M,Corner3Assists,FTOffRebounds,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Technical Free Throw Trips,BlockedAtRim,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyFg2Pct,OffFTReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimAccuracy,HeaveAttempts,3SecondViolations,BadPassOutOfBoundsTurnovers,Travels,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,DefensiveGoaltends,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,OffensiveGoaltends,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1904-2058-283-955-977,1610612747,"Devean George, Mark Madsen, Lindsey Hunter, Samaki Walker, Kobe Bryant","George, Madsen, Hunter, Walker, Bryant",1904-2058-283-955-977,LAL,8.0,1,,-1.0,,1.0,,1.0,1.0,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,1.0,1.0,,,,180.0,,6.0,,6.0,,,,,,,,1.0,,,,1.0,,,,,,,59.2,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612747,2002,2001-02,False
1904-2058-406-965-977,1610612747,"Devean George, Mark Madsen, Shaquille O'Neal, Derek Fisher, Kobe Bryant","George, Madsen, O'Neal, Fisher, Bryant",1904-2058-406-965-977,LAL,63.0,2,1.0,,2.0,3.0,2.0,3.0,5.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,1.0,,114.28571428571428,13.5,12.0,13.5,12.0,,,,,,,,,,,,,,0.362,0.362,,,9.3,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2002,2001-02,False
1904-2098-216-283-406,1610612747,"Devean George, Slava Medvedenko, Brian Shaw, Lindsey Hunter, Shaquille O'Neal","George, Medvedenko, Shaw, Hunter, O'Neal",1904-2098-216-283-406,LAL,181.0,1,3.0,-2.0,5.0,5.0,,,10.0,1.0,1.0,,,,,3.0,3.0,,1.0,,6.0,8.0,,6.0,,,,,3.0,,3.0,,1.0,6.0,1.0,,1.0,2.0,,,1.0,,,,4.0,,,1.0,1.0,,,,1.0,0.75,0.75,0.25,,1.0,0.25,,79.55801104972376,20.6,15.6,18.8,14.8,0.25,1.0,1.0,1.0,,,,,,,,0.5,,0.5054125,,,,5.133333333333334,23.1,,1.0,,,,2.0,2.0,1.0,,,,,,1.0,1.0,,,2.0,,,,,,,2.0,,1.0,,,1.0,,,1.0,1.0,1.0,,2.0,,,1.0,,1.0,,,,1.0,1.0,,1.0,,,,,,0.5,,,1.0,1.0,,,,,1.0,,,,1.0,,0.5,1.0,1.0,1.0,,0.25,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612747,2002,2001-02,False
1904-2098-216-406-977,1610612747,"Devean George, Slava Medvedenko, Brian Shaw, Shaquille O'Neal, Kobe Bryant","George, Medvedenko, Shaw, O'Neal, Bryant",1904-2098-216-406-977,LAL,159.0,1,3.0,4.0,4.0,4.0,,,8.0,2.0,2.0,,,,,4.0,4.0,,,1.0,9.0,5.0,,4.0,4.0,,,,2.0,,2.0,,1.0,4.0,,,2.0,2.0,,,2.0,1.0,1.0,,9.0,,,0.5,0.5,,,,1.0,1.0,1.125,,,,0.4,,72.45283018867924,12.25,27.5,12.25,23.25,0.5,1.0,1.0,0.5,,,,,,,,0.5,,0.495575,,0.25,0.25,4.625,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,0.5,,,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2002,2001-02,False
1904-216-283-296-406,1610612747,"Devean George, Brian Shaw, Lindsey Hunter, Rick Fox, Shaquille O'Neal","George, Shaw, Hunter, Fox, O'Neal",1904-216-283-296-406,LAL,337.0,3,6.0,,8.0,9.0,,1.0,17.0,2.0,3.0,1.0,1.0,,1.0,4.0,8.0,,1.0,,8.0,8.0,,2.0,6.0,,1.0,,1.0,,1.0,,1.0,2.0,,,4.0,7.0,1.0,1.0,4.0,1.0,1.0,,6.0,,1.0,0.25,0.3333333333333333,,,,0.5,0.4444444444444444,0.4444444444444444,0.1111111111111111,,,0.5714285714285714,,72.64094955489615,18.375,21.11111111111111,15.875,17.88888888888889,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.1111111111111111,1.0,1.0,0.1111111111111111,,,,0.4444444444444444,,0.46929444444444446,,0.1111111111111111,0.125,6.05,26.5,,2.0,1.0,2.0,,1.0,4.0,,,,,,,1.0,3.0,,,2.0,,,,2.0,,,,,1.0,2.0,4.0,3.0,1.0,,1.0,,2.0,,3.0,,2.0,1.0,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,,,,0.3333333333333333,0.6666666666666666,0.5,1.0,0.6,1.0,0.3333333333333333,,1.0,,,0.75,0.5,,0.2,0.4444444444444444,0.25,0.25,,,,0.6666666666666666,0.5,,,,,,,,,0.45475,0.25,,,,,1.0,1.0,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2002,2001-02,False
1904-216-283-406-965,1610612747,"Devean George, Brian Shaw, Lindsey Hunter, Shaquille O'Neal, Derek Fisher","George, Shaw, Hunter, O'Neal, Fisher",1904-216-283-406-965,LAL,80.0,1,1.0,,3.0,3.0,3.0,3.0,6.0,1.0,1.0,,,,,1.0,2.0,,1.0,1.0,3.0,3.0,2.0,2.0,,,,,1.0,,1.0,,1.0,2.0,,1.0,2.0,3.0,,,1.0,2.0,,1.0,2.0,3.0,1.0,1.0,1.0,,,,0.5,0.3333333333333333,0.375,0.3333333333333333,1.0,,1.0,,108.0,8.0,18.666666666666668,7.666666666666667,18.666666666666668,0.3333333333333333,1.0,1.0,1.0,,,,,,,,0.6666666666666666,,0.5632833333333334,0.5632833333333334,,,2.85,23.7,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,1.0,,1.0,3.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,3.0,,,,,0.3333333333333333,0.5,0.375,,,,,,1.0,,1.0,0.5,,,,,1.0,,,1.0,,,0.3333333333333333,,,,,0.3333333333333333,,,,,,,,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,,1.0,,,0.3333333333333333,1.0,,1.0,1.0,,,,,,,,,,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612747,2002,2001-02,False
1904-216-283-406-977,1610612747,"Devean George, Brian Shaw, Lindsey Hunter, Shaquille O'Neal, Kobe Bryant","George, Shaw, Hunter, O'Neal, Bryant",1904-216-283-406-977,LAL,440.0,1,7.0,14.0,19.0,18.0,19.0,18.0,37.0,2.0,5.0,2.0,2.0,6.0,11.0,4.0,8.0,7.0,13.0,2.0,31.0,17.0,8.0,4.0,4.0,12.0,11.0,6.0,2.0,4.0,6.0,4.0,1.0,16.0,4.0,2.0,6.0,8.0,3.0,3.0,5.0,4.0,1.0,,31.0,19.0,2.0,0.5,0.5,0.5714285714285714,0.5384615384615384,0.5384615384615384,0.5,0.6904761904761905,0.6818181818181818,0.6190476190476191,1.0,0.8,0.8,1.0,121.0909090909091,9.0,14.944444444444445,9.0,14.777777777777779,0.23809523809523808,0.4,0.4,0.5,0.09523809523809523,1.0,1.0,0.5238095238095238,0.5454545454545454,0.5454545454545454,0.6666666666666666,0.8571428571428571,0.5454545454545454,0.5320666666666667,0.5320666666666667,0.09090909090909091,0.1111111111111111,5.75,25.623076923076926,1.0,,,1.0,5.0,,1.0,2.0,,,,6.0,11.0,,1.0,,,,7.0,13.0,31.0,,,,,1.0,,2.0,,2.0,1.0,,,,,,,3.0,,,,,31.0,,0.5384615384615384,,,0.6904761904761905,,0.6818181818181818,,,,,,,0.5,,0.2,0.6666666666666666,,,,,,,,0.5,0.1,0.047619047619047616,,,,0.5,0.09523809523809523,1.0,,,,,,,0.23809523809523808,0.5238095238095238,0.5454545454545454,0.5757,,1.0,2.0,,2.0,,,0.09523809523809523,2.0,1.0,,4.0,,,,,,1.0,,,,0.5,,,0.5,0.5,,0.4,,,,,1.0,,0.07692307692307693,9.0,1.0,,,,,1.0,0.5,,,,,,1.0,1610612747,2002,2001-02,False
1904-216-283-955-977,1610612747,"Devean George, Brian Shaw, Lindsey Hunter, Samaki Walker, Kobe Bryant","George, Shaw, Hunter, Walker, Bryant",1904-216-283-955-977,LAL,159.0,1,3.0,-4.0,4.0,5.0,2.0,2.0,9.0,,,,3.0,1.0,1.0,,3.0,1.0,2.0,1.0,4.0,8.0,2.0,,,3.0,1.0,1.0,,1.0,1.0,1.0,,3.0,,,1.0,3.0,,,5.0,2.0,1.0,,1.0,2.0,1.0,,,1.0,0.5,0.5,,0.3,0.3333333333333333,0.4,,,0.5,,81.50943396226415,18.75,16.8,14.0,16.6,,,,,0.6,,,0.2,1.0,1.0,1.0,0.4,1.0,0.42286,0.36315,0.16666666666666666,0.25,17.033333333333335,25.15,0.5,1.0,,,,,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,3.0,,,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,1.0,,,,,,1.0,,,0.75,,0.75,,,,,,,0.5,0.3333333333333333,1.0,0.5,,,0.3333333333333333,,1.0,1.0,,,,,,,,,,0.2,,,,,0.5,1.0,1.0,,,,0.432325,0.75,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2002,2001-02,False
1904-216-296-406-965,1610612747,"Devean George, Brian Shaw, Rick Fox, Shaquille O'Neal, Derek Fisher","George, Shaw, Fox, O'Neal, Fisher",1904-216-296-406-965,LAL,623.0,5,10.0,15.0,21.0,20.0,,,41.0,7.0,9.0,,1.0,1.0,2.0,9.0,15.0,1.0,2.0,11.0,32.0,17.0,,6.0,12.0,3.0,2.0,1.0,3.0,1.0,4.0,1.0,2.0,9.0,2.0,,10.0,15.0,,,3.0,13.0,6.0,1.0,23.0,,,0.3333333333333333,0.42857142857142855,1.0,0.5,0.5,0.6,0.6176470588235294,0.7045454545454546,0.11764705882352941,,1.0,1.0,,94.76725521669343,14.476190476190476,15.95,14.476190476190476,15.95,0.5294117647058824,0.7777777777777778,0.875,0.2857142857142857,0.058823529411764705,,,0.11764705882352941,0.5,0.5,1.0,0.6470588235294118,0.5,0.5084382352941176,,0.2857142857142857,0.3157894736842105,3.6666666666666665,25.45,,5.0,2.0,2.0,,2.0,5.0,,,,,,,2.0,2.0,,,9.0,,,,4.0,1.0,,1.0,,,4.0,8.0,5.0,,,3.0,2.0,1.0,,4.0,1.0,,3.0,1.0,3.0,,,,1.0,1.0,,0.9,,,0.06666666666666667,0.1111111111111111,,0.75,1.0,0.6666666666666666,,0.5714285714285714,1.0,0.3333333333333333,1.0,,,1.0,1.0,1.0,1.0,,0.29411764705882354,0.4,0.4,0.5,,,1.0,1.0,,,,,,,,,0.59675,0.28125,,,,,1.0,2.0,,,,5.0,,,1.0,,,,1.0,2.0,3.0,1.0,,0.5,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612747,2002,2001-02,False
1904-216-296-406-977,1610612747,"Devean George, Brian Shaw, Rick Fox, Shaquille O'Neal, Kobe Bryant","George, Shaw, Fox, O'Neal, Bryant",1904-216-296-406-977,LAL,984.0,6,16.0,17.0,30.0,30.0,7.0,2.0,60.0,9.0,14.0,1.0,3.0,1.0,2.0,12.0,20.0,2.0,6.0,8.0,38.0,21.0,5.0,16.0,8.0,6.0,2.0,1.0,8.0,2.0,10.0,1.0,7.0,22.0,,3.0,13.0,19.0,7.0,4.0,8.0,12.0,5.0,1.0,34.0,7.0,,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.6,0.5769230769230769,0.59375,0.23076923076923078,1.0,,0.7142857142857143,,87.8048780487805,16.3,16.5,15.566666666666666,16.066666666666666,0.5384615384615384,0.6428571428571429,0.6428571428571429,0.7777777777777778,0.11538461538461539,0.3333333333333333,0.3333333333333333,0.07692307692307693,0.5,0.5,1.0,0.7692307692307693,0.5,0.533225,0.5316666666666666,0.16129032258064516,0.2,3.66,23.816666666666666,0.23333333333333334,3.0,,1.0,4.0,2.0,3.0,4.0,1.0,,,,,,1.0,,1.0,4.0,,1.0,9.0,,,,1.0,,2.0,4.0,10.0,6.0,2.0,3.0,3.0,2.0,1.0,,4.0,3.0,1.0,2.0,,2.0,9.0,,,,,0.3333333333333333,0.4,0.5,,,,,0.75,0.7142857142857143,0.5,0.5,0.5,0.8,,,1.0,0.3333333333333333,0.25,0.8,1.0,,0.16666666666666666,0.11538461538461539,0.6666666666666666,0.6666666666666666,0.5,,0.15384615384615385,0.5,,,0.5,,,,0.6666666666666666,,,0.57435,0.10526315789473684,0.23684210526315788,5.0,,1.0,1.0,,0.16666666666666666,2.0,1.0,4.0,2.0,1.0,,,1.0,,,2.0,1.0,,0.4,,0.5,0.25,0.25,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,1610612747,2002,2001-02,False
1904-216-296-955-977,1610612747,"Devean George, Brian Shaw, Rick Fox, Samaki Walker, Kobe Bryant","George, Shaw, Fox, Walker, Bryant",1904-216-296-955-977,LAL,166.0,2,3.0,-1.0,6.0,6.0,6.0,4.0,12.0,,1.0,,2.0,,3.0,1.0,4.0,,3.0,2.0,4.0,5.0,4.0,,2.0,,2.0,,,,,,,,,1.0,4.0,5.0,,,1.0,2.0,,1.0,4.0,6.0,,,,,,,0.25,0.14285714285714285,0.25,0.42857142857142855,1.0,,1.0,,104.09638554216868,13.333333333333334,14.333333333333334,12.666666666666666,14.333333333333334,0.14285714285714285,,,,0.2857142857142857,,,0.42857142857142855,,,,0.5714285714285714,,0.4407833333333333,0.4407833333333333,,,12.675,31.400000000000002,1.0,1.0,,,1.0,1.0,1.0,,,,1.0,,3.0,,,,1.0,,,3.0,4.0,,,,,,1.0,,3.0,1.0,,,,,,,,1.0,,2.0,,2.0,4.0,,,,,0.14285714285714285,,0.25,,,,,,1.0,,0.5,0.2,,,,0.5,,1.0,,1.0,,,0.14285714285714285,1.0,1.0,,,,,,,,1.0,,,0.14285714285714285,0.42857142857142855,,,,1.0,2.0,,,,,,,,,1.0,,,,,,,2.0,2.0,,0.25,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612747,2002,2001-02,False
1904-216-406-955-965,1610612747,"Devean George, Brian Shaw, Shaquille O'Neal, Samaki Walker, Derek Fisher","George, Shaw, O'Neal, Walker, Fisher",1904-216-406-955-965,LAL,156.0,2,3.0,-1.0,5.0,5.0,3.0,5.0,10.0,2.0,2.0,,,,,2.0,4.0,,,1.0,5.0,6.0,3.0,4.0,,,,,2.0,,2.0,,2.0,4.0,,,1.0,2.0,,,2.0,2.0,1.0,,4.0,3.0,,1.0,1.0,,,,0.5,0.5,0.5,,,,1.0,,92.3076923076923,15.4,15.8,15.0,15.8,0.5,1.0,1.0,1.0,,,,,,,,0.5,,0.488575,0.5360666666666667,0.2,0.2,5.725,,0.6,1.0,,,2.0,,2.0,,,,,,,,,,,1.0,,,4.0,,1.0,,,,,1.0,1.0,1.0,,,1.0,,,,1.0,2.0,,,,,4.0,,,,,0.6666666666666666,0.5,0.6666666666666666,,0.25,,,1.0,1.0,0.5,,0.5,,0.5,,,,,1.0,,,,0.5,,,,,,,,,,,,,0.6666666666666666,,,,0.2,0.8,,0.5,,1.0,,,2.0,,1.0,2.0,,,,,,,,,,0.6666666666666666,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612747,2002,2001-02,False
1904-216-406-955-977,1610612747,"Devean George, Brian Shaw, Shaquille O'Neal, Samaki Walker, Kobe Bryant","George, Shaw, O'Neal, Walker, Bryant",1904-216-406-955-977,LAL,362.0,1,6.0,7.0,11.0,10.0,,1.0,21.0,2.0,4.0,2.0,2.0,,1.0,7.0,11.0,,1.0,2.0,16.0,9.0,,6.0,8.0,,1.0,,3.0,,3.0,,2.0,6.0,1.0,,3.0,5.0,,,3.0,2.0,1.0,,12.0,,,0.42857142857142855,0.5,,,,0.6363636363636364,0.5833333333333334,0.6153846153846154,0.08333333333333333,,1.0,1.0,,83.53591160220995,15.454545454545455,19.2,14.636363636363637,19.2,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,1.0,1.0,0.08333333333333333,,,,0.4166666666666667,,0.483075,,0.07692307692307693,0.08333333333333333,8.1,25.0,,2.0,,,,3.0,5.0,,,,,,,2.0,2.0,,,4.0,,,,2.0,2.0,,,1.0,1.0,1.0,2.0,2.0,,,,,,,,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,1.0,,,0.18181818181818182,,,,1.0,0.25,1.0,0.4,0.5,,,1.0,,,1.0,1.0,1.0,,0.4166666666666667,0.6,1.0,,0.5,,,,,,,,,,,,0.3941,0.25,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2002,2001-02,False
1904-283-296-406-977,1610612747,"Devean George, Lindsey Hunter, Rick Fox, Shaquille O'Neal, Kobe Bryant","George, Hunter, Fox, O'Neal, Bryant",1904-283-296-406-977,LAL,368.0,3,6.0,4.0,11.0,10.0,,7.0,21.0,5.0,6.0,,1.0,,2.0,7.0,11.0,,2.0,,14.0,10.0,,6.0,8.0,,2.0,,3.0,,3.0,,2.0,6.0,,,4.0,7.0,,,5.0,,,,8.0,,,0.42857142857142855,0.75,,,,0.6363636363636364,0.5384615384615384,0.5384615384615384,0.15384615384615385,,,0.8,,82.17391304347825,18.09090909090909,16.9,17.818181818181817,16.7,0.46153846153846156,0.8333333333333334,0.8333333333333334,0.4,0.07692307692307693,,,0.15384615384615385,,,,0.6153846153846154,,0.47717692307692305,,,,4.863636363636363,25.1,,3.0,3.0,3.0,,2.0,4.0,,,,,,,3.0,3.0,,,6.0,,,,6.0,,,1.0,,,3.0,4.0,3.0,1.0,,,,1.0,,1.0,4.0,,2.0,1.0,2.0,,,,1.0,1.0,,1.0,,,,,,,0.8,0.75,,0.5,1.0,1.0,,,,0.5,1.0,1.0,,0.16666666666666666,0.3076923076923077,0.5,0.5,0.5,,,1.0,1.0,,,,,,,,,0.5600666666666666,0.42857142857142855,,,,,,,,,,,,,,,,,,1.0,1.0,,,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612747,2002,2001-02,False
1904-283-296-955-977,1610612747,"Devean George, Lindsey Hunter, Rick Fox, Samaki Walker, Kobe Bryant","George, Hunter, Fox, Walker, Bryant",1904-283-296-955-977,LAL,4.0,1,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2002,2001-02,False
1904-283-296-965-977,1610612747,"Devean George, Lindsey Hunter, Rick Fox, Derek Fisher, Kobe Bryant","George, Hunter, Fox, Fisher, Bryant",1904-283-296-965-977,LAL,1.0,1,,-1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2002,2001-02,False
1904-283-406-955-965,1610612747,"Devean George, Lindsey Hunter, Shaquille O'Neal, Samaki Walker, Derek Fisher","George, Hunter, O'Neal, Walker, Fisher",1904-283-406-955-965,LAL,78.0,1,1.0,-3.0,3.0,2.0,,,5.0,1.0,1.0,,,,,1.0,3.0,,,,2.0,5.0,,,2.0,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,92.3076923076923,17.0,13.5,17.0,13.5,0.3333333333333333,1.0,1.0,,,,,,,,,0.3333333333333333,,0.44403333333333334,,,,4.8,,,,,,,,2.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2002,2001-02,False
1904-283-406-955-977,1610612747,"Devean George, Lindsey Hunter, Shaquille O'Neal, Samaki Walker, Kobe Bryant","George, Hunter, O'Neal, Walker, Bryant",1904-283-406-955-977,LAL,617.0,3,10.0,3.0,19.0,18.0,6.0,6.0,37.0,1.0,1.0,3.0,4.0,2.0,2.0,7.0,12.0,4.0,4.0,1.0,27.0,24.0,4.0,4.0,10.0,12.0,2.0,2.0,2.0,4.0,6.0,2.0,,16.0,1.0,2.0,6.0,6.0,1.0,,9.0,1.0,1.0,,27.0,6.0,1.0,0.2857142857142857,0.2857142857142857,1.0,1.0,1.0,0.5833333333333334,0.8125,0.84375,0.25,1.0,1.0,0.8,,86.35332252836305,18.0,15.277777777777779,18.0,15.277777777777779,0.0625,1.0,1.0,,0.25,0.75,0.75,0.125,1.0,1.0,1.0,0.3125,1.0,0.43714375,0.41152,0.0625,0.08333333333333333,10.25,24.25,0.3157894736842105,,,,1.0,3.0,7.0,2.0,,,,1.0,1.0,,,,,,1.0,1.0,7.0,,,,1.0,1.0,,,3.0,,,1.0,1.0,,2.0,,3.0,3.0,2.0,,,,7.0,,1.0,,,0.7,,0.7,,,,,0.3333333333333333,0.75,,,,,,,,,,1.0,0.6666666666666666,1.0,,0.4375,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.125,,,,,,,,0.2,0.2,1.0,,,0.25925925925925924,,,,1.0,1.0,,1.0,2.0,,2.0,2.0,,,1.0,,,,,,0.5,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612747,2002,2001-02,False
