EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,Fg2aBlocked,AtRimAssists,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,Steals,LostBallSteals,DeadBallTurnovers,LostBallTurnovers,Offensive Fouls,NonShootingFoulsDrawn,BlockedAtRim,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChancePointsPct,BadPassSteals,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,Corner3FGM,Corner3FGA,SecondChanceFG2A,Corner3Assists,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,OffThreePtReboundPct,OffCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3A,PtsUnassisted3s,PtsPutbacks,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,SelfOReb,LongMidRangePctBlocked,DefCorner3ReboundPct,SelfORebPct,PenaltyCorner3FGM,Fg3aBlocked,FTOffRebounds,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceFG3M,Blocked3s,BlockedArc3,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,BlockedCorner3,Clear Path Fouls,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,OffensiveGoaltends,HeaveMakes,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1718-1960-677-952-958,1610612738,"Paul Pierce, Milt Palacio, Eric Williams, Antoine Walker, Vitaly Potapenko","Pierce, Palacio, Williams, Walker, Potapenko",1718-1960-677-952-958,BOS,2827.0,14,47.0,14.0,90.0,84.0,35.0,27.0,174.0,4.0,11.0,10.0,22.0,4.0,9.0,25.0,52.0,10.0,24.0,25.0,105.0,91.0,5.0,15.0,4.0,11.0,37.0,28.0,22.0,15.0,19.0,9.0,14.0,5.0,19.0,5.0,4.0,43.0,20.0,27.0,44.0,9.0,7.0,15.0,13.0,25.0,35.0,10.0,1.0,,1.0,,85.0,37.0,35.0,0.56,0.6666666666666666,0.5,0.4166666666666667,0.36363636363636365,0.4090909090909091,0.4807692307692308,0.3333333333333333,0.5263157894736842,0.4230769230769231,0.5591397849462365,0.5138888888888888,0.3157894736842105,0.6,0.5555555555555556,0.5777777777777777,0.8,0.5714285714285714,88.631057658295,,15.011111111111111,17.571428571428573,13.911111111111111,16.38095238095238,0.14473684210526316,0.36363636363636365,0.36363636363636365,1.0,0.2894736842105263,0.45454545454545453,0.45454545454545453,0.5,0.34615384615384615,0.4444444444444444,0.7105263157894737,0.47368421052631576,0.5205844594594594,0.521164,0.11627906976744186,0.16129032258064516,0.3523809523809524,6.3173076923076925,26.108333333333334,0.3888888888888889,17.0,16.0,30.0,4.0,9.0,5.0,11.0,4.0,20.0,15.0,4.0,8.0,9.0,6.0,1.0,17.0,12.0,7.0,6.0,2.0,1.0,7.0,,1.0,,2.0,0.5555555555555556,0.07692307692307693,0.1,1.0,0.34615384615384615,0.6666666666666666,0.38461538461538464,0.5384615384615384,0.4,0.625,0.39473684210526316,0.5333333333333333,0.5925925925925926,0.5,0.14473684210526316,0.45454545454545453,0.5,0.34615384615384615,0.4444444444444444,0.19047619047619047,5.0,0.09090909090909091,0.16666666666666666,,2.0,15.0,,6.0,1.0,0.46153846153846156,,0.02631578947368421,,,,5.0,10.0,,2.0,1.0,8.0,1.0,15.0,8.0,2.0,1.0,1.0,1.0,7.0,3.0,,1.0,4.0,0.5333333333333333,0.5,0.14285714285714285,0.5454545454545454,0.4,0.625,0.5,0.2,,0.0625,0.07692307692307693,0.4965555555555556,1.0,,1.0,0.02857142857142857,,,2.0,,,,0.5,,,,,,,,,,,2.0,,,,,,,,1.0,,1610612738,2002,2001-02,False
1718-1960-677-958-962,1610612738,"Paul Pierce, Milt Palacio, Eric Williams, Vitaly Potapenko, Walter McCarty","Pierce, Palacio, Williams, Potapenko, McCarty",1718-1960-677-958-962,BOS,304.0,3,5.0,-6.0,11.0,12.0,11.0,5.0,23.0,,4.0,,,,,2.0,8.0,,,3.0,7.0,13.0,2.0,8.0,,,7.0,4.0,,,,,2.0,,2.0,,,4.0,3.0,3.0,4.0,1.0,1.0,2.0,2.0,3.0,4.0,,1.0,,1.0,1.0,7.0,7.0,11.0,1.0,1.0,,,,,0.25,0.25,0.25,0.25,0.35,0.35,,0.5,1.0,1.0,1.0,1.0,108.94736842105263,1.0,13.454545454545455,13.0,13.363636363636363,13.0,0.5,,,,,,,,,,0.5,,0.4754625,0.4754625,,,1.0,9.0875,,1.0,1.0,2.0,4.0,2.0,4.0,,,,,3.0,,2.0,1.0,,,1.0,3.0,2.0,1.0,,,2.0,1.0,,,,,,,,0.16666666666666666,,0.16666666666666666,,1.0,,0.5,0.5,0.5,1.0,,,,0.5,0.5,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2002,2001-02,False
1718-1960-72-952-958,1610612738,"Paul Pierce, Milt Palacio, Kenny Anderson, Antoine Walker, Vitaly Potapenko","Pierce, Palacio, Anderson, Walker, Potapenko",1718-1960-72-952-958,BOS,61.0,1,1.0,-4.0,1.0,2.0,1.0,,3.0,,1.0,,,,,,1.0,,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,70.81967213114754,,24.0,18.5,24.0,8.0,1.0,,,,,,,,,,,,0.3788,0.3788,,,,16.3,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2002,2001-02,False
1718-1960-952-958-962,1610612738,"Paul Pierce, Milt Palacio, Antoine Walker, Vitaly Potapenko, Walter McCarty","Pierce, Palacio, Walker, Potapenko, McCarty",1718-1960-952-958-962,BOS,317.0,3,5.0,7.0,11.0,10.0,9.0,6.0,21.0,,,1.0,5.0,1.0,5.0,2.0,2.0,2.0,7.0,7.0,17.0,10.0,2.0,2.0,2.0,6.0,15.0,2.0,2.0,6.0,4.0,1.0,1.0,2.0,3.0,1.0,,8.0,2.0,4.0,5.0,,,1.0,3.0,5.0,7.0,3.0,1.0,1.0,1.0,,15.0,15.0,9.0,0.5,1.0,1.0,0.2857142857142857,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5555555555555556,0.625,0.7083333333333334,0.75,0.7777777777777778,,0.6666666666666666,0.8,,1.0,95.39432176656152,,12.363636363636363,18.1,12.181818181818182,18.1,,,,,0.5555555555555556,0.2,0.2,1.0,0.625,0.2,1.0,0.25,0.53498125,0.5318428571428572,0.2727272727272727,0.75,0.8823529411764706,2.3,29.214285714285715,0.8181818181818182,1.0,2.0,2.0,2.0,2.0,,,,2.0,5.0,,1.0,,2.0,,1.0,,,1.0,,,1.0,,,,,1.0,,,,,1.0,0.25,,,1.0,0.2222222222222222,1.0,1.0,0.5,,,,0.25,1.0,0.11764705882352941,,,,1.0,2.0,1.0,1.0,1.0,,0.25,,0.2222222222222222,0.5,0.5,1.0,1.0,1.0,,1.0,,1.0,,,2.0,,1.0,,,1.0,,1.0,,,1.0,1.0,,0.3333333333333333,,1.0,1.0,,,,0.125,,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1610612738,2002,2001-02,False
1718-2207-677-72-952,1610612738,"Paul Pierce, Joe Johnson, Eric Williams, Kenny Anderson, Antoine Walker","Pierce, Johnson, Williams, Anderson, Walker",1718-2207-677-72-952,BOS,205.0,3,3.0,-5.0,5.0,7.0,,,12.0,1.0,1.0,,1.0,,,2.0,3.0,,1.0,,4.0,9.0,,,,,,4.0,,,1.0,,2.0,,2.0,,1.0,4.0,,,,,,1.0,1.0,3.0,,,,,,,4.0,,,1.0,1.0,,,,,0.6666666666666666,,0.5,,0.5,,0.25,,,,,,84.29268292682927,,20.2,14.857142857142858,20.2,14.285714285714286,0.25,1.0,1.0,1.0,0.25,,,,,,0.5,,0.444525,,,,,8.566666666666666,24.5,,,1.0,1.0,,,,1.0,,,,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,0.3333333333333333,,,,,,,,,0.25,1.0,1.0,1.0,0.25,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2002,2001-02,False
1718-2207-677-72-958,1610612738,"Paul Pierce, Joe Johnson, Eric Williams, Kenny Anderson, Vitaly Potapenko","Pierce, Johnson, Williams, Anderson, Potapenko",1718-2207-677-72-958,BOS,287.0,2,5.0,-5.0,9.0,8.0,3.0,,17.0,,1.0,,,,,2.0,7.0,,,2.0,6.0,11.0,,2.0,,,,2.0,2.0,,,,1.0,,1.0,,,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,,,,,6.0,,3.0,0.5,0.5,,,,,0.2857142857142857,,0.2857142857142857,,0.375,,,1.0,0.5,0.6666666666666666,,1.0,85.29616724738676,,12.88888888888889,21.375,12.0,21.25,0.14285714285714285,,,,,,,,,,0.14285714285714285,,0.47294285714285716,0.4217,0.125,0.125,,8.385714285714286,,0.3333333333333333,1.0,,1.0,,,2.0,5.0,,,,2.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,0.2857142857142857,,,0.2,1.0,0.2,1.0,,1.0,0.14285714285714285,,,,0.7142857142857143,0.4,0.6666666666666666,,,,,0.4,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,0.5,,,,,,,0.4671,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2002,2001-02,False
1718-2207-72-952-958,1610612738,"Paul Pierce, Joe Johnson, Kenny Anderson, Antoine Walker, Vitaly Potapenko","Pierce, Johnson, Anderson, Walker, Potapenko",1718-2207-72-952-958,BOS,3906.0,20,65.0,48.0,127.0,121.0,20.0,10.0,248.0,7.0,26.0,12.0,28.0,1.0,4.0,37.0,82.0,15.0,34.0,25.0,144.0,96.0,4.0,11.0,1.0,5.0,20.0,36.0,38.0,45.0,28.0,12.0,18.0,15.0,33.0,12.0,3.0,81.0,42.0,50.0,66.0,2.0,,13.0,4.0,16.0,34.0,15.0,7.0,2.0,7.0,3.0,126.0,20.0,20.0,0.4864864864864865,0.5625,1.0,0.4411764705882353,0.2,0.4411764705882353,0.45121951219512196,0.36363636363636365,0.5129310344827587,0.34375,0.549618320610687,0.47619047619047616,0.29310344827586204,0.15384615384615385,0.7368421052631579,0.7619047619047619,0.6666666666666666,0.84,91.42857142857143,0.42857142857142855,14.377952755905511,17.1900826446281,13.913385826771654,16.462809917355372,0.22413793103448276,0.2692307692307692,0.28,0.42857142857142855,0.2413793103448276,0.42857142857142855,0.42857142857142855,1.0,0.25,0.25,0.603448275862069,0.42857142857142855,0.5096886956521739,0.5139400000000001,0.13076923076923078,0.15789473684210525,0.1388888888888889,8.108536585365853,25.358823529411765,0.15748031496062992,14.0,23.0,36.0,3.0,7.0,7.0,20.0,,18.0,9.0,10.0,13.0,12.0,6.0,2.0,16.0,13.0,6.0,11.0,2.0,3.0,1.0,4.0,1.0,,1.0,0.5625,0.12195121951219512,0.1388888888888889,1.0,0.26666666666666666,1.0,0.23809523809523808,0.3076923076923077,0.6470588235294118,1.0,0.3103448275862069,0.6388888888888888,0.7419354838709677,0.5652173913043478,0.1724137931034483,0.35,0.4375,0.4375,0.42857142857142855,0.125,7.0,0.2,0.38461538461538464,3.0,6.0,12.0,3.0,3.0,3.0,0.16666666666666666,0.3333333333333333,0.05172413793103448,0.5,0.5,1.0,6.0,10.0,1.0,1.0,3.0,6.0,4.0,,10.0,2.0,2.0,1.0,,4.0,,2.0,,,0.5,0.5625,0.15789473684210525,0.13333333333333333,0.2857142857142857,0.625,0.6,,0.0625,0.1875,0.0625,0.5388392857142857,3.0,0.038461538461538464,1.0,0.05660377358490566,,,1.0,,,,0.25,,2.0,0.05714285714285714,2.0,2.0,,,0.5,0.6666666666666666,1.0,,,,,,,,,,1.0,1610612738,2002,2001-02,False
1718-2208-677-72-958,1610612738,"Paul Pierce, Kedrick Brown, Eric Williams, Kenny Anderson, Vitaly Potapenko","Pierce, Brown, Williams, Anderson, Potapenko",1718-2208-677-72-958,BOS,66.0,1,1.0,4.0,2.0,3.0,2.0,,5.0,1.0,1.0,,,,,2.0,2.0,,,,4.0,,2.0,2.0,,,4.0,2.0,2.0,,,,1.0,,1.0,,1.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,4.0,4.0,2.0,0.5,0.5,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,109.09090909090908,,13.5,13.0,13.5,13.0,0.5,1.0,1.0,1.0,,,,,,,0.5,,0.3713,0.3713,,,1.0,11.55,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,0.5,1.0,1.0,,,,,0.5,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2002,2001-02,False
1718-2208-72-952-958,1610612738,"Paul Pierce, Kedrick Brown, Kenny Anderson, Antoine Walker, Vitaly Potapenko","Pierce, Brown, Anderson, Walker, Potapenko",1718-2208-72-952-958,BOS,658.0,4,11.0,7.0,21.0,20.0,10.0,4.0,41.0,4.0,4.0,1.0,8.0,,3.0,8.0,11.0,2.0,11.0,2.0,24.0,17.0,4.0,6.0,1.0,5.0,11.0,8.0,8.0,6.0,8.0,1.0,4.0,2.0,6.0,1.0,2.0,14.0,6.0,10.0,14.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,,,,,20.0,11.0,10.0,0.5,0.5,1.0,0.18181818181818182,0.2,0.18181818181818182,0.7272727272727273,0.6666666666666666,0.5,0.5,0.5217391304347826,0.5,0.5,1.0,0.6666666666666666,0.7272727272727273,,0.8333333333333334,89.72644376899696,,15.904761904761905,16.2,14.619047619047619,15.7,0.18181818181818182,1.0,1.0,0.5,0.36363636363636365,0.125,0.125,1.0,0.2727272727272727,,0.6818181818181818,0.125,0.5203386363636363,0.4778727272727272,0.043478260869565216,0.08333333333333333,0.4583333333333333,8.772727272727273,24.954545454545453,0.47619047619047616,4.0,2.0,4.0,,1.0,2.0,3.0,2.0,4.0,,2.0,2.0,2.0,2.0,2.0,4.0,3.0,,,1.0,,,,,,,0.4,0.18181818181818182,0.5,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.5,1.0,0.18181818181818182,0.5,1.0,1.0,0.13636363636363635,0.6666666666666666,0.6666666666666666,0.09090909090909091,,0.16666666666666666,3.0,,,1.0,3.0,1.0,1.0,2.0,,0.2222222222222222,0.5,0.13636363636363635,0.3333333333333333,0.3333333333333333,1.0,,,1.0,2.0,2.0,1.0,3.0,,,,,,,1.0,,,,,1.0,0.25,,0.14285714285714285,,,,,0.25,0.5,0.18181818181818182,0.5163,1.0,,1.0,0.1,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,1610612738,2002,2001-02,False
1718-677-72-915-952,1610612738,"Paul Pierce, Eric Williams, Kenny Anderson, Rodney Rogers, Antoine Walker","Pierce, Williams, Anderson, Rogers, Walker",1718-677-72-915-952,BOS,3478.0,14,58.0,12.0,113.0,113.0,26.0,34.0,226.0,7.0,15.0,8.0,21.0,1.0,2.0,38.0,75.0,9.0,26.0,14.0,117.0,105.0,10.0,20.0,1.0,2.0,26.0,44.0,32.0,27.0,21.0,8.0,22.0,9.0,31.0,8.0,5.0,71.0,26.0,43.0,55.0,10.0,6.0,19.0,13.0,27.0,21.0,12.0,2.0,,2.0,1.0,104.0,26.0,26.0,0.5789473684210527,0.6285714285714286,1.0,0.34615384615384615,0.5,0.34615384615384615,0.5066666666666667,0.5,0.5099009900990099,0.5227272727272727,0.5324074074074074,0.5,0.25742574257425743,0.5263157894736842,0.7027027027027027,0.7090909090909091,0.75,0.9230769230769231,93.57101782633697,0.5,14.964601769911505,15.814159292035399,14.548672566371682,15.11504424778761,0.1485148514851485,0.4666666666666667,0.4666666666666667,0.7142857142857143,0.2079207920792079,0.38095238095238093,0.38095238095238093,1.0,0.09090909090909091,0.5,0.7425742574257426,0.38095238095238093,0.5475326732673268,0.5203,0.1111111111111111,0.14634146341463414,0.2222222222222222,5.218666666666667,25.33076923076923,0.23008849557522124,11.0,27.0,49.0,7.0,12.0,4.0,11.0,1.0,13.0,3.0,8.0,14.0,7.0,13.0,4.0,12.0,17.0,7.0,9.0,4.0,4.0,,1.0,1.0,,,0.5416666666666666,0.10666666666666667,0.16326530612244897,1.0,0.1891891891891892,0.7222222222222222,0.18518518518518517,0.3181818181818182,0.4166666666666667,0.6666666666666666,0.48514851485148514,0.5510204081632653,0.6585365853658537,0.5185185185185185,0.10891089108910891,0.36363636363636365,0.36363636363636365,0.5454545454545454,0.5833333333333334,0.1111111111111111,10.0,,,1.0,5.0,11.0,1.0,3.0,4.0,0.17647058823529413,0.5,0.04950495049504951,0.2,0.2,1.0,6.0,11.0,,,1.0,6.0,1.0,,6.0,3.0,,,1.0,5.0,2.0,5.0,2.0,5.0,0.5454545454545454,0.5,,0.07692307692307693,0.75,0.9166666666666666,0.5454545454545454,0.3333333333333333,,0.08333333333333333,,0.5313111111111111,2.0,,0.8333333333333334,0.043478260869565216,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612738,2002,2001-02,False
1718-677-72-915-958,1610612738,"Paul Pierce, Eric Williams, Kenny Anderson, Rodney Rogers, Vitaly Potapenko","Pierce, Williams, Anderson, Rogers, Potapenko",1718-677-72-915-958,BOS,558.0,3,9.0,4.0,17.0,17.0,,5.0,34.0,3.0,5.0,1.0,3.0,,,6.0,12.0,1.0,4.0,1.0,16.0,12.0,,,,,,8.0,4.0,3.0,3.0,1.0,4.0,1.0,5.0,1.0,2.0,11.0,4.0,10.0,11.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,16.0,,,0.6666666666666666,0.6666666666666666,1.0,0.25,,0.25,0.5,,0.46875,,0.47058823529411764,,0.25,1.0,0.8,0.9090909090909091,1.0,1.0,87.74193548387096,0.5,17.823529411764707,15.0,17.176470588235293,14.235294117647058,0.3125,0.6,0.6,0.6666666666666666,0.1875,0.3333333333333333,0.3333333333333333,1.0,,,0.5,0.3333333333333333,0.4640375,,0.058823529411764705,0.07692307692307693,,11.299999999999999,24.425,,1.0,1.0,4.0,,,2.0,3.0,,,,3.0,,,6.0,,1.0,1.0,,,,,,1.0,,,,,0.25,0.75,,,1.0,0.1111111111111111,,,1.0,0.25,0.25,1.0,,0.1875,0.6666666666666666,0.6666666666666666,,,,1.0,,,,1.0,,,1.0,,0.3333333333333333,,0.0625,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,0.5,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2002,2001-02,False
1718-677-72-952-958,1610612738,"Paul Pierce, Eric Williams, Kenny Anderson, Antoine Walker, Vitaly Potapenko","Pierce, Williams, Anderson, Walker, Potapenko",1718-677-72-952-958,BOS,9269.0,46,154.0,28.0,300.0,288.0,70.0,87.0,588.0,28.0,72.0,21.0,51.0,5.0,18.0,85.0,197.0,24.0,62.0,72.0,314.0,286.0,14.0,38.0,6.0,20.0,71.0,84.0,86.0,66.0,50.0,21.0,42.0,22.0,64.0,20.0,18.0,150.0,79.0,113.0,156.0,25.0,17.0,45.0,31.0,79.0,95.0,42.0,10.0,2.0,11.0,7.0,270.0,71.0,70.0,0.49411764705882355,0.5316455696202531,0.9166666666666666,0.3870967741935484,0.3,0.39344262295081966,0.43147208121827413,0.3684210526315789,0.4671814671814672,0.39655172413793105,0.5198675496688742,0.4863013698630137,0.23938223938223938,0.5555555555555556,0.7314814814814815,0.7133333333333334,0.8,0.7636363636363637,91.34966015751431,0.6363636363636364,15.123333333333333,16.430555555555557,14.283333333333333,15.559027777777779,0.277992277992278,0.3888888888888889,0.4,0.6428571428571429,0.1969111969111969,0.4117647058823529,0.4117647058823529,0.9523809523809523,0.3103448275862069,0.2777777777777778,0.5366795366795367,0.42,0.4937104651162791,0.4503622807017544,0.14334470989761092,0.18181818181818182,0.22611464968152867,8.807614213197969,25.41290322580645,0.23333333333333334,42.0,39.0,77.0,2.0,9.0,18.0,48.0,12.0,44.0,25.0,21.0,19.0,35.0,28.0,6.0,43.0,32.0,11.0,20.0,8.0,4.0,9.0,7.0,1.0,,3.0,0.5238095238095238,0.1065989847715736,0.16883116883116883,0.8571428571428571,0.3181818181818182,0.6666666666666666,0.2808219178082192,0.3684210526315789,0.6363636363636364,0.6363636363636364,0.2972972972972973,0.5064935064935064,0.609375,0.48717948717948717,0.18532818532818532,0.375,0.42857142857142855,0.15517241379310345,0.2222222222222222,0.14012738853503184,21.0,0.125,0.3,3.0,11.0,28.0,2.0,6.0,3.0,0.16666666666666666,0.125,0.04247104247104247,0.2727272727272727,0.2727272727272727,0.6666666666666666,10.0,14.0,1.0,2.0,6.0,16.0,7.0,6.0,12.0,5.0,1.0,5.0,4.0,8.0,13.0,8.0,1.0,9.0,0.5714285714285714,0.45714285714285713,0.2857142857142857,0.17857142857142858,0.2777777777777778,0.4,0.7142857142857143,0.3,0.02857142857142857,0.17142857142857143,0.034482758620689655,0.5063790322580645,5.0,0.027777777777777776,0.7777777777777778,0.03968253968253968,1.0,,2.0,1.0,,,0.25,0.5,,,,,1.0,,,,,1.0,1.0,,,,,,,,,1610612738,2002,2001-02,False
1718-677-72-952-962,1610612738,"Paul Pierce, Eric Williams, Kenny Anderson, Antoine Walker, Walter McCarty","Pierce, Williams, Anderson, Walker, McCarty",1718-677-72-952-962,BOS,49.0,2,1.0,,2.0,2.0,1.0,1.0,4.0,,1.0,,,,,,1.0,,,2.0,2.0,2.0,,,,,2.0,,,,,,,,,,,,,1.0,1.0,,,,,1.0,2.0,,,,,,2.0,2.0,1.0,,,,,,,,,,,0.5,1.0,,,,1.0,,,117.55102040816327,,12.5,12.0,12.5,12.0,1.0,,,,,,,,,,,,0.3549,,,,1.0,15.0,,0.5,,,,,,,,,,2.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2002,2001-02,False
1718-677-72-958-962,1610612738,"Paul Pierce, Eric Williams, Kenny Anderson, Vitaly Potapenko, Walter McCarty","Pierce, Williams, Anderson, Potapenko, McCarty",1718-677-72-958-962,BOS,312.0,5,5.0,-1.0,8.0,8.0,1.0,1.0,16.0,2.0,3.0,,1.0,,,3.0,7.0,1.0,2.0,,9.0,10.0,,,,,,4.0,2.0,3.0,1.0,,2.0,1.0,3.0,,2.0,7.0,3.0,3.0,5.0,,,,,1.0,,,,,,,7.0,,1.0,0.6666666666666666,1.0,1.0,0.5,,0.5,0.42857142857142855,,0.5,,0.5,,0.2222222222222222,,0.75,0.75,0.5,1.0,73.84615384615384,,19.5,19.5,18.0,17.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.1111111111111111,,,,,,0.5555555555555556,,0.49903333333333333,,,,,9.685714285714285,24.35,0.125,2.0,1.0,3.0,,,,1.0,,2.0,,,,2.0,,,2.0,1.0,,,,,,,,,,0.5,,,,0.5,,0.4,0.5,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.1111111111111111,,,,,0.2222222222222222,1.0,,1.0,1.0,1.0,2.0,1.0,,,,,0.1111111111111111,1.0,1.0,1.0,1.0,2.0,,,,1.0,,,2.0,,,,,,,,,,0.5,0.5,,,,1.0,0.5,,,,,0.6389,1.0,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2002,2001-02,False
