EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,DefThreePtRebounds,DefRebounds,Rebounds,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Minutes,PlusMinus,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ShortMidRangeAssists,OffThreePtRebounds,OffRebounds,FoulsDrawn,FirstChancePoints,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,SecondsExcludingORebsPerPossOff,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,FtPoints,PenaltyFtPoints,PtsAssisted3s,ThreePtAssists,Arc3Assists,DefTwoPtRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Assisted3sPct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefAtRimReboundPct,Arc3PctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,DefShortMidRangeReboundPct,LongMidRangeFGM,LongMidRangeFGA,LongMidRangeAssists,OffTwoPtRebounds,Steals,BadPassSteals,DeadBallTurnovers,StepOutOfBoundsTurnovers,Offensive Fouls,OffTwoPtReboundPct,OffAtRimReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,FTDefRebounds,SelfOReb,LostBallTurnovers,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,DefFTReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Corner3Assists,ShortMidRangePctBlocked,Corner3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,Charge Fouls Drawn,Loose Ball Fouls Drawn,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BadPassOutOfBoundsTurnovers,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,LostBallSteals,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,BlockedAtRim,Corner3PctBlocked,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,OffLongMidRangeReboundPct,HeaveAttempts,FTOffRebounds,OffensiveGoaltends,OffFTReboundPct,Travels,LongMidRangePctBlocked,DefensiveGoaltends,BlockedLongMidRange,Defensive 3 Seconds Violations,team_id,year,season,team_vs
1627936-1628398-203076-203484-2544,1610612747,"Alex Caruso, Kyle Kuzma, Anthony Davis, Kentavious Caldwell-Pope, LeBron James","Caruso, Kuzma, Davis, Caldwell-Pope, James",1627936-1628398-203076-203484-2544,LAL,916.0,6,35.0,34.0,28.0,23.0,1.0,69.0,5.0,7.0,,1.0,4.0,6.0,8.0,16.0,33.0,37.0,,1.0,,6.0,11.0,26.0,6.0,3.0,6.0,2.0,15.0,5.0,12.0,26.0,28.0,0.375,0.375,0.5,,0.5454545454545454,0.4166666666666667,,0.391304347826087,0.47058823529411764,,0.46296296296296297,108.47161572052401,13.4,13.147058823529411,12.588235294117647,0.23333333333333334,0.7142857142857143,0.7142857142857143,0.4,1.0,,,0.2608695652173913,0.6666666666666666,0.7,0.5272733333333333,,0.5570869565217391,,0.7878787878787878,8.1375,0.8,2.0,7.0,9.0,0.5,0.5384615384615384,,15.0,-4.0,2.0,4.0,,5.0,,4.0,3.0,14.0,2.0,12.0,10.0,,,5.0,,1.0,1.0,2.0,6.0,33.0,0.21428571428571427,0.16666666666666666,0.21428571428571427,0.4666666666666667,0.1,0.1111111111111111,,13.085714285714285,0.13333333333333333,0.5,0.5,0.5,0.16666666666666666,,,0.17391304347826086,,,23.978571428571428,8.0,8.0,9.0,3.0,,5.0,1.0,1.0,2.0,2.0,,10.0,,1.0,0.5,0.5555555555555556,0.6666666666666666,,0.03225806451612903,,,,,,1.0,5.0,,1.0,2.0,2.0,1.0,,1.0,0.125,0.5,0.16666666666666666,0.2,0.2,,3.0,9.0,2.0,8.0,,,,,,,2.0,,1.0,,2.0,,1.0,4.0,,,,0.5,0.6666666666666666,0.1111111111111111,0.3,0.3333333333333333,0.3333333333333333,,,,0.34782608695652173,0.25,0.06666666666666667,3.0,3.0,3.0,,1.0,,,,,2.0,,,0.16666666666666666,,,,,3.0,,3.0,3.0,1.0,,,1.0,3.0,,,,,,,,,,,,,,,1610612747,2020,2019-20,True
1627936-1628398-203076-203484-2730,1610612747,"Alex Caruso, Kyle Kuzma, Anthony Davis, Kentavious Caldwell-Pope, Dwight Howard","Caruso, Kuzma, Davis, Caldwell-Pope, Howard",1627936-1628398-203076-203484-2730,LAL,397.0,2,15.0,16.0,5.0,6.0,2.0,31.0,,2.0,,,,1.0,1.0,6.0,18.0,16.0,,,4.0,,2.0,4.0,,,4.0,,12.0,2.0,5.0,4.0,5.0,,,0.16666666666666666,,,0.6538461538461539,1.5,0.375,0.6428571428571429,1.0,0.4,112.44332493702771,11.2,14.3125,13.8125,0.15384615384615385,,,,,,,0.25,,0.6923076923076923,0.4970730769230769,0.5415,0.4951,0.2222222222222222,0.2222222222222222,11.716666666666667,0.3333333333333333,3.0,8.0,10.0,0.75,0.8,0.6666666666666666,7.0,2.0,1.0,2.0,3.0,5.0,1.0,2.0,5.0,7.0,1.0,2.0,2.0,3.0,,5.0,3.0,,,2.0,1.0,14.0,0.7142857142857143,0.5,0.7142857142857143,0.5384615384615384,,0.2857142857142857,,11.133333333333333,0.15384615384615385,0.5,0.5,,0.38461538461538464,0.6,0.6,0.5,0.5,0.6,25.014285714285712,1.0,1.0,12.0,4.0,2.0,5.0,2.0,1.0,3.0,1.0,,2.0,,0.8,0.6666666666666666,0.8333333333333334,1.0,0.6666666666666666,,,,,,0.6666666666666666,,2.0,,2.0,1.0,1.0,1.0,,,0.4,0.5,0.15384615384615385,,,,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,1.0,1.0,,,,1.0,,0.15384615384615385,1.0,1.0,1.0,1.0,,,,,1.0,1.0,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,1610612747,2020,2019-20,True
1627936-1628398-203076-2544-2730,1610612747,"Alex Caruso, Kyle Kuzma, Anthony Davis, LeBron James, Dwight Howard","Caruso, Kuzma, Davis, James, Howard",1627936-1628398-203076-2544-2730,LAL,128.0,2,5.0,4.0,1.0,,,9.0,1.0,1.0,,,1.0,1.0,1.0,3.0,2.0,2.0,,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,,2.0,1.0,1.0,1.0,0.3333333333333333,,1.0,0.2,,1.0,0.2,,1.0,101.25,15.0,13.25,12.75,0.2,1.0,1.0,1.0,,,,1.0,1.0,0.6,0.48574,,0.5933,,1.0,9.4,0.2,1.0,2.0,2.0,1.0,0.6666666666666666,1.0,2.0,,,1.0,,1.0,,,,2.0,,,,,,1.0,,,,,2.0,2.0,,,,0.4,,,,15.0,0.2,,,,0.2,,,,,,25.2,,,,,,1.0,,,,,,,,,,0.5,1.0,,,,,,,,,1.0,,,1.0,,,,,,,0.2,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612747,2020,2019-20,True
1627936-1629659-201980-202693-203076,1610612747,"Alex Caruso, Talen Horton-Tucker, Danny Green, Markieff Morris, Anthony Davis","Caruso, Horton-Tucker, Green, Morris, Davis",1627936-1629659-201980-202693-203076,LAL,47.0,1,2.0,2.0,,,1.0,4.0,1.0,1.0,,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,0.5,,,0.5,,,122.55319148936171,12.5,11.0,10.5,0.5,1.0,1.0,,,,,,,1.0,0.6078,0.4341,,,,0.5,,,,,,,,1.0,,,,,1.0,,,,1.0,,,2.0,,,1.0,,,,,1.0,2.0,,,,0.5,,,,6.5,,,,,0.5,,,,,,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2020,2019-20,True
1627936-1629659-201980-202693-2544,1610612747,"Alex Caruso, Talen Horton-Tucker, Danny Green, Markieff Morris, LeBron James","Caruso, Horton-Tucker, Green, Morris, James",1627936-1629659-201980-202693-2544,LAL,176.0,1,7.0,7.0,,,,14.0,,,,,,,,1.0,5.0,9.0,,,,,,,,,1.0,,3.0,1.0,2.0,,,,,,,,0.5,,,0.625,,,114.54545454545455,11.142857142857142,14.0,13.714285714285714,,,,,,,,,,0.6666666666666666,0.4922166666666667,,,,,15.8,,,2.0,2.0,,0.6666666666666666,,3.0,-4.0,,,,1.0,,,1.0,2.0,,,,,,1.0,,,,,1.0,5.0,0.5,,0.5,0.6666666666666666,,,,11.142857142857142,,,,,0.3333333333333333,,,,,,24.25,2.0,,3.0,1.0,,2.0,1.0,1.0,3.0,,,2.0,1.0,1.0,0.3333333333333333,1.0,1.0,,0.25,0.5,,,,,,1.0,,,1.0,1.0,2.0,,1.0,,,0.3333333333333333,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,1610612747,2020,2019-20,True
1627936-200765-201980-202693-203076,1610612747,"Alex Caruso, Rajon Rondo, Danny Green, Markieff Morris, Anthony Davis","Caruso, Rondo, Green, Morris, Davis",1627936-200765-201980-202693-203076,LAL,551.0,6,15.0,19.0,,,2.0,34.0,3.0,6.0,1.0,1.0,,,5.0,11.0,17.0,25.0,1.0,1.0,2.0,,,,6.0,3.0,5.0,2.0,12.0,1.0,1.0,,,0.6,0.6,0.45454545454545453,1.0,,0.47058823529411764,0.5,,0.5,0.5,,88.85662431941924,15.533333333333333,16.736842105263158,15.894736842105264,0.35294117647058826,0.5,0.6,0.6666666666666666,0.5,1.0,,,,0.7058823529411765,0.5210882352941176,0.638775,,0.11764705882352941,,3.972727272727273,,3.0,4.0,6.0,0.6,0.6666666666666666,0.75,9.0,-8.0,2.0,5.0,2.0,4.0,,,2.0,6.0,,,4.0,,,4.0,2.0,1.0,,2.0,4.0,15.0,0.3333333333333333,,0.3333333333333333,0.35294117647058826,,0.2222222222222222,,15.133333333333333,0.29411764705882354,0.4,0.5,0.5,0.23529411764705882,0.5,0.5,,,0.5,25.816666666666666,1.0,,6.0,2.0,2.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,0.058823529411764705,0.09090909090909091,2.0,0.18181818181818182,0.16666666666666666,,,,,2.0,2.0,1.0,1.0,,,0.4,0.5,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,0.3333333333333333,1.0,,,0.11764705882352941,,,,,,,,,,,,0.2,,,1.0,,,1.0,,,,0.5,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,1610612747,2020,2019-20,True
1627936-200765-201980-203076-203484,1610612747,"Alex Caruso, Rajon Rondo, Danny Green, Anthony Davis, Kentavious Caldwell-Pope","Caruso, Rondo, Green, Davis, Caldwell-Pope",1627936-200765-201980-203076-203484,LAL,82.0,1,3.0,3.0,,,,6.0,,1.0,,,,,2.0,3.0,5.0,2.0,,,,,,,,,,,,,1.0,,,,,0.6666666666666666,,,0.6666666666666666,,,0.8333333333333334,,,105.36585365853658,12.333333333333334,15.0,15.0,0.3333333333333333,,,,,,,,,0.3333333333333333,0.44176666666666664,,,,,9.6,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,4.0,,,,,,,,1.0,5.0,,,,,,,,12.333333333333334,0.3333333333333333,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,0.3333333333333333,0.3333333333333333,,,,,1.0,1.0,,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612747,2020,2019-20,True
1627936-200765-201980-203076-2544,1610612747,"Alex Caruso, Rajon Rondo, Danny Green, Anthony Davis, LeBron James","Caruso, Rondo, Green, Davis, James",1627936-200765-201980-203076-2544,LAL,225.0,2,10.0,8.0,5.0,,,18.0,1.0,1.0,,,1.0,1.0,1.0,1.0,5.0,8.0,,,,1.0,1.0,3.0,,,,,,,,3.0,5.0,,,1.0,,1.0,0.25,,1.0,0.4166666666666667,,0.75,115.2,7.3,19.0,19.0,0.25,1.0,1.0,,,,,1.0,1.0,1.0,0.5270875,,0.7339,,0.6,0.5,0.5,2.0,3.0,3.0,1.0,1.0,1.0,4.0,-3.0,,,,3.0,,,,3.0,,,2.0,,,3.0,,,,,2.0,5.0,,,,0.75,,,,7.3,,,,,0.75,,,,,,26.833333333333332,3.0,1.0,,,,1.0,1.0,1.0,2.0,2.0,,4.0,1.0,,0.5,1.0,,,0.2,0.5,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,1610612747,2020,2019-20,True
1627936-200765-201980-203076-2730,1610612747,"Alex Caruso, Rajon Rondo, Danny Green, Anthony Davis, Dwight Howard","Caruso, Rondo, Green, Davis, Howard",1627936-200765-201980-203076-2730,LAL,241.0,3,11.0,9.0,6.0,3.0,,20.0,,,,,,,,2.0,4.0,11.0,,,,,1.0,4.0,,,,,,,4.0,4.0,6.0,,,,,,,,,0.4,,0.6666666666666666,119.50207468879668,9.909090909090908,14.666666666666666,14.555555555555555,,,,,,,,,,0.3333333333333333,0.44331666666666664,,0.3923,,1.0,11.75,0.5454545454545454,1.0,3.0,3.0,1.0,0.6,1.0,4.0,-7.0,,1.0,,1.0,,,,1.0,,,,,,1.0,,,,,4.0,4.0,,,,0.3333333333333333,,,,9.909090909090908,0.3333333333333333,,,,0.3333333333333333,,,,,,26.3,4.0,4.0,,,,2.0,4.0,3.0,6.0,3.0,,4.0,1.0,,0.6666666666666666,0.5,,,0.25,0.3333333333333333,,,,1.0,,1.0,,,1.0,,2.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1610612747,2020,2019-20,True
1627936-200765-202693-203076-203484,1610612747,"Alex Caruso, Rajon Rondo, Markieff Morris, Anthony Davis, Kentavious Caldwell-Pope","Caruso, Rondo, Morris, Davis, Caldwell-Pope",1627936-200765-202693-203076-203484,LAL,340.0,4,11.0,9.0,7.0,1.0,1.0,20.0,4.0,4.0,1.0,1.0,3.0,3.0,6.0,7.0,19.0,8.0,1.0,1.0,2.0,4.0,5.0,13.0,6.0,3.0,4.0,3.0,9.0,1.0,2.0,13.0,7.0,0.5,0.6,0.8571428571428571,1.0,0.8,0.8333333333333334,1.0,0.7857142857142857,0.8636363636363636,1.0,0.8125,84.70588235294117,15.0,19.444444444444443,19.444444444444443,0.4444444444444444,1.0,1.0,0.75,1.0,1.0,,0.42857142857142855,1.0,0.6666666666666666,0.5519444444444445,0.6223,0.5479428571428572,0.10526315789473684,0.6842105263157895,5.3428571428571425,0.6363636363636364,4.0,5.0,6.0,1.0,1.0,1.0,6.0,11.0,1.0,2.0,,,,,1.0,2.0,1.0,2.0,6.0,,2.0,,,,,1.0,4.0,17.0,0.5,0.5,0.5,0.2222222222222222,,0.5,,14.909090909090908,0.2222222222222222,0.5,0.5,,,,,,,,23.55,4.0,2.0,3.0,1.0,,1.0,1.0,1.0,1.0,,,4.0,2.0,1.0,1.0,1.0,,,0.18181818181818182,0.2222222222222222,,,,,1.0,1.0,,1.0,,,,,,1.0,,0.1111111111111111,1.0,1.0,,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,0.2222222222222222,0.5,0.5,,,,0.2857142857142857,0.5,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2020,2019-20,True
1627936-200765-202693-203076-2544,1610612747,"Alex Caruso, Rajon Rondo, Markieff Morris, Anthony Davis, LeBron James","Caruso, Rondo, Morris, Davis, James",1627936-200765-202693-203076-2544,LAL,423.0,3,16.0,17.0,12.0,10.0,1.0,33.0,1.0,1.0,,,1.0,1.0,3.0,4.0,12.0,14.0,1.0,1.0,2.0,2.0,3.0,7.0,2.0,1.0,2.0,1.0,5.0,1.0,4.0,7.0,12.0,0.3333333333333333,0.5,0.75,1.0,0.6666666666666666,0.42857142857142855,1.0,0.35,0.42857142857142855,1.0,0.35,112.3404255319149,13.5625,12.117647058823529,11.176470588235293,0.07142857142857142,1.0,1.0,1.0,,,,0.1,1.0,0.7857142857142857,0.4821423076923077,,0.4707277777777778,0.16666666666666666,0.5833333333333334,9.475,0.75,3.0,6.0,7.0,0.75,0.75,1.0,7.0,-2.0,1.0,2.0,2.0,9.0,1.0,7.0,2.0,10.0,1.0,7.0,4.0,3.0,2.0,9.0,2.0,,1.0,1.0,1.0,10.0,0.2,0.14285714285714285,0.2,0.7142857142857143,0.16666666666666666,0.14285714285714285,0.2,13.4375,0.14285714285714285,0.5,0.5,,0.6428571428571429,0.2222222222222222,0.2222222222222222,0.7,0.14285714285714285,0.2222222222222222,26.82,,,3.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,,,,0.5,0.3333333333333333,0.75,0.5,0.5,,,,,,1.0,1.0,1.0,,,1.0,,2.0,,1.0,,,0.07142857142857142,1.0,1.0,,,1.0,,,,,,,,,,,,,2.0,,,1.0,,,,1.0,0.5,,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1610612747,2020,2019-20,True
1627936-200765-202693-203484-2544,1610612747,"Alex Caruso, Rajon Rondo, Markieff Morris, Kentavious Caldwell-Pope, LeBron James","Caruso, Rondo, Morris, Caldwell-Pope, James",1627936-200765-202693-203484-2544,LAL,26.0,1,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,,,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,110.76923076923076,23.0,3.0,3.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,0.4691,,0.4691,,1.0,1.9,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2020,2019-20,True
1627936-200765-202693-2544-2730,1610612747,"Alex Caruso, Rajon Rondo, Markieff Morris, LeBron James, Dwight Howard","Caruso, Rondo, Morris, James, Howard",1627936-200765-202693-2544-2730,LAL,36.0,1,2.0,1.0,,,,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,120.0,11.5,13.0,13.0,,,,,,,,,,1.0,0.5079,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,1.0,,,,11.5,,,,,1.0,,,,,,25.2,1.0,,,,,1.0,,,,,,2.0,1.0,,,1.0,1.0,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2020,2019-20,True
1627936-200765-203076-203484-2544,1610612747,"Alex Caruso, Rajon Rondo, Anthony Davis, Kentavious Caldwell-Pope, LeBron James","Caruso, Rondo, Davis, Caldwell-Pope, James",1627936-200765-203076-203484-2544,LAL,1778.0,10,62.0,61.0,35.0,36.0,5.0,123.0,17.0,21.0,2.0,2.0,7.0,9.0,18.0,31.0,73.0,78.0,2.0,2.0,9.0,7.0,16.0,35.0,24.0,12.0,19.0,12.0,45.0,5.0,19.0,35.0,35.0,0.6666666666666666,0.75,0.5806451612903226,1.0,0.4375,0.5882352941176471,0.875,0.4423076923076923,0.6101694915254238,0.9,0.5147058823529411,99.61754780652419,12.67741935483871,16.262295081967213,15.360655737704919,0.4117647058823529,0.8095238095238095,0.8947368421052632,0.7058823529411765,0.5,1.0,,0.34615384615384615,0.7777777777777778,0.803921568627451,0.5046088235294118,0.546325,0.49329615384615383,0.1232876712328767,0.4794520547945205,5.335483870967742,0.5645161290322581,7.0,17.0,22.0,0.5833333333333334,0.5555555555555556,0.5,30.0,-5.0,,6.0,5.0,14.0,1.0,6.0,8.0,20.0,3.0,10.0,12.0,3.0,4.0,14.0,5.0,,1.0,5.0,14.0,64.0,0.4,0.3,0.4,0.39215686274509803,0.08333333333333333,0.2,,12.370967741935484,0.11764705882352941,,,,0.27450980392156865,0.35714285714285715,0.35714285714285715,0.23076923076923078,0.16666666666666666,0.35714285714285715,25.06,13.0,12.0,21.0,7.0,4.0,8.0,4.0,3.0,9.0,4.0,,19.0,7.0,0.875,0.4444444444444444,0.5333333333333333,0.4,0.8,0.125,0.19444444444444445,5.0,0.16129032258064516,0.09523809523809523,0.8333333333333334,1.0,4.0,,4.0,5.0,4.0,5.0,,,0.3076923076923077,0.5,0.0784313725490196,0.25,0.25,,3.0,6.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,,1.0,2.0,,,6.0,0.5,0.6666666666666666,0.3333333333333333,0.25,0.75,0.15,0.11764705882352941,0.5,0.5,0.25,1.0,1.0,0.15384615384615385,0.5,,3.0,3.0,3.0,0.5,1.0,,1.0,,,,,,0.3333333333333333,0.25,,,1.0,3.0,2.0,3.0,2.0,0.6666666666666666,1.0,,1.0,1.0,,2.0,,,,,,,,2.0,,,,,1610612747,2020,2019-20,True
1627936-200765-203076-203484-2730,1610612747,"Alex Caruso, Rajon Rondo, Anthony Davis, Kentavious Caldwell-Pope, Dwight Howard","Caruso, Rondo, Davis, Caldwell-Pope, Howard",1627936-200765-203076-203484-2730,LAL,81.0,1,3.0,3.0,3.0,3.0,,6.0,,,,,,,,,7.0,3.0,,,,,,7.0,,,1.0,,3.0,,,7.0,3.0,,,,,,0.75,,0.75,0.8333333333333334,,0.8333333333333334,106.66666666666666,13.666666666666666,13.333333333333334,13.333333333333334,,,,,,,,,,1.0,0.5751,,0.5751,,1.0,,1.0,,,,,,,1.0,4.0,,,,1.0,,1.0,1.0,2.0,1.0,2.0,,,,1.0,,,,,2.0,7.0,0.5,0.5,0.5,1.0,,,,13.666666666666666,,,,,0.5,,,0.5,,,24.5,4.0,4.0,3.0,1.0,,,,,,,1.0,4.0,1.0,1.0,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,,,,0.5,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1610612747,2020,2019-20,True
1627936-200765-203076-2544-2747,1610612747,"Alex Caruso, Rajon Rondo, Anthony Davis, LeBron James, JR Smith","Caruso, Rondo, Davis, James, Smith",1627936-200765-203076-2544-2747,LAL,14.0,1,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.85714285714286,,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2020,2019-20,True
