EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsPutbacks,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,DefLongMidRangeReboundPct,SecondChanceFtPoints,Loose Ball Fouls Drawn,Technical Free Throw Trips,OffLongMidRangeReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,FTDefRebounds,LostBallSteals,BadPassTurnovers,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,NonShootingFoulsDrawn,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGA,OffCorner3ReboundPct,SecondChanceCorner3Frequency,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,BlockedShortMidRange,SelfOReb,SelfORebPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3SecondViolations,OffensiveGoaltends,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Blocked3s,BlockedArc3,Corner3PctBlocked,BlockedCorner3,team_id,year,season,team_vs
201146-201572-2039-2239-2250,1610612751,"Yi Jianlian, Brook Lopez, Keyon Dooling, Trenton Hassell, Bobby Simmons","Jianlian, Lopez, Dooling, Hassell, Simmons",201146-201572-2039-2239-2250,NJN,33.0,1,1.0,2.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,1.0,1.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,87.27272727272727,9.0,24.0,9.0,24.0,,,,,,,,,,,,,,,,,,,0.392,,0.392,,,,1.0,11.2,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2009,2008-09,True
201146-201572-2039-2239-2553,1610612751,"Yi Jianlian, Brook Lopez, Keyon Dooling, Trenton Hassell, Jarvis Hayes","Jianlian, Lopez, Dooling, Hassell, Hayes",201146-201572-2039-2239-2553,NJN,554.0,6,9.0,-2.0,15.0,17.0,6.0,,32.0,3.0,3.0,1.0,1.0,2.0,2.0,,2.0,,1.0,6.0,6.0,,4.0,3.0,15.0,17.0,,,,2.0,2.0,,2.0,2.0,6.0,2.0,10.0,,2.0,,1.0,,1.0,,1.0,,2.0,,1.0,5.0,6.0,,6.0,1.0,1.0,5.0,6.0,,3.0,15.0,6.0,6.0,0.16666666666666666,0.16666666666666666,,,,,1.0,,1.0,0.6,,0.5,0.5769230769230769,,0.5,0.4,0.8333333333333334,,0.5,0.75,,,1.0,0.5,83.17689530685921,15.133333333333333,19.235294117647058,15.133333333333333,16.764705882352942,0.3,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,,0.2,,,,0.25,1.0,0.25,,0.7,,0.529375,,0.5465625,0.23076923076923078,0.3333333333333333,,0.4,8.016666666666667,24.525,0.4,4.0,,,1.0,1.0,,2.0,,1.0,,,,,,,1.0,,2.0,,1.0,3.0,,,,,,,0.5,,,,,,0.1,1.0,1.0,,0.2,,,,,,0.25,,,1.0,0.6666666666666666,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612751,2009,2008-09,True
201146-201572-2039-2239-2734,1610612751,"Yi Jianlian, Brook Lopez, Keyon Dooling, Trenton Hassell, Devin Harris","Jianlian, Lopez, Dooling, Hassell, Harris",201146-201572-2039-2239-2734,NJN,458.0,4,8.0,3.0,14.0,15.0,,1.0,29.0,5.0,7.0,,,2.0,3.0,,1.0,,,8.0,11.0,,1.0,,16.0,13.0,1.0,1.0,2.0,,,,,,,10.0,6.0,,1.0,,5.0,,5.0,,4.0,1.0,10.0,1.0,1.0,4.0,5.0,1.0,6.0,3.0,1.0,1.0,,,,14.0,,,0.625,0.7142857142857143,,,,,0.7272727272727273,1.0,,0.6666666666666666,1.0,,0.6666666666666666,1.0,,0.08333333333333333,1.0,0.3333333333333333,1.0,1.0,0.25,0.5,1.0,1.0,91.17903930131004,14.857142857142858,16.666666666666668,14.785714285714286,16.666666666666668,0.5833333333333334,0.7142857142857143,0.8333333333333334,0.8,0.25,0.6666666666666666,0.6666666666666666,0.5,0.08333333333333333,,,,,,,,0.6666666666666666,,0.53105,0.5453,,,,0.125,,6.145454545454545,24.7,,4.0,1.0,1.0,1.0,1.0,,,,,2.0,1.0,,,,,3.0,1.0,3.0,,1.0,1.0,2.0,1.0,2.0,2.0,0.09090909090909091,0.14285714285714285,1.0,,,,1.0,1.0,0.08333333333333333,1.0,1.0,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,2.0,2.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612751,2009,2008-09,True
201146-201572-2039-2250-2553,1610612751,"Yi Jianlian, Brook Lopez, Keyon Dooling, Bobby Simmons, Jarvis Hayes","Jianlian, Lopez, Dooling, Simmons, Hayes",201146-201572-2039-2250-2553,NJN,329.0,5,5.0,,8.0,9.0,2.0,2.0,17.0,3.0,5.0,,,,1.0,,1.0,,1.0,5.0,8.0,,1.0,1.0,11.0,11.0,,2.0,,,1.0,,1.0,,,8.0,2.0,,1.0,,4.0,,4.0,,3.0,,8.0,1.0,,2.0,2.0,2.0,4.0,,,3.0,2.0,,1.0,11.0,,2.0,0.8,0.8,,,,,0.625,,,0.5555555555555556,,,0.55,,,0.1111111111111111,0.6666666666666666,0.3333333333333333,,0.6666666666666666,0.25,0.5,1.0,,74.40729483282675,18.625,20.0,15.5,19.77777777777778,0.5555555555555556,0.6,0.6,1.0,0.1111111111111111,,,,0.1111111111111111,,,,,,0.5,,0.6666666666666666,,0.5191722222222223,0.46115,0.474475,0.1,0.1111111111111111,,,4.2,24.8,0.25,,,1.0,2.0,2.0,,,,,,,,1.0,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,0.5,1.0,0.2222222222222222,1.0,1.0,0.5,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2009,2008-09,True
201146-201572-2039-2250-2734,1610612751,"Yi Jianlian, Brook Lopez, Keyon Dooling, Bobby Simmons, Devin Harris","Jianlian, Lopez, Dooling, Simmons, Harris",201146-201572-2039-2250-2734,NJN,652.0,5,11.0,3.0,20.0,22.0,12.0,5.0,42.0,6.0,11.0,4.0,6.0,,2.0,,,,,7.0,15.0,1.0,2.0,8.0,25.0,22.0,2.0,3.0,9.0,5.0,8.0,,,4.0,14.0,6.0,8.0,3.0,,,3.0,1.0,4.0,,3.0,,9.0,5.0,6.0,2.0,8.0,6.0,14.0,4.0,1.0,7.0,11.0,1.0,3.0,16.0,14.0,12.0,0.42857142857142855,0.5,1.0,0.5,,0.5,0.4666666666666667,0.6666666666666666,0.625,0.5,0.6666666666666666,0.625,0.5681818181818182,0.75,0.6363636363636364,0.11764705882352941,0.5,0.625,0.75,0.6666666666666666,0.6666666666666666,0.8,0.3333333333333333,0.8,92.76073619631902,13.2,17.636363636363637,12.0,16.136363636363637,0.6470588235294118,0.5454545454545454,0.5454545454545454,0.5,0.11764705882352941,,,,,,,,0.75,0.6666666666666666,,,0.7647058823529411,,0.5557529411764707,0.5472,0.58875,0.15789473684210525,0.17647058823529413,0.36,0.56,3.1199999999999997,22.85,0.6,10.0,2.0,3.0,1.0,2.0,1.0,2.0,,,2.0,,1.0,,1.0,,2.0,,5.0,4.0,2.0,5.0,1.0,1.0,1.0,1.0,,,0.4,,1.0,,1.0,1.0,0.11764705882352941,0.5,0.5,,0.11764705882352941,0.5,0.5,1.0,1.0,0.6666666666666666,,,1.0,3.0,,5.0,1.0,,0.5,,,,,,,,3.0,2.0,,,,1.0,,3.0,,,,,2.0,,,,,,0.6666666666666666,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612751,2009,2008-09,True
201146-201572-2039-2553-2734,1610612751,"Yi Jianlian, Brook Lopez, Keyon Dooling, Jarvis Hayes, Devin Harris","Jianlian, Lopez, Dooling, Hayes, Harris",201146-201572-2039-2553-2734,NJN,550.0,7,9.0,9.0,20.0,18.0,3.0,,38.0,4.0,4.0,1.0,1.0,2.0,4.0,,3.0,,,6.0,8.0,,3.0,6.0,18.0,9.0,,,,1.0,2.0,,,2.0,4.0,8.0,4.0,,3.0,,4.0,,4.0,,4.0,,8.0,,4.0,6.0,10.0,,10.0,3.0,2.0,6.0,8.0,,3.0,18.0,4.0,3.0,0.6666666666666666,0.6666666666666666,,,,,0.75,,0.5,0.5454545454545454,,0.5,0.6,,0.6666666666666666,0.2727272727272727,0.75,,1.0,0.8333333333333334,,,0.6666666666666666,1.0,99.4909090909091,12.1,17.11111111111111,12.1,16.27777777777778,0.36363636363636365,1.0,1.0,1.0,0.36363636363636365,0.5,0.5,,0.2727272727272727,,,,0.5,1.0,,,0.6363636363636364,,0.49170909090909093,,0.37825,0.21428571428571427,0.2727272727272727,,0.2222222222222222,8.3,25.366666666666664,0.15,1.0,,,,,,,,,,,,,,,1.0,1.0,4.0,,1.0,3.0,3.0,2.0,3.0,2.0,,,0.25,,,,1.0,0.6666666666666666,,,,,,,,,,,,,2.0,3.0,0.6666666666666666,,1.0,,,,,,,,,,1.0,,,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2009,2008-09,True
201146-201572-2239-2250-2734,1610612751,"Yi Jianlian, Brook Lopez, Trenton Hassell, Bobby Simmons, Devin Harris","Jianlian, Lopez, Hassell, Simmons, Harris",201146-201572-2239-2250-2734,NJN,32.0,1,1.0,,1.0,1.0,1.0,,2.0,,1.0,,1.0,,1.0,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,0.5,,1.0,0.5,1.0,,,90.0,25.0,7.0,25.0,7.0,0.5,,,,0.5,,,,,,,,0.5,,,,0.5,,0.48675,,0.48675,,,,,9.15,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2009,2008-09,True
201146-201572-2239-2553-2734,1610612751,"Yi Jianlian, Brook Lopez, Trenton Hassell, Jarvis Hayes, Devin Harris","Jianlian, Lopez, Hassell, Hayes, Harris",201146-201572-2239-2553-2734,NJN,636.0,2,11.0,-2.0,18.0,19.0,7.0,3.0,37.0,,2.0,,,2.0,9.0,,,,,5.0,14.0,1.0,1.0,6.0,19.0,21.0,,1.0,2.0,1.0,4.0,1.0,1.0,6.0,11.0,2.0,8.0,3.0,,,1.0,1.0,2.0,,,1.0,5.0,3.0,1.0,2.0,4.0,3.0,7.0,,,6.0,7.0,,,17.0,11.0,7.0,0.2,0.2,1.0,1.0,1.0,1.0,0.35714285714285715,,0.25,0.43333333333333335,,0.5,0.5,0.5,0.625,0.06666666666666667,0.4,0.3333333333333333,1.0,0.5,0.3333333333333333,,0.6666666666666666,1.0,83.77358490566039,22.0,12.631578947368421,21.61111111111111,11.526315789473685,0.13333333333333333,,,,0.6,0.2222222222222222,0.25,0.5,,,,,,,,,0.2,,0.39222999999999997,0.5559,0.39417,,,0.10526315789473684,0.5789473684210527,13.171428571428573,22.8,0.3888888888888889,7.0,,1.0,3.0,3.0,1.0,1.0,1.0,1.0,,2.0,1.0,,,,2.0,2.0,4.0,2.0,3.0,5.0,1.0,1.0,1.0,,0.14285714285714285,0.5,0.5,,,,,,0.2,1.0,1.0,,0.06666666666666667,1.0,1.0,1.0,1.0,,0.2,1.0,,2.0,,2.0,,1.0,0.42857142857142855,,,,,,,1.0,,,,,,,1.0,3.0,,,,1.0,3.0,,,0.1111111111111111,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1610612751,2009,2008-09,True
201146-201572-2250-2553-2734,1610612751,"Yi Jianlian, Brook Lopez, Bobby Simmons, Jarvis Hayes, Devin Harris","Jianlian, Lopez, Simmons, Hayes, Harris",201146-201572-2250-2553-2734,NJN,1084.0,4,18.0,5.0,29.0,30.0,8.0,4.0,59.0,7.0,8.0,3.0,3.0,7.0,13.0,,2.0,,,15.0,24.0,,2.0,6.0,36.0,31.0,3.0,4.0,7.0,5.0,7.0,,,3.0,13.0,18.0,12.0,,2.0,,9.0,,9.0,,4.0,4.0,18.0,4.0,4.0,9.0,13.0,5.0,18.0,2.0,1.0,7.0,11.0,1.0,5.0,29.0,13.0,8.0,0.6,0.6428571428571429,,,,,0.625,0.75,0.7142857142857143,0.5769230769230769,0.75,0.7142857142857143,0.5806451612903226,0.7,0.7222222222222222,0.07692307692307693,0.6428571428571429,0.4444444444444444,1.0,0.7222222222222222,0.36363636363636365,,0.2857142857142857,1.0,78.37638376383764,19.448275862068964,17.333333333333332,17.655172413793103,16.966666666666665,0.3076923076923077,0.875,0.875,0.5714285714285714,0.5,0.5384615384615384,0.5384615384615384,0.5714285714285714,0.07692307692307693,,,,0.42857142857142855,1.0,,,0.38461538461538464,,0.4669096153846154,0.46535,0.476,0.16666666666666666,0.17857142857142858,0.19444444444444445,0.3611111111111111,11.075000000000001,25.45,0.27586206896551724,1.0,2.0,2.0,1.0,3.0,,,,,2.0,1.0,,1.0,,1.0,1.0,,4.0,,4.0,5.0,2.0,2.0,2.0,,0.041666666666666664,,0.25,0.3333333333333333,,,1.0,,0.11538461538461539,0.3333333333333333,0.5,1.0,,,,,0.5,1.0,,,,3.0,1.0,1.0,,,0.3333333333333333,,,,,,,,1.0,1.0,,2.0,,,,1.0,,,,,,,0.3333333333333333,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1610612751,2009,2008-09,True
201146-201583-201604-2553-2734,1610612751,"Yi Jianlian, Ryan Anderson, Chris Douglas-Roberts, Jarvis Hayes, Devin Harris","Jianlian, Anderson, Douglas-Roberts, Hayes, Harris",201146-201583-201604-2553-2734,NJN,105.0,1,2.0,1.0,3.0,2.0,,,5.0,,,,,,,,1.0,,,1.0,1.0,,1.0,,2.0,1.0,,,,,,,,,,,2.0,,1.0,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,,,2.0,,,,,,,,,1.0,,,0.5,,,0.5,,,0.5,0.5,,1.0,0.6666666666666666,,,,1.0,68.57142857142857,13.0,33.0,13.0,33.0,,,,,,,,,0.5,,,,,,,,0.5,,0.459025,,,,,,,8.4,26.1,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,0.5,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612751,2009,2008-09,True
201146-201583-2031-2553-2734,1610612751,"Yi Jianlian, Ryan Anderson, Stromile Swift, Jarvis Hayes, Devin Harris","Jianlian, Anderson, Swift, Hayes, Harris",201146-201583-2031-2553-2734,NJN,4.0,1,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2009,2008-09,True
201146-201583-2039-2239-2553,1610612751,"Yi Jianlian, Ryan Anderson, Keyon Dooling, Trenton Hassell, Jarvis Hayes","Jianlian, Anderson, Dooling, Hassell, Hayes",201146-201583-2039-2239-2553,NJN,62.0,1,1.0,,2.0,3.0,2.0,1.0,5.0,,1.0,,1.0,,,,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,1.0,2.0,,,,,,,,,,,,,0.16666666666666666,0.5,0.16666666666666666,0.5,1.0,,,0.5,0.5,,1.0,,116.1290322580645,7.5,15.666666666666666,7.0,11.333333333333334,0.5,,,,,,,,0.5,,,,0.5,,0.5,,1.0,,0.68825,,0.68825,,,1.0,1.0,,24.8,1.0,3.0,,,,,,,,,,1.0,,,1.0,,,,,,1.0,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2009,2008-09,True
201146-2031-2039-2553-2734,1610612751,"Yi Jianlian, Stromile Swift, Keyon Dooling, Jarvis Hayes, Devin Harris","Jianlian, Swift, Dooling, Hayes, Harris",201146-2031-2039-2553-2734,NJN,256.0,2,4.0,5.0,9.0,8.0,3.0,1.0,17.0,2.0,2.0,,,1.0,1.0,,1.0,,1.0,4.0,5.0,,1.0,2.0,10.0,5.0,,1.0,,1.0,2.0,,1.0,,2.0,2.0,6.0,,1.0,,1.0,,1.0,,,1.0,2.0,,1.0,,1.0,1.0,2.0,4.0,2.0,2.0,2.0,,1.0,10.0,2.0,3.0,0.25,0.25,,,,,0.8,,0.5,0.6666666666666666,,0.3333333333333333,0.7142857142857143,,0.3333333333333333,0.16666666666666666,,,1.0,0.5,1.0,,,1.0,95.625,12.88888888888889,17.5,12.777777777777779,17.5,0.3333333333333333,1.0,1.0,,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,,,,,,0.3333333333333333,,0.5,,0.5503083333333333,,0.38375000000000004,0.14285714285714285,0.16666666666666666,,0.2,7.0200000000000005,25.8,0.3333333333333333,,,,1.0,2.0,,,,,,,,,1.0,,1.0,,3.0,1.0,,2.0,,,,,,,0.3333333333333333,,1.0,1.0,,,0.3333333333333333,0.5,0.5,,,,,,,,,,,2.0,,,,,,,,,,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2009,2008-09,True
201157-201572-201604-2039-2734,1610612751,"Sean Williams, Brook Lopez, Chris Douglas-Roberts, Keyon Dooling, Devin Harris","Williams, Lopez, Douglas-Roberts, Dooling, Harris",201157-201572-201604-2039-2734,NJN,33.0,1,1.0,-4.0,1.0,2.0,,,3.0,,,,,,,,,,,,,,,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,130.9090909090909,10.0,11.5,10.0,11.5,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2009,2008-09,True
201157-201572-201604-2553-2734,1610612751,"Sean Williams, Brook Lopez, Chris Douglas-Roberts, Jarvis Hayes, Devin Harris","Williams, Lopez, Douglas-Roberts, Hayes, Harris",201157-201572-201604-2553-2734,NJN,196.0,1,3.0,3.0,6.0,5.0,2.0,2.0,11.0,,1.0,,1.0,2.0,3.0,,,,,3.0,7.0,,,2.0,8.0,5.0,,1.0,,,3.0,,,,,4.0,2.0,,,,2.0,,2.0,,,2.0,4.0,2.0,,3.0,3.0,2.0,5.0,,,2.0,4.0,,1.0,8.0,,2.0,0.6666666666666666,0.6666666666666666,,,,,0.42857142857142855,,,0.42857142857142855,,,0.4444444444444444,,,,0.75,0.5,,0.75,0.5,,1.0,,80.81632653061224,16.166666666666668,19.8,14.833333333333334,19.4,0.14285714285714285,,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,,,,,0.3333333333333333,,,,0.14285714285714285,,0.43482857142857145,0.4195,0.4827666666666666,0.125,0.125,,,13.6,,0.3333333333333333,,,,1.0,3.0,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,0.14285714285714285,1.0,,,,,1.0,,0.42857142857142855,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,0.5,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2009,2008-09,True
201157-201572-2039-2553-2734,1610612751,"Sean Williams, Brook Lopez, Keyon Dooling, Jarvis Hayes, Devin Harris","Williams, Lopez, Dooling, Hayes, Harris",201157-201572-2039-2553-2734,NJN,46.0,1,1.0,2.0,1.0,2.0,1.0,,3.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,2.0,4.0,2.0,,,,1.0,1.0,,,2.0,4.0,2.0,,,,,1.0,,1.0,,1.0,,2.0,,,1.0,1.0,,1.0,,,2.0,3.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,1.0,,,,,93.91304347826086,23.0,11.5,23.0,10.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,1.0,,0.6004,,0.6004,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2009,2008-09,True
201157-201572-2239-2553-2734,1610612751,"Sean Williams, Brook Lopez, Trenton Hassell, Jarvis Hayes, Devin Harris","Williams, Lopez, Hassell, Hayes, Harris",201157-201572-2239-2553-2734,NJN,34.0,1,1.0,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,84.70588235294117,22.0,12.0,22.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2009,2008-09,True
201157-201583-201604-2039-2553,1610612751,"Sean Williams, Ryan Anderson, Chris Douglas-Roberts, Keyon Dooling, Jarvis Hayes","Williams, Anderson, Douglas-Roberts, Dooling, Hayes",201157-201583-201604-2039-2553,NJN,50.0,1,1.0,,1.0,2.0,,,3.0,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,2.0,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,86.39999999999999,15.0,17.5,15.0,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2009,2008-09,True
