EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsUnassisted2s,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,AtRimFGM,PenaltyAtRimFGM,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Offensive Fouls Drawn,TwoPtShootingFoulsDrawn,BlockedAtRim,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,DefLongMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,BadPassSteals,StepOutOfBoundsTurnovers,Corner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Corner3Assists,OffThreePtRebounds,SecondChanceFg3Pct,OffThreePtReboundPct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,Fg2aBlocked,Loose Ball Fouls Drawn,FG2APctBlocked,LongMidRangePctBlocked,OffLongMidRangeReboundPct,HeaveAttempts,BadPassOutOfBoundsTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,SecondChanceAtRimFGM,PtsPutbacks,SecondChanceAtRimAccuracy,AtRimPctBlocked,LostBallOutOfBoundsTurnovers,OffShortMidRangeReboundPct,PenaltyCorner3FGM,FTOffRebounds,SecondChanceTurnovers,OffFTReboundPct,OffArc3ReboundPct,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Clear Path Fouls,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Technical Free Throw Trips,ShortMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimPctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3SecondViolations,3pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,Corner3PctBlocked,BlockedArc3,team_id,year,season,team_vs
1510-1723-1905-2430-2594,1610612762,"Brevin Knight, Matt Harpring, Andrei Kirilenko, Carlos Boozer, Kyle Korver","Knight, Harpring, Kirilenko, Boozer, Korver",1510-1723-1905-2430-2594,UTA,368.0,3,6.0,4.0,11.0,12.0,,,2.0,23.0,3.0,1.0,,,,1.0,3.0,1.0,,2.0,,4.0,6.0,3.0,2.0,16.0,12.0,1.0,1.0,,5.0,,,,,,2.0,2.0,1.0,3.0,,1.0,8.0,1.0,1.0,,1.0,2.0,1.0,3.0,,,,2.0,,1.0,1.0,,4.0,2.0,,11.0,,,,,0.25,0.3333333333333333,0.6666666666666666,1.0,,0.7777777777777778,1.25,,0.8,1.25,,0.3333333333333333,1.0,,0.5,1.0,0.5,0.3333333333333333,,,,1.0,,,90.0,17.0,15.083333333333334,15.818181818181818,15.083333333333334,0.3333333333333333,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,0.2222222222222222,0.5,,,,0.6666666666666666,0.5055222222222222,0.5216,,0.3125,,8.35,24.933333333333334,,6.0,,,,,,3.0,,2.0,,2.0,,6.0,,2.0,2.0,2.0,,2.0,,2.0,1.0,1.0,2.0,1.0,,1.0,0.6666666666666666,,0.6666666666666666,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,0.1,0.14285714285714285,2.0,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,0.5,1.0,,,,,0.5,,,,,,1.0,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2009,2008-09,True
1510-1723-200758-200794-2430,1610612762,"Brevin Knight, Matt Harpring, Ronnie Brewer, Paul Millsap, Carlos Boozer","Knight, Harpring, Brewer, Millsap, Boozer",1510-1723-200758-200794-2430,UTA,102.0,1,2.0,-2.0,2.0,2.0,2.0,2.0,,4.0,,,,,1.0,,,1.0,1.0,,,,1.0,1.0,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,56.470588235294116,17.5,33.5,17.5,14.5,,0.5,,,,,,,,0.5,,,,0.5,,0.5,0.461575,,0.461575,,,7.3,22.9,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612762,2009,2008-09,True
1510-1723-200758-200794-2594,1610612762,"Brevin Knight, Matt Harpring, Ronnie Brewer, Paul Millsap, Kyle Korver","Knight, Harpring, Brewer, Millsap, Korver",1510-1723-200758-200794-2594,UTA,72.0,1,1.0,1.0,4.0,4.0,4.0,,2.0,8.0,2.0,1.0,2.0,,,,,,,2.0,2.0,1.0,2.0,2.0,,5.0,4.0,1.0,1.0,,2.0,1.0,2.0,2.0,,5.0,,2.0,,,,,,1.0,,1.0,,1.0,2.0,3.0,,1.0,,1.0,1.0,,,,,,,3.0,5.0,4.0,,,,,0.5,1.0,0.5,0.625,1.0,0.625,0.625,1.0,0.625,0.5,,1.0,1.0,,1.0,0.5,1.0,,,,,,160.0,9.0,9.0,8.75,9.0,0.5,,,,,,,,,,0.5,1.0,0.5,,0.5,1.0,0.5553375,0.6356,0.5553375,0.4,1.0,,24.2,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,1.0,,,,,,,,,,,,,0.5,0.5,0.5,,1.0,0.5,1.0,,0.5,0.5,,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,1.0,,0.5,,,,1.0,,,,1.0,2.0,1.0,0.5,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1610612762,2009,2008-09,True
1510-1723-200758-201178-2594,1610612762,"Brevin Knight, Matt Harpring, Ronnie Brewer, Kyrylo Fesenko, Kyle Korver","Knight, Harpring, Brewer, Fesenko, Korver",1510-1723-200758-201178-2594,UTA,834.0,4,14.0,-1.0,25.0,25.0,3.0,2.0,,50.0,3.0,,,2.0,3.0,2.0,5.0,1.0,,4.0,1.0,6.0,11.0,5.0,1.0,22.0,23.0,,,,,,,1.0,1.0,4.0,8.0,4.0,4.0,7.0,,2.0,17.0,,,10.0,2.0,12.0,,12.0,,6.0,1.0,9.0,2.0,6.0,9.0,,3.0,1.0,,22.0,4.0,3.0,,,0.6666666666666666,0.6666666666666666,0.5454545454545454,,,0.65625,,1.5,0.65625,,1.5,0.3125,1.0,0.6666666666666666,,,0.5882352941176471,,,0.6666666666666666,0.75,,,,86.33093525179856,14.32,19.04,14.32,17.4,0.1875,0.1875,0.6666666666666666,0.6666666666666666,,0.3125,0.4,0.4,1.0,0.0625,0.25,,,,1.0,0.5,0.483615625,,0.4458,,0.18181818181818182,10.963636363636363,25.68,0.12,4.0,3.0,1.0,3.0,1.0,0.3333333333333333,2.0,,2.0,1.0,3.0,1.0,9.0,,2.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,,,1.0,1.0,0.6,1.0,0.6,0.3333333333333333,0.625,0.6666666666666666,1.0,1.0,0.5,0.5,1.0,,1.0,0.5,,,,,1.0,,,,,1.0,,,,,1.0,1.0,1.0,,,1.0,1.0,0.09090909090909091,,,,3.0,2.0,,,,,,0.3333333333333333,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1610612762,2009,2008-09,True
1510-1723-200758-201585-2594,1610612762,"Brevin Knight, Matt Harpring, Ronnie Brewer, Kosta Koufos, Kyle Korver","Knight, Harpring, Brewer, Koufos, Korver",1510-1723-200758-201585-2594,UTA,262.0,2,4.0,-4.0,7.0,7.0,2.0,1.0,1.0,14.0,1.0,1.0,,,,,1.0,1.0,1.0,4.0,1.0,,2.0,5.0,1.0,7.0,11.0,,1.0,,,,,2.0,,,,3.0,,2.0,,,6.0,1.0,,2.0,1.0,3.0,2.0,5.0,,1.0,,2.0,,1.0,1.0,,,1.0,,7.0,,2.0,,,,,,,,0.42857142857142855,,,0.42857142857142855,,,0.7142857142857143,1.0,1.0,0.5,,1.0,0.5,1.0,,,,,,76.94656488549619,19.142857142857142,18.285714285714285,16.714285714285715,18.285714285714285,0.14285714285714285,,,,,0.14285714285714285,,,,0.14285714285714285,0.5714285714285714,1.0,,0.5,0.5,0.8571428571428571,0.5435583333333334,,0.60525,,,10.25,29.380000000000003,0.2857142857142857,,,,,,,,,2.0,,2.0,,6.0,,2.0,2.0,2.0,,,,1.0,1.0,,,,,1.0,0.4,,0.5,0.5,1.0,,,,0.5,0.5,1.0,,,0.6666666666666666,,,,,,,,,,,1.0,,0.5,,,,,,,1.0,,0.5,,,1.0,1.0,,,,,,,1.0,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612762,2009,2008-09,True
1510-1723-200758-2246-2594,1610612762,"Brevin Knight, Matt Harpring, Ronnie Brewer, Mehmet Okur, Kyle Korver","Knight, Harpring, Brewer, Okur, Korver",1510-1723-200758-2246-2594,UTA,194.0,3,3.0,-5.0,6.0,7.0,,,1.0,13.0,4.0,1.0,,2.0,2.0,,,,,,,2.0,6.0,,,4.0,9.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,2.0,,2.0,2.0,,2.0,1.0,,4.0,,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,,0.25,,,0.25,0.25,,,,,,96.49484536082474,22.833333333333332,8.142857142857142,21.666666666666668,7.571428571428571,0.6666666666666666,0.3333333333333333,1.0,1.0,,,,,,,,1.0,,,,0.6666666666666666,0.49371666666666664,0.5542,,,,3.733333333333333,,,4.0,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2009,2008-09,True
1510-1723-200758-2260-2594,1610612762,"Brevin Knight, Matt Harpring, Ronnie Brewer, Jarron Collins, Kyle Korver","Knight, Harpring, Brewer, Collins, Korver",1510-1723-200758-2260-2594,UTA,7.0,1,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.71428571428572,,7.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2009,2008-09,True
1510-1723-200758-2430-2594,1610612762,"Brevin Knight, Matt Harpring, Ronnie Brewer, Carlos Boozer, Kyle Korver","Knight, Harpring, Brewer, Boozer, Korver",1510-1723-200758-2430-2594,UTA,95.0,1,2.0,-5.0,3.0,3.0,,,,6.0,1.0,,,,,,1.0,,,,,,2.0,,,,5.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,1.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,0.3333333333333333,,,,,,,,90.94736842105263,16.666666666666668,15.0,16.666666666666668,15.0,0.5,,,,,0.5,,,,,,,,,,0.5,0.41335,,,,,11.85,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2009,2008-09,True
1510-1723-200794-201585-2594,1610612762,"Brevin Knight, Matt Harpring, Paul Millsap, Kosta Koufos, Kyle Korver","Knight, Harpring, Millsap, Koufos, Korver",1510-1723-200794-201585-2594,UTA,1000.0,4,17.0,-7.0,28.0,27.0,2.0,2.0,3.0,55.0,8.0,4.0,2.0,,4.0,2.0,5.0,2.0,1.0,6.0,1.0,6.0,17.0,8.0,,21.0,28.0,2.0,5.0,,4.0,1.0,2.0,2.0,,2.0,6.0,6.0,3.0,6.0,,2.0,15.0,4.0,1.0,7.0,2.0,10.0,5.0,15.0,,6.0,2.0,7.0,,4.0,14.0,1.0,4.0,,,17.0,2.0,2.0,1.0,,0.5,0.6,0.35294117647058826,0.4,0.5,0.42,0.4,0.25,0.42,0.4,0.25,0.32,1.0,0.5,0.36363636363636365,1.0,0.5333333333333333,0.3125,0.5,0.16666666666666666,,,1.0,,79.19999999999999,18.5,17.85185185185185,17.142857142857142,17.22222222222222,0.32,0.16,,,,0.2,0.4,0.4,1.0,0.08,0.24,0.8,0.5,0.25,0.25,0.64,0.49931800000000004,0.505225,0.5612625,0.19047619047619047,0.09523809523809523,7.705882352941177,24.9125,0.07142857142857142,6.0,2.0,,2.0,,,4.0,1.0,3.0,,3.0,,9.0,,3.0,3.0,3.0,1.0,1.0,,1.0,,1.0,1.0,,2.0,1.0,0.375,,0.375,0.14285714285714285,0.8571428571428571,0.5,0.5,0.25,0.5,0.5,1.0,0.5,,0.5,,,1.0,,,,,,,,1.0,,0.2,0.5,,,,,,1.0,,0.058823529411764705,,,,,3.0,,,2.0,2.0,0.5,,1.0,0.5,,,,,,,,,,,,0.25,,,,,,,1.0,0.125,,,,,,,,,0.5,,1610612762,2009,2008-09,True
1510-1723-200794-2246-2594,1610612762,"Brevin Knight, Matt Harpring, Paul Millsap, Mehmet Okur, Kyle Korver","Knight, Harpring, Millsap, Okur, Korver",1510-1723-200794-2246-2594,UTA,72.0,1,1.0,,2.0,2.0,,,,4.0,,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,1.0,,,0.5,,,0.5,,,0.5,,,,,,,,,,,,,80.0,20.5,15.5,20.5,11.0,,,,,,0.5,1.0,1.0,,0.5,,,,,,0.5,0.44915,,,,,22.6,22.6,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2009,2008-09,True
1510-1723-200794-2430-2594,1610612762,"Brevin Knight, Matt Harpring, Paul Millsap, Carlos Boozer, Kyle Korver","Knight, Harpring, Millsap, Boozer, Korver",1510-1723-200794-2430-2594,UTA,277.0,1,5.0,,10.0,10.0,,10.0,,20.0,2.0,,,,,1.0,1.0,1.0,,3.0,,2.0,3.0,4.0,4.0,8.0,8.0,,,,,,,,,,2.0,3.0,1.0,1.0,,,2.0,,,6.0,,6.0,,6.0,,1.0,,1.0,,,3.0,,2.0,4.0,,8.0,,,2.0,,0.5,0.5,0.6666666666666666,,,0.2857142857142857,,,0.4444444444444444,,,0.5714285714285714,,0.8571428571428571,,,0.8571428571428571,,,,1.0,,,,103.97111913357402,11.9,15.8,11.9,15.2,0.2857142857142857,,,,,0.14285714285714285,1.0,1.0,,0.14285714285714285,0.42857142857142855,,,,,0.8571428571428571,0.5698714285714286,,,,,7.533333333333334,24.6,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,,,0.2222222222222222,0.4,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2009,2008-09,True
1510-1723-201165-201585-2260,1610612762,"Brevin Knight, Matt Harpring, Morris Almond, Kosta Koufos, Jarron Collins","Knight, Harpring, Almond, Koufos, Collins",1510-1723-201165-201585-2260,UTA,8.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2009,2008-09,True
1510-1723-201165-201585-2594,1610612762,"Brevin Knight, Matt Harpring, Morris Almond, Kosta Koufos, Kyle Korver","Knight, Harpring, Almond, Koufos, Korver",1510-1723-201165-201585-2594,UTA,86.0,1,1.0,3.0,3.0,3.0,,,,6.0,2.0,,,,,,,,,,,2.0,2.0,,1.0,5.0,2.0,,,,,,,,,,2.0,,1.0,1.0,,,2.0,,,,,,,,,,,1.0,,1.0,1.0,,1.0,2.0,,5.0,,,,,0.5,0.5,1.0,,,1.0,,,0.8333333333333334,,,,,,,,,,,,,,,,100.46511627906976,14.333333333333334,14.333333333333334,14.333333333333334,14.333333333333334,1.0,,,,,,,,,,,,,,,1.0,0.78215,,,,,,,,2.0,,,,,,2.0,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,,,1.0,,,,,,1.0,,1.0,1.0,0.5,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2009,2008-09,True
1510-1723-201165-2246-2594,1610612762,"Brevin Knight, Matt Harpring, Morris Almond, Mehmet Okur, Kyle Korver","Knight, Harpring, Almond, Okur, Korver",1510-1723-201165-2246-2594,UTA,167.0,1,3.0,1.0,7.0,6.0,,,1.0,13.0,1.0,,,,,2.0,3.0,,,1.0,,2.0,4.0,1.0,2.0,6.0,5.0,,,2.0,2.0,,,,,,4.0,1.0,2.0,2.0,,2.0,4.0,,,2.0,,2.0,1.0,3.0,,1.0,,1.0,,,2.0,,1.0,2.0,,4.0,,,,,1.0,1.0,0.5,,,0.4,,,0.5,1.0,,0.2,,0.6666666666666666,,,0.6666666666666666,0.3333333333333333,,1.0,,,,,112.09580838323353,10.285714285714286,15.833333333333334,10.285714285714286,15.666666666666666,0.2,,,,,0.6,0.6666666666666666,0.6666666666666666,1.0,,0.2,,,,,0.4,0.5340499999999999,,,0.3333333333333333,,14.95,25.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,0.16666666666666666,0.2,2.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2009,2008-09,True
1510-1723-201178-2246-2594,1610612762,"Brevin Knight, Matt Harpring, Kyrylo Fesenko, Mehmet Okur, Kyle Korver","Knight, Harpring, Fesenko, Okur, Korver",1510-1723-201178-2246-2594,UTA,379.0,2,6.0,2.0,10.0,11.0,,,1.0,21.0,4.0,1.0,,,,1.0,3.0,,,1.0,,4.0,7.0,1.0,,11.0,9.0,1.0,1.0,,2.0,,,,,,4.0,1.0,2.0,3.0,,,7.0,1.0,,4.0,,4.0,1.0,5.0,,2.0,,4.0,,1.0,4.0,1.0,2.0,2.0,,9.0,,,,,0.5,0.6666666666666666,0.5714285714285714,1.0,,0.6875,1.0,,0.6111111111111112,1.0,,0.125,,0.4,0.5,,0.36363636363636365,0.5,1.0,0.42857142857142855,,,,,79.78891820580475,17.2,18.818181818181817,17.2,16.818181818181817,0.5,,,,,0.375,0.3333333333333333,0.5,,,0.125,1.0,,,,0.625,0.53895,0.5431,,0.18181818181818182,,8.314285714285715,24.5,,4.0,1.0,,1.0,1.0,1.0,3.0,,1.0,,1.0,,3.0,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,0.5,0.3333333333333333,0.75,0.75,0.6666666666666666,1.0,1.0,1.0,,,1.0,0.1111111111111111,0.125,,,,,,,,,,,,,,,,,,1.0,,0.14285714285714285,0.3333333333333333,,,,1.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2009,2008-09,True
1510-1723-201585-2246-2594,1610612762,"Brevin Knight, Matt Harpring, Kosta Koufos, Mehmet Okur, Kyle Korver","Knight, Harpring, Koufos, Okur, Korver",1510-1723-201585-2246-2594,UTA,1003.0,5,17.0,-7.0,26.0,31.0,8.0,4.0,3.0,57.0,7.0,2.0,2.0,3.0,6.0,2.0,2.0,,,7.0,2.0,8.0,15.0,7.0,2.0,24.0,31.0,1.0,2.0,,5.0,3.0,4.0,2.0,,6.0,6.0,7.0,3.0,4.0,1.0,1.0,9.0,3.0,3.0,12.0,1.0,16.0,4.0,20.0,2.0,4.0,2.0,7.0,2.0,6.0,14.0,,8.0,3.0,,19.0,6.0,8.0,,,0.375,0.42857142857142855,0.5333333333333333,0.5,0.75,0.5,0.8333333333333334,0.5,0.5217391304347826,0.8333333333333334,0.5,0.3181818181818182,1.0,0.7058823529411765,0.42857142857142855,1.0,0.75,0.3333333333333333,0.5,0.4,0.8,1.0,,0.18181818181818182,81.8344965104686,16.53846153846154,18.483870967741936,16.307692307692307,17.29032258064516,0.3181818181818182,0.2727272727272727,0.5,0.5,0.3333333333333333,0.09090909090909091,1.0,1.0,0.5,,0.3181818181818182,0.6666666666666666,0.3333333333333333,,0.3333333333333333,0.6363636363636364,0.5020886363636363,0.576325,0.534,0.20833333333333334,0.25,5.013333333333334,24.885714285714283,0.3076923076923077,10.0,1.0,,2.0,1.0,0.5,3.0,2.0,2.0,,2.0,,3.0,3.0,2.0,1.0,1.0,1.0,,,3.0,2.0,1.0,1.0,2.0,1.0,0.5,0.2857142857142857,,0.2857142857142857,0.42857142857142855,0.8571428571428571,0.42857142857142855,0.5,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.5,1.0,,0.2857142857142857,0.08695652173913043,0.125,,,,1.0,1.0,1.0,1.0,,1.0,1.0,0.2,,,,,0.3333333333333333,1.0,1.0,1.0,0.06666666666666667,,,,,2.0,1.0,,1.0,2.0,0.5,0.14285714285714285,,0.3333333333333333,,,,,0.2,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1610612762,2009,2008-09,True
1510-1723-2246-2260-2594,1610612762,"Brevin Knight, Matt Harpring, Mehmet Okur, Jarron Collins, Kyle Korver","Knight, Harpring, Okur, Collins, Korver",1510-1723-2246-2260-2594,UTA,64.0,1,1.0,,2.0,2.0,2.0,,1.0,4.0,2.0,1.0,2.0,,1.0,,,,,,,1.0,3.0,,,2.0,2.0,1.0,1.0,,2.0,1.0,3.0,,,2.0,,,,,,,,1.0,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,2.0,2.0,,,,,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,0.5,1.0,0.5,0.5,1.0,,,1.0,,,90.0,11.0,21.0,11.0,17.5,0.6666666666666666,0.3333333333333333,,,,,,,,,,1.0,0.6666666666666666,,,0.6666666666666666,0.5082,0.5701,0.5082,1.0,1.0,4.2,,1.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2009,2008-09,True
