EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGA,LongMidRangeFGA,FG2A,OpponentPoints,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,LongMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG2M,FG3M,FG3A,FtPoints,Points,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,ShortMidRangeFGM,Arc3FGA,PenaltyArc3FGA,SecondChanceFG2A,PtsUnassisted2s,NonHeaveArc3FGA,SecondChanceTurnovers,ShootingFouls,Offensive Fouls,Offensive Fouls Drawn,LongMidRangePctBlocked,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyArc3Frequency,SecondChanceAtRimFGM,Arc3FGM,PenaltyArc3FGM,SecondChanceFG2M,PtsPutbacks,NonHeaveArc3FGM,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,BlockingFouls,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,OffCorner3ReboundPct,2pt And 1 Free Throw Trips,DefensiveGoaltends,LongMidRangeFGM,LongMidRangeAssists,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PtsUnassisted3s,SecondChanceAtRimPctAssisted,BlockedShortMidRange,OffLongMidRangeReboundPct,SecondChanceArc3FGA,SelfOReb,SelfORebPct,SecondChanceArc3Frequency,LostBallSteals,SecondChanceArc3FGM,3SecondViolations,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,StepOutOfBoundsTurnovers,OffFTReboundPct,Charge Fouls Drawn,DefCorner3ReboundPct,SecondChanceFtPoints,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Charge Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1626162-202322-202693-203078-203118,1610612764,"Kelly Oubre Jr., John Wall, Markieff Morris, Bradley Beal, Mike Scott","Oubre Jr., Wall, Morris, Beal, Scott",1626162-202322-202693-203078-203118,WAS,445.0,3,7.0,-9.0,15.0,16.0,31,2.0,1.0,4.0,22.0,100.31460674157303,14.866666666666667,13.875,14.2,13.1875,0.2857142857142857,0.14285714285714285,0.7142857142857143,0.49305000000000004,7.9,6.0,4.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,,,1.0,1.0,3.0,8.0,13.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,5.0,10.0,2.0,3.0,,1.0,1.0,2.0,,1.0,5.0,1.0,4.0,1.0,5.0,1.0,6.0,1.0,,2.0,1.0,1.0,,3.0,,4.0,5.0,10.0,5.0,10.0,10.0,6.0,,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.25,0.3333333333333333,0.35714285714285715,1.5,0.625,0.5416666666666666,1.5,0.7142857142857143,0.42857142857142855,,,,0.6666666666666666,0.25,0.3333333333333333,1.0,0.625,0.2,1.0,,,1.0,0.5,0.5,1.0,0.14285714285714285,0.14285714285714285,,,,,,,0.5,0.5,,,0.56265,0.4800375,0.4166666666666667,0.5555555555555556,0.23076923076923078,0.7692307692307693,26.233333333333334,0.4,,,2.0,1.0,,,2.0,,2.0,,,,,0.5,,,0.2857142857142857,,0.25,,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,0.5,0.5,1.0,,1.0,0.5,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,1610612764,2018,2017-18,True
1626162-202322-202693-203078-203490,1610612764,"Kelly Oubre Jr., John Wall, Markieff Morris, Bradley Beal, Otto Porter Jr.","Oubre Jr., Wall, Morris, Beal, Porter Jr.",1626162-202322-202693-203078-203490,WAS,344.0,3,6.0,12.0,17.0,16.0,33,5.0,1.0,10.0,8.0,138.13953488372093,10.176470588235293,10.6875,9.882352941176471,10.5625,0.4166666666666667,0.08333333333333333,0.5833333333333334,0.5599791666666667,5.68,12.0,12.0,1.0,3.0,2.0,4.0,4.0,1.0,1.0,,,1.0,1.0,5.0,1.0,2.0,7.0,20.0,,1.0,2.0,3.0,7.0,1.0,2.0,6.0,15.0,4.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,2.0,5.0,4.0,9.0,3.0,12.0,3.0,3.0,1.0,1.0,1.0,,2.0,1.0,1.0,6.0,9.0,3.0,18.0,13.0,10.0,,0.4,0.5,1.0,0.5,,0.5,0.5,0.5,0.42857142857142855,0.5416666666666666,0.3333333333333333,0.5,0.625,0.3333333333333333,0.5769230769230769,0.16666666666666666,0.1,0.2,,0.5,1.0,0.4,0.8333333333333334,0.9,0.5,1.0,1.0,1.0,0.8333333333333334,0.6,0.75,0.6666666666666666,0.3333333333333333,0.08333333333333333,1.0,1.0,1.0,,,,0.4444444444444444,0.5,0.1111111111111111,1.0,0.626075,0.5790277777777777,0.21428571428571427,0.25,0.1,0.75,24.1,0.7058823529411765,2.0,2.0,1.0,1.0,2.0,6.0,1.0,,1.0,,,,,1.0,0.5,0.5,0.08333333333333333,0.6666666666666666,0.1111111111111111,1.0,,,1.0,2.0,,,,1.0,,,,,,,,,2.0,2.0,2.0,,2.0,2.0,,0.5,,1.0,1.0,1.0,,,,,0.5,,,,1.0,,,,,,,,,,,1.0,1.0,0.2,0.3333333333333333,,,,,,,1.0,,,,,,,,,,,,,,,,1610612764,2018,2017-18,True
1626162-202322-202693-203107-203118,1610612764,"Kelly Oubre Jr., John Wall, Markieff Morris, Tomas Satoransky, Mike Scott","Oubre Jr., Wall, Morris, Satoransky, Scott",1626162-202322-202693-203107-203118,WAS,175.0,1,3.0,-4.0,8.0,7.0,15,1.0,,1.0,8.0,123.42857142857143,12.25,11.0,12.25,11.0,0.3333333333333333,,1.0,0.6573,0.4,7.0,2.0,,1.0,1.0,1.0,,,,,,,,1.0,,2.0,2.0,4.0,,,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,1.0,1.0,2.0,,2.0,1.0,1.0,1.0,,3.0,,4.0,4.0,4.0,1.0,2.0,1.0,4.0,2.0,7.0,,,,,,,,,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.5,,0.3333333333333333,0.6666666666666666,,,,0.25,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,0.3333333333333333,1.0,,,,0.6573,0.25,0.5,,0.5,26.5,0.875,,,2.0,2.0,,2.0,2.0,,1.0,2.0,,,,,,,0.6666666666666666,,0.6666666666666666,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612764,2018,2017-18,True
1626162-202322-202693-203107-203490,1610612764,"Kelly Oubre Jr., John Wall, Markieff Morris, Tomas Satoransky, Otto Porter Jr.","Oubre Jr., Wall, Morris, Satoransky, Porter Jr.",1626162-202322-202693-203107-203490,WAS,22.0,1,,,2.0,2.0,4,,,,2.0,261.8181818181818,5.0,6.0,5.0,6.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,True
1626162-202322-202693-203118-203490,1610612764,"Kelly Oubre Jr., John Wall, Markieff Morris, Mike Scott, Otto Porter Jr.","Oubre Jr., Wall, Morris, Scott, Porter Jr.",1626162-202322-202693-203118-203490,WAS,116.0,1,2.0,-5.0,5.0,5.0,10,1.0,2.0,3.0,9.0,124.13793103448276,12.0,11.2,12.0,11.2,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.4651666666666667,11.266666666666666,5.0,5.0,,1.0,1.0,1.0,,,,,,,,2.0,,,,4.0,,,,2.0,3.0,,,,4.0,,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,1.0,1.0,,2.0,2.0,2.0,,,,4.0,4.0,5.0,,,,,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,,,,,0.5,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,0.3333333333333333,1.0,,,,0.4651666666666667,,,,1.0,,1.0,,,,,,4.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1610612764,2018,2017-18,True
1626162-202322-203078-203118-203490,1610612764,"Kelly Oubre Jr., John Wall, Bradley Beal, Mike Scott, Otto Porter Jr.","Oubre Jr., Wall, Beal, Scott, Porter Jr.",1626162-202322-203078-203118-203490,WAS,325.0,1,5.0,-4.0,10.0,10.0,20,,3.0,5.0,12.0,88.61538461538461,14.3,18.2,13.9,16.7,,0.375,0.375,0.44958125,14.180000000000001,3.0,8.0,1.0,,,,2.0,,,,,,,2.0,1.0,3.0,1.0,8.0,,1.0,,1.0,2.0,,,1.0,3.0,,,1.0,,,,,,,,1.0,2.0,4.0,1.0,5.0,1.0,,2.0,1.0,,,2.0,,3.0,4.0,2.0,,8.0,3.0,3.0,1.0,,,,0.3333333333333333,,,0.3333333333333333,0.4,0.5,0.4375,,0.5,0.4444444444444444,,0.5,0.375,0.2,,0.5,1.0,0.6666666666666666,,1.0,0.75,0.2,,0.5,,1.0,,,,0.25,,,,,,,,,,,,,0.3842,,,,0.375,24.96666666666667,0.3,,1.0,3.0,,,4.0,3.0,,1.0,,,,,1.0,0.5,1.0,0.375,,,,1.0,,,,1.0,,,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,,1.0,,1.0,,1.0,0.5,0.5,,,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,,,1.0,1.0,,0.3333333333333333,0.3333333333333333,,3.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,True
1626162-202693-203078-203107-203118,1610612764,"Kelly Oubre Jr., Markieff Morris, Bradley Beal, Tomas Satoransky, Mike Scott","Oubre Jr., Morris, Beal, Satoransky, Scott",1626162-202693-203078-203107-203118,WAS,268.0,1,4.0,5.0,10.0,9.0,19,3.0,2.0,7.0,9.0,102.08955223880596,12.8,15.555555555555555,12.8,15.333333333333334,0.3333333333333333,0.2222222222222222,0.5555555555555556,0.5085111111111111,7.1571428571428575,1.0,,,2.0,,,2.0,1.0,1.0,,,,,3.0,2.0,2.0,2.0,14.0,,,,,1.0,,,,,4.0,6.0,,2.0,2.0,4.0,1.0,2.0,10.0,,,3.0,3.0,,3.0,1.0,1.0,1.0,1.0,,,1.0,,,3.0,2.0,,14.0,,1.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,,,1.0,0.42857142857142855,,0.6666666666666666,,,0.7,,,0.2222222222222222,,,,1.0,0.75,,,0.75,,,0.5,1.0,,0.6666666666666666,0.6666666666666666,1.0,0.2222222222222222,0.1111111111111111,1.0,1.0,1.0,,,,,,,,,0.3868,,,,,24.75,0.1,,1.0,1.0,,,2.0,1.0,,,,,,,1.0,0.5,0.5,0.1111111111111111,,,,1.0,,,,1.0,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,1610612764,2018,2017-18,True
1626162-202693-203107-203118-204025,1610612764,"Kelly Oubre Jr., Markieff Morris, Tomas Satoransky, Mike Scott, Tim Frazier","Oubre Jr., Morris, Satoransky, Scott, Frazier",1626162-202693-203107-203118-204025,WAS,48.0,1,1.0,2.0,2.0,2.0,4,1.0,,1.0,,120.0,8.5,15.5,8.5,15.5,0.5,,1.0,0.369675,3.8,2.0,2.0,,1.0,1.0,1.0,,,,,,,,1.0,,1.0,,2.0,,,,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,1.0,1.0,0.5,,0.5,0.5,,0.5,0.5,,,,,1.0,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,0.5,1.0,,,,0.369675,,,,1.0,28.4,1.0,,,1.0,1.0,,2.0,1.0,,,,,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,True
201951-202322-202693-203107-203118,1610612764,"Ty Lawson, John Wall, Markieff Morris, Tomas Satoransky, Mike Scott","Lawson, Wall, Morris, Satoransky, Scott",201951-202322-202693-203107-203118,WAS,37.0,1,1.0,,,1.0,1,,,,,38.91891891891892,,20.0,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,True
201951-202693-203078-203107-203118,1610612764,"Ty Lawson, Markieff Morris, Bradley Beal, Tomas Satoransky, Mike Scott","Lawson, Morris, Beal, Satoransky, Scott",201951-202693-203078-203107-203118,WAS,222.0,1,4.0,-1.0,7.0,8.0,15,1.0,1.0,5.0,9.0,97.29729729729729,17.142857142857142,12.75,17.142857142857142,12.75,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.4499214285714285,10.32,6.0,4.0,1.0,1.0,1.0,1.0,3.0,,,,,,,3.0,,2.0,2.0,8.0,,,2.0,3.0,5.0,,2.0,,6.0,,,,,,,,,,1.0,1.0,1.0,3.0,1.0,4.0,,,,,,,,,4.0,1.0,2.0,1.0,6.0,6.0,6.0,,,,,,,,,0.6,0.6,0.42857142857142855,1.0,0.42857142857142855,0.5,1.0,0.42857142857142855,0.2857142857142857,,,,,0.5,0.5,1.0,0.6666666666666666,0.25,,1.0,,1.0,1.0,1.0,,0.42857142857142855,,,,,,,,0.14285714285714285,1.0,,,0.6607,0.4499214285714285,0.125,0.16666666666666666,0.25,0.75,27.1,0.8571428571428571,1.0,2.0,2.0,2.0,1.0,6.0,2.0,,3.0,,,,1.0,,0.6666666666666666,0.6666666666666666,0.2857142857142857,1.0,0.2857142857142857,1.0,,,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,0.5,,,,,,,,,1610612764,2018,2017-18,True
201951-202693-203078-203118-203490,1610612764,"Ty Lawson, Markieff Morris, Bradley Beal, Mike Scott, Otto Porter Jr.","Lawson, Morris, Beal, Scott, Porter Jr.",201951-202693-203078-203118-203490,WAS,107.0,1,2.0,-1.0,4.0,4.0,8,2.0,,2.0,3.0,107.66355140186916,12.75,14.0,12.25,14.0,0.6666666666666666,,1.0,0.6134333333333334,2.05,,,1.0,1.0,,,,,1.0,,,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,1.0,4.0,,,,,2.0,,2.0,,2.0,1.0,,,2.0,,,,,,,,,,,0.5,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,1.0,,1.0,1.0,0.5,,,,1.0,0.5,0.5,,,0.3333333333333333,,,,,,,,,,,,,,,,,23.0,,,,,,,2.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,True
202322-202693-203078-203107-203118,1610612764,"John Wall, Markieff Morris, Bradley Beal, Tomas Satoransky, Mike Scott","Wall, Morris, Beal, Satoransky, Scott",202322-202693-203078-203107-203118,WAS,40.0,1,1.0,-3.0,2.0,2.0,4,3.0,,4.0,3.0,144.0,12.5,7.5,10.0,7.5,0.75,,0.75,0.512275,2.675,2.0,,1.0,,,3.0,1.0,,,,,,,,,,,,,,,,4.0,,,,,,,1.0,,,,,,,2.0,,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,0.25,0.3333333333333333,,,,0.5,,,0.5,0.3333333333333333,,,,,,,0.25,,,,,,,,0.75,,,,0.4943,0.512275,,,,,,1.0,2.0,,,,2.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2018,2017-18,True
202322-202693-203078-203118-203490,1610612764,"John Wall, Markieff Morris, Bradley Beal, Mike Scott, Otto Porter Jr.","Wall, Morris, Beal, Scott, Porter Jr.",202322-202693-203078-203118-203490,WAS,451.0,2,8.0,1.0,18.0,16.0,34,8.0,,10.0,17.0,108.55875831485588,14.666666666666666,11.6875,14.38888888888889,11.5625,0.6153846153846154,,0.8461538461538461,0.5795307692307692,2.3600000000000003,8.0,7.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,,,,,6.0,1.0,3.0,3.0,18.0,,,,2.0,3.0,,1.0,3.0,7.0,10.0,3.0,,5.0,1.0,6.0,1.0,4.0,13.0,1.0,2.0,5.0,7.0,2.0,9.0,,,3.0,2.0,1.0,,4.0,1.0,2.0,4.0,4.0,,18.0,5.0,7.0,,0.8333333333333334,0.8333333333333334,1.0,0.3333333333333333,,,0.3333333333333333,0.6,0.6666666666666666,0.5769230769230769,,0.5,0.6,,0.5833333333333334,0.23076923076923078,,,,0.75,0.8333333333333334,0.25,0.6666666666666666,0.7777777777777778,0.3333333333333333,0.3333333333333333,1.0,,0.6666666666666666,0.625,0.625,0.8,0.15384615384615385,0.15384615384615385,0.5,0.5,1.0,,,,0.5,0.5,,,,0.5259375,,,,0.3888888888888889,25.133333333333336,0.4444444444444444,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,1.0,0.5,0.5,0.07692307692307693,1.0,0.25,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,2.0,1.0,,,1.0,,1.0,,,0.5,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612764,2018,2017-18,True
