EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PtsAssisted2s,PtsAssisted3s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,LiveBallTurnovers,LostBallTurnovers,ShootingFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,LiveBallTurnoverPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3PctAssisted,SecondChanceOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGA,SecondChanceFG3A,OffTwoPtRebounds,OffRebounds,Steals,LostBallSteals,Offensive Fouls Drawn,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,BadPassTurnovers,Loose Ball Fouls,NonShootingFoulsDrawn,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG2A,Fg2aBlocked,Corner3Assists,LongMidRangeAssists,BadPassSteals,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,LostBallOutOfBoundsTurnovers,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChancePointsPct,Offensive Fouls,LongMidRangePctBlocked,OffensiveGoaltends,SelfOReb,Charge Fouls,BlockedShortMidRange,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceTurnovers,Travels,Charge Fouls Drawn,SecondChanceFtPoints,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceFG3M,StepOutOfBoundsTurnovers,SecondChanceFg3Pct,SecondChanceArc3Accuracy,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockingFouls,DefensiveGoaltends,SecondChanceArc3PctAssisted,Technical Free Throw Trips,team_id,year,season,team_vs
1626196-201609-201949-203482-204020,1610612748,"Josh Richardson, Goran Dragic, James Johnson, Kelly Olynyk, Tyler Johnson","Richardson, Dragic, Johnson, Olynyk, Johnson",1626196-201609-201949-203482-204020,MIA,535.0,4,9.0,5.0,19.0,20.0,1.0,6.0,39.0,,,2.0,4.0,2.0,3.0,,,7.0,11.0,2.0,3.0,8.0,28.0,23.0,,,,,,,,,3.0,2.0,1.0,6.0,,7.0,7.0,,1.0,2.0,1.0,6.0,7.0,,9.0,3.0,6.0,28.0,,1.0,,,0.6666666666666666,,0.6666666666666666,0.6363636363636364,,0.7142857142857143,,0.8235294117647058,,0.21428571428571427,,0.8571428571428571,0.5,0.7777777777777778,1.0,0.5,104.97196261682244,12.842105263157896,14.55,12.842105263157896,14.0,,,,0.2857142857142857,0.5,0.5,0.21428571428571427,0.6666666666666666,0.6666666666666666,,,0.7142857142857143,0.6666666666666666,0.5417678571428571,,0.35294117647058826,0.42857142857142855,,7.509090909090909,27.2,0.05263157894736842,5.0,7.0,14.0,6.0,7.0,2.0,9.0,2.0,5.0,20.0,1.0,1.0,3.0,1.0,1.0,1.0,0.5,,0.5,0.7142857142857143,0.8333333333333334,1.0,1.0,,,,,,,,1.0,,1.0,,,,1.0,,,,,,1.0,,,,,,,,1.0,,2.0,1.0,,1.0,,,1.0,1.0,0.09090909090909091,0.14285714285714285,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626196-201609-201949-203482-2548,1610612748,"Josh Richardson, Goran Dragic, James Johnson, Kelly Olynyk, Dwyane Wade","Richardson, Dragic, Johnson, Olynyk, Wade",1626196-201609-201949-203482-2548,MIA,374.0,2,6.0,11.0,15.0,15.0,6.0,11.0,30.0,1.0,1.0,2.0,3.0,1.0,3.0,,1.0,6.0,9.0,1.0,3.0,5.0,20.0,9.0,2.0,2.0,,1.0,5.0,9.0,4.0,,3.0,1.0,4.0,2.0,,6.0,7.0,,1.0,1.0,,1.0,4.0,,6.0,,,18.0,9.0,6.0,,3.0,0.3333333333333333,,0.3333333333333333,0.6666666666666666,1.0,0.625,0.6666666666666666,0.6666666666666666,0.75,0.25,,0.5,0.6666666666666666,0.6,,0.6666666666666666,115.50802139037432,11.8,13.133333333333333,11.6,12.2,0.08333333333333333,1.0,1.0,0.25,0.6666666666666666,0.6666666666666666,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.6666666666666666,0.3333333333333333,0.5667791666666667,0.5368833333333333,,,0.45,8.18888888888889,25.599999999999998,0.4,3.0,5.0,8.0,3.0,4.0,1.0,5.0,1.0,2.0,11.0,,,,0.6666666666666666,0.6666666666666666,1.0,,0.5,0.4166666666666667,0.6,0.6,0.6666666666666666,1.0,1.0,1.0,1.0,,,1.0,1.0,3.0,1.0,,0.3333333333333333,0.2,,,,0.3333333333333333,1.0,0.4324,,,3.0,,,,,,1.0,,,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,,,0.5,1.0,0.5,,,,,,,,,1.0,2.0,,1.0,,,,1.0,1.0,1.0,,,,1.0,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626196-201609-202355-203482-2548,1610612748,"Josh Richardson, Goran Dragic, Hassan Whiteside, Kelly Olynyk, Dwyane Wade","Richardson, Dragic, Whiteside, Olynyk, Wade",1626196-201609-202355-203482-2548,MIA,73.0,1,1.0,2.0,3.0,2.0,3.0,,5.0,,,,1.0,,,,,2.0,3.0,,,,4.0,2.0,2.0,3.0,,,,4.0,2.0,,,,1.0,,,1.0,1.0,,,,,2.0,1.0,,1.0,1.0,1.0,4.0,4.0,3.0,,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,1.0,0.5,,1.0,98.63013698630138,10.333333333333334,21.0,10.333333333333334,18.0,,,,0.3333333333333333,,,,,,,,0.6666666666666666,,0.47426666666666667,0.47426666666666667,0.3333333333333333,0.3333333333333333,1.0,6.8999999999999995,,1.0,2.0,2.0,2.0,,1.0,,1.0,,1.0,2.0,,,1.0,0.5,0.5,,,,0.6666666666666666,1.0,1.0,0.5,,,2.0,2.0,,,,,,,,,,,,,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626196-201949-201961-202355-2548,1610612748,"Josh Richardson, James Johnson, Wayne Ellington, Hassan Whiteside, Dwyane Wade","Richardson, Johnson, Ellington, Whiteside, Wade",1626196-201949-201961-202355-2548,MIA,50.0,1,1.0,-2.0,2.0,1.0,,,3.0,,,,,,1.0,,,,,,1.0,,,2.0,,,,,,,,,1.0,,,,,,,,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,86.39999999999999,12.0,26.0,12.0,19.0,,,,,,,1.0,,,,,1.0,,0.52305,,,,,,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626196-201949-201961-203482-2548,1610612748,"Josh Richardson, James Johnson, Wayne Ellington, Kelly Olynyk, Dwyane Wade","Richardson, Johnson, Ellington, Olynyk, Wade",1626196-201949-201961-203482-2548,MIA,357.0,1,6.0,-6.0,10.0,10.0,2.0,2.0,20.0,,1.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,5.0,3.0,4.0,,13.0,19.0,,,1.0,1.0,,3.0,2.0,,3.0,2.0,,,1.0,1.0,2.0,,,2.0,1.0,4.0,,,,,,13.0,3.0,2.0,1.0,,0.75,1.0,0.75,0.4,,0.7222222222222222,1.5,0.7222222222222222,1.5,0.4444444444444444,1.0,,,,,,80.67226890756302,22.1,13.6,21.4,13.2,0.1111111111111111,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,0.5555555555555556,0.6666666666666666,0.47128333333333333,0.51765,,,0.23076923076923078,12.459999999999999,25.95,0.2,1.0,1.0,2.0,9.0,1.0,3.0,4.0,2.0,1.0,11.0,2.0,,2.0,0.5,0.5,1.0,1.0,,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,0.25,,,,,,,2.0,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,0.1111111111111111,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1626196-201949-203482-204020-2548,1610612748,"Josh Richardson, James Johnson, Kelly Olynyk, Tyler Johnson, Dwyane Wade","Richardson, Johnson, Olynyk, Johnson, Wade",1626196-201949-203482-204020-2548,MIA,89.0,1,1.0,-1.0,4.0,3.0,,3.0,7.0,,,,,,1.0,,,,,1.0,2.0,1.0,4.0,5.0,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,1.0,,,1.0,,2.0,,1.0,4.0,,,,,0.5,,0.5,,,0.75,,0.6666666666666666,,1.0,,0.5,,0.5,,,113.25842696629213,11.5,14.333333333333334,11.5,13.666666666666666,,,,,,,0.5,,,,,1.0,,0.58095,,0.3333333333333333,1.0,,,24.25,,,,,3.0,,1.0,1.0,,,3.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,1.0,1.0,,1.0,1.0,,,,1.0,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1628389-201609-201949-201961-2548,1610612748,"Bam Adebayo, Goran Dragic, James Johnson, Wayne Ellington, Dwyane Wade","Adebayo, Dragic, Johnson, Ellington, Wade",1628389-201609-201949-201961-2548,MIA,229.0,1,4.0,-3.0,10.0,10.0,10.0,10.0,20.0,1.0,4.0,,,,1.0,,1.0,2.0,10.0,,1.0,3.0,7.0,10.0,2.0,10.0,,1.0,3.0,7.0,4.0,,1.0,,1.0,2.0,,3.0,5.0,,,,,,2.0,,3.0,1.0,2.0,7.0,7.0,10.0,,,,,,0.2,0.2,0.18181818181818182,0.18181818181818182,0.2916666666666667,0.2916666666666667,0.09090909090909091,,1.0,1.0,1.0,1.0,1.0,125.76419213973799,11.5,11.4,11.3,11.4,0.36363636363636365,0.25,0.25,,,,0.09090909090909091,,,0.09090909090909091,,0.6363636363636364,,0.5625454545454546,0.5625454545454546,0.16666666666666666,0.18181818181818182,1.0,5.11,25.1,1.0,1.0,6.0,,,,,,,,,,,,,,,,1.0,0.5454545454545454,0.16666666666666666,0.2,,,2.0,1.0,6.0,,,2.0,2.0,2.0,2.0,,0.2857142857142857,0.25,,,,0.5454545454545454,0.16666666666666666,0.48315,,,,1.0,,,,,2.0,1.0,,,,,,,,1.0,1.0,0.1,0.16666666666666666,0.4,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1628389-201609-201949-203585-204020,1610612748,"Bam Adebayo, Goran Dragic, James Johnson, Rodney McGruder, Tyler Johnson","Adebayo, Dragic, Johnson, McGruder, Johnson",1628389-201609-201949-203585-204020,MIA,152.0,1,3.0,-6.0,5.0,6.0,,1.0,11.0,1.0,1.0,,,,2.0,,,1.0,1.0,,2.0,,2.0,8.0,,,,,,,,,2.0,,1.0,1.0,,2.0,2.0,1.0,1.0,2.0,,2.0,1.0,,,,,2.0,,,,,,,,1.0,,0.3333333333333333,,0.3333333333333333,,0.6666666666666666,,0.5,1.0,0.6666666666666666,0.5,1.0,104.21052631578948,17.2,11.0,17.2,10.666666666666666,0.3333333333333333,1.0,1.0,,,,0.6666666666666666,,,,,0.6666666666666666,,0.5048166666666667,,,,,10.3,26.15,,,,2.0,,1.0,,1.0,,,2.0,1.0,,2.0,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1628389-201949-201961-203482-204020,1610612748,"Bam Adebayo, James Johnson, Wayne Ellington, Kelly Olynyk, Tyler Johnson","Adebayo, Johnson, Ellington, Olynyk, Johnson",1628389-201949-201961-203482-204020,MIA,1.0,1,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1440.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
1628389-201949-203585-204020-2548,1610612748,"Bam Adebayo, James Johnson, Rodney McGruder, Tyler Johnson, Dwyane Wade","Adebayo, Johnson, McGruder, Johnson, Wade",1628389-201949-203585-204020-2548,MIA,66.0,1,1.0,2.0,3.0,4.0,3.0,4.0,7.0,,,,,,2.0,,2.0,1.0,1.0,,2.0,,2.0,,1.0,1.0,,2.0,,2.0,2.0,,1.0,,1.0,2.0,,3.0,3.0,1.0,1.0,1.0,1.0,,,,,,,2.0,2.0,3.0,,,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,,1.0,1.0,1.0,,1.0,152.72727272727272,11.333333333333334,8.0,11.333333333333334,8.0,,,,,,,0.6666666666666666,,,0.6666666666666666,,1.0,,0.51845,0.51845,,,1.0,2.2,36.35,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,0.3333333333333333,1.0,1.0,,,,1.0,1.0,,,,,1.0,,,,,,1.0,,0.3333333333333333,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,0.5,,,,,1610612748,2018,2017-18,False
201609-201949-201961-202355-2548,1610612748,"Goran Dragic, James Johnson, Wayne Ellington, Hassan Whiteside, Dwyane Wade","Dragic, Johnson, Ellington, Whiteside, Wade",201609-201949-201961-202355-2548,MIA,38.0,1,1.0,2.0,2.0,2.0,2.0,2.0,4.0,,,,,,,,,1.0,1.0,,,,2.0,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,2.0,2.0,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,151.57894736842107,7.0,12.0,7.0,12.0,,,,,,,,,,,,1.0,,0.911,0.911,,,1.0,0.2,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
201609-201949-201961-203482-2548,1610612748,"Goran Dragic, James Johnson, Wayne Ellington, Kelly Olynyk, Dwyane Wade","Dragic, Johnson, Ellington, Olynyk, Wade",201609-201949-201961-203482-2548,MIA,349.0,2,6.0,-4.0,11.0,11.0,6.0,9.0,22.0,,1.0,1.0,3.0,1.0,4.0,1.0,2.0,3.0,6.0,1.0,4.0,1.0,10.0,14.0,2.0,3.0,1.0,2.0,,7.0,4.0,,4.0,1.0,2.0,1.0,,3.0,4.0,,1.0,1.0,1.0,4.0,2.0,,2.0,,1.0,7.0,7.0,6.0,2.0,,0.25,0.5,0.25,0.5,0.6666666666666666,0.45,0.7,0.45454545454545453,0.7,0.4,,1.0,0.6666666666666666,0.75,1.0,0.5,90.77363896848138,15.272727272727273,16.454545454545453,14.545454545454545,13.545454545454545,0.1,,,0.3,0.3333333333333333,0.3333333333333333,0.4,0.25,0.25,0.4,0.5,0.6,0.25,0.52119,0.53381,0.09090909090909091,0.14285714285714285,0.7,10.316666666666666,25.825,0.5454545454545454,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,,5.0,,,2.0,0.3333333333333333,0.3333333333333333,1.0,,,0.2,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,0.16666666666666666,,,1.0,0.2,1.0,0.47145,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,3.0,,,1.0,,,,1.5,1.5,,0.3333333333333333,0.3333333333333333,,,0.3,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,,1610612748,2018,2017-18,False
201609-201949-202355-203585-204020,1610612748,"Goran Dragic, James Johnson, Hassan Whiteside, Rodney McGruder, Tyler Johnson","Dragic, Johnson, Whiteside, McGruder, Johnson",201609-201949-202355-203585-204020,MIA,105.0,1,2.0,2.0,4.0,4.0,,,8.0,1.0,2.0,,1.0,,,,,1.0,3.0,,,,2.0,,,,,,,,2.0,,,,,4.0,,4.0,4.0,,,1.0,,,,,,,,2.0,,,,,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,1.0,,1.0,1.0,,109.71428571428571,10.75,15.5,10.75,15.5,0.6666666666666666,0.5,0.5,0.3333333333333333,,,,,,,,,,0.442,,,,,10.466666666666667,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
201609-201949-203482-203585-204020,1610612748,"Goran Dragic, James Johnson, Kelly Olynyk, Rodney McGruder, Tyler Johnson","Dragic, Johnson, Olynyk, McGruder, Johnson",201609-201949-203482-203585-204020,MIA,6.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
201609-201949-203482-204020-2548,1610612748,"Goran Dragic, James Johnson, Kelly Olynyk, Tyler Johnson, Dwyane Wade","Dragic, Johnson, Olynyk, Johnson, Wade",201609-201949-203482-204020-2548,MIA,237.0,1,4.0,8.0,8.0,7.0,,1.0,15.0,,,1.0,1.0,1.0,4.0,,,3.0,3.0,2.0,5.0,,12.0,4.0,,,,,,,,,4.0,1.0,,3.0,,3.0,3.0,,,,,6.0,1.0,,,,,12.0,,,1.0,,0.4,,0.4,1.0,,0.75,,0.75,,0.625,,0.75,,0.75,,,91.13924050632912,11.125,21.142857142857142,11.125,20.0,,,,0.125,1.0,1.0,0.5,0.25,0.25,,,0.875,0.25,0.549425,,,,,6.133333333333333,26.32,,2.0,2.0,6.0,6.0,3.0,2.0,5.0,1.0,2.0,12.0,,,1.0,1.0,1.0,1.0,,0.5,0.25,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,1.0,,,,,,3.0,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,1.0,0.125,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
201609-202355-203482-203585-204020,1610612748,"Goran Dragic, Hassan Whiteside, Kelly Olynyk, Rodney McGruder, Tyler Johnson","Dragic, Whiteside, Olynyk, McGruder, Johnson",201609-202355-203482-203585-204020,MIA,128.0,1,2.0,-3.0,4.0,4.0,,4.0,8.0,1.0,2.0,,,,,,,2.0,3.0,,1.0,,4.0,7.0,,,,,,,2.0,,,,,,,,,,,,,2.0,,,1.0,,,4.0,,,1.0,,,,,0.6666666666666666,,0.5,,0.5,,0.25,,,,,,,90.0,20.25,11.75,20.25,11.75,0.5,0.5,0.5,,,,,,,,,0.5,,0.4602875,,,,,8.433333333333334,23.4,,1.0,1.0,2.0,,1.0,,1.0,,,2.0,,,1.0,0.5,0.5,,,,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1610612748,2018,2017-18,False
201949-201961-203482-204020-2548,1610612748,"James Johnson, Wayne Ellington, Kelly Olynyk, Tyler Johnson, Dwyane Wade","Johnson, Ellington, Olynyk, Johnson, Wade",201949-201961-203482-204020-2548,MIA,25.0,1,,1.0,,,,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,1.0,,2.0,,,,1.0,,,1.0,,,,,,,,0.25,0.25,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.3674,0.3674,,,1.0,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.5,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612748,2018,2017-18,False
